par_nr	head	sentence
17	NA	 TWAINi sai käivitada , aga keegi ei saanud öelda , mis juhtub . 
17	NA	 Poliitikud ja Globorg arvasid , et teaduses on kõige tähtsam eksperiment läbi viia . 
17	NA	 Adojani arvates oli teaduses kõige tähtsam teada , mida seni ei teatud . 
17	NA	 Mõnikord tundus Adojanile , et riiklikult finantseeritav teadus polegi õieti teadus . 
17	NA	 Kopernik ja da Vinci olid erakud , keegi ei andnud neile raha . 
17	NA	 Nad ei täitnud tellimust . 
17	NA	 Ja olid seetõttu vabad . 
17	NA	 Teadus on mõtlemine , filosoofia kvintessents , filosoofia pole teadus , vaid seisund . 
17	NA	 Ja teadus pole mitte iialgi poliitika , vähemalt oma ideaalkujul . 
17	NA	 Samas on teadusel iseeneslik väärtus . 
17	NA	 Ta areneb , sest inimesed arendavad teda . 
17	NA	 Kui ollakse mingi avastuse lävel , siis pole mõtet enam kõhelda . 
17	NA	 Edasi ! 
17	NA	 Aga ikkagi teeb murelikuks teaduse forsseerimine . 
17	NA	 Materiaalsed väärtused teaduse stiimulina o n ohtlikud , leidis Adojan . 
17	NA	 Leiutatakse raha pärast . 
17	NA	 Mitte iseenesliku mõttelahvatuse valgusel . 
18	NA	 Adojani randmel süttis rihma otsas pisike punane paneel . 
18	NA	" "" Adrian , saad sa tulla , jah ? "" "
18	NA	" "" Keyes , "" mõtles Adojan , "" siin ta siis ongi . "" "
18	NA	 Ta lõpetas kiiruga kefiiri . 
18	NA	" "" Puhhov uskus , et ma saan sellega hakkama , "" mõtles ta , "" Kuid mida ta küll tahtis mulle öelda ... ? "" "
18	NA	 Vana teadlase loppis nägu kerkis ajusopist ta silme ette ... 
19	NA	 See oli vaevalt kaks aastat tagasi , siis kui Puhhov oli veel elus . 
19	NA	 Nad olid Puhhoviga Moskva Ülikooli Ajateaduskonna õppenõukogu saalis . 
19	NA	 Konverents oli just lõppenud . 
19	NA	 Puhhov imes oma sigaretti ja põrnitses paari sirgeldust , mida ta nimetas valemiks . 
20	NA	" "" Sellel kõigel ei ole lahendust , Adik , "" ütles Puhhov vaikselt . "
20	NA	" "" Ma saan läbi integraalide leida vajaliku energiahulga , ma saan läbi energia leida temporaaltühiku ja lõpuks Ajavektori koordinaadid , aga see viib kõik jälle algusesse välja . "
20	NA	 Ajas saab liikuda ja ajas ei saa liikuda . 
20	NA	 Mida ma tegema pean , Adik ? 
20	NA	 Nad usuvad ainult esimesse valemisse - ajas saab liikuda . 
20	NA	 Ma olen geenius ja mees , kes leidis tee ajas liikumiseks . 
20	NA	 Muu neid ei huvita . 
20	NA	" Ma andsin neile võimaluse ja nad kasutavad seda . "" "
21	NA	" "" Miks nad ? "" küsis Adojan . "
21	NA	" "" Miks mitte meie ? "" "
22	NA	" "" Meie , teadlased , oleme alati need , kes ei oma oma leiutatut . "
22	NA	 Meie saame osa teadmisest , aga meie teadmised kuuluvad teistele . 
22	NA	" Poliitikutel on oma plaan . "" "
22	NA	 Puhhov muigas nukralt . 
22	NA	" "" Ma tean , mida nad tahavad --mdash ; nad tahavad maailma parandada . "
22	NA	 Nad tahavad minna ajas tagasi ja teha maailma paremaks . 
22	NA	 Kujutad ette , nad on hullud . 
22	NA	 Minna minevikku , või saata midagi minevikku , et see muutuks . 
22	NA	" See on absurd . "" "
23	NA	 Adojan lõi käega . 
23	NA	" "" Jäta , sa ei usu seda isegi . "
23	NA	 Nad ei ole ometi nii rumalad . 
23	NA	 Me saadame midagi ajas tagasi , seda küll . 
23	NA	" Kuid mitte ometi selleks , et olevikku muuta . "" "
24	NA	" "" Nojah , "" Puhhov kustutas sigareti , "" nad ei ütle seda otse välja . "
24	NA	 Aga poliitikud annavad raha , ja nende sõnade taga on just see --mdash ; minna , kurat võtaks , ajas tagasi . 
24	NA	 Seal midagi ära tsurkida ja jääda ootama , et see kuradima maailm läheks paremaks . 
24	NA	" Kui naiivne ... ja kui ohtlik . "" "
25	NA	 Puhhov tõusis ja astus akna juurde . 
25	NA	" "" Kui me ainult teaksime , miks miski eksisteerib , võiks see ju teoreetiliselt võimalik olla . "
25	NA	 Aga me ju ei tea . 
25	NA	" Jah , ma olen geniaalne teadlane , ma avastasin "" Aja saladuse "" , nagu kirjutatakse , aga mulle pakkus see teoreetilist , teadlase naudingut . "
25	NA	 Siis hakkasid äkitselt laekuma hullumeelsed summad , loodi see teie akadeemia seal Canada pärapõrgus , läks lahti kogu see tingel-tangel . 
25	NA	" Ja olgu ma neetud , kui selle taga ei ole Globorgi soov maailma parandada . "" "
26	NA	 Adojan üritas Puhhovi juttu sekkuda . 
26	NA	" "" Aga , Mihhail , "" peatas ta teadlase kõnevoolu käega vehkides , "" lõppeks selleks me teadusega tegelemegi . "
26	NA	 Et maailma parandada . 
26	NA	 Kui inimesele on juba mõistus antud , peab ta seda kasutama . 
26	NA	" Selles ongi tsivilisatsiooni mõte . "" "
27	NA	 Puhhov vaatas nukralt tühjusesse . 
27	NA	" "" Me ei tea , milles on tsivilisatsiooni mõte . "
27	NA	 Võibolla selles see mõte ongi . 
27	NA	 Mitte teada . 
27	NA	 Teadmatus suunab ja sunnib arengut . 
27	NA	 Teadlikkus kultiveerib religiooni ja unustust , sest õiget teadmist ei saa kunagi olemas olla . 
27	NA	 Areng ja tsivilisatsioon pole samased , arenguga ei saa mõõta tsivilisatsiooni edukust , sest arusaam edukusest tuleneb arengust . 
27	NA	 Meile on mõistus antud , jah . 
27	NA	 Inimkond leiutas ratta , õppis kasutama tuld , avastas triibulise hambapasta , lendas kosmosesse ja nagu ma kuulnud olen , aretab kodustatud alligaatoreid . 
27	NA	" Aga kas me oleme nüüd sellepärast rohkem inimesed ? "" "
28	NA	 Adojan naeris , päris südamest . 
28	NA	" "" Ei , ei . "
28	NA	 Lihtsalt mõistusega kaasneb teadmistejanu . 
28	NA	" Soov näha silmapiiri taha . "" "
29	NA	 Puhhov vastas samuti lõbusamalt . 
29	NA	" "" Minult imevad nad selle kõik välja . "
29	NA	 Egas ma tõrgugi vastu , ma annan neile Aja Saladuse . 
29	NA	 See on veel poolik , seda küll . 
29	NA	 Aga keegi kindlasti jõuab kunagi lahenduseni . 
29	NA	 Kuid kas sa suudad ette kujutada , mis kõik juhtuda võib , kui neil õnnestub midagi ajas tagasi saata ? 
29	NA	 Mis juhtuks , kui see avalikuks saaks ? 
29	NA	 Ma ei mõtle siin kihlvedudesõlmijaid ega antiigikaupmehi , kes ilmselt ajasrändamist rahaks hakkavad pöörama . 
29	NA	 Ei , kõige hirmsam on teadmatus , või õigemini hirmu puudumine seesuguste eksperimentide ees . 
29	NA	 Ma kardan kohutvalt oma valemit , seda , mis ütleb , et aeg on universaalne . 
29	NA	 Ma ei tea , mida see tähendab , aga ma kardan . 
29	NA	 Olgu , sa tead , et mind pole kauaks . 
29	NA	 Sina pead võtma teadusliku vastutuse kogu selle eksperimendi eest . 
29	NA	" Sa pead seda mulle lubama ! "" "
30	NA	 Adojan lubas . 
31	NA	 9.45 
32	NA	 Keyes ja Adojan istusid Keyesi kabinetis . 
32	NA	 Keyesi tuju oli võrdlemisi hea , kuid Adojan teadis , et Keyes peidab tegelikult lõbusa olemise taha oma närvilisust . 
32	NA	 Üldiselt hakkas Adojanile kõik juba närvidele käima ja ta põrnitses Akadeemia esimeest tülgastunult . 
32	NA	 Keyesi laual tiksus neljasaja aasta vanune kell . 
32	NA	 Kell oli väga ilus ja väga kallis . 
32	NA	 Selle oli Keyesile kinkinud Globorg . 
32	NA	" "" Minevik näitab meile olevikku , kuid mitte tulevikku , "" mõtles Adojan alati , kui ta seda kella nägi . "
33	NA	" "" Nüüd on nii , Adrian , "" lausus Keyes , "" et kui alt , Suurest Auditooriumist , tuleb signaal , et TWAINi tarbeks on kõik niiöelda valmis seatud , helistan ma Globorgi Jordanile . "
33	NA	 Kannan talle ette niiöelda asjade seisu . 
33	NA	" Ja N'Mwana annab korralduse niiöelda nupule vajutada . "" "
34	NA	" "" Niiöelda "" oli Keyesi lemmiksõna . "
34	NA	 Adojanil käis iga kord , kui ta seda sõna kuulis , ihust värin läbi . 
35	NA	" "" Mul ei ole veel lõplikke tulemusi , "" ütles Adojan , "" me ei tea , mis juhtub . "
35	NA	" Me saame ajavektori suunata x- punktile minevikus ja niiöelda nupule vajutada aga me ei või teada , mis juhtub . "" "
36	NA	" Keyes neelas "" niiöelda "" torke alla . "
36	NA	" "" Ehhee , just siis me saame teada , mis juhtub , "" pareeris ta . "
36	NA	" "" Just siis me saamegi teada , kui me nupule vajutame . "
36	NA	 Ära seda ära unusta . 
36	NA	" Kui katse käik oleks 100% ette teada , poleks üldse mõtet seda läbi viia . "" "
37	NA	" "" Ma arvan , et me ei arvesta piisavalt vastutusega , mis kaasneb , "" vastas Adojan . "
37	NA	" "" Ma arvan , et meil pole õigust seda eksperimenti veel läbi viia . "
37	NA	 Isegi , kui meil õnnestub see objekt minevikku saata , pole mingit garantiid selle ohutuses . 
37	NA	" Ma ... "" "
38	NA	 Keyes katkestas Adojani . 
38	NA	" "" Ära unusta , et kogu eksperimendi niiöelda logistika on Puhhovi enda poolt , niiöelda postuumselt kinnitatud . "" "
39	NA	" Siin kasutas Keyes Adojani arvates oma "" niiöelda "" fraasi õigustatult . "
39	NA	 Peale Puhhovi surma sai Adojan Puhhovi depositeeritud pärandi , mis sisaldas tema viimaseid arvutusi ja TWAINi logistikat , millest kellelgi seni veel aimu polnud . 
39	NA	 Ese X , milleks Puhhv oli valinud kõige harilikuma kustukummi , asetatakse ajareaktorisse . 
39	NA	" Siis vajutatakse seda Keyesi "" niiöelda "" nuppu , ning kustukumm sooritab esimese ajareisi maailma ajaloos . "
39	NA	 Ajareaktor ise , kuhu kustukumm asetatakse , on suur ja võimas seadeldis . 
39	NA	" Kuid tema sees on kaks uraaniga taadeldud seifi , neist ühe , seifi "" A "" sisse ese X asetubki . "
39	NA	" Kustukumm X saadetakse seifist "" A "" seifi "" B "" . "
39	NA	 Ajas tagasirände aeg on 10 minutit . 
39	NA	" Seega peaks ju olema 10 minutit enne eksperimendi algust kustukumm juba seifis "" B "" . "
39	NA	" Puhhov oli aga kategooriliselt keelanud seifi "" B "" avamise e n n e TWAINi algust . "
39	NA	 See põhjustavat eksperimendi kordasaatmise võimatuse . 
39	NA	" Kuid mõlemale seifile on installeeritud taimerid ja sensorid , mis näitavad täpselt eseme "" ülekandmise "" ja "" laekumise "" kellaaega . "
39	NA	 Kumbagi seifi ei saa avada enne eksperimendi läbiviimise algust . 
39	NA	" Niisiis põhjustab niiöelda nupulevajutamine kustukummi kandumise seifi "" B "" 10 minutit ajas tagasi . "
39	NA	 See Puhhovi skeem oli vastuvaidlemata Akadeemia juhtkonna poolt heakskiidetud . 
39	NA	 Tagatud oli nii turvalisus , diskreetsus kui teaduslik tõestatus . 
39	NA	 Mõlemad seifid olid ülirange elekroonilise ja inimeste valve all . 
39	NA	 Elektroonika kontrollis seife , inimesed elektroonikat , teised inimesed kontrollijaid ja Keyes kontrollijate kontrollijaid . 
39	NA	 Pealegi oli ilmselt ainult elektroonikal aimu , millega ta täpselt tegeleb ja mida valvab . 
39	NA	" Kõik ülejäänud kontrollmeeskonnad tegutsesid "" tarvis teada "" põhimõtte alusel . "
39	NA	 See tähendab , nad ei teadnud midagi . 
40	NA	 Adojan lõi resigneerunult käega . 
40	NA	" "" Puhhovi viimaseid valemeid pole mul nagunii õnnestunud lõpuni lahti mõtestada . "
40	NA	 Niipalju kui ma neist mõistan , ei välista nad ajarännu võimalust per se , lõppeks annavad nad ju selle täpse mehhanismi . 
40	NA	 Kuid nad sisaldavad iseenesliku paradoksi . 
40	NA	 Valemid välistavad iseenda , kui nad on tõepärased . 
40	NA	" Ja nad on . "" "
41	NA	 Kuid Keyes oli juba kõik läbi mõelnud . 
41	NA	" "" Me avastame siin uut ajastut , mees . "
41	NA	 Puhhov , sina ja meie kõik saame surematuks . 
41	NA	 See paradoks on normaalne . 
41	NA	 Sa tead , et Kaufmani analüüsigrupp on paradoksi seletanud kui täiesti loomuliku niiöelda murdepunkti . 
41	NA	 Sest ajas rändamine pole ju loogiliselt võttes võimalik . 
41	NA	 Ei saa kohtuda iseendaga . 
41	NA	 Ei saa tappa oma esivanemaid . 
41	NA	 Üldsegi ei saa mitte midagi ajaloos muuta , sest kõik , mis juhtub , juhtub seepärast , et kõik eelnev on juhtunud . 
41	NA	 Sellepärast ongi paradoks-konstant loomulik . 
41	NA	 Ajavektori koordinaadid ei saa eksisteerida . 
41	NA	" Aga neid saab energiaga suunata . "" "
42	NA	" "" Suunata saab vektorid , kuid mitte mateeriat , "" vastas Adojan . "
42	NA	" "" Ja sa tead sama hästi kui mina , et Kaufmani grupp andis sellised vastused , nagu neilt oodati . "
42	NA	 Kuigi , mnjah , nad on loogilselt formuleeritud ja suures osas paikapidavad . 
42	NA	" Siiski ei lahenda nad paradoks-konstandi olemust . "" "
43	NA	" "" Adrian , "" Adojanile tundus , et Keyes hakkab nagu õhku täis minema . "
43	NA	" "" Adrian , me viime TWAINi läbi . "
43	NA	 Ma ootan vaid ühte kinnitust . 
43	NA	 See toimub ja see õnnestub . 
43	NA	 Pealegi ei kavatse ma sinuga siin vaidlema hakata . 
43	NA	" Ma kutsusin su selleks , et sulle tänu avaldada . "" "
44	NA	 Keyes tõusis püsti ja asetas ühe käe oma iidsele lauakellale . 
44	NA	" "" Adrian , "" jätkas ta , "" Suur töö on tehtud , palju higi valatud ja energiat ohverdatud . "
44	NA	 Kui põhiline ohverdus on veel ees . 
44	NA	 Täna avaneb inimkonnale niiöelda uks aega , ajalukku ja tulevikku . 
44	NA	 Sinu panus selle kõige juures on üsna suur . 
44	NA	 Ma ütleksin isegi , et hindamatult suur , ja on arusaadav , et praegu on kõige ebasobivam aeg rääkida niiöelda materiaalsetest ergutustest , mis meie suure projektiga kaasnevad . 
44	NA	 Siiski tahaksin ma , et niiöelda inimkonna senise eksistentsi niiöelda alustalasid vapustava sündmuse teokstegemine ei mööduks meie usinale teadlaskonnale niiöelda stiimulita . 
44	NA	" Kuna sinu panus on olnud , nagu ma juba mainisin , hindamatult suur , siis on mul hea meel sulle teatavaks teha , et Globorgi juhtkond on otsustanud TWAINi eduka kordamineku , milles me keegi ei kahtle , korral , paljudele meie teadlastele ... "" "
45	NA	 Adojanil läks summa suurus kõrvust mööda . 
45	NA	 Midagi nende jutuajamise alguses oli talle kõrvu jäänud , midagi olulist . 
45	NA	 Midagi , mis oli käivitanud kiire mõteteahela , mille otsad oleksid pidanud kokku jooksma , kuid ei jooksnud . 
45	NA	 Midagi , mis oli ... 
46	NA	 Telefon tegi häält . 
47	NA	" "" ... saab areneda ja õitseda , sest teadus on oma olemuselt ... "" "
47	NA	 Keyes vakatas ja haaras toru ja kuulas kulme kortsutades . 
47	NA	 Seegi on närvilisuse tundemärk , teadis Adojan . 
47	NA	 Ilmselt oli helistajaks Suur Auditoorium ja sõnumiks valmisolek number üks , sest Keyes ei vastanud helistajale midagi , vaid valis kiiresti uue numbri . 
48	NA	 Adojan mõtles , et milleks kõik see satelliittelefonidega helistamine , kui visuaalfoniga oleks palju otstarbekam kohtumisi korraldada . 
48	NA	 Siis tuli talle meelde , et satelliit tagab suurima julgeoleku ja ta ohkas . 
49	NA	 Loomulikult oli see tõhk Jordan , kellele Keyes nüüd helistas . 
49	NA	 Kes muu . 
49	NA	 Adojan nägi aupaistet Keyesi näol , esimehe silmad täitusid pisaratega . 
49	NA	 Tundus , et Keyesil on raske hingata . 
49	NA	 Adojan teadis , et nüüd on tema koht all , Suures Auditooriumis , seal kus TWAIN teoks saab . 
49	NA	 Või ei saa . 
49	NA	 Kuid enne peab ta oma laboratooriumist läbi minema , sest see miski , mis oli ta alateadvusele mingi saladuse võtit andmas , tahtis meeldetuletamist . 
50	NA	" "" Loomulikult , "" kuulis Adojan Akadeemia esimeest rääkimas . "
50	NA	" "" Loomulikult . "
50	NA	 See on suur au . 
50	NA	 Kõik plaanipäraselt . 
50	NA	 Jah ... 
50	NA	 Me saame sellega hakkama . 
50	NA	 Jah ... 
50	NA	" Ma tänan , ma olen väga tänulik . "" "
50	NA	 Keyes pani toru hargile . 
50	NA	" "" President andis loa , "" ütles ta . "
51	NA	 Kell sai 9.50. 
52	NA	" "" Me peaksime nüüd alla minema , "" ütles Keyes . "
52	NA	 Ja enam ei suutnud ta pisaraid tagasi hoida . 
53	NA	" "" Pagan võtaks , "" mõtles Adojan , kui ta esimehe kabinetist väljus , "" see tähendab talle ikka meeletult palju . "" "
54	NA	 Globorgi Peakorter Washington DC , USA aasta 2179 , 12. juuli , kl 9.50 
55	NA	 President N'Mwana ja nõunik Jordan seisid püsti . 
55	NA	 Mõlemal oli käes pokaal mineraalveega . 
55	NA	 Nad vaatasid seinal asuvat suurt ekraani , millelt kuvus Ajaakadeemia Suur Auditoorium , kus oli kõik TWAINi jaoks valmis seatud . 
55	NA	 Globorgi peakorter asus Põhja-Canadast umbes 5000 kilomeetrit eemal Washingtonis . 
55	NA	 Jordan oli nii igaks juhuks oma luksuskorteri Akadeemias hüljanud ja sõitnud Presidendi juurde . 
55	NA	 Tema esindas teadlastegruppi , kes TWAINi ette valmistasid , kõige kõrgemal tasemel . 
56	NA	 Jordan vaatas , kuidas president rääkis telefoniga . 
57	NA	 Otsus oli tehtud , käsk oli antud . 
57	NA	 Kell 10.00 vajutatakse Ajaakadeemias nupule . 
58	NA	" "" See oli õige otsus , Victor , "" lausus Jordan , kui N'Mwana oli toru ära pannud , "" ainuõige otsus . "
58	NA	 Niipalju raha on kulutatud , niipalju energiat raisatud . 
58	NA	 Me oleme kogu aeg olnud õigel teel . 
58	NA	 See Adojan on ammu reaalsustaju kaotanud . 
58	NA	" Ainult Keyes tunneb endal lasuvat vastutuskoormat . "" "
59	NA	" "" Jah , "" vastas president vaikselt , "" jah , ma tean . "
59	NA	" Ja ma tänan jumalat et ta on selle vastutuse ka minu peale pannud . "" "
60	NA	 Mõlemad vaikisid , keskendudes oma tähelepanu kuvarile . 
60	NA	 Minutid kulusid . 
61	NA	" "" Praegu on see ainult kustukumm , "" mõtiskles N'Mwana kuuldavalt , "" homme juba kogu minevik , olevik ja tänapäev . "" "
61	NA	 Ta vaatas verdtäisvalgunud silmadega oma käe all olevale värvifotole , mis kujutas noorepoolset pikkade juustega ja habemega napis riietuses meest . 
61	NA	" "" Ja meie pääsemine , "" lisas ta mõttes . "
62	NA	" "" Nüüd , Victor , nüüd kohe , "" hüüatas Jordan , "" vaata , Keyes läheneb puldile . "
62	NA	" Kohe nüüd see juhtub ! "" "
62	NA	 Erutusest pillas ta oma veepokaali käest . 
62	NA	 See kukkus pehmelt vaibale ja kihisev vedelik valgus vaibale . 
63	NA	 Ülemaailmne Ajaakadeemia Rae , Canada , McKenzie district 12. juuli , kl 9.57 
64	NA	 Adojan l e n d a s oma laboratooriumist välja . 
64	NA	 MA PEAN JÕUDMA , karjus ta mõttes . 
64	NA	 Ta jooksis , tormas meeleheitlikult läbi tühjade koridoride Suure Auditooriumi poole . 
64	NA	 Kõik majasisesed kommunikatsioonivahendid olid turvalisuse huvides välja lülitatud . 
64	NA	 Ta pidi f ü ü s i l i s e l t kohale minema , ta ei saanud helistada . 
64	NA	 KURADI HULLUD OMA JULGEOLEKUGA . 
64	NA	 Mitte iialgi varem , mitte iialgi polnud kogu maailma saatus olnud ühe inimese kätes . 
64	NA	 Õigemini jalgades . 
65	NA	 Kui hämmastav see on , et lahendus , mis on nii lihtne ja elementaarne ja mis on kogu aeg olemas , jõuab su mõistuse teadvustavasse osasse alles pärast mingi IMBETSILLI juhuslikku mõtteavaldust . 
66	NA	 Kuidas oligi Keyes oma kabinetis vaevalt kümme minutit tagasi öelnud ? 
66	NA	 EHHEE , JUST SIIS ME SAAMEGI TEADA , MIS JUHTUB , JUST SIIS ME SAAMEGI TEADA , KUI ME NUPULE VAJUTAME ! 
67	NA	 Ja tema , Adojan , oli vastu võtnud mingi õhkõrna signaali alatedvuses vastsündinud kontaktist , kuid oma melanhoolias ei suutnud ta sellele keskenduda . 
67	NA	 Laste suust pead sa seda kuulma ... 
68	NA	 JUST SIIS ME SAAMEGI TEADA , MIS JUHTUB , KUI ME NUPULE VAJUTAME ! 
68	NA	 Nii oli Keyes öelnud . 
68	NA	 AGA EI SAA JU , oli siis Adojani alateadvus vastu kriisanud . 
68	NA	 Sest paradoks-konstant ... 
68	NA	 MITTE IIALGI EI SAA ! 
69	NA	 Adojan oli Keyesi kabinetist oma laboratooriumisse jooksnud . 
69	NA	 Ta kuvas kiiresti Puhhovi valemid . 
69	NA	 NII , SIIN SEE PARADOKS OLIGI . 
69	NA	 Läbi integraalide saab leida vajaliku energiahulga , läbi energia saab leida temporaaltühiku ja lõpuks Ajavektori koordinaadid , aga see viib kõik jälle algusesse välja . 
69	NA	 Ajas saab liikuda ja ajas ei saa liikuda . 
69	NA	 Ta oli vaadanud Puhhovi arvutusi uue , VALGUSTATUD pilguga . 
69	NA	 Nüüd oli kõik lihtsamast lihtsam . 
