par_nr	head	sentence
27	NA	" "" Ainult Issanda kiituseks , "" märkis jesuiit . "
28	NA	" "" Kahtlemata , kahtlemata , "" nõustus Segovia kiiresti . "
28	NA	" "" Ent alates päevast , mil Juelva meresõitja Sanchez siin maabus — ja sellest on ju üle kahesaja aasta — pole Hispaniolas olnud mässe ega ülestõuse . "
28	NA	 Ja uskuge mind , pole möödunud päevagi , mil ma poleks mõelnud , miks see kõik Kõigekõrgema armust just nii on sündinud , miks on meid sellise provintsiga õnnistatud . 
28	NA	" Meie võitlust Euroopas ja mujal poleks kunagi saatnud selline edu , kui mitte ... "" "
29	NA	" "" Jah , ma tean , "" katkestas Calderon asekuningat . "
29	NA	" "" Need ekspeditsioonid ? "" "
30	NA	" "" Sierra Titauna mäestikust leiti kulda otsides mingid iidsed kultusepaigad , "" seletas asekuningas . "
30	NA	" "" Käigud ja katakombid , altarid , kus kahtlemata ohverdati elusaid inimesi . "
30	NA	" Isa de Herriega juhatas nende hävitamist , viis läbi eksortsisme , õnnistas sisse mõned kabelid , mis me sinna ehitasime , et neid paiku kuidagi puhastada . "" "
31	NA	" "" Ja kohalikud ? "" "
32	NA	" "" Oh , nemad veel kõige innukamalt . "
32	NA	 Sellest nende patukoorem tulebki , et nad tunnevad end süüdlastena oma muistsete valitsejate eest ... 
32	NA	" Te olete neid vanu pärimusi ehk kuulnud ? "" "
33	NA	 Calderon meenutas põgusalt vestlusi Pedro Ibarriagaga , meenutas seda kummalist ja ehedat vaimustust , mida hispanioollane usust tundis , ent samuti ka selle kummalisi põhjusi . 
33	NA	 Juba aastakümneid ei vaielnud dogmaatikud enam , kas usu tekke põhjus võib olla ketserlik ; kas Pühakirja jäägitult tunnistav inimene saab olla algsete põhjuste tõttu ketser . 
33	NA	 Hispaniola kogemust arvestades oli Püha Ignacio de Loyola öelnud , et kõik Issanda poolt Impeeriumile saadetud liitlased tuleb hardalt vastu võtta ; et tema ettehooldus on lõpmata , selle kõiki viise ei suuda meie mitte ette näha ja ketser pole mitte see , kes Pühakirja tingimusteta omaks võtab , vaid see , kes seda Kiriku õpetustest erinevalt loeb . 
34	NA	" "" Ma tean neid legende , "" vastas Calderon . "
34	NA	" "" Kuidas nende iidsete linnade rajajad ei võtnud kuulda jumalast äravalitud Printsi õpetust , ta maalt välja ajasid ja Kõigevägevam karistuseks tõrksatele maavärina ja veeuputuse kaela saatis ... "" "
35	NA	" "" Ja nad saatsid seitse laeva üle maailma otsima oma kadunud Printsi , et see jumala viha vaigistaks , "" jätkas Segovia . "
35	NA	" "" Kõik mattus rusudesse , hävis , purunes ning Atlatayamo ei saa enne jälle suureks , kui nende Prints naaseb ... "" "
36	NA	" "" Atlatayamo ? "" ei mõistnud Calderon . "
36	NA	" "" Ahjaa , nii nad oma maad nimetavad ? "" "
37	NA	" "" Täpselt . "
37	NA	" Kuigi Pühakirja enesega pole sel vanal lool palju ühist , on siiski kummaline , et nende Printsi õpetus — mille järgijaid pärast katastroofe rohkem säilis , kui selle vaenlasi — nii ühtib Püha Kolmainsusega , Lunastuse ja kõigi teiste meie püha usu tõdedega . "" "
38	NA	" "" Nagu ütles õnnis Ignacio , "" muigas Calderon , "" pole tähtis mitte 'miks' vaid 'kuidas' . "
38	NA	 Meie ülesandeks on saavutada eesmärk , sinna jõudmise viisid aga on meile antud Jumala armust . 
38	NA	" Ühesõnaga , nemad pidasid Juelva Sanchez't oma kadunud Printsiks ... "" "
39	NA	" "" Tema järeltulijaks , "" täpsustas Segovia , "" ja kummardasid Risti ees . "
39	NA	" Muuseas , me oleme kohal . "" "
40	NA	 Isa Calderon ei jäänud kauaks paleesse , vaid võttis kasina õhtueine , palvetas oma kambris ja suundus siis linna jalutuskäigule . 
40	NA	 Tema palvel sündis see incognito , ilma eskordita . 
40	NA	 Lihtsas mungarüüs jalutas ta läbi õhtuste Vera Cruzi tänavate , nautis kaunist päikeseloojangut ja vaatas inimesi , imes endasse sedasama pilti , mida kadunud de Herriega pidi iga päev näinud olema . 
40	NA	 Ta jalutas kaldapealsel , imetles galeoonide siluette , hingas joovastavat ookeaniõhku , mis nii erines Madridi lämbest ja tolmusest õhust . 
40	NA	 Värskus ja puhtus ... 
40	NA	 Inimesed , kes talle vastu tulid , olid peamiselt Hispaania päritolu , kohalikud elasid reeglina linnast väljas , tegelesid põllumajandusega . 
40	NA	 Ja selleks oli Hispaniola suurepärane oaas . 
40	NA	 Enamus galeoone sadamas lastisidki toidukraami , mis praeguste soodsate tuultega juba kuue-seitsme päeva pärast Sevilla või La Coruna sadamasse jõuavad . 
40	NA	 Soolatud lihakered , aprikoosid , õunad , vili ja need veidrad pruunid mugulad — kõik õnnistatud kraam , mis aitas Hispaania põudadest põhjustatud näljahädasid üle elada . 
40	NA	 Ja jõudis abistava käena ka Atlantico tercio'teni — nende vahvate Uue Maailma sõjaväeüksusteni , mille najal Imeerpiumi sõjajõud suuresti püsis . 
40	NA	 Sest kohalikud — atlatajaamod , tuli Calderonile meelde — polnud meistrid sugugi mitte ainult põlluharimisel , vaid ka sõdisid erilise innuga Püha Usu vastaste vastu . 
40	NA	 Jah , kes teab , milliseks võinuks pöörata Impeeriumi saatus , kui sadakond aastat tagasi poleks just Hispaniola sisemaa lõpututest metsadest ehitatud Armaada põrmustanud puritaanidest inglaste laevastiku , vääranud otsustavalt ülemvõimu Atlandil , määrates Britannia laevad seniajani Merede Ülemvalitseja tegutsemist alandlikult kõrvalt vaatama . 
40	NA	 Kuuldavasti ei lähe nende kõrkide põhjamaalaste vallutused üüratus Cortiliaras sugugi hästi — pidevad sõjad prantslastega , pärismaalaste kallaletungid ja Portugali piraatide rünnakud . 
40	NA	 Jah , muidugi olid nii prantslased kui portugallased Madridi poolt kinni makstud , kuulekad ja usinad liitlased . 
40	NA	 Prantsuse kuningaski vaid hüpiknukk , üks väikene mosaiigikild Pax Hispanicas , kellele oli armulikult antud õigus Cortiliaras oma kolooniaid rajada . 
40	NA	 Seal , kuhu Hispaania enda huvid veel ei ulatunud ja ainult selleks , et maha suruda inglaste himu lõuna poole vaadata . 
41	NA	 Calderonile tuli vastu kohalikest moodustatud sõjasalk Kastiilia päritolu leitnandi juhtimisel . 
41	NA	 Kõik kummardasid munka nähes ja palusid õnnistust . 
41	NA	 Seda nad ka said . 
41	NA	 Calderon vaatas turjakatele pärismaalastele pikalt järele , imetles nende rühti ja kindlat sammu . 
41	NA	 Ilmselt oli tegemist emamaa poole suunduva galeooni kaitsesalgaga või täiendusega Atlantico tercio'tele . 
41	NA	 Pigem viimasega , sest siin , Pax Hispanica vetes , ei ähvardanud galeoone enam ammu mingi tõsisem oht . 
41	NA	 Tõenäoliselt jõuab see vahva sõjasalk paari nädala pärast Flandriasse , Reinimaale või Tüüringisse , täiendama Impeeriumi garnisone või hoopis Polooniasse , valvama piire tatarlaste vastu . 
41	NA	 Mitte igal pool polnud protestantide mässukolded maha surutud , iseäranis mõned kangekaelsed Teutooni vürstid panid veel vastu . 
41	NA	 Ja Inglismaa muidugi ka , sinna Madridi küüned veel ei ulatanud . 
42	NA	 Jah , Hispaniola pärismaalased olid suurepärased sõjamehed , hädavajalik täiendus emamaa jõududele . 
42	NA	 Maa , mille avastamine oli kunagi sundinud Juelva Alonso Sanchez't muutma oma arusaamu maateadusest ja hülgama kavatsused Indiasse jõuda , oli kujunenud Hispaaniale kõigi oma soovide täitumise üüratuks allikaks . 
42	NA	 Imedemaa , mõtles isa Calderon lihtrahva agulite poole suundudes , et ringiga paleesse tagasi pöörduda . 
42	NA	 Umbes siis — munakivitänavalt savisillutisele pöörates -saigi ta aru , et teda jälitatakse . 
43	NA	 Rahvarikkamatest kohtadest äärelinna poole , kogu aeg , oli see munk isa Calderoni jälitanud , ennast isegi eriti varjamata . 
43	NA	 Nüüd tundis jesuiit ta ära , sest kapuutsiaugust paistis korraks nägu — Jeronimo . 
43	NA	 Märgates , et ta on avastatud , kummardas munk eemalt ja lähenes kiiremal sammul . 
43	NA	 Ta möödus inkvisiitorist ja andis kerge peanoogutusega märku järgnemiseks . 
43	NA	 Veidi aja pärast kadus ta San Sebastianile pühendatud kabeli uksest sisse . 
43	NA	 Calderon kehitas õlgu ja järgnes . 
43	NA	 Külm õhk ja hämarus — nii vastandlik tänaval valitsevale leitsakule — naelutasid ta hetkeks paigale , siis harjusid silmad pimedusega ja ta nägi oma jälitajat altari ees põlvitamas . 
44	NA	 Jeronimo palvetas . 
45	NA	 Isa Calderon ootas ning põlvitas siis de Herriega endise teenri kõrvale . 
45	NA	" Peaaegu silmapilkselt lõpetas too oma palve ja purskas siis summutatud , ent hüsteerilisel häälel : "" Oh Püha Isa , andestage mulle , vääritule ja tühisele patusele , see pealetükkivus ja kõrkus , millega teid siia meelitasin . "
45	NA	" Andestage , et julgesin tülitada nii kõrget ja auväärset jumalateenrit , andestage , kui suudate , ehk siis andestab mulle ka Issand . "" "
46	NA	" "" Tema arm ja andestus on lõpmata , "" vastas Calderon imestunult , ent julgustavalt . "
47	NA	" "" Aamen , "" pomises Jeronimo . "
47	NA	" "" Mul ei olnud teist võimalust kõrgeaususega omavahel rääkida , sest ainult teile julgen ja tahan ma öelda , mis mul öelda on . "" "
48	NA	" "" Kõnele , mu poeg . "" "
49	NA	" "" Ma olen patune . "" "
50	NA	" "" Soovid ehk pihtida ? "
50	NA	" Kui kaua on möödas sinu viimasest pihtimisest ? "" "
51	NA	 Munk ei vastanud kohe . 
51	NA	 Ta kogus ennast . 
51	NA	" "" Minu pihist on möödas kolm päeva ja igaüks neist on minu patukoormat veelgi suurendanud . "" "
52	NA	" "" Sa oled pihil valetanud ? "" päris Calderon rangelt . "
53	NA	" "" Öeldakse , et tõde on ainult see , mis hinges ja iialgi pole ma Tema pilgu all söandanud oma hinge varjata . "
53	NA	 Ei iialgi , enne kõrgeaulise isanda surma . 
53	NA	 Oh , ärge nõudke minult pihtimist , isa , sest nõnda ma ainult jagan oma valu ja patte . 
53	NA	 Öelda , paluda õieti , on mul vähe . 
53	NA	" Peale selle , et Issand andestaks minusugusele eksinud hingele . "" "
53	NA	 Munk pöördus , hämaras ei näinud Calderon tema nägu , kuid kuulis nuukseid ja pisaratest allasurutud häält . 
53	NA	" "" Sõitke minema , palun teid ! "
53	NA	 Jäägu de Herriega hing vaevlema põrgu , kuna üle on ta astunud Kõigekõrgema kõige pühamast käsust , ent muuta ei saa siin enam midagi , asjad võivad minna ainult halvemaks , kui te siia jääte . 
53	NA	" Sõitke minema , lahkuge Hispaniolast ! "" "
53	NA	 Selle ennastületava nõudmise välja öelnud , vajus munk nuttes Calderoni ette kokku . 
54	NA	" "" Rahune , mu poeg , "" ütles inkvisiitor aeglaselt . "
54	NA	" "" Sa tead , et tee andestuseni käib läbi puhastuse ja kahetsuse . "" "
54	NA	 Ütles nii , et aega võita ja libistas Jeronimol kapuutsi peast . 
54	NA	 Mees oli noor . 
54	NA	" Kas see pärismaalane äkki ei pidanud eksklikult "" kõige pühamaks käsuks "" seda , "" et sina ei pea mitte mehega ühte heitma nagu naisega "" ... "
54	NA	 Calderon teadis — oma sagedastest ringsõitudest mööda Hispaania kloostreid — et mitte kõige edukam ja pühendunum lihasuretamine võib vahel viia kõige koledamate väärastusteni . 
54	NA	 Ent kas ta polnud kohanud samasuguseid eksinuid ka jesuiitide seas ja Madridis eneses ? 
55	NA	" "" Sa tunned ennast de Herriega surmas süüdi ? "" küsis Calderon . "
56	NA	 Nuuksed tugevnesid ja noor pärismaalane noogutas pead , lüües sealjuures lauba vastu põrandat . 
56	NA	 Nii lihtne see siis oligi , mõtles jesuiit . 
56	NA	 Nii lihtne ja kummati nii harilik . 
56	NA	 Ikkagi on enesemõrv liiga karm karistus ja patt sellise eksimuse eest . 
57	NA	" "" Miks ma peaksin lahkuma ? "" "
58	NA	" "" Ma ... olen ... ma tapsin ta ... "" "
59	NA	" "" Kas sina lükkasid de Herriega kirikutornist alla ? "" "
60	NA	" "" Ei . "" "
61	NA	" "" Kuidas siis ? "" "
62	NA	" "" Oh , ärge küsige . "
62	NA	 Sõitke minema , palun teid . 
62	NA	" Jumala , Impeeriumi ja teie enda hingeõnnistuse nimel ! "" "
63	NA	 See , et üks harilik munk niiviisi kuninga erisaadikust kardinali poole pöördus , oli eriskummaline . 
63	NA	 Ennekuulmatu jultumus , tegelikult . 
63	NA	 Iseäranis , kui põhjuseks olid noore munga pühadustteotavad ihad ja sodoomia . 
63	NA	 Jah , Calderon võinuks nüüd hingeliselt murdunud munga väevõimuga pihile võtta , ja oma eriõigusi kasutades hiljem pihisaladust murda ja kuningale ette kanda , et de Herriega sooritas enesetapu vaid hingelise meeltesegaduse ajel , olles murdnud mungavannet ja kartes , et ei suuda edaspidi oma kirgi ohjeldada . 
63	NA	 See oli lihtne . 
64	NA	 Aga kas see oli ka tõde ? 
65	NA	" "" Tõuse , "" käskis Calderon . "
65	NA	" "" Ma ei saa sulle enne andestada , kui oled pihtinud . "" "
66	NA	" "" Sõitke minema ! "" halas munk . "
67	NA	" "" Pihi ! "
67	NA	" Ja kergenda oma hinge . "" "
68	NA	 Maracaibost teele asunud Tierra Firme flota konkistadooride kogutud rikkustega jõudis Vera Cruzi sadamasse enne oodatud tähtaega . 
68	NA	 Tuuled olid olnud soodsad , nagu ikka Atlandi mahedatel ilmadel märtsi ja oktoobri vahel . 
68	NA	 Piraate polnud neis vetes juba aastakümneid nähtud . 
68	NA	 Siiski pidi Armada de la Guardia aardelaevu saatma , sest ka inglaste kõrvu olid jõudnud kuuldused , et flota Cortiliarast mitte ainult villa ega linu vedanud . 
68	NA	 Ja mõned Uus-Inglismaa vahet liikuvad laevad tõstsid aeg-ajalt mässu , et tüütust merereisist hulga tulusamale röövretkele pääseda . 
68	NA	 Inglaste privateerid polnud just otsene oht — sõjagaleoonide ründamiseks puudusid neil nii võimalused kui tahtmine , ent kuni protestantide kants Albionil polnud lõplikult alistatud , ei soovinud Carlos II üleliigselt riskida . 
68	NA	 Liikusid ka jutud hulljulgetest Maroko korsaaridest , kes Assooride lähedal mõnikord väiksemaid laevu olla kimbutanud . 
68	NA	 Ei , Armada oli tarvilik ja kulutused tema teelesaatmiseks igati põhjendatud . 
68	NA	 Nagu ka see , et sõjalaevastik alaliselt Hispaniolal baseerus . 
68	NA	 Junta de Armadas pidas kolme laevastikku ; üks ohjas alaliselt Vahemerd , teine seilas Euroopa rannikuil — Taanist Portugalini , pidades valvet , et inglaste merejõud liiga suureks ja kaubandus kolooniatega liiga elavaks ei muutuks . 
68	NA	 Kolmas kandis hoolt Hispaniola põhjaranniku — kolmekümne kuuenda paralleeli eest . 
68	NA	 Kuigi viimastel aastatel de Vega ja portugallaste jälgedes leitud huvipakkuv meretee Aafrika lõunarannikule ja sealt edasi — India poole — on liialt ahvatlev , et seda kaitseta jätta . 
68	NA	 Majesteedi salajase korralduse alusel juba ehitataksegi sadamat Hispaniola idarannikul Monte Videos , et kaitsta mereteed Indiasse . 
69	NA	 Flota saabus Vera Cruzi septembri algul , austusavalduste ja pidustuste saatel . 
69	NA	 Hispaniolal täiendati joogi- ja söögivarusid , parandati laevu , kaubeldi veidi , kuigi enamuses olid laevad lastitud hõbeda ja kullaga . 
69	NA	 Mis kuulus teatavasti ainuisikuliselt kuningale . 
69	NA	 Hispaniola oli suurepärane looduslik logistiline and Impeeriumile , tugipost läänes laiuva üüratu kontinendi hõlvamiseks . 
69	NA	 Pax Hispanica , mis ulatus Sitsiiliast läbi Vahemere ja emamaa üle Hispaniola Cortiliarasse , moodustas omamoodi meridiaanse impeeriumi , nagu Calderon mäletas Pedro Ibarriagat kunagi öelnud olevat . 
69	NA	 Täpsemalt diagonaalse meridiaanse impeeriumi , kui uskuda maateadlastest jesuiitide viimaseid töid . 
70	NA	 Calderon seisis Fernando Segovia kõrval lossirõdul ja jälgis merd mööda lähenevate purjede ülevat regatti . 
70	NA	 Sadamast kostsid kahuripaugud , rahvas juubeldas , saabusid kangelased . 
71	NA	" "" See on alati pidupäev , "" ütles asekuningas , "" kui nad Cortiliarast saabuvad . "
71	NA	 Kauged maad , suured saladused ja uued avastused . 
71	NA	" Räägitakse , et seal on meeletult palju kulda . "" "
72	NA	" "" Rohkem kui Indias , "" lisas Calderon . "
72	NA	" "" Kui de Vega viimase ekspeditsiooni aruannet uskuda , siis on sealsed pärismaalased palju rohkem arenenud ega kavatse troonile nii lihtsalt alluda , kui siin või Peruus . "" "
73	NA	" "" Isa de Herriega kuulas konkistadoore alati väga suure uudishimuga , "" ohkas Segovia . "
73	NA	" "" Maateadus huvitas teda väga — nagu igat jesuiiti vist ? "" "
74	NA	" "" Meie ordu austab väga kõrgeid teadusi , "" noogutas Calderon . "
74	NA	" "" Jumal lõi maailma ja jättis ta meile avastada . "
74	NA	" Iga teadus , mis meie arusaamu avardab , viib lähemale Jumalale . "" "
75	NA	" "" Nii rääkis ka de Herriega . "
75	NA	 Arvas isegi , et kui me mingi õnnetu juhuse tõttu oleks Hispaniolast mööda seilanud ja esimesena Cortiliara avastanud , võinuks see Hispaaniale hiljem valusa tagasilöögi anda . 
75	NA	" Liiga palju kulda ja liiga kaugel ... "" "
76	NA	" "" Võimalik , "" noogutas Calderon ja mõtles , kui raske olnuks pidada sõdu Euroopas ja samal ajal kaugel üle ookeani . "
77	NA	" "" Paljud meremehed käisid ka de Herriega juures pihil ; Cortiliarast on siia pikk meretee ja laevadel võib nii mõndagi juhtuda . "" "
78	NA	 Sõna 'piht' tõi Calderonile meelde de Herriega teenri , õnnetu Jeronimo , keda ta oli alusetult sodoomias kahtlustanud . 
78	NA	 Samuti omaenda maateadusliku uudishimu Sierra Titauna mäestike vastu — just sealt võis ta leida võtme de Herriega meeltesegadusele . 
79	NA	" "" Te pole oma missiooni tulemuste suhtes eriti paljusõnaline , "" tuletas ka Segovia nüüd Calderonile meelde . "
79	NA	" "" Viimased päevad peitute rohkem raamatukogus . "
79	NA	" Mitte et ma teile mingeid piiranguid või nõudeid söandaksin seada , aga vaese kardinali surm on ka minu hinge väga sügava haava löönud . "" "
80	NA	" "" Kui ma jõuan tulemusteni , olete esimene , kes neist teada saab , "" kinnitas jesuiit . "
80	NA	" "" Kuigi kas saabki hullumeelsust loogiliselt seletada ? "" "
80	NA	 Ta muigas . 
81	NA	 Segovia sai torkest aru . 
81	NA	" "" See on minu jumalakuulekus , mis ei luba tema enesetapu taga muid põhjusi näha , "" sõnas ta veidi nipsakalt . "
81	NA	" "" Aga tundub , et te ei lepi pelgalt sellise seletusega , on mul õigus ? "" "
82	NA	" "" Ka peast segi minnakse tihti põhjusega , "" vastas Calderon napilt . "
83	NA	" Sadamast kõlasid kauripaugud , Armada lipulaev "" San Gregorio "" sõitis uhkelt sildumispaiga poole . "
83	NA	 Talle järgnesid kolm väiksemat sõjagaleooni . 
83	NA	 Kaubalaevad , neid oli kokku neliteist , mõlemal pool veel kaitselaevad , kutsusid kaldale kogunenud rahvamassides esile rõõmuhõisked ja juubelduse . 
