par_nr	head	sentence
18	NA	 Sisse astus suur tume kogu , suurem kui mu hirmust piinatud aju suutis tajuda . 
18	NA	 Ta vari kõrgus laeni , täites pool tuba . 
18	NA	 Õudne sarviline vari . 
19	NA	 Siis süttisid eredad tuled , mis sundisid mind hetkeks silmi sulgema . 
19	NA	 Neid uuesti avades avastasin ma , et ei lamanud mitte voodis , vaid operatsioonilaual . 
19	NA	 Mu käed ja jalad olid rihmadega laua külge kinnitatud ning ma sain vaid jõuetult rabeledes jälgida , kuida suur kogu aegamisi lähenes . 
19	NA	 Lõpuks astus ta valguse kätte ja ma nägin , et see oli hiiglaslik sarvedega jänes -- samasugune , nagu Leóni kingitud topis , ainult et määratult suurem . 
19	NA	 Jänese silmad hiilgasid punakalt , kui ta skalpelli tõstes minu kohale kummardus . 
19	NA	 Üritasin karjuda , kuid kõri oli nagu kinni nööritud . 
19	NA	 Ta muigas minu rabelemist jälgides , paljastades oma teravad hambad , ning tegi siis järsu lõike . 
20	NA	 Tundsin , kuidas kõht rebenes ja soolikad välja valgusid ja leidsin järgmisel hetkel , et ei lamagi enam laual , vaid istun oma tööruumi põrandal ukse kõrval ja jänes ei lõigu mind mitte skalpelli , vaid oma teravate sarvedega . 
21	NA	 Mingi ootamatu kolin sundis mind soolikaid peoga kinni hoides püsti hüppama . 
21	NA	 Kuulatasin . 
21	NA	 Jah , polnud kahtlust , keegi oli tööruumis . 
21	NA	 Aga kus , kurat , ma siis ise olin ? 
22	NA	 Vaatasin ringi . 
22	NA	 Seisin oma voodi ees , käsi kõhul olematuid soolikaid kinni hoidmas . 
22	NA	 Niisiis olin näinud vaid und . 
22	NA	 Kuid kolin oli ehtne . 
22	NA	 Ja kostis edasi . 
22	NA	 Haarasin revolvri ja tormasin töötuppa , ilma et oleksin midagi selga tõmmanud , kuigi külm higi , millest mu keha kleepus , pani mu värisema . 
22	NA	 Vaevalt olin ma ukse paotanud ja ruumi sisenenud , kui miski mulle küljelt jalgadesse tormas ja mu maha paiskas . 
22	NA	 Jõudsin kukkudes ukse kõrval nagis rippuvatest arstikitlitest kinni haarata ja see mu ilmselt päästiski . 
22	NA	 Langemise hoog aeglustus ja ka kukkumise suund muutus veidi . 
22	NA	 Prantsatasin millelegi otsa ja tundsin küljes kõrvetavat valu . 
22	NA	 Ajasin end vandudes püsti ja panin tule põlema . 
23	NA	 Lihahaav , mitte eriti sügav ja ka mitte ohtlik , fikseerisin automaatselt . 
23	NA	 Desinfitseerisin haava , sidusin nii hästi kui sain ja vaatasin siis ringi , et selgitada , mis oli juhtunud . 
24	NA	 Nojah , aken oli paokil . 
24	NA	 Ilmselt olin selle ise lahti unustanud ja mõni külakrants oli juhust kasutades uurimisretkele tulnud . 
24	NA	 Ruum oli kaunikesti segamini . 
24	NA	 Hommikul tuleb koristama hakata , mõtlesin nördinult ; sel hetkel olin liiga väsinud , et seda tänamatut tööd ette võtta . 
24	NA	 Palju enam huvitas mind see , mis mulle selle valuliku haava lõi . 
24	NA	 Minu mäletamist mööda polnud toas midagi teravat või ohtlikku . 
25	NA	 Läksin tagasi ukse juurde ja taipasin . 
26	NA	 Seal ta seisis , tillukesed nõelteravad sarved verised . 
26	NA	 Leóni kingitud topis . 
26	NA	 Mulle meenus unenägu . 
26	NA	 Neetud ! 
26	NA	 Kas jänese silmis välgatas tõesti mingi punakas helk või mulle ainult tundus nii ? 
26	NA	 Millegipärast tundsin topist vaadates kummalist kõhedust . 
26	NA	 Mõistmata isegi , miks ma seda teen , toppisin ma jänese rutakalt steriliseerimistanki , sulgesin selle kindlalt ja peitsin kappi . 
26	NA	 Sellega hakkama saanud , hingasin kergendunult ja läksin magama . 
27	NA	 Sellest ööst alates nägin aeg-ajalt kummalisi unenägusid , millede sisu ma meenutadagi ei taha , ning mis lõppesid alles siis , kui ma olin topise Leónile tagasi viinud . 
27	NA	 Käisin tema juures üldse päris tihti ja avastasin , et ta on suurepärane informaator . 
27	NA	 Vaatamata sellele , et ta ei paistnud kellegagi suhtlevat ja käis vaid kord kuus topiseid müümas ja oma varusid täiendamas , teadis ta kõike , mis ümbruskonnas toimus . 
27	NA	 Kord , kui ma jälle tema poole läksin , näitas ta mulle uhkusega oma viimast topist -- tiibadega ahvi . 
27	NA	 Olin tõsiselt üllatunud ning pärisin , kust ta ahvi sai . 
27	NA	 Selgus , et hiljuti oli lähikonnas üks rändtsirkus etendusi andnud . 
27	NA	 Mina polnud sellest muidugi midagi kuulnud . 
27	NA	 Tema aga , vähe sellest , teadis ka seda , et neil oli üks pärdik ära surnud ning ta oli käinud ja selle endale kaubelnud . 
28	NA	 Ta paistis uhke , kuid mind see ei petnud . 
28	NA	 Ta oli närviline , võpatas aeg-ajalt ja heitis kartlikke pilke onni poole , kus ta oma topiseid hoidis . 
28	NA	 Kui ma pärisin , mis lahti on , kehitas ta õlgu ja väitis , et kõik on korras . 
29	NA	 Paaril järgneval nädalal oli mul kiire ja ma ei näinud Leóni kordagi . 
29	NA	 Seejärel kutsuti mind tagasi Ühendriikidesse ning ma unustasin topisetegija kummalise käitumise . 
29	NA	 Naastes ootasid mind aga ärevad uudised . 
30	NA	 León oli kadunud . 
30	NA	 Ta oli käinud mind mu äraolekul otsimas ning temaga rääkinud ohvitseri sõnul oli ta kas maani täis või peyote* mõju all . 
30	NA	 Ta oli olnud erutatud ja millegi ees ilmselgelt hirmul . 
30	NA	 Ta oli rääkinud midagi unenägudest ja sellest , et mina teadvat ... 
31	NA	 León ei joonud . 
31	NA	 Olin ise talle mitmel korral piiritust pakkunud , et teda jutukamaks muuta , kuid ta oli alati keeldunud . 
31	NA	 Peyote .. ? 
31	NA	 Noh , ei tea ... 
32	NA	 Aga unenäod ? 
32	NA	 Muutusin tähelepanelikuks . 
32	NA	 Mulle meenusid košmaarid , mida olin näinud , kuni sarvilise jänese topis minu pool oli . 
33	NA	 See ei meeldinud mulle . 
33	NA	 Tundsin , kuidas juuksed kuklal kirvendama hakkasid . 
34	NA	" "" Mida ta ütles ? "" nõudsin tollelt ohvitserilt . "
34	NA	" "" Sõna-sõnalt ! "" "
35	NA	 Mees pidas mind ilmselt veidi napakaks , sest ma läksin tõsiselt närvi ega jätnud enne , kui sain Leóni segasevõitu jutust lõpuks päris korraliku ülevaate . 
36	NA	" "" Jumalad pahandavad ! "" oli ta öelnud . "
36	NA	" "" Ma olen läinud liiga kaugele . "" "
36	NA	 Edasi järgnes tema painajalike unenägude kirjeldus , mille ohvitser minu jaoks suure vaevaga taastas . 
37	NA	 Nagu ma aru sain , oli León näinud kogu aeg ühte ja sama und . 
37	NA	 Ohvitseri kirjelduse põhjal oli see midagi sellist : León lamas oma asemel , uks avanes . 
37	NA	 Hirm . 
37	NA	 Palju hirmu . 
37	NA	 Sisse astus mitu suurt tumedat kogu . 
37	NA	 Nende varjud kõrgusid laeni , täites terve onni . 
37	NA	 Siis süttisid eredad tuled ning ta avastas , et ei lama mitte asemel , vaid millelgi altarisarnasel . 
37	NA	 Ruum oli tohutu suur , selle seinad ja lagi näisid kaduvat lõpmatusse . 
37	NA	 Ta käed ja jalad olid rihmadega altari külge kinnitatud ning ta sai vaid jõuetult rabeledes jälgida , kuida suured kogud aegamisi lähenesid . 
37	NA	 Lõpuks astusid nad valguse kätte ja ta nägi , et need oli hiiglaslikud loomad , müütilised loomad , jumalikult ilusad ja jumalikult kohutavad . 
37	NA	 Nad nägid välja samasugused , nagu ta enda tehtud topised , ainult et määratult suuremad . 
37	NA	 Seal oli Sarvedega Jänes , Tiibadega Ahv , Ükssarv , Draakon ja Sulismadu . 
37	NA	 Taas hirm ; kohutav , loomalik hirm nagu aimus sellest , mis peagi juhtub . 
37	NA	 Nende silmad hiilgasid punakalt , kui nad lähemale kummardusid . 
37	NA	 Neil olid noad , skalpellid , luusaed ... 
37	NA	 Pead kõrvale pöörates nägi ta surnud eeslit , krokodilli ja delfiini , mis lebasid väiksematel altarisarnastel alustel . 
37	NA	 Ta taipas , mida see tähendab ning hakkas karjuma . 
37	NA	 Olendid vaidlesid seni , kas teha kentaur , kalasabaga vetevana või krokodillipea ja -sabaga sisalikmees . 
37	NA	 Lõpuks jõudsid nad otsusele . 
37	NA	 Nad muigasid tema rabelemist jälgides , paljastades oma teravad hambad , ning üks neist tegi järsu lõike . 
38	NA	 Selle peale ta tavaliselt ärkas . 
39	NA	 Tundsin , et ma värisen ja saatsin ohvitseri minema . 
39	NA	 Mul oli tarvis veidi üksi olla , et end koguda . 
39	NA	 Teadsin nüüd , et León oli olnud kaine . 
39	NA	 Ta oli olnud segaduses ja hirmul ning see oli ka täiesti arusaadav . 
39	NA	 Mulle meenusid taas nähtud unenäod . 
39	NA	 Need olid liiga realistlikud , liiga jubedad , et neid unustada . 
40	NA	 León aimas , et ka mina olin neid näinud , seepärast tuli ta minu juurde . 
40	NA	 Pealegi olin ma arst . 
40	NA	 Kahjuks ei aidanud kumbki neist faktidest mul juhtunut mõista . 
40	NA	 León oli kadunud . 
40	NA	 Enne kadumist oli ta korduvalt näinud painajaid , mis meenutasid mu enda unesid , mida ma nägin , kuni üks Leóni valmistatud topistest minu pool oli . 
40	NA	 Tundsin , kuidas juuksejuured taas kirvendama hakkasid . 
40	NA	 Ilmselgelt oli kogu lool mingi seos topistega , kuid milline ? 
40	NA	" "" Jumalad pahandavad , "" oli ta öelnud . "
40	NA	 Meenus kummaline süütunne , mida olin oma unenägudes tundnud ning arusaamatu seos jõududega , mida ükski inimene polnud võimeline mõistma . 
40	NA	 Meenus , millisena ma olin Leóni tema hüti juures näinud -- krimpsus mehenäss , kes oli loodusele väljakutse esitanud ; kes üritas looduse saladuslikku võimu murda , temast ise üle olla ! 
41	NA	 Kas siis selles oligi asi ? 
41	NA	 Loodus , Jumalad , mingi tundmatu kõrgem jõud -- ükspuha , kuidas seda nimetada ? 
41	NA	 Jõud , mille mängureegleid topisetegija oli rikkunud ? 
41	NA	 Jõud , mis oli liikvele läinud , et Leónile ja kõigile , kes tema enda ja tema loodud topistega kokku olid puutunud , koht kätte näidata ? 
41	NA	 Oli see kättemaks mehele , kes seadis end kõrgemale Loodusest ; kättemaks inimesele , kes arvas , et võib olla Jumal , olla veel enamgi kui Jumal ? 
42	NA	 Kui see nii oli , siis oli topisetegija tõsises hädas . 
42	NA	 Otsustasin Leóni onnis ära käia , et asjasse veidigi selgust tuua . 
42	NA	 Leóniga rääkinud ohvitseri sõnadest ilmnes , et pärast topisetegija kadumist polnud seal keegi käinud -- meie rühmast teadsin mina ainukesena , kus see asub ; külaelanikud aga hoidsid lihtsalt eemale ega julgenud sinna minna . 
43	NA	 Mäed mõjusid mulle hästi , nagu olingi arvanud . 
43	NA	 Kristallselge õhk , tuul , vabadus ... 
43	NA	 Ürgne puhtus ja puutumatus . 
43	NA	 Mõistsin korraga , miks paljud iidsed kultuurid oma jumalad just mägedesse elama olid pannud . 
43	NA	 Jah , mägedes oli tõepoolest midagi jumalikku ... 
43	NA	 Ebamäärane äng taandus , juba ma muigasin oma ärevuse üle . 
43	NA	 Kütti poldud pikka aega nähtud ? 
43	NA	 Paljugi , mis . 
43	NA	 Oli näiteks jahiretkele läinud . 
43	NA	 Või topiseid müüma ... 
44	NA	 Jõudsin astangule , kus seisis Leóni hütt . 
44	NA	 Peatusin . 
44	NA	 Seal oli vaikne . 
44	NA	 Tahtmatult tõmbusin kössi ja vaatasin ringi . 
44	NA	 Tahtmine muiata oli millegipärast kadunud . 
44	NA	 Selle asemel meenusid sarvilise jänesetopise punakalt helkivad silmad ja verised sarved ning haav küljes hakkas tuikama . 
44	NA	 Ängistav vaikus mõjus kuidagi pahaendelisena . 
44	NA	 Meenus tunne , mida olin hetkeks kogenud , kui ma siin esimest korda käisin ja kaljunukil seistes looduse suursugusust nautisin . 
44	NA	 Tunne , et mingi ürgne jõud ümbritseb mind koos mägedega . 
44	NA	 Jah , mäed olid jumalikud . 
44	NA	 Kuid see ei tähendanud ainult jumalikku ilu . 
44	NA	 See tähendas ka jumalikkuse teist poolt -- mäed võisid olla ka ähvardavad , sünged , halastamatud . 
44	NA	 Hõikasin Leóni , kuid tuul kandis mu hääle minema ning uuesti hüüda ma millegipärast ei söandanud . 
45	NA	 Seisin veel hetke . 
45	NA	 Teadsin , et varem või hiljem pean ma onni sisenema , muidu muutub olukord naeruväärseks , kuid ma ei suutnud end selleks sundida . 
45	NA	 Lõpuks tõmbasin revolvri ja selle külmast metallist otsekui julgust saades astusin edasi . 
46	NA	 Onnis oli hämar . 
46	NA	 León polnud mind siia kordagi sisse lasknud . 
46	NA	 Ootasin , kuni silmad harjusid ning vaatasin huviga ringi . 
46	NA	 Nagu ma olingi oodanud , oli siin kõikjal topiseid . 
46	NA	 Ka León oli siin . 
46	NA	 Tundsin , kuidas mul soolikad sõlme läksid ning tormasin välja . 
47	NA	 Mulle meenus unenägu , mida León oli näinud . 
48	NA	 Ta lamas millelgi altarisarnasel . 
48	NA	 Ruum oli tohutu suur , selle seinad ja lagi näisid kaduvat lõpmatusse . 
48	NA	 Ta käed ja jalad olid rihmadega altari külge kinnitatud ning ta sai vaid jõuetult rabeledes jälgida , kuida suured kogud aegamisi lähenesid . 
48	NA	 Lõpuks astusid nad valguse kätte ja ta nägi , et need oli hiiglaslikud loomad , müütilised loomad , jumalikult ilusad ja jumalikult kohutavad . 
48	NA	 Nad nägid välja samasugused , nagu ta enda tehtud topised , ainult et määratult suuremad . 
48	NA	 Seal oli Sarvedega Jänes , Tiibadega Ahv , Ükssarv , Draakon ja Sulismadu . 
48	NA	 Nende silmad hiilgasid punakalt , kui nad lähemale kummardusid . 
48	NA	 Neil olid noad , skalpellid , luusaed ... 
49	NA	 Nad olid vaielnud , kas teha kentaur , kalasabaga vetevana või krokodillipea ja -sabaga sisalikmees . 
50	NA	 Nad olid otsusele jõudnud . 
51	NA	" Nad olid teinud kentauri . "" "
52	NA	 * peyote -- lad . Laphophora Williamsii , hallutsinogeense mõjuga mügarkaktus 
