par_nr	head	sentence
17	NA	 Panen raamatu kinni ja mõtlen , et Hummuli buss läheb homme varahommikul aga tõenäoliselt jään ma täna õhtul haigeks ning helistan mobiililt tööle . 
17	NA	 Enne tuleks see muidugi laadima panna . 
17	NA	 Ka seljakott tuleks tühjaks rookida . 
17	NA	 Ja pesu pesema panna . 
17	NA	 Pesema — või veel — ma pean ise pesema minema ! 
17	NA	 Aga shampoon on kotipõhjas . 
17	NA	 Istun põrandale ja loobin koti tühjaks . 
17	NA	 Leian sigaretipaki ja süütan ühe . 
17	NA	 Kõht annab tunda , et tühjalt ta suitsu ei talu . 
17	NA	 Aga kalapulgad ei ärata enam isu . 
17	NA	 Äkki välja sööma minna ? 
17	NA	 Pesemata ? 
17	NA	 Ei , kohe pesema ! 
17	NA	 Kus on shampoon ? 
17	NA	 Koban käega mahakallatud hunnikus ja pihku satub diktofon . 
17	NA	 Selles on lint , millel Ervin Aaviko räägib oma elust ja armastusest . 
17	NA	 Ja ma pean sellest kahe päeva pärast loo tegema . 
17	NA	 Sest selle eest makstakse mulle raha . 
17	NA	 Ja mitte millegi muu eest . 
17	NA	 Seni veel mitte . 
17	NA	 Ja ma lähen elutuppa , võtan suure lonksu viskit , viskan pikalt , kerin linti ja hakkan kuulama . * 
18	NA	" "" Ma olen siitkandi mees . "
18	NA	 Vanavaar ostis kunagi Allika talu päriseks . 
18	NA	 Nüüd see juba soo all . 
18	NA	 Vabariigi aegu ma hästi ei mäleta , liiga poisike veel ja mis neist poisikeste tegemistest ikka heietada , teid ju huvitab rohkem poliitika aga vat seda kohe mitte ei mäleta . 
18	NA	 Eks elati ja oldi nagu ikka . 
18	NA	 Ja mis siin kolkas ikka mäletada ongi ? 
18	NA	 Kunagi olid parunid , kupjad ja kehvikud , siis said kupjad paruneiks , kui vabariik tuli . 
18	NA	 Vene võimu aegu aga hakkasid kehvikud kupjaiks . 
18	NA	 Ja nüüd on kõik , kel vähegi raha , ise parunid . 
18	NA	" Ostis siit Viljandi poole üks linnasaks vana mõisahoone ära ja...tahab nüüd volikokku ja kuhu veel ... "" "
18	NA	 ( siinkohal olin diktofoni seisma pannud ) . 
18	NA	" "" Mind võeti neljakümne esimesel sõjaväkke ; läksime siit kõik noored poisid , nagu me olime — algul Tallinna , sealt rongiga Leningradi , hiljem sai Siberis oldud , siis Korpusesse . "
18	NA	 No nüüd räägitakse , et valel poolel võitlesime — hoopis fritsu munder tulnuks selga tõmmata , Vene külasid maha põletada ja partisanide perekondi üles puua . 
18	NA	 Et siis oleks nagu Eesti eest võideldud või nii ... 
18	NA	" "" ( taas oli lindistuses katkestus , polnud mõtet linti raisata materjali peale , mille toimetaja niikuinii välja kärbiks ) . "
18	NA	" "" ... rohkem sõjaväega sõditud . "
18	NA	 Hullud ajad olid muidugi , aga Eestisse tagasi ikka jõudsime . 
18	NA	 Kui vahest Korpuse-poistega kokku saime , siis ikka meenutasime , mida tollal uskusime või lootsime . 
18	NA	 Ega seegi lihtne ole , iga inimene saab vanemaks ja mõtleb mõne asja peale hiljem teisti . 
18	NA	 Noh , siis oli aga püss käes ja siht selge — ikka Eesti peale edasi ja kuradi sakslane maalt välja . 
18	NA	 Ega muu vist polnudki tähtis . 
18	NA	 Minu üksusest polegi enam kedagi elus , üksi olen jäänud . 
18	NA	 Ja ega enam kokku tulla ei tohi ka — keelavad ära . 
18	NA	 Valel pool ju sõdisime ... 
18	NA	 Aga peale sõda oli muidugi raske . 
18	NA	 Ei teadnud keegi , kes oma , kes võõras . 
18	NA	 Mina sülitasin kõigele ja katsusin , et kodukohta tagasi saan . 
18	NA	 Piiriniidule jõudsin alles aga neljakümne seitsmendal . 
18	NA	 Ema oli õnnekombel elus , isal lõikasid metsavennad neljakümne kuuenda augustis kõri läbi . 
18	NA	 Räägiti , et kolme mehega hüpanud selja tagant peale . 
18	NA	 Üks hoidis kätest , teine jalgadest ja kolmas nüsis pussiga . 
18	NA	 Laskemoon oli otsas aga tappa näe , oli ikka tarvis . 
18	NA	 Nüri puss olevat olnud . 
18	NA	 Mille eest ? 
18	NA	 Arvati , et läheb kolhoosi , poeg Korpuses kah veel pealekauba . 
18	NA	 Sellega , kes lõikas , oli isa kunagi Vabadussõjas koos võidelnud , isegi tema elu päästnud , räägiti . 
18	NA	 Ma oleks muidugi ise ja oma kätega...aga metsavend uppus neljakümne kaheksanda kevadel sohu . 
18	NA	 Uppus või uputati , kes seda teab . 
18	NA	 Kolhoos aga loodi , mina läksin sinna juba isa mälestuse pärast ja tööd oli tarvis teha , kus sa muidu saad . 
18	NA	 Ei lubata üksi tööd teha , mis siis ikka , teeme kampas koos . 
18	NA	 Esimesel koosolekul kohtasin Krõõta . 
18	NA	 Oli just teine maaparanduse lõpetanud ja siia saadetud . 
18	NA	 Eks ikka soolt põllumaad ära võtma . 
18	NA	 Rabaröövliteks kutsuti maaparandajaid meil siis . 
18	NA	 Sooserval võsas me esimest korda kokku olimegi . 
18	NA	 Mõlemil jalgrattad kraavis lenkstangipidi koos , nagu meie rohuski . 
18	NA	 August Sangal on veel selline luuletuski...tead ? 
18	NA	 Las juuste lõhnavas paisus/peidan õnnest hõõguva pea/Meil kahel on üksteise kaisus/siin raba servalgi hea . 
18	NA	 Oli kevad ja minu pea ikka huugas ja hõõgus õnnest päris kõvasti . 
18	NA	" Sügisel läksime paari , hakkasime seda maja ehitama , töötasime ... "" * "
19	NA	 Saan teada , et kolhoos oleks neile ka mõnd muud varjualust pakkunud , aga nemad hakkasid kohe oma maja ehitama . 
19	NA	 Ja sooserval asuv Raunoja lihtsalt oli kõige sobivam koht . 
19	NA	 Krõõt olevat alati tahntud raba lähedal elada . 
19	NA	 Ta küll rikkus sood , aga armastas teda , rääkis Ervin . 
20	NA	" "" Miks sa just minu juurde tulid ? "" küsis ta . "
20	NA	 Olime juba sina peale läinud . 
20	NA	" "" Ma pole just siitkandi kõige osavam lootsikumeister . "
20	NA	" Kunagi küll proovisin , ent nüüd ostan omad ikka Jõesuu meeste käest . "" "
21	NA	" "" Keegi tuli välja valida , "" olin pisut nõutu , kuid vastasin ausalt . "
22	NA	" "" Sa siis ikka teadsid mind ? "" uuris Ervin edasi . "
23	NA	 Ülikoolikaaslane soovitas , tahtsin öelda , aga millegipärast ei öelnud . 
23	NA	 Roomas Kingu — ikka veel kampsunis paadunud filoloog , ikka veel käib kassettmakiga suviti mööda külasid , ikka veel Karlovas ahiküttega kahetoalises . 
23	NA	 Naine õpetab koolis laulmist , kaks last . 
23	NA	 Jah , Roomast nägin juhuslikult Tallinna linna vahel , ütlesin , mis toimetusel plaanis , küsisin nõu , tegin kolm kannu välja . 
23	NA	 Roomas oli Raunojal eelmine suvi , kirjutas pärimusi üles . 
23	NA	 Ja tema arvaski , et Ervin võiks meie kaanepildi jaoks just paras nägu olla . 
23	NA	 Ma ei tea , miks ta nii arvas , sest meie ajakirja ta ei loe . 
23	NA	 Aga tal oli õigus . 
24	NA	" "" Ma vist tean , miks sa minu juurde tulid , "" arvas mu võõrustaja nüüd . "
24	NA	" "" Tolle pärimustekoguja pärast . "" "
24	NA	 Ervin ajas ennast püsti ja hakkas laualt toidukraami kokku korjama . 
24	NA	 Praetud kartulid keeduvorstiga , minu toodud viinerid ja salatid , hapukapsas , must leib . 
24	NA	" "" Läksin eelmine suvi liiga jutukaks . "
24	NA	 Too oli selline laadna olemisega poiss , muudkui päris ja päris . 
24	NA	 Võtsime poolikugi jutu kõrvale . 
24	NA	 Pea läks soojaks ? 
24	NA	" Et vana inimene ei oska enam oma lõugu koomal hoida ! "" "
24	NA	 Kartulid said kaane peale ja koos muude produktidega nurgas undavasse ja urisevasse külmikusse . 
24	NA	" "" Ja lobisesin lolli peaga välja , "" parastas Ervin enda peale edasi . "
25	NA	 Kehitasin õlgu ja pühkisin laualt leivapuru . 
25	NA	 Aimasin , miks Ervin enda peale tige oli . 
25	NA	 See oli ilmselt seesama asi , miks Roomas vanameest fantaseerijaks oli nimetanud . 
26	NA	" "" Tule , lähme sood vaatama , "" ütles Ervin . "
26	NA	 Soo on kohalike jaoks ikka midagi sellist , mida peab linnamehele näitama , seletama ja lahti rääkima . 
26	NA	 Õhtune udu laotas ennast üle künka , tegi hingamise raskemaks , õhu paksemaks . 
26	NA	 Allpool läks uduloor veelgi tihedamaks , me oleks olnudkui sumbses udumeres sõudval laeval . 
26	NA	 Udumäe kuningas , mõtlesin — just selline pealkiri võiks artiklile tulla . 
26	NA	 Ervin pani käe mulle õlale . 
26	NA	 Võpatasin . 
27	NA	" "" Ära kirjuta minust , kirjuta soost . "
27	NA	 Tema on vanem ja targem , kui mina . 
27	NA	 Jääb siia alles ka peale mind . 
27	NA	" Minust ei jää midagi alles . "" "
28	NA	" "" Sinust jäävad luuletused alles , "" arvasin . "
28	NA	 Roomas oli neid terve kaustikutäie ümber kirjutanud , lootis , et ehk suudab välja anda . 
28	NA	 Lubas neid toimetada ja raamatusse valima hakata . 
29	NA	" "" Kui nii võtta , jääb igast inimeset mingi sehkendis maha . "
29	NA	 Aga paber põleb . 
29	NA	" Soo ei põle . "" "
29	NA	 Astusime läbi tiheda udusombu künkast alla , jalge all lirtsus . 
30	NA	" "" Kui me sinust loo teeme , jääb midagi veel alles . "
30	NA	" Inimesed loevad seda , saavad teada , mäletavad . "" "
30	NA	 Võis kõlada ebaviisakalt . 
30	NA	 Aga mõlemad me teadsime , et 79-aastat Ervinit pole enam kauaks . 
30	NA	 Ent soo oli teda heas vormis hoidnud . * 
31	NA	" "" Nad hakkasid maad parandama , "" räägib hääl diktofonilt edasi . "
31	NA	" "" Nii nad seda nimetasid . "
31	NA	 Paljude arvates oli see rohkem maa lõhkumine . 
31	NA	 Noh , Andres ja Pearu ju tegelesid ka selle asjaga ? 
31	NA	 Aga need Järvamaa sood on ka rohkem käest lastud võsastikud . 
31	NA	 Õiged sood on meil siin . 
31	NA	 Naljakas , et siin pidi Krõõt ilma Andreseta hakkama saame , eks ? 
31	NA	 Töötasime . 
31	NA	 Krõõt uuris sood ja joonistas kraave , mina masinapargis . 
31	NA	 Kuivendati , raiuti , õgvendati . 
31	NA	 Aga soo ei andnud seda andeks . 
31	NA	 Ma ei tea , miks ta viiekümne seitsmendal just Krõõda välja valis . 
31	NA	 Või miks nemad valisid ... 
31	NA	" Krõõt oli siis 32- aastane ja ilus nagu üks naine üldse olla võib . "" "
32	NA	" "" Siit algab soo , ära edasi astu , kukud sisse ! "" "
33	NA	 Ma ei näinud mingit sood , oli vaid udune jalgealune , piimjas laotis ees , mida õhtukaarest palistas tume metsaviirg . 
33	NA	 Jalg lõi vastu kändu . 
33	NA	 Vandusin . 
33	NA	 Oli juba üsna hämar ja ma ei saanud hästi aru , miks mind sellisel kellajal oli toodud sood vaatama . 
33	NA	 Ent rabaserval mõistin , et sealt õhkav hingus annab meeltele samapalju kujutlusi kui vaatamine . 
34	NA	" "" Rõske , mis ? "" "
35	NA	" "" On küll . "
35	NA	" Kas tervisele ei hakka ? "" "
36	NA	" "" Arstid soovitasid kuivema koha peale kolida küll . "" "
37	NA	" "" Miks sa ei lähe siis ? "
37	NA	" Soo hoiab kinni ? "" "
38	NA	 Ervin seisatus hetkeks . 
38	NA	" "" Hoiab küll . "
38	NA	 Midagi on veel . 
38	NA	" Tule , ma näitan sulle oma hauda ! "" "
39	NA	 Ma ei saanud algul aru aga Ervin pöördus ümber ja hakkas mööda ainult temale nähtavat raba veert kulgevat rada astuma . 
39	NA	 Kahe künka vahele jäi orumõhn , mida raba polnud veel endale allutanud . 
39	NA	 Aga võitlus käis . 
39	NA	 Hämaruses nägin teise künka otsas suurt leinakaske . 
39	NA	 Ervin rühkis hingeldades mäest üles . 
39	NA	 Künkal , kase all , oli veel üks küngas . 
39	NA	 Kääbas õieti . 
40	NA	" "" Siin on minu haud , "" ütles vanamees . "
40	NA	" "" Siin , Krõõda kõrval , ja ei kuskil mujal . "
40	NA	" Selle kase me kahekesi koos istutasime ja siia me jääme . "" "
41	NA	 See oli tõesti haud . 
41	NA	 Roomas polnud mulle seda rääkinud . 
41	NA	 Ju ta siis ei teadnud . 
42	NA	" "" Krõõt...puhkab siin ? "" "
43	NA	" "" See oli tema soov . "
43	NA	 Mitte surnuaiale , kiriku manu , vaid siia soo ja kodu lähedale . 
43	NA	 Seal , kus on talle oluline ... 
43	NA	" Ta rääkis mulle sellest , kui kase istutasime . "" "
44	NA	 Seisime kaua Krõõda haual ja Ervin ei rääkinud enam midagi . 
44	NA	 Ja ma ei tihanud küsida ka , kuidas tema noor naine siis soos oma otsa leidis . 
44	NA	 Udu hakkas künkas üles ronima ja hauakääbest enda alla mähkima . 
45	NA	" "" Raunojat tulvavesi eriti üle ei ujuta . "
45	NA	 Päris uputus jääb siit mõni verst lõuna . 
45	NA	 Aga ega Lemmjõgi kedagi hellita . 
45	NA	 Kui ikka kevadel vesi tuleb , siis hoia piip , prillid ja kõik , mis sulle iganes kallis on . 
45	NA	 Noh , harjub ära muidugi ja armsaks saab ka . 
45	NA	 Vanasti sai ka taliteed sõidetud ... 
45	NA	 Aga viiekümnenda seitsmenda mais mõõtis Krõõt maad uue kuivanduskraavi jaoks . 
45	NA	 Oli üksi soos , mina maja juures . 
45	NA	 Ta polnud kuigi kaugel . 
45	NA	 Kuulsin , kuidas ta karjus ... 
45	NA	 Inimene ei karju kui ta laukasse upub . 
45	NA	 Tavaliselt . 
45	NA	 Ta hüüab . 
45	NA	 Hüüab appi . 
45	NA	 Ja Krõõt teadis , et ma olen lähedal , et ma kuulen teda . 
45	NA	 Ja ta oleks mind nimepidi hüüdnud . 
45	NA	 Ja ta ei uppunud laukasse , vaid karjus . 
45	NA	 See polnud appikarje , et Ervin , upun , aita . 
45	NA	 See oli midagi muud . 
45	NA	 Ja poleks uppunud ka , ise ja niisama , Krõõt tundis sood . 
45	NA	 Ta ei kutsunud mind appi . 
45	NA	 Ta karjus hirmust ega uppunud . 
45	NA	 Suri südameatakist . 
45	NA	 Oli varisenud lauka kõrvale rohule . 
45	NA	 Kui ma kohale jõudsin , ta enam ei hinganud . 
45	NA	 Vasak jalg oli põlveni laukaveega koos ja saabas läinud . 
45	NA	 Sõrmedega hoidis noorest kasest kinni ja oli endale küüned küljest rebinud . 
45	NA	" Laugas mullitas veel ... "" * "
46	NA	 Selle rääkis Ervin linti järgmisel õhtul , kivistunud näoga ja kalgil ilmel . 
46	NA	 Mulle tundus , et kohe hakkab ta nutma , ent eksisin . 
46	NA	 Ma ei teadnud , kas Ervin on seda veel kellegile rääkinud või miks ta seda praegu tegi . 
46	NA	 Mingi põhjus pidi tal olema . 
46	NA	 Mõtlesin , kuidas tal õnnestus naine siia matta . 
46	NA	 Ametlikult tuli ju ka tol ajal surnud ikkagi kalmistule sängitada . 
46	NA	 Küllap mängis siin oma osa ka Raunoja kolkalikkus , soe kevadilm ja ka Krõõda soov saada maetud kodutalu lähedale , soo külje alla . 
46	NA	" Kui kääpa kõrval seisin , tahtsin seda Ervinilt küsida , ent kui suu avasin ja kopsudesse õhku tõmbasin , puudutas mees mu õlga ja pomises väga vaikselt : "" Tss ! "" "
46	NA	 Arvasin , et ehk ei taha mees naise haual rohkem kõnelemisega rahu rikkuda . 
46	NA	 Alles hiljem mõistsin , et Ervin oli midagi väga teraselt kuulatamas . 
46	NA	 Või kuulamas . 
46	NA	 Ja siis saatis ta mu üksi tagasi . 
46	NA	 Ütles , et raja leian ma üles , maja aknas põleb tuli ja tema ise tuleb mõne aja pärast järele . 
46	NA	 Ma läksin ja isegi leidsin köögiaknast kumava tule järgi raja üles . 
46	NA	 Enne , kui ma kriuksuva eesukse avasin , kuulsin mingit häält . 
46	NA	 Hääl tuli hauakünka poolt , kostis mõned viivud läbi uduse õhu ja vaibus . 
46	NA	 Nagu oleks olnud mingi rögin või röhatsus . 
46	NA	 Aga täpsemalt ma ei saanudki aru . 
46	NA	 Liiga lühike oli olnud see häälitsus . 
46	NA	 Algul kirjutasin selle kurikuulsate soohäälte arvele — laukad pidi ju ikka kummalisi helisid kuuldavale tooma . 
46	NA	 Aga võibolla oli see hoopis metssiga . 
46	NA	 Hiljem kuulsin seda häält veel , otse enda ees ja isegi nägin , mis seda kuuldavale tõi . 
46	NA	 Astusin kööki ja katsusin oma olemise ilma peremeheta mugavamaks teha . 
46	NA	 Aga enne , kui Ervin tagasi jõudis , olin juba magama jäänud . * 
47	NA	 Ma olin Raunojal seitse päeva , kuigi loo jaoks jätkunuks ka paarist . 
47	NA	 Ent aega mul oli ja ma ei kiirustanud . 
47	NA	 Toimetus oli andnud mulle nädala , et jõuaksin ka igaks juhuks lõuna poole minna ja paar päeva koduses Hummulis puhata . 
47	NA	 Puhata ! 
47	NA	 Lugu tahtsid nad , Gita , see tähendab . 
47	NA	 Aga ma ei läinud Raunojalt kuhugi . 
48	NA	 Käisin Erviniga mööda soid ja rabasid . 
48	NA	 Õppisin Soomaad tundma . 
