par_nr	head	sentence
9	NA	 Ehk paneb see jutt teid ka surematuse küsimusele pisut teistmoodi vaatama . 
9	NA	" Sest ka surematusel võib väga mitu tahku olla ... "" "
9	NA	 Ja nende mõistatuslike sõnade juures tühjendas McMoran šerriklaasi kellaajale vastava bravuurse põhjalikkusega ja noogutas Hutchinsonile kavalalt . 
9	NA	" "" Kui lubate vanamehel nüüd hetkeks elustada ühe kummalisima kogemuse ning seejärel selle , kui ilmselt väljamõeldu , unustada ? "" "
10	NA	" "" Unustamine ei sõltu tahtest , "" kostis kõnetatu kiirelt . "
10	NA	" "" Kuid minu konfidentsiaalsusele võite kindlasti loota . "" "
11	NA	" "" Väga hea ! "
11	NA	" Olen selle jutustamisest alati hoidunud , sest lugu sisaldab mõningaid juriidilisi nüansse , milliste üle puudub mul igasugune soov meie tublide kohtuvõimudega arutada . "" "
12	NA	" "" Millistest juriidilistest nüanssidest on jutt ? "" sekkus juuraprofessor Langdon huvitatult . "
13	NA	" "" Pean silmas mõrva , "" vastas McMoran tõsinedes . "
13	NA	" "" Briti alama mõrva . "" "
13	NA	 *** 
14	NA	" "" Niisiis , "" jätkas McMoran mõne hetke pärast , lõhestades ruumis maad võtnud sünge vaikuse , "" on tegu juhtumiga , mis leidis aset veel eelmisel sajandil , ütleme nii umbes seitsmekümnendate lõpul , kui mul oli see au teenida Tema Majesteedi välisteenistuses asekonsulina ühes Aafrika riigis . "
14	NA	 Ilmselt pean ma alustama sellest hommikust , mil post tõi meie konsulaati kummalise saadetise . 
14	NA	 Muus mõttes oli see igati tavaline kuum Aafrika hommik . 
14	NA	 Keerutasin saadetist mõningases segaduses sõrmede vahel . 
14	NA	 See oli jalapikkune postipaberisse mähitud pikergune ese , millele olid kleebitud margid ning kirjutatud aadress . 
14	NA	 Kirjapomme tollal veel ei tuntud ja minu hämming polnud tingitud ehmatusest , vaid pigem üllatusest . 
14	NA	 Näitasin saadetist oma ülemusele — konsul Stubbinsile — ka tema kehitas õlgu ja me avasime paki . 
14	NA	 Selle sees oli pikk ümarjas , mustast puust nikerdatud etnograafiliste sümbolitega sau , mille ümber kiri . 
14	NA	 Rohmaka ja lapseliku käekirjaga , vigadest kubisev kiri oli järgmine : 
15	NA	 Brti konsulaadile Mina olen kirjut teile ( see sõna oli lõpetamata ja mahatõmmatud *1* ) John Gregor Foster , Briti alam . 
15	NA	 Saadan teile selle eseme palvega , et selle vivitamatult Londonisse Briti Museumile etasi toimetaksite ja nimeliselt Howard Evansile . 
15	NA	 Las ta uurip seda , teeb tema toimest teaduslikud järildused ning saadab objekti koos vastusega tagasi . 
15	NA	 Vastus peab olema kinnises ümbrikus ja adreseeritud isiklikult minule . 
15	NA	 Annan hiljem teada , kudas see mulle tagasi saata . 
15	NA	 Asi on vägga tähtis . 
16	NA	" "" John G. Foster ? "" pomises Stubbins mõtlikult . "
16	NA	" "" Oleks nagu tuttav nimi ... "" "
17	NA	" "" On ta meil käinud ? "" küsisin mina . "
18	NA	" "" Võimalik . "
18	NA	" Pean arhiivist järele uurima . "" "
19	NA	 Loomulikult oli kiri — nagu ka paki sisu — üsnagi kummaline . 
19	NA	 Ei sõnagi sellest , mida see ese endast kujutab ; miks tuleb see Briti Muuseumile uuringuteks saata ning millist toimet uurida ? 
19	NA	 Uurisin pikergust saua lähemalt . 
19	NA	 Olemata antiigi-alal ekspert võis öelda , et tegu on vana esemega , võimalikult et ka etnograafilise väärtusega . 
19	NA	 Musta saua üks ots oli pisut jämedam , nikerdatud peaga . 
19	NA	 Pea meenutas mõneti inimese oma , kuid üsnagi kohutava välimusega inimese oma . 
19	NA	 Peen nikerdustöö kujutas pärani lõugade ja teravate hammastega jubedat rassikuuluvusteta lõusta . 
19	NA	 Avanenud hammaste all oli tühi õnarus . 
19	NA	 Peast allapool olid saua külgedel arusaamatud sümbolid ja kujundid , alumine osa lõppes ümara nupuga . 
19	NA	 Saua keskosa oli kõige kulunum , ilmselt sagedasest käeshoidmisest . 
19	NA	 Kõige imelikum oli see , et sau ei näinud üldse aafrikalik välja ega sarnanenud sugugi mustast puidust valmistatud suveniiridele , mida meie riigis ohtralt valmistati . 
20	NA	" Vahepeal arhiivi kadunud Stubbins naasis ja kuulutas võidukalt : "" Mälu ei petnud . "
20	NA	 John Foster on konsulaadis käinud neli aastat tagasi ühe juriidilise probleemi pärast — tal jäi mingi kaamera tolli kinni . 
20	NA	" Mäletasin seda seetõttu , et meile tuli tema nimele veel kaks aastat tollist mingeid dokumente , kuid mees ei käinud neil järel . "" "
20	NA	" Ja Stubbins jutustas , et Foster tuli meie "" hooldusalusesse "" riiki turistina ja soovis pikemaks ajaks minna uurimisreisile sisemaale . "
20	NA	 Tal olid teatavad etnograafia-alased huvid , hulganisti tehnilist varustust ja palju optimismi . 
20	NA	" "" Mäletan teda ähmaselt , "" rääkis Stubbins , "" kuid tegu oli kindlasti härrasmehega . "
20	NA	 Miks ta kirjutab sodides ja vigadega ? 
20	NA	 Tahtis ilmselt alustada sõnadega I am writing you , kuid mõtles ümber . 
20	NA	 Arvan , et tal oli mõne telestuudioga leping . 
20	NA	 Kuna ta siia nägu enam ei näidanud , võis arvata , et on kõik korras ja ta ammu riigist lahkunud . 
20	NA	 Selgub aga , et ta on ikka veel siin ... Segane lugu . 
20	NA	" Näita mulle seda saua ! "" "
21	NA	" Kui Stubbins oli mõne aja mühatades eset uurinud , pomises ta : "" See on tehtud senegali eebenist . "
21	NA	" Väga haruldane liik — must dalbergia ehk Dalbergia melanoxylon . "" "
21	NA	 Hariduselt oli minu ülemus bioloog , nagu ka praegu koondab Tema Majesteedi välisteenistus kõige erinevama elukutsega inimesi . 
22	NA	" "" Siin see puu ei kasva , "" jätkas Stubbins . "
22	NA	" "" Ja asi paistab kuradima vana olevat . "
22	NA	" Ma pole päris kindel , kuidas kohalikud võimud sellise asja maalt välja smuugeldamisele vaatavad . "" "
23	NA	" Pean ütlema , et meie asukohariigi noor ja õrnalt vasakpoolne , kuid energiline valitsus edendas endist koloniaalperioodi unustada püüdes teatavat rahvusromantilist poliitikat , mis natsionaliseeris teemandikaevandusi , keelas elevandijahi ja kasutas üldse igasugu muid Briti alamates meelehärmi tekitavaid vahendeid riigikassa näljasurmast päästmiseks ning "" rahvuslike "" rikkuste maalt väljavoolu tõkestamiseks . "
23	NA	 Võibolla oli see ka põhjus , arvasin , miks Foster oma saadetise läbi ametlike kanalite otsustas saata . 
23	NA	 Kogemused kohaliku tolliga võisid olla temas tekitanud mõningasi eelarvamusi oma paki kohalejõudmise suhtes . 
24	NA	" "" Ma arvan , et uurime seda asja pisut , enne kui otsustame , kuidas edasi toimida . "
24	NA	 Teeme ühe järelpäringu Londonisse John G. Fosteri osas . 
24	NA	 Kõige järgi otsustades viibib ta siin juba illegaalselt . 
24	NA	" Ja võtame Evansiga ka ühendust , "" arvas Stubbins . "
25	NA	 Mõne aja möödudes saime Londonist vastuse , mis kinnitas meie seniseid teadmisi Fosterist . 
25	NA	 Ta oli ajalooharidusega vabakutseline dokumentalist , kes neli aastat tagasi sõlmis lepingu ühe telestuudioga sarja kohta , mis pidi jutustama aborigeenide etnograafiliste tavade säilimisest iseseisvusperioodil . 
25	NA	 Tollajal olid sellised filmid moes ... 
25	NA	 Foster oli Londonist lahkudes võtnud oma majja üürilise , kellele jäätud pangaarve halduskulude katmiseks oli aastate jooksul hakanud tühjenema , ning üürilepingu tähtaeg hakkas lõppema . 
25	NA	 Hüpoteeklaen vajas uuendamist — Foster võis varsti oma maja kaotada . 
25	NA	 Läbi Maksuameti ja Salateenistuse saime teada , et mingeid rahalisi ülekandeid pole Fosterile laekunud . 
25	NA	 Pärast oma lahkumist Inglismaalt pole ta ka oma pangaarvet kasutanud . 
25	NA	 Viimane postkaart Fosterilt üürilisele tuli ligi kolm aastat tagasi . 
25	NA	 Ja sellest ajast saadik oli Foster kadunud , kuigi oleks pidanud naasma juba kahe aasta eest . 
25	NA	 Ta oli kadunud nagu vits vette . 
25	NA	 Stuudio ja kirjastus olid tema vastu ammu huvi kaotanud . 
25	NA	 Muuseumi osakonnajuhataja Evanski ei osanud meile midagi tarka öelda . 
25	NA	 Ta mäletas Fosterit — jah , seda küll . 
25	NA	 Mees oli Aafrika muististega tutvumas käinud , uurinud üht-teist , pärinud . 
25	NA	 Evans ise oli sauast küll väga huvitatud . 
25	NA	 Ta ütles , et must dalbergia on haruldasemaid ja väärtuslikumaid eebeni liike , millest juba 3000 aastat tagasi Vana-Egiptuses skulptuure vooliti . 
25	NA	 Üldse on eeben luksuspuit , mida tänapäeval ainult kunstiteoste , muusikariistade , sulepeade ja vähesel määral ka mööbli valmistamiseks kasutatakse . 
25	NA	 Aafriklased teevad eebenist ka suveniire , kuid mingist sauatööstusest polnud Evans kuulnud . 
25	NA	 Eeben on väga raske voolida , see on tihe ja raske puit , mida töötlevad ainult kõige suuremad meistrid . 
25	NA	 Millist toimet te selle juures uurida saate , olin teadlaselt pärinud ? 
25	NA	 Selle peale mees kõhkles pisut ja andis ebaleva vastuse , et leid võib olla ikkagi väga harukordne ning eebenil arvatakse olevat teatavad raviomadused . 
26	NA	" "" Miks me ei võiks saua lihtsalt Muuseumile saata ja lugu unustada ? "" küsisin Stubbinsilt , kui paki saamisest oli möödas üle nädala . "
27	NA	" "" Ilmselt peamegi nii tegema . "
27	NA	 Kuigi kogu see lugu on kahtlane ja lõhnab millegi järgi ... 
27	NA	" Ja mulle ei meeldi see lõhn . "" "
28	NA	 Kui ma oleks siis teadnud , kuidas see lugu tegelikult lõhnas ! 
28	NA	" "" Jah , võibolla poleks õige end siia segada , "" ütlesin mõtlikult noorusele omase elutarkusega . "
29	NA	" "" Me juba oleme end sellesse segatud , "" tuletas Stubbins meelde . "
29	NA	" "" Asi pole niivõrd antiikväärtuse edasisaatmises , kuivõrd Fosteri isikus . "
29	NA	 Paistab , et ta peidab ennast , varjab ... 
29	NA	 Oletame , et see sau kujutab endast midagi väga väärtusliku . 
29	NA	 Äkki on see kuskilt varastatud ? 
29	NA	" Ja miks ta kirjutab sodides ja vigadega , paistab , et ta kiirustas seda kirjutades "" "
30	NA	" "" Ja miks palub saua endale tagasi saata ? "" "
31	NA	" "" Järelikult läheb tal seda tarvis . "
31	NA	 Isegi kui see on tema oma , et tahaks ma meie posti kasutada eraisiku antiikväärtuse edastamiseks . 
31	NA	" Arvestades veel tõika , et Foster võib viibida maal illegaalselt . "" "
32	NA	" "" Kui me saaksime vähemalt teada , kas see on antiikväärtus ... , "" õhkasin ma . "
32	NA	" "" Kuid meil pole ju kellegi käest küsida . "" "
33	NA	" "" Tead mis ? "" ütles Stubbins äkki õhinal . "
33	NA	" "" Ma arvan , et on küll . "
33	NA	 Ebakonventsionaalne juhtum nõuab ka pisut ebakonventsionaalsemaid vahendeid . 
33	NA	 Käisin hiljuti Prantsuse kolleegi — Jean Faucette'i — juures õhtusöögil . 
33	NA	 Tal oli parasjagu üks imelik külaline , keegi poolakas , keda esitleti kui Jean'i väga head isiklikku sõpra , kes tema juures puhkusel viibib . 
33	NA	 See poolakas tegeleb samuti siinse etnograafia ja muististe uurimisega — ühendab niiöelda meeldiva kasulikuga . 
33	NA	 On teine mingi etnoloog või lingvist , ühesõnaga ekspert . 
33	NA	 Nad tutvusid kunagi Warszawas , Jean ju teenis seal ja ütles ennast olevat talle palju tänuvõlgu . 
33	NA	" Me võiksime selle poolaka käest mitteametlikult saua kohta konsultatsiooni paluda , olen kindel , et Jean garanteeriks täieliku konfidentsiaalsuse . "" "
34	NA	" Nüüd , härrased , "" rääkis McMoran suitsuseks tõmbuvas klubiruumis edasi , "" jõuan ma tegelikult oma loo peakangelase juurde . "
34	NA	 Vabandan pika sissejuhatuse pärast , kuid kardan , et see oli vajalik , et mõistaksite meie ees seisnud juhtumi kogu keerukust . 
34	NA	 Stubbins kinnitas , et Jean Faucette vastutab oma Raudse Eesriide tagant tulnud sõbra diskreetsuse eest täielikult . 
34	NA	 Mingi sündmus oli neid kunagi Poolas ühendanud . 
34	NA	 Meie korpus oli vähearvuline ja küllaltki igav , kõik uued valged näod olid väga teretulnud . 
34	NA	 Niisiis korraldas Stubbins Faucette'ile ja tema sõbrale õhtusöögi . 
34	NA	 Lahkumisõhtusöögi , sest pan Grpowski pidi järgmisel päeval lahkuma . 
34	NA	 Stubbinsi villa asus linnaserval , rikaste välismaalaste elamurajoonis . 
34	NA	 Maja verandalt avanes tee poolmetsiku pargi poole , krunt ise oli võrdlemisi suur — koloniaalajastu pärandus — ning lõppes võsastunud palmisalus . 
35	NA	 Meie uus tuttav oli äärmiselt tagasihoidlike maneeridega keskeas pikkade vurrudega ja lühikest kasvu nirginäoga meesterahvas . 
35	NA	 Selline väga silmatorkamatu poepidaja välimusega inimene , ja tegelikult oligi ta poepidaja — antikvariaadiomanik nimelt . 
35	NA	 Ta kandis oma tumeda ülikonnaga sobimatuid valged sokke — see detail on mulle eriliselt meelde jäänud . 
35	NA	 Veider ja võigas ristikujuline põletusarm muutis ta näo üsna eriskummaliseks . 
36	NA	 Jõime šerrit , sugugi mitte nii suurepärast , kui praegu . 
36	NA	 Poolakas alkoholi peaaegu ei puudutanud , vaid eelistas mineraalvett . 
36	NA	 Samuti ta ei suitsetanud — mõjudes nii oma karske käitumisega läinud sajandi seitsmekümnendail mõnevõrra arhailisena . 
36	NA	 Või ajast ettejõudnuna , kuidas soovite . 
36	NA	 Ta higistas meeletult , polnud kohaliku kuumusega veel harjunud . 
36	NA	 Rääkisime tühiasjadest , seltskondlik vestlus prantslasega , teate isegi ... 
36	NA	 Poolaka kohalolek muutis õhtusöögi täiesti mitteametlikuks , poliitilisi teemasid välditi . 
36	NA	 Pan Grpowski valdas suurepäraselt inglise keelt , kuigi rääkis seda pisut puise aktsendiga . 
36	NA	 Panin tähele , et kui ta misjöö Faucette'i poole pöördus , muutus tema aktsent aga kohe prantsusepäraseks . 
36	NA	 Meie uus tuttav oli muuseas polüglott . 
36	NA	 Minu komplimendile oma keeleoskusest vastas ta ujedalt , et romaani , slaavi ja germaani keeltega tal raskusi ei ole ja praegu tegelevat ta hobikorras soomeugri ja aafrika keelte uurimisega . 
37	NA	" "" Mäletan Jeani mainivat , et olete aborigeenide alal täielik ekspert , "" kostis Stubbins nagu muuseas . "
37	NA	" "" Meie pingeline töö ei luba paraku siinse rikka kultuuripärandiga põhjalikumalt tutvuda . "
37	NA	" Teid vist aga huvitasid ka kohalikud muistised ? "" "
38	NA	" "" Ohjaa , seda küll . "
38	NA	 Kahjuks pole siit enam palju leida . 
38	NA	 Ning need väljaveoreeglid ... 
38	NA	 Siiski olen ma oma puhkusega väga rahul . 
38	NA	" See on imeline maa . "" "
39	NA	" "" Muuseas , pan Grpowski , teades teie huvi kohalike tavade , etnoloogia ja folkloori vastu , oleks teil võibolla huvitav vaadata ühte eset , mis juhuslikult minu kätte sattus . "" "
39	NA	 ütles Stubbins nagu oleks talle äkki midagi vestlust edendav pisiasi meelde tulnud . 
39	NA	 Ja poolaka innuka noogutuse peale tõi Stubbins tagatoast saua , kohmitsedes meelega kaua , et ei paistaks nagu oleks ta selle varem välja otsinud . 
39	NA	" "" Vaadake , pan Grpowski ! "
39	NA	 Mida te sellest esemest arvate . 
39	NA	" Selline mustast dalbergiast vidin on minu tagasihoidlike teadmiste juurest siinkandis haruldus . "" "
40	NA	 Kuigi olin tollal veel noor ja kogenematu inimesehakatis , suutsin ma siiski saua uuriva poolaka liikumatust näoilmest kinni püüda allasurutud ehmatuse ja hirmu . 
40	NA	" Vaadake , kui inimene vaatab seltskondliku vestluse käigus mõnda "" huvitavat kunstiväärtust "" ei jää ta kauaks tardunud olekusse ega lausu ühtegi sõna . "
40	NA	 Tavaliselt ütlevad inimesed , et 'issand , kui ilus' või 'oi , ma tõesti kadestan teid sellise harulduse pärast . 
40	NA	 Aga Grpowski ei öelnud midagi vaid uuris pikalt ja kangestunult saua . 
40	NA	 Vaikus venis juba liiga pikaks . 
40	NA	" Siis ta küsis : "" Te ütlesite , et ei jõua siinse etnograafiaga tutvuda . "
40	NA	" Kust te siis selle leidsite ? "" "
41	NA	" "" On see teie meelest haruldus ? "" küsisin mina vastu , täheldades ujeda poolaka kiiret taipu ja head mälu . "
41	NA	 Samas taipasin , et oma hooletu küsimusega vaid suurendasin tema huvi saua vastu . 
41	NA	 Oli ju Stubbins selle oskuslikult , nagu muuseas , välja toonud . 
42	NA	" "" See on haruldus , "" kostis Grpowski ebalevalt . "
42	NA	" "" Erakordne haruldus , kui te minu arvamust teada soovite . "
42	NA	 Nagu isegi näha võite , ei kuulu saua ülemises osas olev pea neegrile . 
42	NA	 Omased rassitunnused puuduvad . 
42	NA	 Objekti külgedel olevad tähemärgid välistavad saua siinse päritolu täielikult . 
42	NA	 Must Aafrika pole just tähestike sünnimaa . 
42	NA	 Aga ese on vana ja valmistatud senegali mustast eebenist . 
42	NA	 Kui see just pole võltsing , on tegemist erakordselt harukordse...hmm...sauaga . 
42	NA	" Kust te selle saite ? "" "
43	NA	" "" Kui vana teie arvates ? "" küsis Stubbins vastu . "
44	NA	" "" Ma ei oska täpselt öelda . "
44	NA	 Liiga vana , et seda juhuslikult leida . 
44	NA	 Kohalikud vanakraamikaupmehed sellistega ei kauple . 
44	NA	" Kust te selle saite ? "" "
44	NA	 Korraga olid poolaka küsimused muutunud liiga otsekohesteks ja isegi jõhkrateks . 
44	NA	 Kummati ütles meie külalise hääles kõlav toon , et tal on selliseks ülekuulamiseks õigus . 
44	NA	 Seda äkilist õhustikumuutust on raske seletada . 
44	NA	 Tundsin end koos Stubbinsiga kui kelmuselt tabatud koolipoiss . 
45	NA	" "" Täiesti juhuslikult ... "" alustas Stubbins naeratades . "
46	NA	" "" Ei satuta selliste esemete otsa , "" katkestas teda Grpowski läbematult . "
46	NA	" "" Neid ei müüda antiigiärides . "
46	NA	 Õigupoolest võib see olla täiesti ainulaadne asi maailmas . 
46	NA	 Olen avameelne , olge teie minuga ka ! 
46	NA	" See sau võib olla väga ohtlik ! "" "
47	NA	" "" Kuidas te võite sellist asja väita , "" alustas Stubbins , kuid nüüd sekkus meie vaidlusse seni seda tõsise näoga jälginud Faucette : "" Mr. Stubbins , kui lubate , siis soovitaksin meie külalisele kõik sauaga seonduvad üksikasjad teada anda . "
47	NA	 Uskuge mind , tegu on erakordse inimesega , kes ei kasuta selliseid sõnu asjata . 
47	NA	" Kui see asi võib olla ohtlik , siis ta seda ka on . "" "
48	NA	" "" Kas te ostsite selle ? "" küsis poolakas otsekohe , laskmata Stubbinsil vastuväiteid esitada . "
48	NA	" "" Kui jah , siis palju see maksis ? "
48	NA	 Olen nõus saua kohe üles ostma . 
48	NA	" Mul on ühes umbes tuhat naela , kuid kui vaja ... "" "
49	NA	" "" Katan ma puudujäägi . "
49	NA	" Ära summa pärast muretse , Mieczislaw ! "" lõikas Faucette otsustavalt . "
50	NA	 Tuhat naela oli ka siis väga suur raha . 
50	NA	 Kohalikud eebensuveniirid maksid paar naela ... 
50	NA	 Stubbins naeris tehtult . 
50	NA	" "" Ma kardan , et ei saa seda müüa . "
50	NA	 See ei kuulu päriselt minule . 
50	NA	" Kui te vabandaksite mind hetkeks , "" ütles ta ning lahkus viivuks ruumist . "
50	NA	 Jäime kolmekesi . 
50	NA	" Faucette kummardus Grpowskile lähemale ja küsis vaiksel häälel : "" Vous pensez qu'il est sérieux ? "" "
51	NA	 Siis ma muidugi veel prantsuse keelt hästi ei osanud , kuid mõned märksõnad olid küsimuse mõistmiseks piisavad . 
52	NA	" "" Oui , je suppose qu'il est . "
52	NA	" Il est évident qu'ils ne sachent pas á ce qu'ils ont confronté , "" vastas poolakas samuti tasa . "
52	NA	" "" Vous devez les aider ? "
52	NA	" Je sais ce que vous pouvez faire . "" "
53	NA	" "" Vous devez leur dire s' il est vraiment dangereux ? "" "
54	NA	" "" Je ne suis pas absolument sûr ce qui est la chose . "
54	NA	 Elle juste pourrait être celle ... et si elle est , alors quelques choses terribles doivent s'ûtre produites . 
54	NA	" Je mets pour ne pas savoir quoi faire . "" "
55	NA	 No milline oht võis peituda ühes eebenitükis ? 
55	NA	 Olukord oli täiesti jabur . 
55	NA	 Stubbins naasis ja Faucette viipas ta kõrvale . 
55	NA	 Mehed seisid nurgas ja vaidlesid millegi üle elavalt . 
55	NA	 Grpowski pöördus minu poole . 
55	NA	" "" Kas te olete selle sauaga midagi teinud ? "" päris ta tungival häälel . "
56	NA	" "" Kuidas palun ? "
56	NA	 Teinud ? 
56	NA	" Muidugi mitte ... Mida saakski sellega teha ? "" "
57	NA	" "" Nii mõndagi ... "
57	NA	" Kas saua suu oligi tühi , kui see teie kätte sattus ? "" "
58	NA	" "" Mõtlete seda õnarust hammaste taga ? "
58	NA	" Jah , seal ei olnud midagi . "" "
59	NA	" "" Nii ma arvasingi ... "
59	NA	 Ikkagi peate sellega väga ettevaatlikud olema . 
59	NA	" Väga ! "" "
60	NA	" "" Pan Grpowski ! "" ütles siis Stubbins . "
60	NA	" "" See sau tuli meile postiga , koos oli järgmise kirjaga . "
60	NA	 Misjöö Faucette'i pealekäimisel palun ma seda teil lugeda . 
60	NA	 Rohkem ei tea me sellest esemest tõesti mitte midagi . 
60	NA	" Ja oleksime teile väga tänulikud , kui meid selles suhtes valgustaksite . "" "
61	NA	" "" Minu tungivus antud küsimuses , "" seletas Faucette , "" tuleneb asjaolust , et ei võlgne pan Grpowskile ei rohkem ega vähem , kui oma tütre elu . "
61	NA	" Ainult meie külalise erakordsed võimed — üleloomulikud isegi — ütleksin ma , päästsid Estrelle'i . "" "
62	NA	 Grpowski luges kirja ja palus meil seejärel jutustada kõike , mida teadsime Fosterist . 
62	NA	 Seejärel nõudis ta saua viisakalt oma kätte , asetas selle enda kõrvale lauale ja vajus pikemaks ajaks mõttesse . 
62	NA	" "" Kui ma olen kõigest õigesti aru saanud , "" jätkas ta mõne aja pärast , "" on asjaolud järgmised . "
62	NA	" Foster lahkus neli aastat tagasi Inglismaalt , jättes maha kinnisvara , kõik lähedased inimesed , jättis maha suure summa raha , ega pole seda senini kasutanud ? "" "
63	NA	 Stubbins sügas ebalevalt kukalt . 
63	NA	" "" Nojah , ma ei tea muidugi täpselt meie Salateenistuse meetodeid — pangad on ju konfidentsiaalsed asutused — kuid meile öeldi , et ta pole oma raha puutunud . "" "
64	NA	" "" Ta tuli siia , omades lepingut teha üks film ja kadus jäljetult . "
64	NA	 Edaspidi pole ta enam oma Inglismaa asjade vastu huvi tundnud . 
64	NA	 Väljaüüritud maja , lepingud , maksud , töö — kõik ühe inimese elus väga olulised asjad — on unarusse jäetud . 
64	NA	 Varsti jääb ta oma majast ilma ... 
64	NA	 Ja kogu see probleemidekrempel pole teda kuidagi reageerima pannud ? 
64	NA	" Väga kummaline , kas te ei leia ? "" "
65	NA	" "" Ju siis hoiab teda miski Aafrikas kinni ? "" pakkusin . "
66	NA	" "" Aga mis ? "
66	NA	" Mis võib takistada inimest naasta kõige selle juurde , mis talle varem nii oluline on olnud ? "" "
67	NA	" "" Kui tee nüüd nii küsimuse sõnastasite , siis võiks öelda , et Foster on kogu oma senise elu hüljanud , "" ütles Stubbins mõtlikult . "
67	NA	 Ka mulle imponeeris poolaka selge sõnastus , mis pani meid Fosteri juhtumile pisut teise pilguga vaatama . 
67	NA	 Märkasin , et sõna elu külaline poolakas võpatas . 
67	NA	" "" Foster oli härrasmees , kes tundis akadeemilist huvi Aafrika etnograafia vastu — nii ma saan aru . "
67	NA	 Tal polnud esoteerilisi kalduvusi siinsete kultuste tundmaõppimiseks ega lillelapselikku ihalust looduse järele . 
67	NA	 Ta uuris aborigeene nagu putukateadlane sipelgaid . 
67	NA	 On mul õigus ? 
67	NA	 Foster oli Aafrikasse tulles neljakümne ühe aastane . 
67	NA	 Sellises vanuses lollusi ei tehta . 
67	NA	 Ta pidi siia jääma maksimum aastaks ja materjalidega naasma . 
67	NA	" Kuhu ta jäi ? "" "
68	NA	" "" Me ei tea seda , "" ütles Stubbins kuivalt . "
69	NA	" "" Millest ta elab , kust ta raha saab ? "
69	NA	" Ta ei võtnud ju nelja aasta peale sularaha kaasa ! "" "
