par_nr	head	sentence
12	NA	 Igatahes , praegu oli ta noor , oma ilu kõrgpunktis , ihkas ja tahtis seda poissi . 
12	NA	 Ja siin ta oli ! 
12	NA	 Tagasi jälle mõnelt pikalt reisilt , tugevam ja kirglikum kui iialgi varem . 
12	NA	 Armunum kui iialgi varem . 
13	NA	 Nad lebasid alasti ja õnnelikuna rannaliival , kuuvalgus maalis nende kehasid , suveöö ise ammutas oma romantikat nende armastusest . 
13	NA	 Kui nad olid puhanud , alustasid nad jälle . 
13	NA	 Homme pidi Rigvinor taas lahkuma , kaubareisile saladuslikule Ramadase saarele . 
14	NA	 Eloan ei teadnud , miks ta äkki silmad avas . 
14	NA	 Tavaliselt ta ei teinud nii , kui Rigvinor ... 
14	NA	 Aga nüüd ta avas silmad , kergitas ennast pisut ja jäi vaatama mere poole . 
14	NA	 Mingi seletamatu tunne ... või oli see hääl ? 
14	NA	 Kala ? 
15	NA	" "" Oota , Rigvinor ... "
15	NA	" Ma kuulsin midagi ! "" "
16	NA	" "" Mida , kallis ? "
16	NA	" Sina olid ainus , kes siin häälitses . "" "
17	NA	" "" Ei , keegi oli veel . "" "
18	NA	 Ta kergitas ennast veel , lükkas poisi hõõgava keha enda pealt ja nägi ... 
18	NA	 Silmanurgast , viivuks , aga nägi ... 
18	NA	 Midagi sulpsatas vette tagasi , midagi või kedagi , kes oli ennast püüdnud varjata , kes oli neid vaadanud . 
18	NA	 Aga ta nägi seda , teda . 
18	NA	 Ilmselt Eloan karjatas . 
18	NA	 Kui Rigvinor ennast ümber pööras , oli saladuslik pealtvaataja juba kadunud . 
18	NA	 Kuid meremehe teravad veega harjunud silmad tabasid kerge lainetuse , ringid veepinnal . 
18	NA	 Keegi oli sukeldunud . 
19	NA	" "" Mis see oli , Rigvinor ? "" "
20	NA	" "" Nägid sa teda ? "" "
21	NA	" "" Vist . "
21	NA	 Ma ei tea , pole kindel . 
21	NA	 Midagi rohekat , nagu oleks olnud juuksed . 
21	NA	 Ja nägu ... 
21	NA	" Jah , ma arvan , et ma nägin nägu . "" "
22	NA	 Rigvinor ohkas , tõmbas liivalt oma mantli ja kattis sellega enda ja tüdruku . 
23	NA	" "" Siis oli see tema , "" ütles ta viivu pärast . "
24	NA	" "" Kes ? "" "
25	NA	" "" Merineitsi . "
25	NA	" Ma olen teda varemgi näinud . "" "
26	NA	 Eloan tõmbus armastatust eemale . 
27	NA	" "" Merineitsi ? "
27	NA	" Sa tunned merineitsit ? "" "
27	NA	 Ja tema hääles lõlas kõige siiram ja ehedam armukadedus . 
28	NA	" "" Rahune . "
28	NA	 Ma ei tunne teda . 
28	NA	 Ütlesin ju ainult , et olen teda varem näinud . 
28	NA	" Või vähemalt ma arvan , et see on seesama . "" "
29	NA	" "" Kus sa teda näinud oled ? "" küsis tüdruk umbuslklikult . "
30	NA	" "" Merel , kus mujal ? "
30	NA	 Muidugi pole ma alati kindel olnud , kas see ikka on merineitsi . 
30	NA	 Räägitakse , et kunagi oli mererahvast palju rohkem olnud . 
30	NA	 Mõned ei usu üldse , et nad kunagi olemas on olnud . 
30	NA	" Aga ... aga mina olen teda näinud . "" "
31	NA	 Tüdruk rullus taas poisi haardesse ja tõmbas mantli tihedamalt ümber . 
32	NA	" "" Kus merel ? "" küsis ta . "
32	NA	" "" Räägi mulle ! "" "
33	NA	" "" Lihtsalt merel . "
33	NA	 Mõnikord , kui ma olen tekil üksinda , olen näinud vetest kerkivat üht roheliste juustega pead . 
33	NA	 Naisepead ... 
33	NA	 Nojah , ta vaatab mind . 
33	NA	 Vahest olen mõelnud , kas ta mitte ei saada mind . 
33	NA	" Ma pole sellest kellelegi rääkinud , aga keegi teine pole ka öelnud , et oleks merineitsit näinud . "" "
34	NA	 Eloan sasis käega Rigvinori juukseid , tõmbas ta pea endale lähemale ja sosistas talle siis hammastega poisi kõrvalesta hammustades : 
35	NA	" "" Aga kust ma tean , et ikka veel merineitsi on ? "
35	NA	" Äkki on ta ka mõnikord laevatekile roninud ? "" "
36	NA	" "" Jäta ! "
36	NA	" Sa ju tead , et ma ei ... "" "
37	NA	" "" Jah , ma tean . "
37	NA	" Aga kust ma tean , et keegi sind samamoodi ei armasta kui mina ? "" "
38	NA	 Varsti läksid nad rannalt ära . 
38	NA	 Eloan pidi lossi naasma ja Rigvinor kaptenile raporteerima . 
38	NA	 Ramadas oli kaugel ja ohtlik — mehed pidid olema värsked ja puhanud . 
38	NA	 Puhkasid nad tavaliselt hästi — seda oli kuulda laevakaaslaste juttudest kõrtsitüdrukutega nauditud armastusest . 
38	NA	 Rigvinor pidi endale tihti keelde hammustama , et mitte hüüatada , et need ostetud poosid pole pooltki sellest , mida tema ja Eloan ... 
39	NA	 Aga ta ei saanud . 
40	NA	 Laev lahkus koidikul . 
40	NA	 Rigvinor lootis , et Eloan seisab aknal , nutab ja lehvitab talle . 
41	NA	 Eloan seisis aknal , nuttis ja lehvitas talle . 
42	NA	 Khaanilossis elas üks vana naine — Olga oli ta nimi . 
42	NA	 Kui Eloan oli noor ja ilus nagu armastus ise , siis Olga oli vana ja kole nagu surm . 
42	NA	 Ometi oli Olga ainus , kellele Eloan oma armastusest söandas rääkida . 
42	NA	 Olga oli olnud kunagi Eloani ema amm . 
42	NA	 Ta oli alati lossis elanud . 
42	NA	 Alati . 
42	NA	 Nüüd oli Olga pensionil , ootas surma ja nautis viimaseid hetki Eloani kasuvanaemana . 
42	NA	 Eloan ei mäletanud oma ema — ta oli surnud ammu . 
42	NA	 Aga Olga mäletas Eloani ema Elöhinat ja jutustas talle lapseeast peale lugusid tema emast . 
42	NA	 Olga oli muutunud Eloanile ema , vanaema ja kõige usalduslikuma seltsidaami vahepealseks . 
42	NA	 Ja alles siis , kui Eloan kohtas Rigvinori ja armus temasse , sai ta aru , et armastab Olgat . 
42	NA	 Varem oli ta oma kiindumust vanasse naisesse pidanud millekski nii loomulikuks , mis on alati olemas ega vaja enda lahtiseletamist . 
42	NA	 Armastus tõi kaasa arusaamise armastusest . 
42	NA	 Eloan armastas Olgat , usaldas ja uskus teda . 
43	NA	 Nüüd nuttis ta vana naise põlvedel ja anus nõu , abi ning lohutust . 
43	NA	 Ta sai neid kõiki . 
44	NA	" "" Ojaa , meremehed on tõelised mehed , "" sõnas Olga õrnalt tüdruku pead silitades ja tema hääles kõlas seletamatu igatsus . "
44	NA	" "" Nad ei tule küll alati tagasi , aga see on nende juures ka ainus viga . "" "
45	NA	" "" Rigvinor tuleb tagasi . "
45	NA	" Ta lubas ! "" "
46	NA	" "" Kas Kol-Derath seda ka lubas ? "
46	NA	 Meremehed armastavad kirglikumalt kui harilikult mehed , aga merejumal armastab neid veelgi suurema kirega . 
46	NA	 Mõnikord nad lihtsalt ei tule tagasi . 
46	NA	 Aga ma usun , et sinu armastus teeb Rigvinori õnnelikuks . 
46	NA	" Ma isegi tunnen seda . "" "
47	NA	" "" Mis meist saab ? "" küsis Eloan läbi pisarate . "
47	NA	" "" Siis kui ta siin on , on kõik hästi . "
47	NA	 Ma ei muretse millegi pärast . 
47	NA	 Aga kui ta on läinud ... 
47	NA	" Isa ei lubaks iialgi ... "" "
48	NA	" "" See on sinu enda teha , mitte sinu isa ! "" ütles Olga kindlalt ja tõmbas tüdruku pea lähemale . "
49	NA	" "" Kui see on tõeline armastus ... "" "
50	NA	" "" Jah , on ! "
50	NA	" Mittetõelist armastust pole olemas ! "" "
51	NA	" "" Siis pead sa seda oma õnneks kasutama . "
51	NA	" Tõeline armastus antakse inimesele ainult üheks korraks , "" ütles Olga kähisev hääl , kui temagi silma pisarad valgusid . "
51	NA	" "" Kui sa usud , et nüüd oled sa Tema leidnud ... "
51	NA	 Siis , teist võimalust sul enam ei tule . 
51	NA	" Usud sa ? "" "
52	NA	 Eloan ei vastanud . 
53	NA	" "" Sa oled noor ja ilus , Eloan , "" jätkas naine . "
53	NA	" "" Ja sul on armastus . "
53	NA	 Sa ei tohi seda käest lasta ! 
53	NA	 Mina kunagi lasin . 
53	NA	 Ja sellest ajast pole ma siit lossist lahkunud ... 
53	NA	 Kuhu mul minna oligi ! 
53	NA	 Armastuses on kõik vahendid lubatud , Eloan , kas kuuled ! 
53	NA	 See on antud ainult sinule ja ainult korraks . 
53	NA	" Ja sa ei tohi kahelda . "" "
54	NA	" "" Ma ei kahtle milleski ! "
54	NA	" Ma armastan ainult Rigvinori . "" "
55	NA	" "" Jah , ma tean . "
55	NA	" Tean , et oled maitsnud armastuse vilju teistegagi ... "" "
56	NA	 Hoolimata oma nutust Eloan kahvatas . 
56	NA	 Sellest polnud ta kunagi julenud Olgale rääkida ! 
57	NA	" "" Kuid seda enam tunnen sinus praeguse kire lõpmatust ... "
57	NA	 See kõik oli varem . 
57	NA	 Armastuses on kõik vahendid lubatud . 
57	NA	 Kõik võimalused maailmas . 
57	NA	" Kui sa usud , et Rigvinor on ainus Tema ja Tõeline , pead sa julge olema , ega milleski kahtlema . "" "
58	NA	 Kaua istus Eloan veel Olga kambris ja kuulas lugu vana naise armastusest , mis lõppes surma , õnnetuse ja mittemillegagi . 
58	NA	 Olga oli samuti olnud noor ja ilus . 
58	NA	 Aga ta ei kasutanud oma armastust õnne nimel . 
58	NA	 Ta oli olnud uhke ja upskas , lasi õnnel sõrmede vahelt libiseda . 
59	NA	" "" Armastuses , Eloan , on kõik lubatud ! "
59	NA	 Kõik ! 
59	NA	 Kõik vahendid maailmas . 
59	NA	" Kasuta neid ! "" "
60	NA	 Ka Olgal olid kunagi kõik võimalused maailmas . 
60	NA	 Ta lõpetab unustatud ja üksiku ammena Hogmondi lossis . 
60	NA	 Maailmal on tema jaoks nüüd ainult üks võimalus . 
61	NA	 Tavaliselt tullakse Ramadaselt soolalõhelastiga tagasi enne sügisesi torme . 
61	NA	" Sedapuhku jäid nad aga juba minekul tormi kätte ja "" Caali "" veetis sadama dokis parandusteks nädala rohkem kui kauplemiseks tarvis . "
62	NA	 Nad palusid Yarlaid , Kol-Derathi ja teisi jumalaid , et nad kogunevad pilved laiali ajaksid , sest tagasi minema nad pidid . 
62	NA	 Järgmised sügistormid on veelgi hullemad . 
62	NA	 Ramadasel ei sallita eriti võõraid , pealegi lähenes seal ohverduste aeg ning religioosne fanatism , mis saareelanikke sügise saabudes valdab , ei huvitu eriti sadamarahust ... 
63	NA	 Tagasiteel tuli torm läänest , oli karmim , julmem ja surmavam kui tavaliselt . 
63	NA	 See oli sedasorti torm , mis ei hooli laevameeste oskustest , vaid mängib õnnega . 
63	NA	 Kui sa haistad teda varem , jõuad purjed kokku rehvida , jõuad tema eest pakku ... 
63	NA	 Kui sul on õnne ... 
63	NA	 Neil ei olnud . 
64	NA	 Kui märatsevad lained juba mehi mastidest alla rebisid , kui kapten Vorstak kramplikult roolirattast kinni hoidis — ookeanipühitud tüürimehe asemel — ja karjus , et ta ei anna oma laeva merehulgustele , mõtles Rigvinor Eloanile . 
65	NA	 Kas nii peabki kõik lõppema ? 
65	NA	 Lihtsalt üks torm ... ja ongi kõik ? 
65	NA	 Et tuleb laine , pühib su laevalaelt ja edasi ei tule enam midagi . 
66	NA	 Laine tuli , pühkis ta laevalaelt aga ... edasi tuli veel midagi . 
67	NA	 *** 
68	NA	" Läänekaare tuuled tõid Berdookia randa hirmsad rajud , kuid ei sõnumeid "" Caali "" saatusest . "
68	NA	 Närvilised kaupmehed käisid iga päev sadamas , ootasid , lootsid . 
69	NA	" Keegi ootas "" Caalit "" veel , keegi , kes ootas , lootis ja armastas . "
69	NA	 Eloan aga ei saanud käia sadamas . 
69	NA	 Ta istus murest murtuna lossiaknal , kuni ootus kadus ja jäi ainult lootus ja armastus . 
69	NA	 Sügistormid möllavad Berdookias kaua , kuid ei too siia jääd ega lund nagu juhtuvat sel ajal põhjas . 
69	NA	 Seal kortsutavad külmad hingused sügiseste tormide raevukad lained jäistesse valgudesse . 
69	NA	 Ja Radamas jäi põhja . 
69	NA	 Veel ükski laev polnud siiani Radamasele talvituma jäänud ... 
70	NA	 Aga sügis tähendab Berdookia sadamale seda , et siia ei tule enam kaua ühtegi laeva . 
70	NA	" Kui "" Caali "" nüüdseks naasnud ei ole , ei tule ta enam kunagi , otsustasid kaupmehed , kirjutasid saabumata jäänud soolalõhe kahjude lahtrisse ning läksid kindlustusagente kiusama . "
70	NA	 Ent Eloan ei saanud Rigvinori lihtsalt maha kirjutada ega minna nõudma kahju hüvitust . 
71	NA	 Aga ta läks ikkagi . 
72	NA	 Berdookia viljakatest metsadest ja tasandikest kaugele itta jäävad Korgorathi mäed oma teravate tippude ja hirmsate kuristikega . 
72	NA	 Vähe rändurile sobivaid teid läbivad mägesid , kuid tavalised rändureid seal ei käigi . 
72	NA	 Korgorathis käivad palverändurid . 
72	NA	 Kunagi , siis kui inimesi veel maailmas ei olnud , olevat Korgorathi kõrgeimal tipul Getmannel sündinud viimase draakoni ja viimase titaani ühendusest Yarlai — tiibadega lohepeaga hiiglane , kes nägi , et maa oli liiga tühi ja lendas Igaviku Isanda juurde . 
72	NA	 Ta ütles , et pärast draakonite ja titaanide väljasuremist jääb maal nagu elu väheks . 
72	NA	 Igaviku Isand oli Yarlaiga nõus ning raius ta mitmeks tükiks . 
72	NA	 Tiivatükkidest valmistas ta linnud ; sisikonnast roomajad ja putukad ; kätest ja jalgadest mehed ning naised ; karvadest karud ja muud loomad ... no ja nii edasi . 
72	NA	 Millistest osadest täpselt midagi loodi , teavad ainult preestrid ja täielikult mitte nemadki . 
72	NA	 Puuduvate teadmiste otsimisel korraldavad nad riitusi , milliseid usuvad neid ühendavat Igaviku Isandaga . 
72	NA	 Kas nad kunagi kõik välja selgitavad ... kes seda teab ? 
72	NA	 Aga ehk siis saavad nad lõpuni kirjutada Loomise Raamatu , mis juba aastatuhandeid aina täieneb ja ikka veel pooleli on . 
72	NA	 Ühte aga usutakse kindlalt — Yarlai ohverdas ennast elu sünniks , lasi ennast tükkeks raiuda , et inimkond , loomad , putukad , kalad ja kõik ülejäänud loodud saaksid . 
72	NA	 Yarlai oli suuremeelne ja üllas , Yarlai oli ju jumal . 
72	NA	 Tal olid kõik võimalused maailmas , et ise selle valitsejaks saada , sest peale tema isa ja ema surma ei jäänud ju ühtki teist elusolendit . 
72	NA	 Tal olid kõik võimalused saada kõige isandaks aga tema ... tõi ennast ohvriks . 
72	NA	 Aga kui Igaviku Isand nägi , et elusolendid maal üksi on , saatis ta sinna veel mitu jumalat juurde . 
72	NA	 Üks neist oli Kol-Derath — merejumal . 
72	NA	 Ja siis oli veel Farlik , kes kadestas Yarlai saatust , põgenes Igaviku Isanda juurest ja hakkas tema loodudt hävitama . 
72	NA	 Igal juhul oli igas elusolendis midagi jumalikku ja Yarlailt päritut . 
72	NA	 Getmanne ja selle ümbrus oli aga pühakohaks , kuhu palverändurid ikka teel olid . 
73	NA	 Hogmondil ei olnud tütre rännulemineku vastu midagi — oli ju Eloanil käes lõpuks meheleminekuiga ning palverännak Getmannele — sellele viljakuse ja sünni sümboli mäetipule — oli igati kohane . 
73	NA	 Paljud neidised rändasid sinna enne abielusängi minekut , palvetasid Yarlai ja Igaviku Isanda poole , lootes endast leida ja anda samapalju elu kui Yarlai kunagi . 
74	NA	 Palverännak Getmannele oli komme , traditsioon ja Hogmond ei keeldunud . 
75	NA	 Aga Eloan ei läinud hoopiski Korgorathi mägedesse Getmanne tippu . 
76	NA	 Sadakond aastat tagasi oli Guulid kibedas vaenus Bulattidega . 
76	NA	 Guul ja Bulat olid ju vennad , mõlemad legendaarse Ishaili pojapojad . 
76	NA	 Aga troonile tahtsid mõlemad . 
76	NA	 Guul oli vanem , aga Bulat rohkem kiindunud maagiasse . 
76	NA	 Kõik Berdookia võlurid asusid Bulati võitlusesse . 
76	NA	 Aga olid olnud kibedad põuaastad ning rahvas ei sallinud eriti käpardlikke võlureid . 
76	NA	 Ja viimastel ei lastud selgitada , et võlukunst just alati vihma ei suuda manada , midagi peab jääma ka jumalatele ... 
76	NA	 Aga võlureid ei kuulatud ning Bulat sai tugevalt lüüa . 
76	NA	 Pärast seda kihutati kõik võlurid Berdookiast minema ja maagiakunst keelati ära . 
76	NA	 Selgus , et riik elas ilma maagiata kah päris hästi . 
77	NA	 Aga ikkagi jäid rahvasuhu legendid , et kusagil kaugel üle Korgorathi mägede , seal kus elavad kentaurid ja muud veidrad olendid , keda preestrid kuidagi ei suutnud Loomise Raamatusse kirjutada , et seal on võlurid veel elus ning oma maagiakunsti edasi arendanud . 
78	NA	 Võlurid olid keelatud , aga neist räägiti . 
78	NA	 Salaja , vaikselt , aga räägiti . 
78	NA	 Võlurid ei pidavat miskiks Yarlaid , tema ohverdust ega preestrite püüdlusi . 
79	NA	 Eloan ei julenud kellelegi sõna poetada oma reisi tegelikust eesmärgist . 
79	NA	 Ta võttis kaasa oma neitsiorja ja kaks eunuhhist vahisõdurit . 
79	NA	 Kui Getmanne tipp paistma hakkas , jättis ta nad ootama , sest palverännakule mindi üksi . 
80	NA	 Üksik tütarlaps ületamas Korgorathi , minemas maale , millest puudusid kaardid , rändamas maagide juurde ... 
80	NA	 Eluohtlik teekond ? 
80	NA	 Muidugi ! 
81	NA	 Aga ta jõudis kohale . 
82	NA	 Kentaur Drihtogonis — vana ja heasüdamlik hulkur , nagu ta oli — leidis tüdruku poolkülmununa mäekurust ja viis ta võlur Stanovoldi juurde . 
83	NA	" "" Khaanitütar , mõelda vaid , "" kuulis Eloan kentauri omaette pomisemas , kui nad võluri aasadele ratsutasid . "
83	NA	" "" Terve maailm on tema ees valla , kõik võimalused ... "
83	NA	 Aga tema ronib siia Stanovoldi juurde ja mingi meremehe pärast . 
83	NA	" No on alles ajad ... "" "
84	NA	 Rigvinor ärkas , õigemini toibus minestusest . 
84	NA	 Ta ei mäletanud midagi , kuidagi rääkisid tema külmunud ihuliikmed talle millestki külmast , märjast ja libedast . 
85	NA	 Aga ta oli elus , ta lebas kividel ja kuulis laulu . 
86	NA	 Laulu , mis ei kõlanud üheski Rigvinorile tuntud harmoonias , ei olnudki nagu ainult laul ... aga ometi oli see laul . 
87	NA	 Merineitsi lamas selili rannakividel , käed pea all , soomustega kaetud kokkukasvanud jäsemed merevette lükatud ja laulis . 
88	NA	 Mõne päeva möödudes sai Rigvinor aru , et merineitsi nimi oli Lhulahantlekinlekhlustina ; et laul oligi tema keel ; et nad asuvad üksikul kaljurahnul keset ookeani millelt niipea ta ei pääse ja et toores kala maitseb päris hästi . 
89	NA	" "" Caali "" oli uppunud ja ainult Rigvinori oli Lhu ( nii hakkas mees merineitsit kutsuma ) päästnud . "
89	NA	 Oli päästnud , kuna oli Rigvinori ammu armunud , lootusetult ja jäägitult . 
89	NA	 Oli teda alati mööda merd jälitanud ja jälginud , lootnud ja oodanud . 
89	NA	 Loomulikult oli Lhu ka jälginud kõike , mida nad Eloaniga teinud olid . 
90	NA	 Ta oli hakanud Lhu laulu mõistma , see polnudki nii raske , kui arvata võis . 
90	NA	 Ta rääkis Lhuga , mõistmata , kuidas tüdruk temast aru sai , aga kuidagi ta sai . 
91	NA	" "" Miks sa mind siia tõid , Lhu ? "" "
92	NA	" "" Aga kuhu siis ? "
92	NA	" Sa vee all sured . "" "
93	NA	" "" Maale — seal on minu kodu . "
93	NA	" Ma ei saa siin elada ... sinuga . "" "
94	NA	" "" Aga mina kuival elada ei saa . "
94	NA	 Aga sinuga olla tahan . 
94	NA	" Nii nagu sina Eloaniga maal . "" "
95	NA	" "" Vaata , Lhu . "
95	NA	 Ma olen sulle muidugi väga tänulik , et sa mu päästsid . 
95	NA	 Või ... seda on raske sõnades öelda ... 
95	NA	 Sa päästsid mu elu ... 
95	NA	 Kui mitte sina , oleks ma uppunud . 
95	NA	 Ja ma olen sulle tänuvõlglane . 
95	NA	 Ükskõik , mida sa palud , ma teen . 
95	NA	 Aga siin rahnul ma suren . 
95	NA	 Aeglaselt suren igatsusse , külma , janusse ja kunagi nälga , sest toorest kala ei saa igavesti süüa . 
95	NA	" Ja ma ei saa sinuga nii nagu Eloaniga ... mida sa ilmselt pealt nägid ... "" "
96	NA	 Aga tegelikult ei olnud Rigvinor selles väga kindel . 
96	NA	 Lhu jalad oli kasvanud soomustatud kalasabasse , kuid ülevalt oli ta nagu harilik naine . 
96	NA	 Ja väga ilus naine . 
96	NA	 Ning kalasaba ei hakanudki tegelikult väga puusadest , pigem pisut pealtpoolt põlvi ... 
96	NA	 Kui päike välja tuli ja Lhu rohekas nahk kiirtevihus sillerdas , kui ta saladusliku näo mehe poole pööras ja oma kummaliskaunis keeles talle laulis , kui ta graatislises poosis lebas kividel ja lainetes siugles ... pööras Rigvinor tihti oma pilgu ära ja üritas maha suruda veidrat rauget ja tuttavat tunnet . 
96	NA	 Magus ja kutsuv on vastata armastusele , näidata oma tänutunnet ja rahuldada eneseuhkust . 
96	NA	 Nii lihtne , kerge ja mõnus on vastata armastusele ... 
97	NA	 Ühel päeval veeretas Lhu lainetest kaks vaati . 
97	NA	 Ühes oli soolalõhe ja teises vesi . 
97	NA	" Mõlemad vaadid olid "" Caalilt "" . "
98	NA	" "" Lhu , see ei aita . "
98	NA	 Ma ei saa siia jääda . 
98	NA	" Kas sa ei saaks mind viia maale ? "" "
99	NA	" "" Jooksed minema rannalt . "
99	NA	 Kaugele ja kiiresti , ei vaata enam mere poole , ei mäleta Lhulahantlekinlekhlustinat , lähed Elonaiga . 
99	NA	" Sa ei usu minu armastust . "" "
99	NA	 See kõlas kui kaunis aaria . 
100	NA	" "" Ma mäletan sind alati , Lhu ! "
100	NA	 Ja ma usun sinu armastust . 
100	NA	 Aga armastusele ei saa vägisi sundida . 
100	NA	" Sa tahad mind oma vangiks teha . "" "
101	NA	" "" Armastuses kõik lubatud on , "" lõõritas merineitsi nukralt . "
101	NA	" "" Kõik vahendid maailmas . "
101	NA	" Ainult üks kord tuleb armastus ja seda tuleb hoida . "" "
102	NA	" "" Sa võid hoida oma armastust , kuid sa ei tohi mind vangis pidada ! "
102	NA	 Kui sa viid mind maale , ma luban , et tulen sinuga kohtuma ... sinuga rääkima . 
102	NA	" Tulen alati , niikaua kui sa soovid seda . "" "
103	NA	" "" Ei ainult rääkida ma taha , armastada tahan sinuga ka . "" "
104	NA	 No ja seal nad siis jälle olid ! 
105	NA	 Kuid iga päevaga jäi Rigvinor üha nõrgemaks ja teadis , et kaua ta siin kaljurahnul enam vastu pidada ei saa . 
106	NA	" "" Ma suren , Lhu . "
106	NA	" Ma suren varsti , kui sa mind maale ei vii . "" "
107	NA	" "" Siis armasta mind ! "" "
108	NA	" "" Kas sa siis viid mind maale ? "" "
109	NA	" "" Ja igatsema jään sind alati ja sina ka mu armastust nautima tuled veel kaua ja kaua . "" "
110	NA	 Selles Lhu väite teises pooles polnud Rigvinor nii kindel , aga elu eest võideldes on kõik vahendid lubatud . 
110	NA	 Elu antakse sulle ainult üks kord ja selle säilitamiseks on iga võimaluse kasutamine kohuseks . 
111	NA	" "" Lhu ! "" "
112	NA	 Ta sirutas merineistile käed ja tüdruk rullus nende tugevasse haardesse . 
112	NA	 Kui Rigvinor Lhu niisket keha silitas , siis tüdruk laulis ja nuttis ühekorraga . 
112	NA	 Rigvinor ei saanudki aru , kas ta merineisti rindu suudlevad huuled olid soolased mereveest või pisaratest . 
113	NA	" Stanovold ütles : "" Preestrid olid Guuli poolel ja võlurid Bulati poolel . "
113	NA	 Ühed pidid jääma , teised surema . 
113	NA	 Kaks oli liiga palju . 
113	NA	 Meie kasutasime Bulatti , preestrid Guuli . 
113	NA	 Ise poleks need tossikesed teinetesie vastu kätt ealeski tõstnud ... 
113	NA	 Ja sõda sai vältimatuks . 
113	NA	 Aga nagu sa isegi tead , on mõnikord kõik vahendid lubatud . 
113	NA	 Kui usud ; kui tead , et endaks ja enda vastu ausaks saad jääda ainult nõnda , tuleb kasutada kõiki võimalusi maailmas . 
113	NA	" Meie kaotasime . "" "
114	NA	 Eloan lebas karunahkades sängil ja vaatas võluri hüti aknast rohumaadele , kus hulkusid kentaurikarjad . 
114	NA	 Ligi nädala oli ta palavikus soninud , enne kui Stanovoldi rohud ja joogid ta elule tagasi tõid . 
115	NA	" "" Mulle pole seda kunagi niimoodi õpetatud , "" ütles ta . "
115	NA	" "" Kas siis teie olite head ja nemad pahad ? "" "
116	NA	" "" Sulle ilmselt räägiti , et meie olime pahad ? "" muigas Stanovold . "
116	NA	" "" Tjah , ehk on neil õiguski . "
116	NA	 Ega me väga head ei olnud . 
116	NA	 Igatahses löödi meid pihuks ja põrmuks , paljud said hukka , paljud tarkused läksid kaotsi . 
116	NA	 Preestrid leidsid , et võlurid on mingid väärmutandid , kes pole sündinud Yarlai ihust . 
116	NA	 Nende ainsaks mureks oli Loomise Raamatu valmiskirjutamine , klassifitseerimine , süstematiseerimine . 
116	NA	 Seda raamatut alustati ju väga ammu ja selles polnud sõnagi , et mõned Yarlai tükkidest loodud olendid vallanuks sellist võimu ja väge nagu meie . 
116	NA	 Me olime midagi muud ja valet , Farlikilt ilmselt ja meist tuli lahti saada . 
