par_nr	head	sentence
13	NA	 Kui vanade hauakivide omanikud suudaksid kõneleda , kutsuksid nad mind Clint Eastwoodiks ja üheks vingemaks püstolikangelaseks , kes kunagi Hill Valley's on elanud . 
13	NA	 Seda polegi nii vähe , eriti kui arvestada , et sügisel lähen ma San Francisco ülikooli ärijuhtimist õppima ja minu tulevik on 200 000 dollarit aastas , armastav Jennifer , maja Estates'is ... ja siis võib-olla kõik see , mida Jennifer nägi . 
13	NA	" Me võime ju arvata küll , et see tulevik , mida Jennifer nägi , sai võimalikuks pärast seda , kui ma Needles'i kambaga võidu hakkasin ajama ja vana "" Rolls Royce "" meile sisse sõitis ... "
13	NA	 Aga ühtegi tüdrukut pole võimalik ümber veenda selles , mida ta on näinud . 
13	NA	 Ja veel võin ma uhke olla selle üle , et ma olen ainus ulmekirjaniku poeg maailmas , kes on tegelikult ajas rännanud . 
13	NA	 Tegelikult pole ka seda kuigi vähe . 
14	NA	" "" Sa oled vana kehkenpüks ja kiitleja , Marty McFly , "" ütleb ta mulle alati , "" ja ma tean , milline sa tulevikus oled . "" "
15	NA	 Siis ma räägin talle ühte ja teist , ja lõpuks ta ütleb , et armastab mind siiski , kõigest sellest tulevikust hoolimata . 
15	NA	 Ja mina armastan teda . 
16	NA	 Aga ikkagi tahaks ma mõnikord minna tagasi tulevikku . 
17	NA	 Sest miks peaks muutma oma minevikku olevikus ? 
18	NA	 Aga iga päevaga edasi püüdsin ma ajas rändamisele ja paradoksidele vähem mõelda , sest see teeb su hulluks . 
19	NA	 11 . juuli pärastlõuna oli millegi poolest eriline , ma tundsin seda õhust ja surusin maha kummalist ärevust . 
19	NA	 Põline ajarändur tunneb alati ära , millal midagi juhtuma hakkab . 
19	NA	" Isegi üks punane laenutuse "" Ford "" , mis su hoovi ette veereb ja sealt keegi päikeseprillidega vibalik välja astub , võib seda ärevust suurendada . "
19	NA	 See sell ei sarnanenud ühelegi kindlustusagendile või rändkaubitsejale , kes Hill Valley's pärastlõunal sind külastada võiksid . 
19	NA	 Ma seisin parasjagu väraval ja püüdsin värskele kolledžiõpilasele väärikat tegevust välja mõelda kui see masin saabus ja mees sealt välja ronis . 
20	NA	 Temas oli midagi väga ähmaselt tuttavlikku . 
21	NA	" "" Mr. Martin McFly ? "" küsis ta krigiseval häälel . "
21	NA	 Tema silmi ma ei näinud , aga pigem oli tegu soliidses eas mehega . 
21	NA	 Ja tema aktsent polnud California oma . 
22	NA	 Ma ütlesin , et mina olen tõesti Martin McFly . 
23	NA	" "" Mul on teile üks läkitus , "" sõnas ta kuidagi ebalevalt . "
23	NA	" "" Üks üsna kummaline läkitus . "" "
24	NA	" "" Ma olen selliseid juba saanud , "" kostsin . "
24	NA	" "" Te olete kindlasti Western Unionist ? "" "
25	NA	" "" Ei , "" raputas ta imestunult pealt . "
25	NA	" "" Ma töötan Columbia Ülikoolis , olen astrofüüsik ... "
25	NA	" Scott V. Brown on minu nimi . "" "
26	NA	" "" Brown ? "" "
26	NA	 Siin see nüüd oli . 
26	NA	 Ma ei teadnud täpselt , mis , aga niimoodi see tavaliselt algab . 
26	NA	" "" Ja mida see V. tähendab ? "" "
27	NA	" "" Verne . "
27	NA	 Scott Verne Brown . 
27	NA	" Aga ... "" "
27	NA	 Ta kohmitses põuetasku kallal ja tõmbas sealt välja kollases jõupaberis üsna kulunud moega ümbriku . 
27	NA	" "" Minu kohus on see teile üle anda . "
27	NA	" Tõtt-öelda oleksin väga tänulik , kui te suudaksite selgitada , mida see kõik tähendama peaks . "" "
28	NA	" "" Tavaliselt pole mina see , kes neid asju seletab , "" pomisesin . "
29	NA	 Scott Verne Brown ? 
30	NA	" "" Tulete ehk tuppa , klaasike kokat ? "" "
31	NA	" "" Oh ei , ma tänan . "" "
32	NA	" "" Või midagi kangemat ? "" "
33	NA	" "" Ei , kindlasti mitte . "
33	NA	 Ma ei tohi üldse alkoholi juua . 
33	NA	" Perekonna viga , teate . "" "
34	NA	 Ta ulatas mulle ümbriku . 
34	NA	" Sellele oli sulepeaga kirjutatud : "" Mitte avada enne 7. septembrit 1986. "" "
35	NA	" "" Mhmh , "" ühmasin ja asusin ümbrikut avama . "
36	NA	" "" Te ei paista sugugi üllatunud olevat ? "" päris Scott Verne Brown . "
37	NA	" "" Minu elualal õpib kiiresti mitte millegi üle üllatama . "
37	NA	" See ümbrik on juba avatud ? "" "
38	NA	" "" Jah , seda küll . "
38	NA	 Vaadake , see on pärandus minu vanavanaemalt . 
38	NA	" Seal sees on üks teine ümbrik . "" "
39	NA	 Jah , oli küll . 
39	NA	" Väiksema ümbriku peale oli samasuguse käekirjaga kirjutatud : "" Üle anda mister Martin McFly ( Clint Eastwood ) , Hill Valley , California , pärast 7. septembrit 1986. "" "
40	NA	" "" Teie vanavanaema oli ... "" "
40	NA	 Ma tundsin , kuidas sõrmed higiseks tõmbuvad ja ärevusklomp kurku ronib . 
40	NA	" "" Teie vanavanaema oli Clara ? "
40	NA	" Clara Brown ? "" "
41	NA	" "" Jah , "" sosistas mees . "
41	NA	 Ta võttis päikeseprillid eest . 
41	NA	 Ma oleksin pidanud kohe aimama ... 
41	NA	 Needsamad elavad suured sinised silmad , ja muidugi need heledad hõredad juuksed ja alt kitsenev nägu . 
41	NA	 Clara oli lisanud siiski mingi elegantse tumeda veretilga . 
41	NA	" "" Kuidas te teate ? "" "
42	NA	" "" Seda on võrdlemisi keeruline seletada . "" "
43	NA	" "" Jah , muidugi , "" pomises mees . "
43	NA	" "" Vaadake , kui minu vanavanaema suri 1925. aastal New Yorgis , siis oli tema pärandas ta selle ümbriku oma vanemale pojale , minu vanaisale Jules'ile , kes pidi selle omakorda edasi andma oma vanemale pojale . "
43	NA	 Minu isa , Albert Emmett Brown , hoidis ümbrikut väga hoolikalt , ja pidas seda väga tähtsaks . 
43	NA	 Ta oleks soovinud selle ise üle anda , kuid kahjuks eelmise aasta jaanuaris lahkus ta meie hulgast jäädavalt . 
43	NA	 Nüüd täidan mina oma vanavanaema viimase soovi , ehkki ei taipa põrmugi , mida see kõik tähendama peaks . 
43	NA	" Kuidas võis minu vanavanaema teada , et kuuekümne aasta pärast elab Hill Valley's keegi Martin McFly nimeline noormees ? "" "
44	NA	 Mul kulus mitu sekundit aega , et selles nimede tohuvapohus orienteeruda . 
44	NA	 Ja siis hakkas mul koitma , et midagi peab väga valesti olema . 
44	NA	 Väga halvasti . 
45	NA	" "" Teie vanavanaema ? "" küsisin . "
45	NA	" "" Aga teie vanavanaisa ? "
45	NA	" Doc ? "" "
46	NA	" "" Vabandust ? "
46	NA	" Minu vanavanaisa oli Emmett Louis Brown . "" "
47	NA	 Ma muidugi teadsin , või oleksin pidanud teadma , siiski võttis sellest arusaamine natuke aega . 
47	NA	 Ja et L tähendas siis Louis ? 
47	NA	 Arusaadav , miks Doc seda varjanud oli . 
48	NA	" "" Mis teie vanavanaisast sai ? "" küsisin ärevust maha surudes . "
49	NA	" "" Ta läks kaduma ühel õhupallireisil 1895. aastal , või vähemalt seda olevat vanavanaema kinnitanud . "
49	NA	 Koos oma pojaga , Verne'iga . 
49	NA	" Aga täpsemalt pole sellest midagi teada . "" "
50	NA	 Ma tahtsin midagi küsida , aga otsustasin enne Clara läkituse läbi lugeda . 
50	NA	 See oli lühike . 
51	NA	" "" Lugupeetud mister Martin McFly , "
52	NA	 Sellest ajast , mil me viimati 1892. aastal nägime on minu jaoks möödas terve igavik , kuid teie jaoks vist ainult üks aasta . 
52	NA	 Aeg on imeline asi , ja nii raske on seda mõista . 
52	NA	 Juba kolmkümmend aastat olen ma elanud ilma oma mehe ja noorema pojata . 
52	NA	 2. septembril 1895. aastal läks Emmett katsemata õhupalliga uut ajamasina mudelit ja ei tulnudki tagasi . 
52	NA	 Me elasime siis Massachusettsis , Lynnis . 
52	NA	 Ma ei tea , mis temast sai , kuid kogu oma ülejäänud elu olen ma elanud lootuses , et ta mitte ei uppunud Atlandis , vaid jäi kadunuks ajas . 
53	NA	 Te ju mäletate seda päeva , millal me viimane kord Hill Valley's kohtusime ? 
53	NA	 Enne seda oli Emmett käinud oma majas Einsteini järel ja ta peitis midagi keldrisse . 
53	NA	 Ta ütles , et see on julgestuseks kui temaga peaks midagi juhtuma . 
53	NA	 Ja et ta leiab viisi , kuidas teile sellest teada anda . 
54	NA	 Martin , ma tean , et kui Emmett oleks tagasi tulnud , oleks ta tulnud juba ammu ja meie üksindusaastaid poleks kunagi olnud . 
54	NA	 Aga see oli minu saatus . 
54	NA	" Ma palvetan selle eest , et mingis teises ajakontiinumis on meile teistsugune saatus , ning et nüüd - kui ma olen selle kirja valmis kirjutanud - muutub äkitselt kõik , Emmett on siin minuga ja ta pole kunagi kaduma läinud . "" "
55	NA	 alati teie , 
56	NA	" Clara Clayton Brown "" "
57	NA	 Ma seisin vist üsna juhmi näoga ja Scott lasi mul rahulikult seda kirja seedida . 
57	NA	" Siis ta sõnas viisakalt : "" See kiri on olnud üks meie suguvõsa suurimaid mõistatusi . "
57	NA	" Aga kui see on määratud ainult teie silmadele ... "" "
58	NA	" "" Ma kardan , et vist on küll , "" suutsin ma öelda . "
59	NA	" "" Sellisel juhul , "" mees sirutas mulle käe , "" on mul au lahkuda . "
59	NA	" Siin on mu nimekaart , juhuks kui on midagi , mida te peate vajalikuks mulle teada anda . "" "
60	NA	" Ja nii ta läkski , oma punase "" Fordiga "" , Doci lapselapselaps , astrofüüsik , kes isegi ei teadnud , et ta on sündinud ainult tänu ajarännule . "
61	NA	 Ma vajusin mõttesse , ja need olid üsna sünged . 
61	NA	 Meie eelmiste seikluste ajal oli Doc see , kes oli kõike seletanud ja kõigest aru saanud . 
61	NA	 Nüüd pidin ma ise hakkama saama ja pealegi veel pimesi kobades . 
61	NA	 Kui Doc kadus 1895. aastal ega ilmunudki tolles enam välja , siis järelikult on olemas veel üks ajakontiinum . 
61	NA	 See , kuhu ta kadus , olgu see siis minevik või tulevik . 
61	NA	 See on see , kuhu Doc ilmus ja lubas sealt mulle kuidagi teada anda . 
62	NA	 Jooksin tuppa ja jõin ähmiga ära terve liitri piima . 
62	NA	 See värskendas mõtlemist ja rahustas . 
62	NA	 Ajal on olemas virvendusefekt , tuli mulle meelde . 
62	NA	 See tähendab seda , et kui minevikus juhtub midagi , mis olevikku muudab , siis kandub see virvendus fotodele , esemetele ja ka inimestele edasi . 
62	NA	 Nagu juhtus näiteks Doci hauakiviga , mida ma pildistasin , enne kui 1885. aastasse läksin . 
62	NA	 Kõigepealt oli sellel Doci nimi . 
62	NA	 Kui Buford Tannen Doci maha ei lasknud , ja kavatses hoopis mind tappa , jäi kuupäev kivil samaks , kuid sinna hakkas tekkima Clint Eastwoodi nimi . 
62	NA	 Doc ütles , et me näeme siin seda , mis juhtuks , kui asjad kulgeksid omasoodu edasi . 
62	NA	 See tähendab , et kui ma poleks kandnud Clint Eastwoodi kombel pontšo all raudvesti ja Buford oleks mind maha lasknud . 
62	NA	 Aga ajavirvendus ei mõjuta inimeste mälu , me ei mäleta asju , mida pole olnud . 
63	NA	 Kõige tähtsam - mida ma sel hetkel tänu piimale taipasin - oli see , et nüüd , kui ma olen saanud kätte Clara kirja , ongi toimunud sündmus , mis laseb uuel ajakontiinumil tegutsema hakata . 
63	NA	 See on keeruline , kuid loogiline . 
63	NA	 Kuid mis mind hirmutas , oli see , et kui Doc 1895. aastal kadus ja Clara teda enam elu lõpuni ei näinud , siis kas ma suudan muuta minevikku nii , et Doc siiski tagasi tuleks ? 
63	NA	 Sest kui Doc tuli tagasi , siis ta ju tuli ja Clara poleks mulle seda kirja kirjutanud . 
63	NA	 Kuid siis ma taipasin , et Doc sai tagasi tulla ainult siis , kui Clara selle kirja kirjutas . 
63	NA	 Järelikult , kui mul õnnestub Doci aidata , siis seda minevikku , kus Doc kadus , pole olemas olnud , ajakontiinum muutub . 
64	NA	 Kui mul õnnestub Doci aidata ? 
65	NA	 Kuidas , pagana päralt ? 
66	NA	 Ajamasinat ju ei ole enam ! 
67	NA	 Aga Clara kirjas seisis , et Doc oli midagi peitnud oma maja keldrisse . 
67	NA	 See ei saanud ju ometi olla veel üks Delorean . 
67	NA	 Deloreani oli kaubarong puruks sõitnud ( sellest tuli Hill Valley'is paras jama ning mul oli tükk tegemist , et end sellest välja keerutada ) . 
68	NA	 Ma mõtlesin , kas helistada Jenniferile , kuid loobusin . 
68	NA	 Pole vaja teda sellesse segada , iga ajarännuga on olemas paradoksioht . 
68	NA	 Hüppasin oma džiipi ja kihutasin Doci endise maja juurde . 
68	NA	 Linnavalitsus oli selle kinni pitseerinud ja uksel rippus silt kohtutäituri telefoniga . 
68	NA	 Ma ei pööranud sellele erilist tähelepanu , Doc elas kõrvalises kohas ja keegi ei näinud , kuidas tagaakna kiviga katki lõin , lingi lahti tegin ja ettevaatlikult sisse ronisin . 
69	NA	 Doci juures oli alati põnev , kuid praegu polnud mul aega tema kraamis tuhlata . 
69	NA	 Läksin trepist alla keldrisse , ma teadsin mida otsisin . 
69	NA	 Kui Doc oli tõesti mulle mingi sõnumi jätnud , siis pidi see olema tähistatud nii , et ma aru saaksin . 
69	NA	 Ja seal see oligi - generaatori peale oli õlivärviga suurelt kirjutatud : MARTY DELGADO !!! 
70	NA	 Muidugi ! 
71	NA	 Doc ju teadis , et ta jätab oma maja maha , ja sellepärast ei saanud ta siia midagi olulist peita . 
71	NA	 Kõrvalisele inimesele ei ütleks see kiri suurt midagi . 
71	NA	 Aga mina ju teadsin , mida Delgado tähendab . 
72	NA	 Delgado oli selle vana kaevandusšahti nimi Boot Hilli vana surnuaia lähedal , kuhu Doc oli 1885. aastal Deloreani peitnud . 
72	NA	 Nüüd ei saanud seal Deloreani enam olla , sest juba 1955-ndal olime me kaevandusesuudme dünamiidiga õhku lasknud ja mina olin ajaautoga vanasse heasse Läände kihutanud . 
73	NA	 Kas Doc oli tõesti sinna uue ajamasina peitnud ? 
73	NA	 See oleks liiga ohtlik , mõtlesin kui juba kaevanduse poole kihutasin . 
74	NA	 See võttis mul järgmise poole päevast , et kaevandussuue üles otsida , Doc polnud asja mulle muidugi lihtsamaks teinud , ega mingeid tähistusi jätnud . 
74	NA	 Nähtavasti polnud tal ka palju aega aasta tagasi , kui ta siit kiiruga oli läbi lipsanud . 
74	NA	 Leidsin siiski ühe suhteliselt uuema väljanägemisega mullahunniku ja selle alt pehkinud lauad . 
74	NA	 Peagi kaevasin välja luugi , mis viis sinna samasse kaevanduskäiku , kus kunagi oli olnud peidetud Delorean . 
74	NA	 Nüüdseks oli see vana surnuaia tagumine külg nii võssa ja rohtu kasvanud , et autot siia enam ei peida . 
75	NA	 Mida Doc mulle võis siis jätta ? 
76	NA	 Taskulambi valgel leidsin mitte kaugel suudmest laudukse , millele oli samasuguse värviga , mis generaatorilgi maalitud ELB . 
76	NA	 Emmett L. Brown . 
76	NA	 Ma lõhkusin ukse maha ja leidsin sealt üsna piraka kasti . 
76	NA	 Kasti peal oli jõupaberis ümbrik . 
76	NA	 Vaevalt on keegi enne mind saanud ühe päevaga kaks kirja minevikust . 
77	NA	" "" Marty , vana sõber "" , kirjutas Doc . "
77	NA	" "" Ma loodan , et sa ei pane pahaks , et ma sind jälle mingisse pahandusse olen seganud . "
77	NA	 Kui sa seda kirja loed , siis on minuga midagi juhtunud , aga mis täpselt , seda ei saa ma praegu veel teada . 
77	NA	 Küllap on Clara leidnud võimaluse sulle teatada aga võib-olla oled sa ise midagi välja nuhkinud . 
78	NA	 Ma ostsin ühe vana veduri , käisin sellega tulevikus , ning lasin sellele hoverdrive'i külge monteerida . 
78	NA	 Panin vedurile nimeks ELB ja selle peal sa meid nägidki . 
78	NA	 Pärast seda , kui ma Einsteini ära tõin , peitsin siia täiustatud flussi , mille ma tulevikus tegin . 
78	NA	 Reaktor töötab prügil ja sa võid selle monteerida ükskõik millele , mis liigub 88 miili tunnis . 
78	NA	 Nagu ikka , Marty . 
79	NA	 Peale flussi ja reaktori on siin kastis veel Mr. Fusion ja ajakonnektorid . 
79	NA	 Need on siin ainult äärmiseks abinõuks ja sellepärast ei jäta ma siia instruktsioone , kuidas seda käivitada . 
79	NA	 Ilma nendeta on fluss kasutu . 
79	NA	 Mis minuga ka ei juhtunud , üritasin ma kindlasti leida viisi , kuidas sulle sellest teada anda . 
79	NA	 Võib-olla on see midagi väga kaudset või ähmast , kuid igaljuhul püüdsin ma sulle ka siis juhised anda . 
79	NA	" Marty , väldi paradokse ! "" "
80	NA	 Kõik . 
80	NA	 Ma panin kirja tasku , peitsin kasti jälle hoolikalt ära , ja maskeerisin sissepääsu nii hästi kui oskasin . 
80	NA	 Üldiselt olin ma sama tark kui enne , ainult teadsin , et mul on võimalus konstrueerida ajamasin . 
81	NA	 Peab tunnistama , et minu ettekujutus ajamasina tööprintsiibist oli võrdlemisi ähmane . 
81	NA	 Pöörased seiklused , kuhu me Dociga sattusime , ei andnud selleks lihtsalt mahti ja ma kahtlen , kas minu teadmiste juures temporaalfüüsikast on üldse võimalik midagi täpsemalt teada . 
81	NA	 Kõik , mis ma aru oli saanud , on lühidalt järgmine : kõige tähtsam komponent on fluss-seadeldis . 
81	NA	 See on Doci enda leiutis . 
81	NA	 Kunagi oli ta peldikusse kappi üles monteerides toolilt alla kukkunud ja pea kõvasti ära löönud . 
81	NA	 Ja koos põrutusega oli talle äkitselt pähe lahvatanud flussi tööpõhimõte . 
81	NA	 Mida see täpsemalt endast kujutab , ei oska ma öelda . 
81	NA	 Flussi paneb tööle1 , 21 gigavatine elektrilaeng . 
81	NA	 Nii suurt laengut suutis genereerida ainult plutooniumi tuumareaktsioon , ning esimese ajareisi jaoks oli Doc plutooniumi pätsanud Liibüa terroristide käest , mistõttu ma üldse minevikku sattusin ja kõik need jamad algasid . 
81	NA	" Kui Doc oli ära käinud 2015. aastas , tõi ta sealt kaasa tollal juba tavalise Mr. Fusioni , ehk fusioongeneraatori , mis tekitab sama võimsa laengu kõige harilikuma prügiga , näiteks "" Milleri "" õllega . "
81	NA	 Ajabarjääri ületamiseks peab fluss saama oma 1,21 gigavatise elektriannuse kiirusel 88 miili tunnis , ning siis hakkavad tööle ajakonnektorid . 
81	NA	 Need viimased oligi pikne rivist välja löönud , tänu millele põrutas Doc 1885. aastasse . 
82	NA	 Nii et minu teadmised on üsnagi tagasihoidlikud , ajamasina kallal on putitanud alati Doc ise ja mina olen olnud rohkem nagu testpiloot . 
82	NA	 Nüüd on mul siis põhimõtteliselt kogu kupatus , kuid ei vähimatki aimu , kuidas see tööle panna ja kuhu ma peaks sellega õieti minema , minevikku või tulevikku . 
83	NA	 Läksin hakatuseks koju tagasi , jõin pool liitrit piima ja koukisin siis peidikust välja oma kõige hinnalisema suveniiri . 
83	NA	 See on foto aastast 1885 , kui me Dociga seisame Hill Valley uue tornikella ees , kuid see ei andnud mulle ühtegi juhtniiti . 
83	NA	 Pilt polnud muutnud - ja ega ma oodanudki , et see oleks . 
83	NA	 Viskasin diivanile siruli ja jäin mõttesse . 
84	NA	 Siis , umbes tunni aja pärast pistis paps pea ukse vahelt sisse . 
84	NA	 George McFly , Hill Valley kuulsus , ulmekirjanik , kes kirjutab küll minu maitse jaoks pisut liiga läägeid kosmoseoopereid , kuid lõpuks olen ma ise selles mõnevõrra süüdi . 
84	NA	" Tulnukas , kes kuulab "" Def Leppardit "" ja kannab laserpüstoli asemel fööni pole võib-olla parim inspiratsiooniallikas . "
84	NA	 Seenioril oli käes mingi patakas pabereid ( nagu alati ) ja pisut uimane ilme andis tunnistust , et küllap ta jälle kedagi kosmosesse lennutab . 
85	NA	" "" Hei , Marty ! "
85	NA	" Õpid ? "" "
86	NA	" "" Mhmh . "
86	NA	" Põhimõtteliselt küll . "" "
87	NA	" "" Et minu ajal käis õppimine põhimõteliselt rohkem teistmoodi . "" "
88	NA	" "" Mis ajal ? "" "
89	NA	" "" Siis kui mina ja sinu ema noored olime . "
89	NA	" Ma tahtsin küsida , et kuidas su prantsuse keel on ? "" "
90	NA	" "" Parem kui eile , "" ümisesin mina . "
91	NA	" "" Kindla peale . "
91	NA	" Siis äkki ütled mulle , kuidas on kõige õigem hääldada , vaat seda siin ? "" "
92	NA	 Ja McFly-seenior pistis mulle ette mingi paberilehe , kuhu oli midagi sirgeldatud ja millest ma vaevu välja lugesin : Soixante-dix jours dans le passé ou de nouveau au futur . 
93	NA	" "" See hääldub umbes suassääntdiss žuurs daan le passee u nuvoo oo fütüür , paps "" vastasin ma . "
93	NA	" "" Kas teie ajal hääldus see põhimõtteliselt kuidagi teistmoodi . "" "
94	NA	" "" Tegelikult täpselt sama moodi , ma tahtsin lihtsalt kontrollida - nagu ma juba ütlesin - et kuidas sul prantsuse keelega on , "" muheles seenior , tahtis veel midagi öelda , kui lõi siis käega ja hakkas , endamisi pomisedes "" nuvoo oo fütüür "" juba ust sulgema kui juunioril hakkasid äkitselt peas sada kella lööma ja kõige valjemini neist 1885. aasta Hill Valley raekoja kell . "
95	NA	" "" Hei , paps , "" ühmasin ma ärevust maha surudes . "
95	NA	 Nouveau au futur ? 
95	NA	 Tagasi tulevikku ? 
95	NA	" "" See on mingi su uus raamat või ? "" "
96	NA	" "" Minu uus raamat on "" Tulnuksisalike tagasitulek "" , kostis seenior veidi pettunud ilmel . "
96	NA	" "" Minu meelest me oleme sellest rääkinud , sa ise ütlesid , et noored eelistavad tänapäeval lugeda midagi jõhkrat ja äkilist . "" "
97	NA	 Seeniori ettekujutus jõhkrast ja äkilisest oli ehk ajast mõnevõrra maas ... 
98	NA	" "" Aga see , "" jätkas paps , "" on minu ettekande teema homsel Hill Valley Ulmeühingu üritusel . "" "
99	NA	" "" Seitsekümmend päeva minevikus ehk tagasi tulevikku , "" tõlkisin ma . "
99	NA	" "" Kõlab üpris põnevalt . "
99	NA	 Millest see ettekanne õieti on ? 
99	NA	" Ja miks prantsuse keeles ? "" "
100	NA	 George McFly muheles oma tehtult malbet kirjanikunaeratust , mis tekkis ta näole alati siis , kui tema loomingu vastu agarat huvi tunti . 
101	NA	" "" Tegelikult kõlab see tõesti päris põnevalt , aga on kahjuks palju igavam kui paistab . "
101	NA	" See on muide ühe Jules Verne'i jutu pealkiri , millest sa oleks muidugi kuulnud kui mitte see pidev autode ja ruladega ringikihutamine vaid pisut rohkem huvi oma isa elukutse ja kodukandi ajaloo vastu ... "" "
102	NA	 Isa elukutse ja kodukandi ajalugu , my ass ! 
102	NA	 Ma lasin kõrvust mööda paar lauset , mis käisid aja kohta , millal George McFly ja Lorraine Baines olid alles noored , sest seda aega teadsin ma vähemalt sama hästi kui nemad ise ... noogutasin kannatamatult ja ootasin , kuni seenior jõudis järjega jälle tolle Jules Verne'i jutu juurde . 
103	NA	 Jules Verne ! 
104	NA	 Jules Verne oli Doci lemmikkirjanik , mõtlesin ma . 
105	NA	 12-aastasena oli Doc läinud ekspeditsioonile maakera südamesse , kuid ei jõudnud loomulikult kuigi sügavale . 
105	NA	 Sama Jules Verne'i romaani järgi oli ta tähistanud DeLoreani peidiku Boot Hilli surnuaial oma nimetähtedega , Verne'ilt oli ta õppinud teadlase ja seikleja innukust , ja Verne'i järgi oli ta andnud nimed oma poegadele ... nii et isegi tema lapselapselaps kandis nime Scott Verne Brown . 
105	NA	" Siin oli liiga palju kokkusattumisi ilma selletagi , et seeniori kätte oli sattunud mingi Jules Verne'i jutt pealkirjaga "" Seitsekümmend päeva minevikus . "" "
106	NA	" "" ... võrdlemisi jabur tekst , "" jutustas mu paps edasi . "
106	NA	" "" Pole seal ei stiili , karaktereid ega süžee-arendust . "
106	NA	 Kohe näha , et tellimustöö . 
106	NA	" Aga noh , kuna see on meie linnale nii tähtis ja ühtegi teist ulmekirjanikku Hill Valley's ei ela , siis paluti loomulikult mind . "" "
107	NA	" "" Oota , aga millest see jutt on ? "" "
108	NA	" "" Millest ? "
108	NA	 Ajas rändamisest loomulikult , kas ma ei öelnud ? 
108	NA	" Vanapapi võttis ette teema , millest ta suurt midagi ei tea , "" praalis paps . "
108	NA	" "" Mingi ajarändur on aega lõksu sattunud ja üritab sealt kuidagi tulevikku teada anda , et teda ära päästetaks . "
108	NA	 Häh , nagu oleks ajaga võimalik nii ümber käia ! 
108	NA	 Suurem osa sellest niinimetatud Too ajarändur on juhuslikult pärit Hill Valleyst . 
108	NA	" Loomulikult on see juhuslik kokkusattumus , Verne võttis lihtsalt esimesena pähe karanud linna nime , aga ... "" "
109	NA	" "" Ma vist olen seda lugenud ... "" poetasin ma ettevaatlikult . "
110	NA	" "" Oled või ? "" puuris seenior mind oma pilguga prilliklaaside tagant . "
111	NA	" "" Nagu tuleks midagi tuttavat ette , "" bluffisin ma . "
111	NA	" "" Aga ma loeksin hea meelega uuesti . "" "
112	NA	" "" Siis pead raamatukokku minema . "
112	NA	" Ajakiri "" Forum "" , 1877. "
112	NA	" Üsna haruldane ja üsna hiljuti avastatud tekst ... "" "
113	NA	 Ma ei kuulanud papsi lõpuni , ma lausa lendasin raamatukokku . 
