par_nr	head	sentence
28	NA	" "" Noh , kuna ma olen viimasel ajal mentaalraalide ehituse tundmaõppimisel teatud edusamme teinud ( need erinevad meie omadest roppu moodi , mingit metalli ja mikroskeemijama seal ei ole ) , siis mõtlesin , et võiks vennikest vähe taadelda . "" "
29	NA	" "" Seletasin sellile , et oskan vaime välja kutsuda ning lasin tal atmosfääri ja tõepärasuse huvides küünla tuua ja tule ära kustutada . "
29	NA	" Kraamisin oma kola välja ja aidaa — ebamatti . "" "
30	NA	" "" Seal see oligi — vennikese mentaalküberneetika . "
30	NA	 Surkisin selle kallal vähe ja paistis , et lõi nagu paremaks . 
30	NA	 Kui matti tagasi võnkusin oli tüübil pea sodiks lennanud . 
30	NA	" Midagi oli nässu läinud . "" "
31	NA	 Juhtub . 
32	NA	 Juhtub . 
33	NA	 Jah . 
33	NA	 Vaatamata mitte sugugi nii väga hilisele kellaajale oli Widget jõudnud ennast juba öösärki mähkida ning voodisse telekat vaatama pugeda . 
33	NA	 Kohale jõudes olin peast üsna segane . 
33	NA	 Ultsi jutt . 
33	NA	 See vaatepilt . 
33	NA	 Oimetuna vajusin voodile . 
33	NA	 Ults ja Widget seletasid midagi omavahel . 
34	NA	 Avasin hilju köögiukse ja panin tule põlema . 
34	NA	 Valgus hiilis aeglaselt üle pimeda ruumi . 
34	NA	 Põrand , kapp , tool , laud , käed , veri , kaelakönt , röötsakil keha . 
34	NA	 Tule jumal appi . 
34	NA	 SEL MEHEL PUUDUS JU PEA . 
34	NA	 Küünal , aken . 
35	NA	 Ajasin end voodist liikuma ning Ultsist välja tegemata lõin köögiukse pärani . 
35	NA	 Kriiskavas elektrivalguses mädanes laua taga keskealise mehe karmide näojoontega laip . 
35	NA	 Ta kiilas pea läikis laepirnile vastu . 
35	NA	 Samas see plahvatas . 
35	NA	 Ta kiilas pea läikis laepirnile vastu . 
35	NA	 Samas see plahvatas . 
35	NA	 Samas see plahvatas . 
36	NA	" "" Mine helista kiirabisse , "" käsutas Widget . "
36	NA	 Tal olid pikad , ööseks lahtikammitud juuksed , mis ulatusid vööni . 
36	NA	 Tema toanaabrit , kellega ta korterit jagas ei olnud täna siin . 
36	NA	 Siin olid täna Ults ja sügavas shokis tüdruk kellega too Suhtles , mina . 
36	NA	 Köök oli liha ja luukilde täis . 
36	NA	 Liha ja luukilde täis . 
36	NA	 Tikitud . 
37	NA	 Ults kablutas koridori , telefoni man . 
37	NA	 Ta ei võtnud toru , ta mõtles , kahtles . 
37	NA	" "" Kiirabi jõuab siia ei tea kuna . "
37	NA	" Kui ta üldse jõuab "" . "
37	NA	 Kõhkles . 
37	NA	 Kraamis oma kola taskutest välja ja viis end võnkesse . 
37	NA	 Ebamatis oli nähtavus üsna kesine , ent Widgeti ja tüdruku intellektiraalid paistsid ära . 
37	NA	 Ka mõnede ligemate naaberkorterite asukate omad . 
37	NA	 Ults sõudis tüdruku omani . 
37	NA	 Üldiselt olid ebamatis kõik raalid ühesugused . 
37	NA	 Ta surkis tüdruku kanalites . 
37	NA	 Tunnetuskeskus ? 
37	NA	 Kartes midagi vussi keerata , näperdas Ults ettvaatlikult ja võimalikult vähe . 
38	NA	 Ta liikus tagasi keha man ja võnkus matti . 
38	NA	 Tuppa astudes tõmbles Widget pahupidipöörat silmadega põrandal ja ajas krampis suust verist ila välja . 
38	NA	 Ults oli intellektiraalid sassi ajanud . 
39	NA	 Juhtub . 
40	NA	 Tüdruk lebas päranisilmi liikumatult voodis . 
40	NA	 Ta avas köögiukse . 
40	NA	 Korteriperemees tervitas teda , andis kätt ja prahvatas sodiks . 
40	NA	 Alles jäi vaid käsi . 
40	NA	 Haises . 
40	NA	 Alles jäi vaid käsi . 
41	NA	 Ults seisis teovõimetuna lävel . 
41	NA	 Nüüd oli juba hilja arste kutsuda . 
41	NA	 Widgeti puhul oli viga juba otsaga ebamatis . 
41	NA	 Arstid siin ei aita . 
41	NA	 Widgeti tõmblev ja visklev keha peksles valusasti vastu Ultsi sääri . 
41	NA	 Juhtub . 
42	NA	 Tüdruk avas köögiukse . 
42	NA	 Köök haises . 
42	NA	 Keha laual higistas verd . 
42	NA	 Ja plahvatas . 
42	NA	 Ja plahvatas . 
43	NA	 Ults astus Widgetist eemale koridori oma kola juurde ja püüdis mõelda , rahulikult . 
43	NA	 Ta ei osanud neid terveks häkkida . 
43	NA	 Selleks ei tundnud ta seda värki veel pisavalt hästi . 
43	NA	 Ta viis end võnkesse . 
43	NA	 Tüdruku intellektiraal pildus juppe küljest ära . 
43	NA	 Paistis , et tema vaimne seisund hakkas jõudma viimse piirini . 
43	NA	 Ults seiras tema kanaleid . 
43	NA	 Võtnud ettevaatlikult ühe raalilt lennanud teravama jupi , suskas Ults vahedama otsa tüdruku mõnukeskusesse . 
43	NA	 Raal vappus veel paar korda ja jäi siis ühtlaselt vabisema . 
43	NA	 Widgeti raali kallal ei osanud Ults midagi ette võtta . 
43	NA	 Teist teravamat nubla ei paistnud ja midgi muud ei julgenud ta torkima hakata . 
43	NA	 Kõige hullem oli , et ta ei mäletanud , mida ta enne näperdanud oli . 
43	NA	 Ta naases keha man ja läks võnkesse . 
44	NA	 Tagasi matti tulnud , võttis teda vastu jube röökimine . 
44	NA	 Tüdruk oli end voodil looteasendisse kerinud ja röökis looma kombel . 
44	NA	 Mõnust . 
44	NA	 Vastu põrandat ja mööbliesemeid veriseks taotud Widget krambitas veel hullemini . 
44	NA	 Ühe käe luu paistis murdunud olevat . 
45	NA	 Tüdruk avas köögiukse . 
45	NA	 Mees laua taga tõusis püsti . 
45	NA	 Ruumi põrand oli liharäbalaid ja vereklompe täis . 
45	NA	 Mees naeratas , ta pea plahvatas lögana laiali . 
45	NA	 Tüdruk kriiskas vaatepildi üle ekstaasis . 
45	NA	 Ekstaasis . 
46	NA	 Ultsil vajus kuumalaine selga . 
46	NA	 Aistmismeel ütles , et tal kõrvade tagant kärssab . 
46	NA	 Nii tihedalt ebamati vahet võnkumine ei olnud hea . 
46	NA	 Hea . 
46	NA	 Jubedad mõnukarjed hakkasid ta kübermehhanismilt juppe rebima . 
46	NA	 Aistmismeel ütles , et kõrvade tagant kärssab . 
46	NA	 Kärssab . 
47	NA	 Ults viis end võnkesse . 
47	NA	 Viis end võnkesse . 
48	NA	 Ta võttis Widgeti ja tüdruku intellektiraalid ja viis need kehadest eemale . 
48	NA	 Siis võnkus ta need matti . 
48	NA	 Hetke pärast naases Ults oma kehha . 
48	NA	 Koridoris kärssasid kaks kübermehhanismi kängart . 
49	NA	 Pärisinimeste sekka , mõtles Ults haigelt . 
50	NA	 ... ilma neetud raalita . 
50	NA	 Ilma raalita . 
