par_nr	head	sentence
98	NA	 Aga siis hakkas üks hääl karjuma . 
98	NA	 Öist haiglavaikust lõhestasid hirmukarjed . 
99	NA	 Tal võib alguses väga kole olla ... 
100	NA	 Bruno Lorentzon vabastas poisi pea õrnalt Esteri sülest . 
100	NA	 Mõlemad — kuueaastane poiss ja arst — magasid . 
100	NA	 Ester lebas põiki voodis , pea rinnale vajunud , selg vastu seina . 
100	NA	 Helmuthi alasti keha oli naine hoolsalt teki sisse mähkinud ja hoidnud , kuni nad mõlemad olid uinunud . 
100	NA	 Madonna lapsega ... 
101	NA	 Päike siras varahommikuselt ebalevalt ja andekspaluvalt kardinate vahelt sisse ja ripsas kiirtga Esteri kaunist ja väsinud oravanägu . 
101	NA	 Magava naise näost kiirgas armastust ja rahulolu . 
101	NA	 Poisi nägu oli kahvatu ja kuidagi roidunud , ent ta suu hingas rahulikult ja sõrmed olid unekrambis klammerdunud Esteri käsivarre ümber . 
102	NA	 Bruno vaatas kella . 
102	NA	 Pool seitse . 
102	NA	 Valveõde oli talle helistanud tund aega tagasi ja nõudnud , et doktor kiiresti tuleks . 
102	NA	 Midagi oli õde veel lisanud , midagi segast sellest , et helistab juba pikalt , aga ei saanud tormi tõttu ühendust ja alles nüüd on need kuradi ahvid liinid korda saanud . 
103	NA	 Millise tormi tõttu , oli Bruno pahaselt interkomi ühmanud ; aknast arusaamatuses neitsivagura koidiku fikseerinud ning ennast Barbara kuumava keha kõrvalt üles ajanud . 
103	NA	 Hommikune sats jääb siis ära , oli ta tigedalt mõelnud . 
103	NA	 Aga õde siunas endiselt tormi ja neid kuradi ahve ja ütles , et doktor Lannier on kuhugi kadunud ja keegi oli ülakorrusel karjunud . 
103	NA	 Seepeale oli Bruno interkomi välja lülitanud ja püksid kiiremini jalga ajanud . 
104	NA	 Helmuthi pead õrnalt padjale tõstes ja teda teki all kohendades ei saanud Bruno aru , miks poiss alasti oli . 
104	NA	 Ta vaatas abiotsivalt palatis ringi ega näinud kuskil pidzhaamat . 
104	NA	 See oli kummaline . 
104	NA	 Paljugi oli veel kummaline . 
104	NA	 Need murdunud oksad , näiteks , ümber haigla ja sellise laastamistööga vastuolus autoraadiost optimistlikul hommikutoonil hõigatud ilmateade . 
104	NA	 Või see , miks Ester kedagi ei kutsunud , kui Helmuth tõepoolest oli see , kes siin karjus . 
105	NA	 Helmuth ... ja karjus ? 
106	NA	 Tekk sai poisile peale ja Ester avas silmad . 
106	NA	 Hetkeks silmitses ta mõistmatult Brunot ja siis naeratas . 
107	NA	" "" On sinuga kõik korras ? "" sositas mees "
108	NA	 Esteri silmad noogutasid rõõmsalt ja uniselt . 
109	NA	" "" Miks sa siin magad ? "" "
110	NA	 Naise pea viitas aeglaselt poisi poole — tema pärast , kuidas sa ei mõista — ja raputas siis unerammu silmist . 
111	NA	" "" Kas Helmuth karjus ? "" "
112	NA	" Ester noogutas ja äkitselt nagu midagi meenutades sositas vastuseks : "" Nad tulid täna öösel . "" "
113	NA	" "" Kes ? "
113	NA	" Mis ? "" "
114	NA	" "" Nad tulid ja tõid ta tagasi . "
114	NA	" Ja ma ei seganud neid ... "" "
115	NA	" "" Väga hea . "
115	NA	" Kuule ... "" ta põimis oma käed naisele ümber ta tõmbas ta hellalt voodist üles . "
115	NA	" "" Lähme teeme kohvi , siis räägid . "" "
116	NA	 Naine nõjatus ta õlale ja hingas oma kitsaste värvimata huulte vahelt Bruno jaoks nii armast , unest ärganud Esteri-hommikust-pesemata-hammaste-aroomi . 
116	NA	 Sassis juuksed paitasid mehe põske . 
117	NA	" "" Bruno ? "" "
117	NA	 Esteri kondid raksusid õrnalt , kui ta voodist tõusis . 
118	NA	" "" Jah ? "" "
119	NA	" "" Ta rääkis ... "" "
120	NA	" "" Kes ? "
120	NA	" Helmuth ? "" "
121	NA	" "" Jah , ja ta näeb nüüd . "" "
122	NA	 Kohv oli kange ja terav , torkas Esterile kõhtu nagu stilett ja pani ta silmad vett jooksma . 
122	NA	 Bruno Lorentzon silitas ühe käega ta põske ja teisega hoidis telefonitoru . 
123	NA	" "" ... "
123	NA	 Lõunaks , ma arvan . 
123	NA	 Ei , varem ta ei ärka . 
123	NA	 Ei ärka , frau Lintz ... 
123	NA	 Oleks väga hea kui lennukiga . 
123	NA	 Ta tahab teid näha ... 
123	NA	 Jah , justnimelt näha ! 
123	NA	 Ma ju räägin teile , et ... 
123	NA	 Mein Gott ... ei , ma ei valeta . 
123	NA	" Ise ütles ... ein moment ... "" "
123	NA	 Põske silitanud käsi kattis telefonitoru . 
123	NA	" "" Ester , räägi ise nendega . "
123	NA	" Ma ei suuda seda selgeks teha ... "" "
124	NA	 Kui naine telefoniga rääkis , katsus doktor Lorentzon oma mõtetes selgust luua , sest seda läheb tal hommikuse konsiiliumi jaoks väga tarvis . 
124	NA	 Kohe väga läheb tarvis . 
124	NA	 Kuidas ta põhjendab , et ühe ööga sai väga rasket skisofreeniavormi põdev poiss terveks . 
124	NA	 Ja sai tagasi ka nägemise . 
124	NA	 Kuidas ta , kurat , neile seletab , millist ravi ta kasutas . 
124	NA	 Et orgaaniline haigus , mis nii rängalt oli hälbinud juntsu mõttemaailma , rebinud ta lahti reaalsusest ja loonud neid jubedaid kujutlusi , mida ta joonistas , oli lihtsalt üle läinud . 
124	NA	 Ja poiss oli hakanud ka rääkima ... 
125	NA	 Ester üritas midagi kannatlikult saksa keeles telefonis selgeks teha . 
125	NA	 Naise silmis võbelesid pisarad . 
125	NA	 See on kõige õnnelikum hetk tema elus , mõtles Bruno . 
125	NA	 Öelda emale , et tema poeg on jälle terve , on jälle maailmas ja maailma jaoks tagasi ... 
126	NA	" "" Wo ist meine Mutter , "" kuulis Bruno Esterit telefonis oma öiseid poisi suust kuuldud karjeid meenutavat . "
126	NA	" "" Ich möchte nach Hause ... "" "
127	NA	 See on imeline . 
127	NA	 Liiga imeline , et uskuda . 
127	NA	 Aga arst saab uskuda ainult meditsiini . 
127	NA	 Ja imed polegi uskumiseks , vaid paremal juhul teadmiseks võtmiseks . 
127	NA	 Meil on üks tervenenud patsient rohkem ja see on hea . 
127	NA	 Kõige parem . 
127	NA	 Ester pani toru hargile . 
128	NA	" "" Nad jõuavad õhtuks . "
128	NA	 Tulevad esimese lennukiga . 
128	NA	" Kaua ta haiglas peab veel olema ? "" "
129	NA	" "" Nädala vast , mitte rohkem . "
129	NA	" Kui ta ikka on terve ... "" "
130	NA	" "" On , Bruno , on . "
130	NA	" Ma ju rääkisin temaga . "" "
131	NA	 Jah , seda doktor Lorentzon teadis . 
131	NA	 Nuttev poiss öös , kes ei saanud aru , kus ja miks ta on ja kes tahtis ainult koju ema juurde . 
131	NA	 Ja Ester oli kuidagi hüsteerias poisi maha rahustanud ; oli suutnud ta uinutada , talle saksakeelseid muinasjutte jutustada , mida mutter'gi talle kunagi rääkinud oli — seesama mutter , kes saabub kohe , kui Helmuth on tubli poiss ja kohe magama jääb ... 
131	NA	 Mis oleks juhtunud , kui siin poleks olnud kedagi , kes saksa keeles lastega rääkida mõistaks ? 
131	NA	 Ester oli ju kunagi Saksamaal au-pair'iks olnud , oskas saksa lastega ümber käia ; teadis , mida ja kuidas neile rääkida ... 
131	NA	 Jah , see oli puhas õnn , et just Ester oli täna öösel valves olnud . 
131	NA	 Puhas õnn , et Barbara pealelõunal helistas ja ... 
131	NA	 Kurat , kes selliseid imelisi asju küll korraldab ? 
132	NA	" "" Ja siis ma ütlesin talle , et ... "" "
132	NA	 Vanda kummardus Esteri kõrva juurde ja sositas oma pimedate pimekohtingu sensuaalseima hetke saladused sõbranna kõrva . 
132	NA	 Hetkeks nad vakatasid , tõmbusid teineteisest eemale ja hakkasid siis ühel hetkel , nagu märguande peale naerma . 
132	NA	 Kahe naise naer põrkus lõkerdades vastu pargitiiki ja pahane pardiema kamandas pesakonna sellisest lärmakast kohast eemale . 
132	NA	 Saiatükid jäid vette hulpima ja paremat püüdmisaega ootama . 
132	NA	 See saabus varsti , sest naised suundusid juba edasi . 
133	NA	" "" Vaarikajäätise lõhn , Ester . "
133	NA	" Tunned ? "" "
134	NA	" "" Ei . "
134	NA	" Aga ma usun , et sina tuuned . "" "
135	NA	" "" Muidugi tunnen . "
135	NA	" See tuleb sealt ... pärnade poolt . "" "
136	NA	 Ester ajas kaela õieli ja vaatas pargisisemusse . 
136	NA	 Tõepoolest , pärnasalu taga oleks nagu midagi roosakat võbelenud . 
136	NA	 Umbes sellist värvi on harilikult linnapargi jäätisemüüjate kärud . 
137	NA	" "" Teeme siis pealegi ühed jäätised , "" soostus ta . "
137	NA	" "" Mis kell ta sind ootab ? "" "
138	NA	" "" Pool kuus . "
138	NA	 Aga ootab kasvõi üheksani . 
