par_nr	head	sentence
7	NA	 Ma köhatasin ja vaatasin tooli tema laua ees , selle peale köhatas tema ja ütles lõpuks : 
8	NA	" "" Jah , muidugi , palun võtke istet . "" "
9	NA	 Enne kui istusin , asetasin tema ette mapi dokumentidega , passi ja sotsiaalkaardi , kuigi nad oleksid pidanud juba pääslas neid kontrollima ja ära võtma . 
10	NA	" "" Me vist oleme telefonitsi rääkinud ? "" küsis ta aeglaselt ja kissitas silmi . "
11	NA	" "" Tõepoolest . "
11	NA	 Ma ise helistasin teile ja reserveerisin koha . 
11	NA	 See oli kaheksa päeva tagasi , just siis , kui ma Siseministeeriumist viimase templi sain . 
11	NA	" Hakkasin kohe asju ajama , kartes , et kohad võivad täis olla . "" "
12	NA	" "" Noh , seni pole nad veel kunagi täis saanud , "" ohkas direktor . "
12	NA	" "" Inimesi , tõsi küll , tuleb rohkem , neid kes soovivad teostada enesemääramisõigust , aga vajaduse korral võime mõned lisakohad leida . "
12	NA	 Olemegi leidnud . 
12	NA	" Seni . "" "
13	NA	" "" Teie asutusele aluspaneva seadusega sätestati , artiklis viis , lõige kaks , et tuleb tagada kõik sama seaduse artiklis kolm ette nähtud õigused , vabadused ja ... "" "
14	NA	" "" Need kõik on tagatud , "" noogutas direktor kiiresti . "
14	NA	" "" Ka ekstrakohtadel . "
14	NA	 Me lihtsalt ilmutame paindlikkust . 
14	NA	 Seaduse piires , loomulikult . 
14	NA	" Kui lubate , siis teie paberid . "" "
15	NA	" "" Palun . "" "
15	NA	 Nihutasin mapi talle lähemale . 
15	NA	 Esimene voldik sisaldas läbivaatuste tulemusi psühhiaatriaasutustest . 
15	NA	 Kui ta neid lehitses , selgitasin talle lühidalt , millised uuringud ma läbisin ning et süüdivus on täiesti korrektselt tuvastatud . 
16	NA	" "" Muidu poleks teid Siseministeeriumis ju üleüldse jutulegi võetud , "" ühmas direktor . "
17	NA	" "" Ja psühhiaatriekspertiisi on tõhustatud , "" lisasin mina , "" mulle räägiti , et mõned haiged inimesed on üritanud seda läbida . "" "
18	NA	" "" Hämmastav , kas pole ? "" ütles direktor ja tõstis paberitelt pilgu ja sellega mind teraselt puurides . "
19	NA	" "" Vabandust ? "" "
20	NA	" "" Hämmastav , et ka haiged tahavad siia sisse murda . "" "
21	NA	" "" Oh , jah , muidugi . "" "
22	NA	 Siis uuris ta minu teist kaantevahet , mis sisaldas avaldust politseile ; politseitõendit kriminaalasja algatamise võimatuse kohta kuriteokoosseisu puudumise tõttu ; ärakirja arhiivist , et juhtum pole neil kunagi menetluses olnud ja politseiülemkomissari luba menetluse algatamise lubamisest . 
23	NA	" "" Politsei punnis kõige rohkem vastu , "" märkis direktor . "
23	NA	" "" Siis , kui alles alustasime . "
23	NA	" See käis neile vist au pihta . "" "
24	NA	" "" Minuga olid nad küll väga lahked . "" "
25	NA	 Jälle jõllitasid mind direktori silmad — mulle tundus , et kuidagi liiga isiklikult ja paljutähendavalt . 
25	NA	 Lõpuks oli ta ju ainult ametnik , kelle volitused on seadusega paika pandud ja isiklikku suhtumist ei tohiks tal olla . 
26	NA	" Kolmas kaust kandis pealkirja "" Personaalia . "" "
26	NA	 Siin oli minu enda vabas vormis antud kirjeldus karistuse taotlemisest ja millistest tegudest see tingitud oli ; notariaalselt kinnitatud testament ; elulookirjeldus ; ühiskondlike organisatsioonide ( neid on nõutud viis ja minul olid : nii Uue Lunastaja Kiriku kui katoliku kiriku moraalsed hinnangud , Seksuaalse Ärakasutamise Vastu Võitlemise Rahvusvahelise Komitee märgukiri ; Inimõiguste Instituudi uurimus ja Ametiühingu kollektiivse hukkamõistu ärakiri ) materjalid ; täidetud ankeet ja meditsiinitõend tervisliku seisundi kohta ; lõpuks ka Siseministri otsus riigikantsleri kaasallkirjaga . 
27	NA	 Minu enda vabavormilist kirjeldust uuris direktor kõige rohkem , mulle tundus , et ta muutus sealjuures näost kaameks ja pilgutas kiiresti silmi , otsekui oleks talle pisarad silma tükkinud . 
28	NA	" "" Ja politsei ? "" küsis ta siis . "
28	NA	" "" Ja politsei tõesti ütles , et koosseis puudub ? "
28	NA	" Kuriteo ? "" "
29	NA	" "" Teie küsimus on irrelevantne , kuna politsei vastav tõend on siin olemas . "
29	NA	 Aga jah — nii nad väitsid , ning arvestades süüdistatavatele tagatud protsessuaalseid õigusi , oleks uurimisorganitel raske tuvastada kakskümmend aastat tagasi toimepandud kuritegu . 
29	NA	" Seda enam , et väidetav ohver ... "" "
30	NA	" "" Jah , ma oskan lugeda ! "" nähvas direktor toonil , mis tema ametikohaga kindlasti kokku ei käinud . "
30	NA	 Ma ei hakanud tema tundepurset kommenteerima , ehkki põhjust oleks olnud enam kui küll . 
30	NA	" Umbes neli minutit lehitses ta "" Personaalia "" kausta . "
30	NA	 Siis ta ütles : 
31	NA	" "" Vähemalt võite nüüd kindel olla , et olete õiges kohas . "" "
32	NA	" "" Vastasel korral ... "" "
33	NA	" "" Jah , ma tean , vastasel korral te lihtsalt poleks siin . "" "
34	NA	" "" Ma paneksin ette , et filosofeerimisega võiksid tegeleda inimesed , kellele selle eest makstakse , "" sõnasin mina viisakalt . "
35	NA	" "" Nad on sellega juba tegelenud küll ja küll . "
35	NA	 Aastasadu . 
35	NA	 Aga olgu — asugem asja juurde . 
35	NA	 Kolm aastat ? 
35	NA	 Tundub see teie arust piisav ? 
35	NA	 Taotluses olete märkinud , et võimaluse korral kolm ja pool , kuid siseminister on tõmmanud ringi ümber kolme , viidates kriminaalseadustikule . 
35	NA	" Aga hea käitumise korral võin ma pärast esimest aastat teha taotluse karistuse pikendamise kohta . "" "
36	NA	" "" Ma oleksin teile väga tänulik . "" "
37	NA	" "" Pole tänu väärt — töö on selline . "
37	NA	 Parlamendikomisjoni inspekteerimist pole te soovinud . 
37	NA	" Ja siinkohal võin ma küsida , et kas see otsus on lõplik ? "" "
38	NA	" "" Jah , on küll . "
38	NA	" Ma loobuksin sellest . "" "
39	NA	" "" Hästi . "
39	NA	 Suurepärane ! 
39	NA	" Religioossed vajadused ? "" "
40	NA	" "" Võimaluse korral kord kvartalis Uue Lunastaja Kiriku trükiseid postiga . "
40	NA	" Kulud ma maksan kinni . "" "
41	NA	" "" See võimalus teil on . "
41	NA	 Seksuaalne orientatsioon ? 
41	NA	" Te muidugi saate aru , et ma pean seda küsima , mitte et sel moraalsel pinnal mingi tähtsus oleks . "" "
42	NA	" "" Muidugi . "
42	NA	 Ma arvan , et sellepärast ei tasu muretseda . 
42	NA	" Võib lugeda , et antud tingimuses orientatsioon puudub . "" "
43	NA	" "" Loomulikult , otse loomulikult . "
43	NA	" Ega ma muretse ka . "" "
44	NA	 Mõttes pidin ma direktori käest vabandust paluma , ta oli tõepoolest professionaal ning meie edasine koostöö tõotas kujuneda asjalikumaks , kui võis esialgsete emotsionaalsuste tõttu eeldada . 
44	NA	 Me leppisime kokku režiimis ( kõige rangem ) ja päevakorras ( äratus , söögiajad , öörahu ) , täpsustasime toitumusharjumused ( mul on allergia hapendatud piimatoodete vastu ) ning siis ta küsis , kas mul on veel mingeid soove . 
44	NA	 Viitasin seadusele , et mul on võimalus teha viimane telefonikõne , enne kui käivitub range režiim ja ühendus muu maailmaga on lubatud vaid kord kuus . 
45	NA	" "" Võite otse siitsamast helistada , "" lubas ta lahkelt . "
45	NA	" "" Kas soovite privaatsust ? "" "
46	NA	" "" Ei , mul pole midagi varjata . "" "
47	NA	 Ma helistasin taksofirmasse , esitades oma pretensioonid ja palusin juhi karistamisest avalikes massiteabevahendites teada anda . 
47	NA	 Erilist vastutulelikkust minu soovidele ei ilmutatud . 
47	NA	 Direktor kutsus kohale kaks valvurit , kes palusid viisakalt mul endale järgneda . 
47	NA	" Direktor mainis valvuritele , et härra läheb "" eriti rangesse . "" "
47	NA	 Rahuldusega tabasin valvurite pilkudest kerge ehmatusväreluse . 
47	NA	 Siis pöördus ülekaaluline direktor minu poole : 
48	NA	" "" Nii et täpselt ühe minuti pärast algab teie karistusaeg . "
48	NA	 Mul jääb üle vaid soovida teile tere tulemast . 
48	NA	" Kui teil peaks olema veel mingeid soove või soovite minuga kohtuda ... "" "
49	NA	" "" Oh , loodan , et selleks pole lähiajal mingit tarvidust . "" "
50	NA	" "" Väga hea , tahtsingi lisada , et selleks pole ka ühtegi võimalust . "" "
51	NA	 Siis juhatati mind läbi administratiivbloki koridoride , mis korralikust tsiviilasutusest palju ei erinenud . 
51	NA	 Küsisin , et kas minu asjad on juba kambris ning et mul oleks soov mõningaid hügieeniprotseduure läbi viia . 
51	NA	 Mulle ei vastatud , mis tundus kummaline , ja ma viitasin Enesekaristusseaduse kuuendale artiklile ja nõudsin selle täitmist . 
51	NA	 Üks valvur teatas seepeale , et oma kambris saan ma kogu kuuenda artikli ja enamgi veel , kui peaks vaja olema . 
51	NA	 Ma tänasin teda , öeldes , et peale kuuendas artiklis ettenähtud õiguste ja vabaduste pole mul midagi enamat tarvis . 
52	NA	 Vanglablokk algas koridori lõpust elektroonikal töötava ja turvakaameratega varustatud raudväravast , mis oli tähistatud vastavate kirjetega , ning selle ees kästi mul käed seljale asetada . 
52	NA	 Rõõmuga tegingi nii . 
52	NA	 Värav ei kriuksatanud raudsel häälel ( nagu olin lootnud ) , vaid sulgus sujuvalt ja pehmelt . 
52	NA	 Põgeneda — märkisin endale — pole siit võimalik ning räägitakse , et tõeline nauding karistusest saabubki alles siis , kui karistatav tunneb oma süü lunastatud olevat ja soovib vabadusse ning see talle keelatud on . 
52	NA	" Mind juhatati läbi kambrite rea , vabakäigutsooni me ei sisenenud , läbisime veel ühe värava , mis kuulutas "" Eriti range "" režiimiga määratud ala algust , ja siis seisime hämaras , ma ütleksin isegi , et väga hämaras koridoris , milles oli neli ust . "
52	NA	 Uksed olid väga madalad , ma pidin kummarduma , et enda omast sisse mahtuda , aga enne jõudsin tähele panna , et see uks kriiksus küll ebameeldivalt . 
52	NA	 Valvurid minuga rohkem ei suhelnud , lükkasid — selleks ehk ülemääragi jõudu kasutades — mind madala ukse vahelt sisse ja enne , kui protesteerida jõudsin , avastasin end pimedusest . 
53	NA	 Jäin sinna seitsmeks päevaks . *** 
54	NA	 Kaheksanda päeva hommikul — olen kindel , et ajataju ma siiski ei kaotanud , kuigi pilkases pimeduses ja ainult äratuseks lindilt mahamängitud helide kakofooniat välja arvestades võis see vähem metoodilistel inimestel raskendatud olla — lohistati mind kambrist välja . 
54	NA	 Valvurid kandsid helesiniseid sanitaarkombinesoone ja hingamisteede kaitsevahendeid , asudes tõenäoliselt kambrit puhastama , sest kõigist kuuendas artiklis sätestatud rikkumistest oli hügieenisõlme puudumine minu hinnangul kõige rängem . 
54	NA	 Nad ei vaevunud ka mu silmi valguse eest kaitsma . 
54	NA	 Nii hämar nagu koridor ka polnud , oli sealne valgus mu silmadele siiski väga valus . 
54	NA	 Ma olin mõttes ette valmistanud kaebekirja ja nõudsin kohe direktorit , sest kahtlemata sündisid eriti range režiimi tsoonis toimetatavad koledused ja ebainimlikkused tema teadmata . 
54	NA	 Mind lohistati õige jõhkralt mööda põrandat , pööramata tähelepanu minu kaebustele . 
54	NA	 Ehkki kõnelda oli raske , suutsin siiski nõuda inimväärikuse tagamist : dietoloogide poolt ettevalmistatud ja siseministri määrusega kehtestatud menüüd veekraani ja kuivikute asemel ; vastavalt standarditele ruutmeetreid ja valgustust ; hügieenisõlme loomulikult ; jalutamisvõimalust ja isiklike lubatud esemete kasutamist . 
54	NA	 Nõudsin arstlikku läbivaatust ja viivitamatult võimaluse osutamist parlamendikomisjoni poole pöörduda . 
54	NA	 Protesteerisin kõige otsustavamalt , et mulle osaks saanud kohtlemine on inimõigusi eirav ja inimväärikust alandav , on otseselt moraalselt ja füüsiliselt kannatusi ja valu tekitav . 
55	NA	 Aga sellele ei pööratud tähelepanu . 
55	NA	 Mind veeti pesuruumi , kästi lahti riietuda ning uhati vaheldumisi kuuma ja külma veega üle , seejärel anti uued riided ja viidi kambrisse tagasi . 
55	NA	 Kambrit ei olnud vahepeal puhastatud , see haises endiselt minu väljaheidete järele . 
55	NA	 Järgmise neljateistkümne päeva jooksul õppisin uusi riideid vähem määrima . *** 
56	NA	 Ma kahtlustan , et mind siiski mingite kaameratega jälgiti , sest umbes sel ajal , kui ma hakkasin sellise piinamisega mingil määral kohanema — tõsi , olin väga nõrkenud toiduratsiooni nappuse ja üksluisuse tõttu — viidi mind üle teise kambrisse . 
56	NA	 Uute oludega harjumine oli keerulisem . 
56	NA	 Esiteks põles kitsukeses kambris — kuusteist ruutmeetrit hindasin selle suuruseks — pidevalt tuli ning süüa toodi kaks korda ( ma arvan , et ) päevas . 
56	NA	 Mingit võimalust aega kindlaks teha ei olnud . 
56	NA	 Samuti oli seal algeline parask . 
56	NA	 Kui esimeses kambris sai ainult pimeduses roomata , mistõttu minus oli süvenenud klaustrofoobia , siis uues võisin kõndida ja istuda , kuigi mööblit polnud selleski . 
56	NA	 Ühelegi minu nõudmisele ega protestile ei reageeritud . 
56	NA	 Usun , et viibisin seal kuu aega , võib-olla kauemgi . 
56	NA	 Kindlasti nad jälgisid mind ja määrasid ära hetke , mil ma enam ei kippunud valvuritele , keda nägin vaid mõneks sekundiks , kaebama . 
56	NA	 Kui mind uude kongi viidi , olin siiski paljusõnaline , esitades oma proteste niivõrd elokventselt , kuivõrd minu hingeline ja füüsiline seisund lubas . 
56	NA	 Nõudsin selle piinamise lõpetamist , direktorit , parlamendikomisjoni , nõudsin inimväärset kohtlemist . 
56	NA	 Aga seda ei pandud miskiks . 
56	NA	 Minu järgmine kamber polnud eelmisest oluliselt suurem , vahest ainult mõne ruutmeetri võrra , mille võtsid enda alla raamatud . 
57	NA	 Riiulid olid hoolega komplekteeritud , kindla maitse ja suunitlusega . 
57	NA	 Pärast kahte päeva , mis kulus teatavaks taastumiseks ja uues režiimis elamiseks , alustasin riiulite sisuga tutvumist ning ei avastanud teoste seas ühtegi , mida ma ise olin kinnipidamisasutusse kaasa toonud . 
57	NA	 Ma oleksin eeldanud , et siin on karistuse eesmärgiga seosed olevad raamatud — filosoofiast , eetikast , kriminalistikast või siis ilukirjandus , mis tegeleb moraalsete väärtustega , arendab , kasvatab ja õpetab inimest . 
57	NA	 Aga ei olnud midagi sellist . 
57	NA	 Pealtnäha eklektiline valik omandas ühtse terviku pärast teist kuud selles kongis , mil ma olin jõudnud läbi lugeda ühe kolmandiku teostest . 
57	NA	 Olin teadlik , et minu tutvumist raamatutega jälgis kaamerasilm ning kaasasündinud intelligentsus ütles , et enne kõigi raamatute läbilugemist ma siit kambrist ei pääse . 
58	NA	 Tingimustes , kus süüa saab kaks korda päevas ( reeglina hautatud juurvilja jahuviineritega või kalapulki kartulipüreega ) , võivad mitmesuguste kokaraamatute , näiteks provaansi , hiina , slovaki ja itaalia kokaraamatutega tutvumine olla moraalselt väga alandav . 
58	NA	 Sama tuleb öelda ka ilukirjanduslike teoste kohta , mille eesmärgiks on elumõnude kirjeldamine ja elu nautimine ning sisuks seikluslik ning haarav süžee . 
58	NA	 Ka pornograafilist materjali sisaldavad üllitised võivad pikaajalises isolatsioonis viibija suhtes toimida talle mitte kõige meelepärasemas suunas . 
59	NA	 Piinamine kultuuriga tõi kaasa ka suhtlemisvaeguse , teravdatud tundmuse üksiolemisest . 
59	NA	 Ma lugesin ning ei jätnud kasutamata ühtegi võimalust jätkuvalt protesteerida osaks saanud kohtlemise üle . 
59	NA	 Panin siiski tähele , et vastavalt loetud raamatute hulgale kaeblemised vähenesid ning lõppesid üheaegselt viimase teosega , milleks osutus fotoraamat ühe miljonärist seikleja ümbermaailmareisist . 
59	NA	 Kokku oli minu arvestuste järgi karistuse algusest möödas neli kuud . 
60	NA	 Järgmised kolm kuud veetsin kummitavas kambris , mis muus osas meenutas kõige rohkem tavalist üksikvangistuse kongi . 
60	NA	 Kongist välja ei lastud mind kunagi , puudusid ka kõik muud võimalused kuidagi meelt lahutada , puudus võimalus jalutada , üldse kuidagi kellegagi suhelda ja süüa toodi mulle nüüd vaid siis , kui magasin , õieti siis , mil ma suutsin magada . 
60	NA	 Hoolimata enesesisendusest , et kummitus on kindlasti vaid vangivalvurite poolt tehnoloogiliste vahenditega esile kutsutud , ei vähendanud see tema poolt tekitatavaid läbielamusi ja tundmusi . 
60	NA	 Ta ilmus alati siis , kui ma olin kas magama jäämas või juba uinunud , et mind üles äratada , kas külmusega kompides , võikalt häälitsedes või muul moel hirmuelamusi tekitades . 
60	NA	 Selline painamine tekitas hirmu une ees ja põhjustas kroonilise üleväsimustunde . 
60	NA	 Kummitus oli väga innovatiivne . 
60	NA	 Ning neil üksikutel kordadel , mil ta end näitas , suutis ta mind alati üllatada oma kehakuju , ilmet ja välimust muutes . 
60	NA	 Ma ei oska öelda , kas see oli inimene või mõni muu olend , ning kui ma hakkasin temaga harjuma — kõige kohutavamate üleelamiste kiuste — ta kadus või haihtus oleks vist õigem öelda . 
60	NA	 Ühtlasi sel ajal sai mulle ka selgeks , et vaevalt ta vanglajuhtkonna poolt kontrollitav oli . 
61	NA	 Minu järgmine tsükkel möödus jõhkra ning robustse seksuaalse ärakasutamise ohvrina üksikkongis , mida umbes kuue kuu jooksul olin sunnitud teatavate perioodide tagant kaaslasega jagama . 
61	NA	 Minu piinaja oli selgelt vaimuhaige , ent seda tugevam oli tema jõud ja sihipärasem kirg . 
61	NA	 Ta oli täiesti akontaktne ning ainult ühele huvile keskendunud , nii et tema külastused — otse loomulikult toimusid need vanglapersonali mahitamisel — ei toonud leevendust ka minu suhtlemisprobleemidele , vaid põhjustasid , rohkem isegi , kui miski muu mulle seni osaks saanust , ainult vaimset ja kehalist piina , alandust ja kannatust . 
61	NA	 Tema tulekute vahele jäi mõnikord üks päev , mõnikord kaks või siis nädal või isegi paar , ent alati tõi ta endaga kaasa portatiivse muusikaseadeldise , millest vägivalla taustaks kõlas elegantne barokkmuusika , mis näis tema võigast iha üha suurendavat . 
61	NA	 Sisustus kambris praktiliselt puudus , elementaarne sanitaarsõlm oli samuti mõeldud enamjaolt minu piinaja vajaduste rahuldamiseks ning ainus , mis mul seal teha oli , oli oodata . 
62	NA	 Kuus kuud on väga pikk aeg . 
63	NA	 On väga , väga pikk aeg , mille jooksul jõuab isegi harjuda selliste väärkohtlemistega . 
64	NA	 Ilmselt mind ( meid ) jälgiti ka selles kambris , nii et esimene kord , mil ma suutsin lõpuks maha suruda ebameeldivustunde ja enamgi veel — isegi tunda teatavat naudingut — jäi ka viimaseks . 
64	NA	 Minutipealt lohistati mind tagasi kambrisse , milles olin ligi aasta tagasi oma karistuse kandmist alustanud , see tähendab pilkasesse pimedusse oma väljaheidete keskele , kus sai ainult roomata , kompida vee ning kuivanud ja haisva leiva järele , kus sai ainult nutta , haliseda , karjuda , anuda taga seda , mis minult oli võetud ja halada selle üle , mis ees seisis . 
65	NA	 Sest ilmselt oli läbi saanud minu karistuse esimene aasta ja tsükkel algas otsast peale . *** 
66	NA	 Üllatus , mille põhjustas minu viimane kohtumine vangla direktoriga , oli seda suurem , et ma polnud seda enam mitu nädalat nõudnud . 
66	NA	 Kottpimedusest hämarasse koridori lohistamine , kombinesoonides valvurite nägemine ja teadmine , õigemini ähmane mälupilt , et mind peaks nüüd ees ootama lakkamatu valgusega lakooniline kamber , suutis minu hääbumas teadvust siiski veidi turgutada . 
66	NA	 Pesuruumi asemel talutati mind aga hoopis ruumi , kus samasuguses helesinises kombinesoonis ja kaitstud hingamisteede maskiga ootas mind ülekaaluline direktor . 
67	NA	 Ta ei lausunud algul sõnagi , ainult jälgis mind põlglikult , kui ma toolil istuda püüdsin . 
67	NA	 Ma loomulikult ei uskunud enam , et minu kallal toime pandud alandamine on teoks saanud tema teadmata . 
67	NA	" Suutsin avada lõpuks suu ja kähisedes kogeleda : "" Ma nõuan ... "" "
68	NA	 Siis ta lõi mind näkku ja pühkis kätt ilmselt selleks otstarbeks ruumi toodud desinfitseeriva käterätiga . 
69	NA	" "" Te ikka nõuate midagi ? "" küsis ta siis jälkust täis toonil . "
69	NA	" "" Ikka veel nõuate seadusest kinnipidamist , arstlikku läbivaatust , oma usuajakirju , hügieeni , inimõigusi , parlamendikomisjoni ? "
69	NA	" Ikka veel nõuate ? "" "
70	NA	 Ma noogutasin , sest kõnelda oli raske . 
71	NA	" "" Mis siis ikka , "" kehitas ta järsult õlgu . "
71	NA	" "" Järelikult pole esimene aasta andnud nii intensiivseid tulemusi , kui ma ootasin . "
71	NA	 Olete teie alles lurjus , ah ? 
71	NA	 Aga pole midagi . 
71	NA	" Vähemalt kaks aastat on ju meil veel ees , eks ole ? "" "
72	NA	" "" Mul on kolmanda artikliga tagatud õigused ja te olete mulle valetanud ! "" "
72	NA	 See oli kõige pikem lause , mida ma mitme kuu jooksul oli kuuldavale toonud . 
73	NA	" "" Muidugi ma valetasin teile , "" hüüatas direktor . "
73	NA	" "" Miks ei peaks teiesugusele üldse mitte valetatama ? "
73	NA	 Kes peaks teile õigust rääkima ? 
73	NA	 Kas need poliitikud , kes teevad teiesugustele seadusi , enne valijatele tõendid karistusest ja lunastusest ette näidates ? 
73	NA	" Või need meediafiguurid , ärimehed või "" arvamusliidrid "" , kes enne avalikku esinemist kuulutavad , et muidugi pole keegi meist patune , aga nendel on selle kohta tõend , et omad patud ja eksimused on nad ise ja vabatahtlikult lunastanud , et siis jälle asuda maailma vägistama ? "
73	NA	 Need või ? 
73	NA	 Kas nemad peaksid teile tõtt rääkima ? 
73	NA	" Millest te üldse tõtt teada tahate ? "" "
74	NA	" "" Mul on kõik õigused ja vabadused , mis on põhiseadusega ... "" "
75	NA	" "" Siin otsustan mina , millised õigused teil on . "
75	NA	" Ja nemad — minu sõbrad ja kaaskannatajad , "" haugatas ta ja viipas käega ukse suunas , kus seisid kõik vangivalvurid , kes mind aasta jooksul ahistanud olid . "
76	NA	" "" Siiski on mul õigused , mis ei sõltu teie tahtest . "
76	NA	 Ja mul on õigus karistusele , kui ma ise seda nõuan . 
76	NA	" Õiglasele ja seadusega ettenähtud karistusele . "" "
77	NA	" "" Oh , te suudate veel ikka nii palju lobiseda ja targutada , "" ohkas direktor tülpinult . "
77	NA	" "" Ikka veel ! "
77	NA	" Vastake parem — kas te kahetsete , et siia tulite ? "" "
78	NA	" "" Jah . "" "
79	NA	" "" Väga hea . "
79	NA	 Järelikult te kannatate juba . 
79	NA	 Veel parem . 
79	NA	 Kas te mõtlesite , et karistus ongi miski leping inimese ja riigi vahel ? 
79	NA	 Kindlasti mõtlesite . 
79	NA	 Siis teadke , et mina karistan teid ja vahenditega , millised ma ise õigeks arvan ja teil pole ühtki garantiid , et need leebemaks muutuksid . 
79	NA	 Oh ei , muidugi mitte , võin pigem kinnitada , et esimene aasta oli ainult algus ja tõeline piin alles algab . 
79	NA	" Piin , millega te harjute . "" "
80	NA	" "" Kindlasti mitte . "" "
81	NA	" "" Mida te seal halisete ? "
81	NA	 Kindlasti mitte ? 
81	NA	 Aga harjute küll , kas tahate seda või mitte . 
81	NA	 Tasapisi ilmutate te juba leppimise märke , ent lõplik harjumine peab tulema läbi pikkade , väga pikkade piinade . 
81	NA	 Sest see ongi ainus ja tõeline karistus . 
81	NA	 Esimese aasta järel on teil õigus — ja see on minu poolt kehtestatud õigus — üht-teist meie menetluste kohta teada saada . 
81	NA	 See suurendab piinu , uskuge mind . 
81	NA	 Nii et teadke — te viibite siin senikaua , kuni hakkate harjuma , hakkate kohanema oma isiku mõnitamise , alandamise ja piinamisega . 
81	NA	 Kui teie kaebed lakkavad ja miski teile enam piina ei valmista , alles siis lasen ma teid vabaks . 
81	NA	 Siis , kui olete harjunud oma isiku lõputu ja jäägitu alandamisega . 
81	NA	" Siis , mitte varem . "" "
82	NA	 Ta pöördus minekule . 
83	NA	" "" Te ei ole inimene , "" sosistasin mina . "
84	NA	" "" Aga vaat selle üle ei otsusta küll teie , "" viskas ta üle õla , jäi siiski uksel peatuma , heites mulle veel viimase pilgu . "
84	NA	" "" Samas võib teil mõnes mõttes õigus olla , kuigi sel pole mitte mingisugust tähtsust . "
84	NA	 Enam ja minu jaoks . 
84	NA	" Muuseas , miks ma teie arvates üldse olen selle vangla direktor , miks pürgisin sellele kohale ? "" "
85	NA	" "" Sest te olete kurjategija ! "" "
86	NA	" "" See on alati suhteline mõiste . "
86	NA	 Sest tegelikult ka mina kannan siin oma karistust . 
86	NA	 Karistust , mille määrasin endale ise ja kannan lõpuni , lootuseta leida iial lunastust , andeksandmist ja andestust . 
86	NA	 Minu süü on igavene , hoolimata kahetsusest . 
