par_nr	head	sentence
61	NA	" "" "
62	NA	" "" Aga ... "
62	NA	" Aga ma olen ju ... "" "
63	NA	" "" Sa oled üks meie hulgast , "" lõikas Jumal . "
63	NA	" "" Osake Jumalikust ettemääratusest . "
63	NA	" "" "
64	NA	" "" Aga ma olen ju Langenu ! "" ei saanud Saatan rahu . "
64	NA	" "" Mind heideti välja ! "" "
65	NA	" "" Sind ei heidetud kuhugi , "" pomises Jumal väsinult . "
65	NA	" "" See oli rohkem nagu ametilähetus , komandeering . "
65	NA	 Vähemalt võib seda nii nimetada . 
65	NA	" "" "
66	NA	" "" Ma ei usu sind ! "" lõi Saatan selja trotslikult sirgu . "
66	NA	" "" See on mõni sinu järjekordsetest trikkidest , et minust üle olla ! "" "
67	NA	" "" Minu ? "" imestas Jumal . "
67	NA	" "" Sina oled meil ju see , kes trikke teeb . "
67	NA	 Aga olgu . 
67	NA	 Sa ei usu ? 
67	NA	 Ma tõestan sulle ! 
68	NA	" Sinu esialgne nimi — Satanael — tähendab tõlkes "" Jumala ingel "" , Lucifer aga on tõlkes "" Valguseandja "" . "
68	NA	 Kas see ei ütle sulle midagi ? 
69	NA	 Sa arvad , et ahvatled inimesi pattu . 
69	NA	 Sa teed vaid esialgset kaalumist , et meil hiljem lihtsam oleks . 
69	NA	 Nii et tegelikult teed sa osaliselt minu tööd . 
70	NA	 Ja mis peamine — sa oled kristlik kasvataja , moralist ja misjonär . 
70	NA	" "" "
71	NA	" "" Mina ? "" jahmus Saatan . "
71	NA	" "" Sa oled tõesti segi läinud ! "" "
72	NA	" "" Ei sugugi . "
72	NA	 Püha Augustinust mäletad ? 
72	NA	 Juba tema märkis , et ma karistan patuseid sinu abiga . 
72	NA	 Tal oli õigus . 
72	NA	 Oma rolli kristlike käitumisnormide ja kõlbluse toetajana täidad sa just karistava jõuna . 
72	NA	 Sa nuhtled patuseid ja suunad neid õigele teele . 
72	NA	 Hirm sinu ees on paljusid Jumala juurde toonud . 
72	NA	 Nii et tegelikult tegutsed sa minu hüvanguks ja oled sellega headuse teenistuses . 
73	NA	 Sa sunnid inimesi tõde otsima . 
73	NA	 Sa oled vedru , mis kogu masinavärki käimas hoiab . 
73	NA	" "" "
74	NA	 Saatan oli longu vajunud . 
75	NA	" "" Ütle , et see pole tõsi , "" palus ta vaikselt . "
76	NA	" "" Ei . "
76	NA	 Seda ei saaks ma ka siis , kui tahaksin . 
76	NA	" "" "
77	NA	" "" Kurat ! "" vandus Saatan , kuid see kõlas võltsilt ja ta taipas seda ka ise . "
77	NA	" "" Iseenda nimel on kuidagi kentsakas vanduda . "
77	NA	" Põrgu ! "" proovis ta uuesti . "
77	NA	" See kõlas sama kohatult , kui keegi vannuks näiteks : "" Los Angeles ! "" "
78	NA	" "" Sa igavene tõhk ! "
78	NA	 Sa tahad siis öelda , et ma olin algusest peale osake sinu plaanist ? 
78	NA	" Et ma tegin tööd , mida sa ise ei viitsinud teha ? "" "
79	NA	" "" Kaval , kas pole ? "" noogutas Jumal . "
80	NA	" "" Neetud jesuiit ! "" urises Saatan . "
80	NA	" "" Et sulle ka miski püha pole ! "
81	NA	" See oli ju lausa saatanlik plaan , "" sõnas ta lõpuks professionaalse kadedusega , kui oli veidi rahunenud . "
81	NA	" "" Ainult et ... miks sa seda nüüd mulle räägid ? "" "
82	NA	" "" Sest ma olen tüdinenud olemast armuline ja andestav . "
82	NA	 Ma olen tüdinud olemast Korra Jumal . 
82	NA	 Ma tahan olla vaba ! 
82	NA	 Ma tahan olla Kaose Jumal ! 
82	NA	" Ma tahan olla Kurjuse Jumal ! "" hüüatas Jumal ekstaatiliselt . "
82	NA	" "" Ma tahan selle tardunud ülekaalu paigast lüüa ! "" "
83	NA	 Saatan võttis nüüd lõpuks oma mustad prillid eest ja vaatas Jumalale pikalt otsa . 
84	NA	" "" Arvad sa tõesti , et niisama lihtne see ongi ? "" päris ta . "
84	NA	" "" Näitad mulle mu tõelist olemust ja loodad , et sellega olen ma mängust väljas ning tasakaal ongi rikutud ? "" "
85	NA	" "" Kusagilt peab ju alustama , kas pole ? "" irvitas Jumal . "
85	NA	" "" Proovida ikka tasub . "
85	NA	" "" "
86	NA	" "" Ära unusta , et mu karma on endiselt valge , "" tuletas Saatan talle meelde . "
87	NA	" "" Eks seegi muutub . "
87	NA	" Sa pettud , kibestud , hakkad vihkama ... "" kehitas Jumal õlgu . "
87	NA	" "" Ma tean , see võtab aega — Jumala veskid jahvatavad ju aeglaselt — aga see on ootamist väärt . "
87	NA	 Ma ootan . 
87	NA	" Pealegi , nüüd , kus sa tõde tead , ei usu ma , et sa tahaksid oma endist tegevust jätkata ? "" "
88	NA	" "" Sul on vist õigus , "" nõustus Saatan pärast järelemõtlemist . "
88	NA	" "" Ma ei suudaks . "
88	NA	 See oleks võlts . 
88	NA	" "" "
89	NA	" "" No näed ! "" rõõmustas Jumal . "
89	NA	" "" Vedru käib maha ja masinavärk jääbki seisma ! "" "
90	NA	" "" Kas sa ei karda , et kui sinust Kurjuse Jumal saab , asud sa lihtsalt minu asemele ja masinavärk käib edasi ? "" "
91	NA	 Jumal naeris . 
92	NA	" "" Ma olen sellele võimalusele mõelnud . "
92	NA	 Ära karda , ma hoidun hoolikalt kõigest , mida võidaks sinu tegevusena võtta . 
92	NA	" "" "
93	NA	" "" Aga kui neil polegi mind lihalikul kujul tarvis ? "
93	NA	 Kui neile piisab vaid nimest ? 
93	NA	" Abstraktsioonist ? "" kahtles Saatan . "
94	NA	" "" Jumala veskid jahvatavad aeglaselt , "" kordas Jumal . "
94	NA	" "" Ka see muutub kunagi . "
94	NA	" "" "
95	NA	 Saatan ohkas . 
96	NA	" "" Oled sa kindel , et tead , mida teed ? "" "
97	NA	" "" Ära muretse , "" naeris Jumal . "
97	NA	" "" Kõik , mis ma teen , on hästi tehtud . "
97	NA	 Ära seda unusta . 
97	NA	" "" "
98	NA	 Ta juhatas Saatana välja ja läks kommutaatori juurde . 
99	NA	" "" Pane värav lukku ja vaata , et ta tagasi Maa peale ei kipuks , "" sõnas ta , kui Peetrus vastas . "
99	NA	" "" Tema komandeering on lõppenud . "
99	NA	" "" "
100	NA	 Ta astus keset tuba ja sirutas käed üles . 
101	NA	" "" Ma olen vaba ! "" hüüatas ta trotslikult . "
101	NA	" "" Vaba ! "
101	NA	" On aeg kurjus võidutsema päästa ja keegi ei saa mind takistada , sest kõik , mis ma teen , on hästi tehtud ! "" "
102	NA	" "" Kõik , mis sa teed , on hästi tehtud ! "" kordas kusagil teadvuse soppides pilklik hääl . "
102	NA	 Ta oleks võinud vanduda , et kaja see polnud , kuid ta ei mõelnud sellele . 
102	NA	 Ta oli liiga ametis plaanide tegemisega . 
102	NA	" "" Kõik , mis sa teed ... "" "
