par_nr	head	sentence
9	NA	 Tuhandeid kilomeetreid on ümberringi vesi , siis äkitselt suur kaljusaar ja jälle vesi . 
9	NA	 Enamusel suurematel saartel on kaevanduskolooniad , sest maavarasid on Fabulusel meeletutes kogustes . 
9	NA	 Kunagi olen ma kuskilt kuulnud , et Fabulus meenutab tegelikult ümmargust kivikuuli , millesse on sisse pressitud hiiglaslikud augud , mis vihmavett täis sadanud . 
9	NA	 Kaljusaared olid üüratu suured , kuid mandrite mõõtu siiski välja ei andnud . 
9	NA	 Umbes kolmekümnel suuremal olid kaevandused ja kõige suuremal , Peakaljul , asusid ka Rump ja Õnnekosk . 
9	NA	 Õnneks oli Fabuluse kaljusaartele mõnusaid kruusaseid mõhnakesi sisse surutud ja viimastesse oligi võimalik kolooniaid ehitada . 
9	NA	 Suure Vee äärde me ei pääsenud , sest saared meenutasid oma kujult reeglina kaussi , ja polnud ka vaja . 
9	NA	 Fabuluse veed võisid peita kõiksugu koledusi . 
9	NA	 Mõned seiklejad olevat kunagi üritanud Suurel Veel seilata . 
9	NA	 Pea kõik jäid kadunuks . 
9	NA	 Üksikud pääsejad olevat planeedilt ülepeakaela põgenenud ja mõned õuduslegendid maha jätnud . 
9	NA	 Neid lugusid eriti ei jutustata , sest meie kaevurid pole just kõige folkloorilembesemad . 
9	NA	 Töö on siin raske ja kurnav , õuduslood ei muuda seda kergemaks . 
9	NA	 Kivi , vesi ja tuul on need , mis kirjeldavad Fabulust kõige paremini . 
10	NA	 Niipalju siis geograafiast . 
10	NA	 Inimestest pole palju rääkida . 
10	NA	 Pea kõik Fabuluse asukad olid kontraktnikud , kes siia teenistusse saabusid . 
10	NA	 Keskmine teenistusaeg oli 5 faabulusaastat , mille jooksul võis usinatele kena rahasumma koguneda . 
10	NA	 Õhtuseks tavaliseks jutuaineks ongi teenitava summa suurus ja sellega edasise elu mugav äraelamine . 
10	NA	 Pärast Fabulust unistavad enamus mehi mõnest kuurortplaneedist , eriti Memphisest . 
10	NA	 Keegi siin töötavaist meestest pole seal kunagi käinud , aga see ei loe . 
10	NA	 Räägitakse , et Memphiselt ei lahkuta kunagi . 
10	NA	 Ma ei tea ja ega see mind ka eriti huvita . 
10	NA	 Mina lähen tagasi armsale Terranovale . 
11	NA	 Niisiis oli Õnnekose koloonias ligi paar tuhat asukat . 
11	NA	 Robotid elasid kaevanduses oma üksluist robotielu . 
11	NA	 Alguses prooviti kogu kaevandamist robotitega läbi viia , kuid see osutus meeletult kulukaks . 
11	NA	 Kaevur läheb hommikul tööle ja ronib personaalsesse robotskafandrisse ja siis hakkab kaevama . 
11	NA	 Vahva . 
12	NA	 Minu jurisdiktsioon piirdub linnaga . 
12	NA	 Enamus inimesi on meil kaevurid , kuid siia satub mõnikord igasugu rahvast . 
12	NA	 Rump kui pealinn asub meiega ikkagi samal saarel , Rumpis aga on kosmosejaam ( isegi reisibüroo ) ja kultuuriasutusi . 
12	NA	 Viimaseid külastavad muiduigi ainult haldurid ja ametnikud . 
12	NA	 Õnnekose külaliste hulgas on mõnikord näiteks kaevurite sugulasi , ametiühingu ametnikke , kaevandusinsenere ja muud sedasorti rahvast . 
12	NA	 Hooti juhtub siia ka mõni rändjutlustaja , silmamoondaja või proovireisja . 
12	NA	 Õnnekosk oli Fabuluse kolgas ja Fabulus oli ilmaruumi kolgas . 
13	NA	 Minu töökohustuste hulka kuulus ka iganädalane transpordikontroll . 
13	NA	 Pidin käima transpordijaamas Rumpist saabuvat heljurit vastu võtmas . 
13	NA	 Viimane tegevus kujutas rutiinset kaupade ja reisjate nimistu kontrolli , mille käigus avastatud korrarikkumiste arv oli kaduvväike . 
13	NA	 Polnud meile kunagi põgenenud mõrtsukaid ega saadetud salakaupa . 
13	NA	 Kõik uued näod , kes Õnnekosele saabusid , ulatasid ükskõikse näoga mulle oma dokumendid , mina menetlesin nad läbi keerulise aparatuuri ja soovisin tuimalt kena olemist Õnnekosel . 
13	NA	 Kuid mulle meeldis see töö oma rutiinsuses ja lihtsuses . 
14	NA	 Niisiis olin ühel suhteliselt tuulevaiksel faabuluspäeval jälle jaamas ja asjatasin saabunud heljuri resijatega . 
14	NA	 Meil oli hiljuti kaevanduses üks pisike äpardus juhtunud ja see põhjustas viivitamatult kahe inspektori lähetumise . 
14	NA	 Koos inspektoritega aga astus heljurilt maha ka tõesti üks päris võõras tegelane , kes varem polnud iialgi Õnnekosel viibinud . 
14	NA	 Inspektorid olid turvakontrolli juba läbinud , kaubad olid registreeritud ja jaamakontorisse jäime meie tundmatuga kahekesi . 
15	NA	 Tulnuk oli tugeva kehaehitusega , pikka kasvu keskaes mees . 
15	NA	 Tal oli väga ümmargune nägu , soojad sinised silmad , mis vaatasid mind malbe pilguga . 
15	NA	 Seljas kandis ta harilikku reisikostüümi . 
15	NA	 Mees seisatas , vaatas mind ja ulatas mulle oma dokumendid . 
15	NA	 Ma ei taha öelda , et ma tundsin midagi erilist või seesugust , kuid mees ei olnud päris tavaline Õnnekose külaline . 
15	NA	 Seda tundsin ma kohe . 
15	NA	 Täpsemalt oma hinnangut kirjeldada ei osanud . 
15	NA	 Loomulikult pole minu asi otsustada külaliste sobivuse üle Õnnekosele . 
15	NA	 Aga valvel tuleb alati olla . 
16	NA	 Ma vaatasin ta dokumente . 
16	NA	 Need olid välja antud Getmanne süsteemis Ektor Gabise nimele , kes pidi olema 43-aastane . 
16	NA	 Väga hea . 
16	NA	 Edasi olid paketis igasugu reiskaardid ja muu säärane . 
16	NA	 Ma lasin kõik detektorist läbi . 
16	NA	 Kõik oli korras . 
16	NA	 Interuniversumiline isikutuvastamissüsteem ütles mulle , et tegu o n Ektor Gabisega , kes on Fabulusele saabunud nelja päeva eest isikliku ettevõtmise korras . 
16	NA	 Mingit kurja polnud kodanik Gabis kuskil ilmaruumis korda saatnud . 
16	NA	 Ta polnud võlgades ega käinud planeetidel , kust võinuks hankida mõne viiruse . 
16	NA	 Ei omanud telekineesi ega telepaatia võimeid . 
16	NA	 Samuti oli ta kenasti läbinud kõik terviskontrollid Fabulusele saabudes . 
16	NA	 Tegu oli igati ontliku inimesega , kes võis edasi astuda Õnnekose linna.Tegevusala tema kaardid küll ei näidanud , kuid hetkel mind see ka ei huvitanud . 
16	NA	 Mees oli kaartide järgi palju reisinud . 
16	NA	 Ilmselt otsis ta tööd , sest enne meid oli ta läbi käinud mitmel muul kaevurplaneedil . 
17	NA	" "" Olge teretulnud Õnnekosele , Gabis , "" laususin . "
17	NA	" "" Astuge edasi ! "" "
18	NA	 Mees noogutas vaevumärgatavalt . 
19	NA	" "" Tänan , Valvur . "
19	NA	" Mul on väga hea meel Õnnekosele saabuda . "" "
20	NA	" "" Tulite siia tööd otsima ? "" pärisin rohkem viisakusest kui huvist . "
21	NA	" "" Võiks küll nii öelda . "
21	NA	" Ilmselt tulin ma siia tööd otsima . "" "
22	NA	" "" Väga hea , praegu on meil palgad kõrged . "
22	NA	 Kuid tavaliselt saabuvad kaevurid meile läbi agentuuri . 
22	NA	 Kohapeal on keeruline end meldima hakata . 
22	NA	" Kuid ise teate . "" "
23	NA	" "" Ma arvan , et saan kõigega hakkama , aitäh . "" "
24	NA	 Mees küünitas oma kohvrikese järele ja asutas end linna viiva heljuri poole . 
25	NA	" "" Valvur , kas ma leian hõlpsasti mõne hotelli ? "" päris ta ukselt . "
26	NA	" "" Jah , te näete seda kohe , kui heljurist välja lähete , ärge muretsege . "" "
27	NA	 Ja nii ta läks . 
27	NA	 Imelik tunne , mis mehe esmanägemisel tekkinud , kadus koos mehe endaga . 
27	NA	 See oligi minu esimene kohtumine Ektor Gabisega . 
27	NA	 Üks reisja , kes tuli enda sõnul Õnnekosele tööle . 
27	NA	 Mees , kelle saabumise puhul tundsin ma kerget võõristust , kuid ei midagi vastumeelset . 
27	NA	 Kui tuli , siis tuli . 
27	NA	 Ma lõpetasin oma toimetsemised jaamas ja asutasin ennast koju . 
27	NA	 Minu lähetuse lõpuni Fabuluse Õnnekosel oli veel 2 faabulusaastat . 
28	NA	 Järgnevate päevade jooksul ei toimunud Õnnekosel midagi erilist . 
28	NA	 Ei pidanudki toimuma . 
28	NA	 Mehed käisid tööl , lõbutsesid õhtuti kõrtsis ja elasid oma üksluist kaevurielu . 
28	NA	 Inspektorid ei leidnud meie kaevanduste tööohutuses miskitki viltu olevat ja heljusid Rumpi tagasi . 
28	NA	 Mulle ei tulnud külaline Gabis üldsegi varem meelde , kui mitme päeva pärast juhtusin juhuslikult kuulma kahe kaevuri omavahelist vestlust . 
28	NA	 Istusin samuti ühes Õnnekose trahteris ja jõin kohalikku kohvi , kui kõrvallauast hakkas kostuma vestlusjoru . 
28	NA	 Sinna olid maandunud kaks vanemat kaevurit , mõlemad siin töötanud juba aastaid . 
28	NA	 Mehed olid karmid töörügajad , kes kõrtsiski rohkem kombe kui a s j a pärast käisid . 
28	NA	 Miskipärast oli vanem neist , kiilakas Oppertz väga ärritunud ja katsus oma kaaslasele midagi selgeks teha . 
29	NA	" "" ... ma ütlen sulle , et ta on munk . "
29	NA	 Ma olen sedasorti mehi näinud . 
29	NA	" Vaata , kuidas ta riides on , täpselt nagu neeed mungad Tanaisel ! "" "
30	NA	" "" Noh ja mis siis sellest , et munk . "
30	NA	 Ma olen siin igasuguseid näinud . 
30	NA	" Tulevad , ajavad siin mingeid asju ja kaovad minema . "" "
31	NA	" "" Ära ole nii lihtsameelne , Buck . "
31	NA	 Sa siis ei tea või , et paljud mungad on tegelikult inimrobotid . 
31	NA	 Ükski inimene ei jaksa ise mungaelu elada . 
31	NA	" Ükski sell ei jõua niipalju mööda ilmaruumi ringi kolistada ja jutlustada ... "" "
32	NA	" "" Ah jäta järgi ! "
32	NA	" Inimrobotid , kust sa sellist jaburdust kuulnud oled ! "" "
33	NA	" "" Ausõna , neid tehakse ju nüüd päris palju . "
33	NA	 Ja igasugu templid ostavad neid jumalasulasteks . 
33	NA	" Mina ei tea küll munkadest palju , aga seda ma võin öelda küll , et kõige parem munk saabki olla ainult robot . "" "
34	NA	" "" Inimrobotid võivad küll olemas olla , aga too Gabis pole nüüd küll mingi robot . "
34	NA	 Kui Gabis robot oleks , miks ta siis igal õhtul siin kõrtsis istub ? 
34	NA	" Milleks programmeerida roboteid mööda kõrtse kooserdama ? "" "
35	NA	" "" Ma ei ütlegi , et Gabis on ilmtingimata robot . "
35	NA	 Aga munk on ta kindlasti ja mungad on kahtlased tegelased , sest paljud munkadest on robotid . 
35	NA	 Ja pealegi , miks ta siin käib , istub vaikselt oma nurgas , kellegagi ei räägi , ah ? 
35	NA	" Mulle ta ei meeldi , Buck , ei meeldi . "" "
36	NA	 Kergitasin pisut pead ja pöördusin kõnelejaid vaatama . 
36	NA	 Mehed olid elavas vestlushoos ja ei pannud mind tähelegi . 
36	NA	 Buckiks hüütut teadsin ma vähem , Oppertz aga oli minu ammune tuttav , elupõline kaevur , kes niisama tühja-tähja pärast ei ärritu . 
36	NA	 Loomulikult polnud minu asi tuvastada inimestes munki ja nende sisse-väljasõitu reguleerida . 
36	NA	 Kuid inimrobotitega oli asi teisem . 
36	NA	 Inimrobotid polnud süütud kaevanduse- , transpordi- või muud olmerobotid . 
36	NA	 Inimrobotid olid inimesed , kelle ainus vahe inimesega oli selles , et nad polnud emaihust sündinud . 
36	NA	 Inimroboti valmistamine oli meeletult kulukas ja aeganõudev ettevõtmine . 
36	NA	 Ma ei tea , millise tehnoloogiaga neid loodi , kuid kuulu järgi oli inimrobotite valmistamine võimalik ainult väga paiksetes ja kõrgtehnoloogilistes süsteemides . 
36	NA	 Nomaadtsivilisatsioonid neid ei ehitanud . 
36	NA	 Igal juhul polnud inimrobotit võimalik ei palja silma ega kergema vaatlusega harilikust inimesest eristada . 
36	NA	 Inimroboteid kasutati peamiselt kosmoselendudel ülikaugetel reisidel ning teadusuuringutes . 
36	NA	 Enamasti vist teatavat liiki katseloomadena . 
36	NA	 Kuid suures osas oli inimrobotite kohta käiv teave väga hägune ja üldiselt salajanegi . 
36	NA	 Inimesesarnaste robotite kasutamine oli rangelt piiratud ja mõnel pool ka sootuks keelatud . 
36	NA	 Näiteks nagu Fabulusel . 
36	NA	 Siia ei tohtinud siseneda ükski inimrobot ja kontroll selle üle oli väga range . 
36	NA	 Minul polnud varem ühegi inimrobotiga kokkupuudet olnud , kuid Oppertz paistis neist rohkem teadvat . 
36	NA	 Kuid Gabis ja robot ! 
36	NA	 Tolle venna dokumendid olid kõik korras , kaasa arvatud tervisekontrollid . 
36	NA	 Pealegi oli Gabis mööda galaktikaid niipalju ringi reisinud , inimrobot oleks kindlasti varem rajalt maha võetud . 
36	NA	 Pöördusin kaevurite poole . 
37	NA	" "" Kuulge , Oppertz , mis paanikat te siin tekitate ? "" küsisin kiilaspäiselt kaevurilt . "
38	NA	 Mehed vakatasid . 
38	NA	 Ilmselt olid nad oma vestlushoos hoopis unustanud , et keegi nende juttu pealt võib kuulda . 
38	NA	 Buck mühatas ja tõmbus tagasi oma klaasi taha . 
38	NA	 Kuna olin kõnetanud Oppetrzit , pidi too aga vastama . 
39	NA	" "" Ei mingit paanikat , valvur . "
39	NA	" Niisama arutame siin üht- teist . "" "
40	NA	" "" Üht-teist , jah . "
40	NA	 Te ajate siin kärbseid pähe oma robotijuttudega . 
40	NA	" Kust te selle võtate ! "" "
40	NA	 Tuli olla vähe karmim kui tavaliselt . 
41	NA	" "" Ah mis te nüüd ägestute , valvur . "
41	NA	 Ei mingit paanikat ega kärbseid . 
41	NA	" Niisama kahe semu jutt , teate küll . "" "
42	NA	" "" Oppertz , ma kuulsin väga hästi . "
42	NA	 Te mainisite just nüüdsama , et kodanik Gabis , kes paari päeva eest siia Õnnekosele tuli , võib olla inimrobot . 
42	NA	 Inimrobotid on meil rangelt keelatud . 
42	NA	 Kui teil on mingit teavet , peate sellest mulle viivitamatult ette kandma . 
42	NA	" Te teate seda väga hästi . "" "
42	NA	 Ilmselt olin isegi häält kõrgendanud . 
42	NA	 Mehed ümberringi kiikasid üllatunult meie poole . 
42	NA	 Pole vaja paanikat õhutada . 
42	NA	 Tõsusin püsti . 
43	NA	" "" Ma istun nüüd siia teie lauda , Oppertz , ja te räägite mulle kõik , mis te sellest Gabisest teate ! "" "
43	NA	 Viipasin kõrtsmikule uue kohvi jaoks ja kolisin kaevurite lauda . 
43	NA	 Mehed ei paistnud minu viimase toimingu üle just kõige õnnelikumad olevat , kuid lõppeks olin mina siin ülemus . 
44	NA	" "" Noh , kust me siis alustame , Oppertz ? "" "
45	NA	" "" Vaadake , valvur , ega mina sellest munkade asjandusest suurt midagi ei tea peale selle , mida te just asja kuulsite . "
45	NA	 Olen kuulnud , et mõnel pool ostetakse inimroboteid munkadeks , nad vist juba programmeeritakse sedaviisi ja siis nad kükitavad seal templites ja teenivad miskeid jumalaid . 
45	NA	" Räägitakse aga ka , et osad mungad tehakse nagu sõnumiviiateks ja need saadetakse laia maailma jumalast kuulutust viima . "" "
45	NA	 Oppertz oli vähe pabinas , kuid ilmselt ta ei valetanud . 
45	NA	 Ma mõtlen , et ta i s e ei mõelnud seda lugu välja , vaid oli kusagilt kuulnud . 
46	NA	" "" Olgu peale , kuid mis Gabis siia puutub ? "" pärisin edasi . "
47	NA	 Nüüd lõi ka Buck juttu kaasa . 
47	NA	" "" Veider tüüp on teine küll . "
47	NA	 Tuleb õhtuti siia kõrtsi . 
47	NA	 Joogipoolist endale ei telli . 
47	NA	 Istub seal nurgas oma veidras ürbis . 
47	NA	 Istub ja mõtleb . 
47	NA	" Kui keegi juhtubki ta käest midagi pärima , siis ainult naeratab ja pobiseb midagi . "" "
48	NA	" "" Käib ta siis siin istumas ? "" tundsin huvi . "
49	NA	" "" Ja päris tihti , "" jätkas Buck . "
49	NA	" "" Horna , too uustulnuk , küsis ta käest üks õhtu , nii jutualustuseks , et kas Gabis ka siia tööle on tulnud . "
49	NA	 Mees ei kõssandki , Horna päris uuesti , Gabisest käis nagu värin läbi ja vastas kiiresti , tööle jah . 
49	NA	" Pole teine aga üheski agentuuris käinud . "" "
50	NA	 Oppertz kippus Bucki täiendama . 
50	NA	" "" Vaadake , valvur , tookord Hornaga , kui Gabis niimoodi võpatas , mulle tundus , et ta oleks siis nagu s i s s e l ü l i t a t u d . "
50	NA	 Ja ei istu ta siin ühti niisama . 
50	NA	" Ta kuulab väga tähelepanelikult , mida teised räägivad . "" "
51	NA	" "" Mis ürp see tal on ? "" küsisin Buckilt . "
52	NA	" "" Kaevuririided need tal küll ei ole . "
52	NA	 Pole ealseski näinud , et tööotsija kaevur nii veidralt riides käib . 
52	NA	" Väga võõras riietus , valvur , "" seletas Buck . "
53	NA	 Saabumisel kandis Gabis küll tavalist reisuülikonda . 
54	NA	" "" Sihuke maani larakas , valvur , "" jutustas Buck edasi , "" helendab vahest . "
54	NA	 Üldse ei kortsu , kui mees liigutab või istub . 
54	NA	 Oleks nagu valatud . 
54	NA	" Me pole keegi sellist ürpi varem näinud . "" "
55	NA	" "" Mood on mood , "" vastasin kuivalt . "
55	NA	 Nagu naised , mõtlesin , istuvad kohvikus ja vaatvad , mis teistel seljas on . 
55	NA	 Ilmaruum on suur ja lai ja vaated moeküsimustele on planeediti väga erinevad . 
56	NA	" "" Noh ja siis need asjandused , mis tal taskus olid . "
56	NA	" Kui see üldse oli tasku , "" jätkas nüüd Oppertz . "
56	NA	" "" Kaks veidrat pisikest asja . "
56	NA	 Ei mina tea , mis nad olid . 
56	NA	 Istus siin eile ja võttis ühe salamisi välja . 
56	NA	 Pani meelekohale ja nagu lülitas ennast välja . 
56	NA	" Ma arvan , et ta laadis ennast ! "" "
57	NA	" "" Või pani telepaatiat , "" lõikas Buck , "" kuulas , mida teised mõtlevad . "
57	NA	 Aga robot ta ikka ei ole . 
57	NA	" Seda ma ütlen küll ! "" "
58	NA	 Ma poleks eales uskunud , et vanad mehistunud kaevurid võivad nii lapsikud olla . 
58	NA	 Kujutage ette . 
58	NA	 Kõrvalisele planeedile saabub võõras . 
58	NA	 Mees istub kõrtsis ja tegeleb mingite oma asjadega . 
58	NA	 Mingit korda ei riku . 
58	NA	 Kannab seljas võõrapärast riiet ja kasutab oma koduplaneedi kommunikatsioonivahendeid . 
58	NA	 Meie kaevurid ei tea ju maailma asjadest suurt midagi . 
58	NA	 Kontroll telepaatide üle aga on väga , väga range . 
58	NA	 Isikutuvastamissüsteemi ei saa keegi tungida ega andmeid muuta . 
58	NA	 Gabise andmed olid kinnitatud ja korras . 
58	NA	 Ja mis puutub telepaatidesse , siis neid ma tean . 
58	NA	 Rumpis viidi kord üks kursus läbi , kus telepaate tundma õpetati . 
58	NA	 Telepaadi ajauvoolude levikut skaneerib iga transpordijaama kontrollsüsteem . 
58	NA	 Gabis poleks ealeski niipalju saanud reisida , kui ta oleks telepaat olnud . 
58	NA	 Robotijutt aga oli lihtsalt puhas jama , samal põhjusel . 
59	NA	" "" Olete neid esemeid lähemalt ka näinud ? "" küsisin siiski . "
59	NA	 Mine sa tea . 
60	NA	" "" Kus sa sellega . "
60	NA	 Õnn oli , et pilk juhuslikult peale jäi . 
60	NA	 Ega ta neid kaua ripakil ei hoidnud . 
60	NA	" Aga mina teie asemel , valvur , peaks küll selle Gabisega ühe tõsise jutu maha , "" käis Oppertz peale . "
61	NA	" "" No see jäägu minu otsustada , "" olin kindel . "
62	NA	" "" Siiski , valvur . "
62	NA	 Passige talle peale . 
62	NA	" Need mungad on kahtlased tüübid , "" ei jätnud Oppertz . "
63	NA	" "" Aga miks te üldse arvate , et ta munk on ? "" "
64	NA	" "" Noh , esiteks need riided . "
64	NA	 Ma olen Rumpis näinud Tanaise munki . 
64	NA	 Nood olid täpselt samasugused , kandsid neid veidraid ürpe . 
64	NA	 Istusid kambas koos , ümisesid , ajasid laulujoru . 
64	NA	 Hiljem lasti nad Rumpist välja visata , segasid inimesi . 
64	NA	 Hakkasid oma jutlusi pidama . 
64	NA	 Siis ei joo ega söö too Gabis midagi . 
64	NA	 Teate , mungad on ju ka sellised , ei tilkagi . 
64	NA	 Ja paastuvad nad kah . 
64	NA	 Miks , seda ma küll ei tea . 
64	NA	 Plikade vastu pole kordagi huvi tundnud . 
64	NA	" Mungad mediteerivad , täpselt nagu Gabiski oma aparaadiga . "" "
65	NA	 Paistis , et Oppertz oli Gabist tõsiselt uurinud . 
65	NA	 Siiski , munk või mitte , mulle see korda ei läinud . 
65	NA	 Vähemalt senikaua , kuni ta pole teisi kaevureid tüütama hakanud . 
65	NA	 Jutlustajaid tõesti meil ei sallita . 
65	NA	 Eriti ei kannata neid kaevanduste administratsioon Rumpis . 
65	NA	 Jutud jumalast viivad meeste mõtted töö juurest eemale . 
65	NA	 Kaevanduse asemel mõlgub kaevureil peas taevariik . 
65	NA	 Üks rändjutlustaja , kes Fabulusele sattus , kukkus kuulutama , et Fabuluse all on põrgu ise . 
65	NA	 Keegi saatan saatvat väärisfabuliini meile peibutuseks , et inimesi põrgu väravate juurde meelitada . 
65	NA	 Mehed tahtsid nalja teha ja munga kaevandusse vedada , õnneks sekkus administratsioon ja munk toimetati Õnnekoselt ruttu minema . 
66	NA	" "" Isegi kui Ektor Gabis on munk ja jumalasõnakuulutaja , ei sega ta ju kedagi . "
66	NA	 Ja teie , Oppertz , lõpetage oma kihutustöö . 
66	NA	 Varsti paistate ise oma juttudega inimrobotitest ühe mungana . 
66	NA	" Hoidke Gabisest parem eemale ja töötage rahus edasi , "" soovitasin ülemusliku tooniga . "
66	NA	 Midagi nõmedamat kui näeruväärsena paistmine polnud Oppertzi jaoks olemas . 
66	NA	" "" Olgu peale , valvur . "
66	NA	 Mis see minu asi on . 
66	NA	" Aga Gabis ... "" "
67	NA	" "" Oppertz ! "" kähvasin . "
67	NA	" "" Unustage see Gabis . "
67	NA	" Aitab küll . "" "
68	NA	 Jätsin mehed omaette , tõusin püsti ja vaatasin kõrtsis ringi . 
68	NA	 Kõik oli nagu ikka . 
68	NA	 Kaevurid hakkasid kogunema , tellisid oma lahjasid kehaturgutusjooke . 
68	NA	 Minu lühike jutuajamine Oppertzi ja Buckiga polnud kellegi tähelepanu köitnud . 
68	NA	 Olin oma kohvid lõpetanud ja teha polnud suurt midagi . 
68	NA	 Ametikohustused olid tänaseks täidetud . 
68	NA	 Väljas oli sadama hakanud . 
68	NA	 Fabulus ei hellitanud vihmadega . 
68	NA	 Need polnud siin soojad suvesagarad . 
68	NA	 Kui ikka sadas , siis ämbriga ja kaua . 
68	NA	 Ehk polegi kõige targem oma varjugeneraatori patareisid kulutada , miks mitte siin samas üks tunnike mööda saata ja saju lõppemist oodata . 
68	NA	 Kuidas Buck oligi öelnud — Gabis käib siin päris tihti . 
68	NA	 Tõepoolest , munk või mitte , aga kui Oppertz siin mehi üles hakkab keerama , siis targem on asi oma kontrolli all hoida . 
69	NA	 Viipasin kõrtsmikule , valisin ühe vaba laua ja istusin maha . 
69	NA	 Silmanurgast märkasin , et Oppertz pani mu manöövrit tähele ja noogutas heakskiitvalt . 
69	NA	 Rehmasin talle tüdinult ja näitasin akna poole — sajab ju ! 
69	NA	 Oppertz irvitas omaette . 
69	NA	 Ju ma jäin siis Gabist ootama . 
69	NA	 Polnud mõtteski Gabisega juttu hakata ajama , tahtsin lihtsalt külalist uue pilguga vaadata . 
69	NA	 Või munk ? 
69	NA	 No mine sa tea . 
69	NA	 Veider oli Gabis kindlasti . 
69	NA	 Millegagi tegelema pole ta hakanud . 
69	NA	 Peaks homme tema kohta päringu saatma , ehk siis selgub midagi . 
69	NA	 Jäin paariks tunniks kõrtsinurka konutama ja mõtteid mõlgutama . 
69	NA	 Üritasin ajusopist välja pigistada oma teadmisi munkadest ja religioonist . 
69	NA	 Paraku ei eeldanud korravalvuri teenistus üksildases kaevanduskoloonias sügavamaid religioonialaseid teadmisi . 
69	NA	 Kõik mu arusaamad ja ettekujutused põhinesid üksikfaktidel , kokkukogumata ja süstematiseerimata mõttekildudel . 
69	NA	 Mu koduplaneedil Terranoval polnud religioonil suurt tähendust olnud . 
69	NA	 Ja kuigi Terranova oli väga vana koloonia , mille asutasid juba Maalt ( kujutage ette ! ) tulnud inimesed , polnud seal Maa tavasid enam palju säilinud . 
69	NA	 Ma ei tahtnud segadusi ja otsustasin Ektor Gabise ikkagi luubi alla võtta . 
69	NA	 Parem karta , kui kahetseda . 
70	NA	 Gabis tuli hilja , siis , kui olin plaanitsenud juba lahkuda . 
70	NA	 Väljas sadas veel ja tugevasti , kuid Gabis ei kandnud varju . 
70	NA	 Talle polnud seda vaja , sest , nagu nüüd ise nägin , oli tema veider ürp iseenesest heaks kaitseks vihma eest . 
