par_nr	head	sentence
14	NA	 Lilled olid väiksed ja roosad , Grpowskile ei tulnud sordi nimi kohe meelde , kuid ta mäletas täpselt , et samu seemneid oli ta kümmekond aastat tagasi otsinud ja neid lõpuks alles Triestest leidnud . 
14	NA	 Ja need roosid sobisid nii hästi kõrvallauas istuva kahe tüdrukuga , kes pidevalt valjult lõkerdasid . 
14	NA	 Tüdrukud jõid veega lahjendatud valget veini ja lõpetasid lõherooga . 
14	NA	 Kuna nad rääkisid nii kõvasti , siis teadis Grpowski , et ühe neiu — selle heledamate juustega — nimi oli Gabriela ja ta oli kevadel kaubanduskooli lõpetanud . 
14	NA	 Teine oli pisut noorem , nii seitsmeteistkümnene ja tema nimeks oli Manuela . 
14	NA	 Manuelal oli väga lühike ja avar kleit , mille õlapaelad ülilõdvalt kokku sõlmatud . 
14	NA	 Kui tüdruk sõbranna poole kummardus , paljastas ta oma ümarad , väikesed ja hurmavad rinnad , mille nibusid kleidiserv ei pidanudki sellistel puhkudel varjama . 
14	NA	 Tüdruk oli noor , oma võludest edevalt teadlik , ega häbenenud neid . 
14	NA	 Grpowski tundis teda vaadates mingit heldimust ja siirast rõõmu , milles polnud aga kübetki iha ega kiima . 
14	NA	 Talle meeldis noorus ja ta armastas roose . 
15	NA	 Don Pucco vaatas itaallaslikul muigel Grpowski pilku . 
16	NA	" "" Meie neiud puhkevad just sellises vanuses õitsele , "" ütles ta tasasel ja teadval häälel . "
16	NA	" "" Aga nad jäävad kiiresti vanaks . "
16	NA	" Põhjapoolsed naised on küpses eas kaunimad . "" "
16	NA	 Donile meeldis naistest rääkida . 
17	NA	 Grpowski noogutas . 
18	NA	" "" Meie naistel pole kaua neiupõlve nautida , "" jätkas don . "
18	NA	" "" Abielludes peavad nad hakkama kiiresti ja palju lapsi saama . "
18	NA	" Loodus kasvatab nad ruttu üles , viieteistkümneselt ongi õige aeg elult võtta , mis annab . "" "
19	NA	" "" Viieteistkümneselt ? "" "
20	NA	 Don Pucco kummardus üle laua Grpowski poole . 
21	NA	" "" See tüdruk , keda sa sihid , on viieteistkümnene . "
21	NA	" Ja kuulab sõbranna meenutusi eelmisest ööst ühe prantsuse turistiga . "" "
22	NA	" "" Ma vist ei oska enam itaalia keelt nii hästi , "" kahetses Grpowski . "
23	NA	" "" Nad räägivad üsna noortepäraselt , "" nõustus don . "
23	NA	" "" See on tegelikult õudne , mida tänapäeval itaalia keelega tehakse . "
23	NA	" Kui ma ei tea , et see tõsi võib olla , ütleks ma ilmselt , et Boccaccio ja Petrarca keeraksid end hauas ümber . "" "
24	NA	" "" Jah , "" ütles Grpowski lakooniliselt . "
24	NA	" "" Ma vist tean , mida sa mõtled . "" "
25	NA	 Don rüüpas veini ja madaldas veelgi häält . 
25	NA	" "" Meil on kõigil hea meel , et sa tulla said . "
25	NA	 Ta nõustus rääkima ainult sinuga , ütles , et olete koolivennad või midagi niisugust . 
25	NA	 Kuid mulle paistis , et ta lihtsalt kohalikku Loozhi ei usalda . 
25	NA	 Lugu on selleks liiga piinlik ja tundlik . 
25	NA	" Pealegi teab kogu Liiga , et sina oled sellel alal parim . "" "
26	NA	 Grpowski pilgutas kiiresti silmi . 
26	NA	" "" Ma arvan , et mul on veel palju õppida , ja parimat meie alal ei olegi . "
26	NA	 Liiga palju sõltub õnnest ja asjaoludest . 
26	NA	" Ütleme nii , et mul on lihtsalt mõnikord vedanud . "" "
27	NA	 Don Pucco mühatas . 
27	NA	" "" Tagasihoidlik , nagu alati . "
27	NA	 Sa ei muutu ju üldse . 
27	NA	" Kui vana sa nüüd õieti oled ? "" "
28	NA	" "" Nelikümmend üheksa , "" kostis Grpowski kuivalt . "
28	NA	" "" Sügisel on juubel . "" "
29	NA	" "" Ja mina tunnen sind juba ligi kolmkümmend aastat , "" õhkas itaallane . "
29	NA	" "" Mäletad , see oli vist viiekümnendate alguses , kui meid mõlemaid Liigasse vastu võeti . "
29	NA	 Kairo lähedal olid veel pühendamised — Vaarao Needuse lugu ... 
29	NA	" Kui vähe sellest kõigest ajalehtedesse jõudis , oijah . "" "
30	NA	" "" Need olid tõesti rasked ajad , sõda oli ju just lõppenud , "" soostus Grpowski . "
30	NA	" "" Miljonid lahkumata surnud üle Euroopa , massihaudade kongruentsid ja kümned ummistunud defraktooriumkanalid ... "
30	NA	 Olin omati õnnelikki , et just siis tuleristsed sain . 
30	NA	" Nüüd on seda noortele nii raske seletada . "" "
31	NA	 Nad mõlemad vaikisid ja meenutasid — esimestest tutvusest oli möödas tõesti nii palju . 
31	NA	 Palju oli muutunud , kuid palju oli ka samaks jäänud . 
31	NA	 Põlevasilmsest Sitsiilia partisaninoorukist , kelles üks Ameerika okupatsioonivägede major oli sirguva eksortsisti ära tundnud , oli saanud Rooma , Itaalia ja kogu Lõuna-Euroopa üks tugevamaid finantshaisid . 
31	NA	 Mees , kelle nähtamatu rahaimpeerium ajas võrseid üle kogu Lääne-Euroopa , tungis osalt Idablokkigi ja kelle sidemed Vatikanis ja Itaalia valitsuses hoidsid ära tarbetud küsimused , mis mõnel prokuröril ikka aeg-ajalt tekkisid ... 
31	NA	 Don Giuseppe Tanotti del Pucco'st kirjutati ajalehtedes kui Itaalia ühest targemast finantsgeeniusest , sosistati aegajalt usinates , kuid asjassepühendamtutes ringkondades kui võimalikust ristiisast ja räägiti ainult ühes kindlas seltskonnas kui Meistrist . 
32	NA	 Don Pucco oli Eksortsistide Liiga Ülemmeister . 
32	NA	 Oli veel Golemitapja , Ebasurnute Taltsutaja ja Arimani Saatja — ja neid tiitleid anti ainult väga vähestele . 
33	NA	 Don Pucco liirid , naelad , dollarid ja margad olid need , mis hoidsid Liigat vee peal , tegid võimalikuks selle töö , mida on tehtud juba sellest ajast , millest kõnelavad vanad pärgamendirullid Arhiivis , mis on vanemad kui Surnumere äärest leitud õpilaste kirjavigadest kubisevad etteütlused ja Vatikani vanimad tekstid . 
34	NA	" "" Niisiis , Vatikan , "" küsis Grpowski lõpuks . "
34	NA	" "" Seda võis oodata . "
34	NA	" See sobib talle kuidagi ... "" "
35	NA	" "" Arvad , et tegu on jälle Suure Jahiga ? "" "
35	NA	 Kui don oligi üllatunud , ei näidanud ta seda välja . 
36	NA	" "" Kahtlustan seda , aga ei arva veel . "
36	NA	 Lõppeks on ju viimasest korrast seitse aastat . 
36	NA	" Ja paavst on vana ... "" "
37	NA	" "" Kuid siin , Roomas ? "
37	NA	 Siin , kus on Liiga peakorter ... ta peaks ju teadma . 
37	NA	" Rooma on kindel linn , viimane kants , kõige ebatõenäolisem koht , kus ta võiks üritada . "" "
38	NA	" "" Üks kindel linn ja varjupaik , "" pomises Grpowski mõtlikult . "
38	NA	" "" Tead , selles võib isegi midagi olla ... "" "
39	NA	" "" Mida sa silmas pead ? "" "
40	NA	" "" Lihtsalt üks uitmõte . "
40	NA	" Võibolla mitte midagi . "" "
41	NA	" "" Mulle on su uitmõtted alati meeldinud . "" "
42	NA	 Kelner tõi neile toidud , restoranis keerati muusika valjemaks , tüdrukud kõrvallauas olid otsustanud juba lahkuda , kuid nüüd hakkasid kostma hakkavale laulule kaasa kõõrutama . 
42	NA	 Nad ei osanud inglise keelt , kuid refrääni teadsid nad kuulmise järgi . 
43	NA	" "" ... only seventeen , young and sweet , "" hõiskasid nad rõõmsalt kaasa ja Manuela tegi Grpowskile kelmikalt silma . "
44	NA	" "" Muretu ajastu , "" tähendas Grpowski . "
44	NA	" "" Ilmselt nii hakatakse seda aega kunagi kutsuma . "
44	NA	" Kõik on nagu paigas ja välja kujunenud . "" "
45	NA	" "" Teil ju streigitakse ? "" "
46	NA	" "" Kah mood , mis muud ... "" "
47	NA	" "" Hear the beat of the tambourine yeah yeah ... see that girl , watch the scene , dig in the dancing queen ... "" "
48	NA	" "" Sul on homme kohtumine kardinaliga . "
48	NA	 Ta ootab sind oma villas . 
48	NA	 Viin su autoga sinna ja tulen pärast järgi , ta tahtis ainult sind . 
48	NA	" Ole ettevaatlik ! "" "
49	NA	" "" Mida on mul kindlas linnas karta ? "" "
50	NA	" "" Rooma jääb Roomaks . "
50	NA	 Iga õige sitsiillane pelgab pisut seda linna . 
50	NA	" Ettevaatlikkus ei tee kunagi halba ! "" "
51	NA	" "" You are the dancing queen ... "" "
52	NA	" "" Tegelikult päris ilus laul , "" mõtiskles Grpowski kuuldavalt . "
52	NA	" "" Peaks tütretütrele selle plaadi ostma , poolakeelset muusikat enam ju ei kuulata ... "" "
53	NA	 Don kallas endale veel veini . 
53	NA	" "" Ma ei pea sulle ülesande diskreetsust rõhutama . "
53	NA	 Kogu Vatikan on niigi ärevil , paavst on suremas , keegi minuga rääkida ei julge . 
53	NA	 Ma ei tea täpselt , mis neil seal toimub , selle pead sa enne välja selgitama . 
53	NA	" Kuigi paljud ei taha seda Liigas tunnistada , on minugi võimalused Vatikanis piiratud . "" "
54	NA	" "" Ära muretse , "" kostis Grpowski . "
54	NA	" "" Sa oled Vatikani alati liiga tõsiselt võtnud . "" "
55	NA	" "" Amet on selline , amet kohustab . "
55	NA	" See , et ma nende rahasid liigutan , ei tähenda veel , et nad mind täielikult usaldavad , "" torises don Pucco . "
56	NA	 Liiga Meister asus juba sajandeid Roomas , tegelikult sellest ajast alates , kui katoliiklik maailm Rooma paavsti kummardab . 
56	NA	 Vatikanile tuli lähedal olla . 
56	NA	 Neid oli tarvis oma tegemistest teadmises hoida . 
57	NA	 Liiga ei vaadanud kunagi katoliku kiriku eksortsistide peale kui usurpaatoritele , kuigi mõneti selline alus Liigal ju oli . 
57	NA	 3. sajandil asutas kirik eksortsistide institutsiooni , et end ristida laskjate hingest kuri vaim välja ajada . 
57	NA	 Selline komme oli vana , tuli judaismist , egiptuse usundist ja suurel määral zoroastrismist , kes kõik kurje vaime uskusid . 
57	NA	 Ja kui kanoonikud kunagi piiblit kompileerisid , kirjutasid nad kõikidest religioonidest , mida teadsid , kokku mingi hookuspookuse langenud ingleist , deemoneist ja kurjadest vaimudest . 
57	NA	 Loomulikult käis kogu supi juurde ja vürtsiks eksortsist . 
57	NA	 Liiga vaatas uute amatööride teket rahuga pealt ja teeb seda juba ligi paar tuhat aastat — kirik juhtis nende raskelt töölt tähelepanu kõrvale ja tegeles ainult enda väljamõeldud deemonitega , õieti nendega , mis teistest muistseist usunditest inimesele arusaadavasse keelde ümber pandi . 
57	NA	 Katoliku eksortsistid ei osanud kunagi harilikku skisofreeniat tõelisest seestumisest eristada ja kui neile isegi tõeline teistpoolsusest eksinud olend ette juhtus , käsitlesid nad seda ladinakeelsete palvete , hariliku joogivee ja puust ristiga — ning aimamata , et sellelaadsel atribuutikal oli ka kunagi mingi tegelik sisu olnud . 
57	NA	 Kreeka keelest tõlgiti loitsud ladinasse , kogu süsteemi korrastati vastavalt kristlusele . 
58	NA	" Vatikan vaatas sajandist sajandisse "" konkureerivale organisatsioonile "" üha leebemalt . "
58	NA	 Enam ei põletatud tõelisi eksortsiste tuleriidal , ei keerutatud neid rattal ega torgitud kuumade oradega . 
58	NA	 1954. aastal palus Vatikani ametlik ülemeksortsist Monsenjöör Baldo Corradoni Liiga tollase Meistri Jan van Hooydinki käest isegi põhjustatud kannatuste eest vabandust . 
58	NA	 Kirik oli paralleelsest salaorganisatsioonist loomulikult kogu aeg teadlik olnud — ise aimamata , kui vana ühisusega neil tegelikult tegemist on . 
58	NA	 Uutel aegadel koheldi Liigat kui entusiastidest esoteerikuid , kellest mingit kahju ei sünni ja keda enam ketserite kombel jälitama ei pea . 
58	NA	 Ajad on ju muutunud . 
59	NA	 Ajad olid tõepoolest muutunud . 
59	NA	 Liiga käsutuses oli 20. sajandi tehnika . 
60	NA	 Don Pucco esindas organisatsiooni , mis omas laboreid Silicon Valleys ja arveid Zürichis . 
61	NA	 Jõud , kellega Liiga võitles , olid vanad ja ei kohanenud enam nii kiiresti . 
61	NA	 Neid oli dramaatiliselt vähemaks jäänud ... 
61	NA	 Vatikan ei saa kunagi teadma , et 20. sajandi teisel poolel oli Liiga lõpule viimas milleeniumitepikkust võitlust . 
61	NA	 Lõpule viimas , kuid mitte lõpetamas . 
61	NA	 Sest see võitlus ei lõppe kunagi . 
62	NA	 Erariides munk juhatas Grpowski läbi sireliaia villa taha terrassile , kus kardinal Lato varjualuses ajalehte luges . 
62	NA	 Tema ees laual oli veeklaas ja lõpetamata hommikueine . 
62	NA	 Puudel kudrutasid Rooma laulutuvid , oli palav . 
62	NA	 Kuigi maantee oli vaid mõnesaja meetri kaugusel , ei kostunud siia rohelisse ja niiskesse aeda teekära . 
63	NA	 Grpowski kandis truult halli ülikonda ja kerget suvekaabut . 
63	NA	 Ta higistas , aga talle meeldis see . 
63	NA	 Lato vaatas samme kuuldes raja poole ja tõusis . 
63	NA	 Ta oli palju muutunud . 
63	NA	 Kõhnemaks jäänud , kokku kuivanud , kängunud , kuigi oli alles viikümne kolmene . 
64	NA	 Tegelikult oleks see pidanud olema kahe ammuse sõbra kohtumine . 
64	NA	 Noorepõlvekaaslasi kohates unustavad inimesed nendevahelised tegelikud suhted , läbi aastate meenub ainult inimine . 
64	NA	 See kõik oli ju nii ammu ... 
64	NA	 Muidugi olime me sõbrad , kuidas siis ? 
64	NA	 Noorus , unistused , püüdlused ... 
65	NA	 Munk , kes Grpowski aeda juhatas , valmistus kohe lahkuma , kuid Lato viipas ta tagasi . 
66	NA	 Grpowski arvas , et ta peaks kergelt kummardama ja nii ta tegigi . 
66	NA	 Lato astus talle kindlal sammul vastu , võnkus küll veidi ja pani käed Grpowski õlgade ümber . 
66	NA	 Nad embasid . 
67	NA	" "" Rõõm sind näha , "" ütles kardinal selges ja puhtas poola keeles . "
68	NA	" "" Minul samuti , "" vastas Grpowski siiralt . "
69	NA	 Kunagi käisid nad koos sõjajärgses Varssavis seminaris . 
69	NA	 Noor Grpowski oli sinna sattunud juhuslikult , Bronisalw Lato aga teadlikult . 
69	NA	 Hoolimata kõigest olid need ilusad ajad . 
69	NA	 Pärast teist aastat tuli Grpowskile järele üks täiesti võõras mees , aga ta oli kohe mõistnud kuhu ja milleks . 
69	NA	 Ilmselt oli ta juba siis oma saatust aimanud . 
69	NA	 Üsna tihti juhtub , et tulevane Liiga eksortsist leitakse vaimuliku seminarist . 
69	NA	 Kas nad olid Latoga sõbrustanud ? 
69	NA	 Ilmselt mitte , kuid nad olid hästi läbi saanud , vahest dogmaatikast vaielnud ja koos raamatukogus Püha Augustinust tudeerinud . 
69	NA	 Neil oli palju ühist — pühendumus ja eesmärgikindlus näiteks . 
69	NA	 Grpowski polnud kunagi kahelnud , et Latost tuleb hea preester . 
70	NA	 Lato osutas laua kõrval seisvale vabale toolile , nad istusid . 
70	NA	" "" See on Ernesto , "" ütles Lato oma teenrile viidates . "
70	NA	" "" Ma soovin , et ta jääks siia . "
70	NA	 Sul ei ole midagi vastu ? 
70	NA	 Ta teab niigi kõike . 
70	NA	" Poola keelt ta ei oska , aga on vaja , et ta siia jääks . "" "
71	NA	 Loomulikult ei olnud Grpowskil selle vastu midagi . 
71	NA	 Ta sirutas end korvtoolis mõnusalt välja . 
71	NA	" "" Sul on väga ilus elamine , "" ütles ta . "
71	NA	" "" Mõjuavaldav villa ... "" "
72	NA	" "" Käib ameti juurde . "
72	NA	 Mina vajan ainult vaikust ja rahu . 
72	NA	" Luksusest ma tõepoolest ei hooli . "" "
73	NA	 Grpowski uskus teda . 
74	NA	" "" Ma kardan , et meil pole palju aega , "" jätkas Lato . "
74	NA	" "" Ametlikult olen ma praegu haige . "
74	NA	 Osalt vastab see tõele , ma ei tunne ennast tõesti hästi . 
74	NA	 Aga jätame meenutused teiseks korraks . 
74	NA	" Ka sa tead , miks ma sind kutsusin ? "" "
75	NA	" "" Pucco oli napisõnaline , "" vastas eksortsist . "
75	NA	" "" Ilmselt pole temalegi palju räägitud . "" "
76	NA	" "" Ainult mina olengi temaga ühendust võtnud . "
76	NA	 Meie enda ülemeksortsisti ma ei usalda . 
76	NA	" Vähemalt praegu mitte ja sa tead miks . "" "
77	NA	 Grpowski teadis . 
77	NA	 Paavst oli haigevoodis , oli suremas . 
77	NA	 Paavstil oli vähk . 
77	NA	 Vatikan kihas ja oli ärevil . 
77	NA	 Kui vähegi andis , ei usaldanud keegi kedagi . 
78	NA	" "" See algas kaks kuud tagasi , "" alustas kardinal . "
78	NA	" "" Esimene kord oli 15. mai hommikul . "
78	NA	 Olin peegli ees ja ajasin habet . 
78	NA	 Minu ees oli klaas kuuma veega . 
78	NA	 Äkitselt hakkas nagu mingi kerge vibratsioon , nägin seda veeklaasist selgesti . 
78	NA	 Lõikasin sisse , käsi värahtas , nagu oleks keegi lükanud . 
78	NA	 Siis tundsin tugevat tõuget ja lõin pea vastu peeglit , mis mõranes . 
78	NA	 Ka laubalt hakkas verd voolama . 
78	NA	 Ajasin end püsti ja keerasin toa poole . 
78	NA	 Loomulikult oli see tühi . 
78	NA	 Aga ma olin ehmunud ja ärevil . 
78	NA	" See oli esimene kord . "" "
79	NA	 Grpowski noogutas . 
79	NA	" "" Kas aken oli lahti ? "" küsis ta siis . "
80	NA	" "" Ma arvan , et jah , "" nõustus kardinal pärast mõttepausi . "
80	NA	" "" Oli väga palav . "" "
81	NA	" "" Hästi , mis edasi sai ? "" "
82	NA	" "" Järgmine kord tuli see õhtul . "
82	NA	 Selsamal õhtul . 
82	NA	 Siis ma sain juba aru . 
82	NA	 Olin kabinetis ja kirjutasin . 
82	NA	 Paavst oli juba nädalajagu haige olnud , tööd oli palju . 
82	NA	 Trükkisin masinal üht teksti ja olin üpris väsinud . 
82	NA	 Algas kõik jälle vibratsioonist . 
82	NA	 Ja siis paisati mind laua tagant ümber , kukkusin koos tooliga . 
82	NA	 Ajasin end vaevu püsti , kuid juba tuli uus tõuge ja ma lendasin vastu seina . 
82	NA	 Aga toas ei olnud mitte kedagi ! 
82	NA	 Müra peale sööstis Ernesto alt üles ja temagi nägi , kuidas mind mingi jõud vastu seina surus ja raputama hakkas . 
82	NA	" Ma ei teadnud siis , mida täpselt tundsin , ma ei tajunud kontakti . "" "
83	NA	 Lato vaikis hetkeks , võttis lonksu vett . 
83	NA	 Eksortsist pani tähele , et peale väikest sõõmu valas Ernesto klaasi kiiresti triiki täis . 
84	NA	" "" Aga enam ma ei kahelnud . "
84	NA	 See oli Saatan , kelle jõud hakkas minu sisse ronima . 
84	NA	 Olin kurjuse jõudude poolt välja valitud . 
84	NA	 Olin šokis . 
84	NA	 Selline asi on võimatu , läheb lahku kõigega , mida Kirik deemonitest teab ... 
84	NA	" Ma tean üldjoontes sinu seisukohti , Mieczislaw , tean , mida teie Liiga arvab , kuid katsu ennast nüüd panna minu olukorda . "" "
85	NA	 Grpowski katsus . 
85	NA	" Sellepärast ta küsiski ettevaatlikult : "" Oled sa mõelnud , et see võis olla lihtsalt nõrkushoog , üleväsimus , liigtöötamine või kehvveresus ? "
85	NA	" On ärevad ajad , palju tööd ja närvilisust ... "" "
86	NA	" "" Närvilisus ei tõsta sind kohalt õhku ega peksa vastu seina . "
86	NA	 Üleväsimus ei torma kiirrongina sinu sisse . 
86	NA	 Nõrkushoogu ei hoia eksortseerimispalved tagasi . 
86	NA	 Kehvveresus ei tule vibreerimise saatel . 
86	NA	 See on deemon , mu sõber , ja sa tead seda . 
86	NA	 Ta hakkas tulema tihedamini , algul kord nelja päeva jooksul , siis ülepäeviti . 
86	NA	 Ja alati algab see vibreerimisega , tunnen peapööritust ja siis haaravad mind kellegi nähtamatud käed , tõstavad üles , pillutavad mööda tuba . 
86	NA	 Ma hakkan vappuma ja värisema , nagu Ernesto räägib , sest ise kaotan teadvuse ja peale valu ja kohutava väsimuse ei mäleta ma midagi . 
86	NA	 Ma ei suuda selle deemoniga suhelda ... 
86	NA	" Aga ma väsin , Mieczislaw , olen kurnatud ja kaua ma enam vastu ei pea . "" "
87	NA	" "" Mida sa oled ette võtnud ? "" "
88	NA	" "" Ma palvetan . "
88	NA	" Ja Ernesto palvetab . "" "
89	NA	" "" Ja see on kõik ? "" "
90	NA	" "" Mul on keldris altar , seal on suur puust rist . "
90	NA	 Iga kord , kui näen veeklaasis kerget vibratsiooni , jooksen keldrisse . 
90	NA	 Ernesto seob mind nahkrihmadega risti külge ja piserdab ruumi püha veega . 
90	NA	 Ja ma palvetan seni , kuni suudan , siis jätkab Ernesto üksi . 
90	NA	 Tavaliselt me saame tast jagu , aga ta tuleb tagasi . 
90	NA	 Ja iga kord tugevamana . 
90	NA	" Ma ei teagi , kes meist rohkem kannatab — mina või Ernesto . "" "
91	NA	" "" Ja kõigest hoolimata pöördud sa abi saamiseks Liiga , mitte Vatikani ülemeksortsisti poole ? "" "
92	NA	" "" Sa tahad küsida , kas minu usk on vankuma löönud ? "" "
93	NA	" "" Ei , mitte seda ei tahtnud ma küsida . "
93	NA	 Sa tead , et meile on kõik abipaljuad sõltumata usust võrdsed ja meie kaanonite järgi pole religioonil teispoolsuse jõududega vähimatki pistmist . 
93	NA	" Ma tahan teada , miks ei kasuta sa katoliku kiriku abi , kes on endale ise sellisteks puhkudeks jõu ja õiguse võtnud deemonitega toimetulemiseks ? "" "
94	NA	 Lato ohkas sügavalt . 
94	NA	" "" Sest sellist asja ei saa juhtuda , nagu minuga praegu toimub . "
94	NA	 Pole kunagi juhtunud , et Saatan oleks proovinud seestuda tõelise uskliku hinge . 
94	NA	 Kiriku õpetus räägib , et deemonid haaravad hingi , kes usuvad valesti , on sooritanud usuga kokkusobimatuid akte või pole üldse end Jumalale pühendanud . 
94	NA	" Preestri hinge ei saa seestuda , see on absurd . "" "
95	NA	 Jah , katolik kirik uskus vankumatult , et on tegevusi ja mõtteid , mis meelitavad Saatanat . 
95	NA	 Ja kurja väljaajamine ehk eksortsism kasutab ju ainult palveid ja püha toimega esemete väge . 
95	NA	" Grpowskile meenus üks vana kodukandi kõnekäänd — "" Milleks puid metsa vedada ? "" "
95	NA	 Saatan ei saa haarata korraliku uskliku hinge , saati siis veel Vatikani kardinali oma . 
96	NA	" "" Sa kardad , et sind hakatakse süüdistama usust taganemises ? "" uuris Grpowski . "
97	NA	" "" Saatanal on tugev ja tegev jõud . "
97	NA	 Ta on olemas . 
97	NA	 Ta pole midagi , mille üle vaileda . 
97	NA	 Ja võib teha kurja kaitsmata hingele , sellele , kes pole end Jumalale pühendanud . 
97	NA	 Tal on vaja hingi , et neid Jeesus Kristusest eemale meelitada ja igaveseks põrgutulle paisata . 
97	NA	 Ma ei karda enda pärast . 
97	NA	" Ma kardan kogu usu pärast . "" "
98	NA	" "" Ma vist ei mõista sind . "" "
99	NA	" "" Võibolla Pucco ei öelnud sulle ... "
99	NA	" Võibolla ta ei teagi , aga minu kõrvu on jõudnud kuuldused , et mitmed ringkonnad on uue Paavsti kandidatuuri suhtes kokkuleppele jõudmas . "" "
100	NA	" "" Paavst on ju veel elus ! ? "" "
101	NA	" "" Justnimelt . "
101	NA	 Veel elus . 
101	NA	 Seepärast sellest avalikult ei räägitagi . 
101	NA	" Hääletus on küll salajane , aga alati on tehtud eelnevaid kokkuleppeid . "" "
102	NA	" "" Kes see väljavalitu siis on ? "" "
103	NA	" "" Jumala ja sinu alandlik teener . "
103	NA	" Nad näikse arvavat , et minust võib tulla hea paavst ! "" "
104	NA	 Pucco võttis ta Lato villa eest peale ja küsis , kuhu sõita . 
104	NA	 Grpowski mõtles hetke . 
104	NA	" "" Sõidame õige Foorumi varemetesse , "" pakkus ta siis . "
