par_nr	head	sentence
12	NA	" "" Mida mul teha tuleb ? "" "
13	NA	" "" Üsna vähe . "
13	NA	 Kõik on juba tehtud . 
13	NA	" Teie asi on vaadata , et sõlmed koos püsivad . "" "
13	NA	 Mees tõllas küünitas veidi tahapoole ja ulatas ratsanikule väikese karbi . 
13	NA	" "" On kolm paela sõlmedega , kolme Sõna kaitsmiseks . "
13	NA	 Selles karbis on kaks ja te teate , kus asub kolmas . 
13	NA	 Ja on kolm reeglit . 
13	NA	 Ärge puudutage neid ! 
13	NA	 Ärge laske päevavalgusel neile peale paista ! 
13	NA	 Igal neljapäeva õhtul tilgutate minu poolt näidatud kabelis igale sõlmele tilga verd . 
13	NA	" Veri on väikses pudelis seal karbis. "" "
14	NA	" "" Ja kui ... kõik on läbi ? "" "
15	NA	" "" Lähevad sõlmed sama teed . "
15	NA	 Matke nad maha kabeli taha , pühitsetud mulda . 
15	NA	 Sügavale . 
15	NA	 Aga kolmanda peate õigel ajal kätte saama . 
15	NA	" See on korraldatud. "" "
16	NA	" "" Ma tean. "" "
17	NA	 Nad vaikisid hetke , siis tahtis ratsamees veel midagi öelda , ent teine hõikas juba käskivalt kutsarit . 
17	NA	" "" Mul on aeg teele asuda . "
17	NA	" Pean hommikuks Riiga jõudma , "" sõnas ta hüvastijätuks . "
17	NA	" "" Laev läheb õhtupoolikul. "" "
18	NA	" "" Head teed ! "
18	NA	" Ma ei suuda kirjeldada kogu rüütelkonna tänutunnet ... "" "
19	NA	" "" Polegi vaja . "
19	NA	" Jumal õnnistagu teid , parun ! "" "
20	NA	" "" Ja teidki , püha isa ! "" "
21	NA	 Aeglaselt kadus tõld teekäänaku taha , ratsamees ei jäänud kauaks sellele järele vaatama , vaid kannustas hobust ja kappas tagasi oma mõisa poole , karp sõlmedega põuetaskus ja käed ratsmete ümber külmast kronksus . 
22	NA	 Ta tundis , kuidas sõlmatud paelad läbi riiete ja karbi ta rinda kõrvetavad ning kuidas nad ahastusest ja valust karjuvad . * 
23	NA	 Kolistav kodukäija 
24	NA	 Aga Kaikajaagu talu õuel säras varahommikul juba soe päike , mis öised jääkirmed kiirelt peletas . 
24	NA	 Vana taluhoone ja küüniubrik vajanuks hädasti töökäsi , mis lagunevad palgid ja sindlid uutega asendaks , vahest uue laudagi ehitaks , sest too juba õige lääpas oli . 
24	NA	 Talu taha jäi karjamaa ja idakaarde metsaviirg — laas kulges siit pea Otepääni välja , vaid aegajalt mõnele künklikule põllulapile ruumi tehes . 
24	NA	 Kitsuke teerada viis õuelt karjamaa vahelt läbi , kuni mõne versta pärast suuremaga ühines . 
24	NA	 Kui Sänna-Tarmo majast välja astus , oli perenaine juba loomad talitanud ja asus just ainsat lehmakronu karjamaa poole vedama . 
24	NA	 Ta oli poole ööni mehe kõrval istunud , eks ikka selleks , et näha kuidas Tarmo tema painajatele lõpu teeb . 
24	NA	 Aga silm oli kinni vajunud . 
24	NA	 Loomad ju ... 
25	NA	 Mees seisis hetke lävel ja hakkas siis piipu toppima . 
25	NA	 Pikk , rohmakas ja jõuline , tahutud nurgeliste näojoontega mürakas mees . 
25	NA	 Seljas põlvini ulatuv mantel , peas kaabulodu , õlal märss . 
26	NA	" "" Nu , kaiss tüü joba tettu ? "" hõikas perenaine üle õue , kui pangega lauda poole jooksis . "
26	NA	 Tarmo noogutas . 
26	NA	 Kui Kaikajaagu Ann Sänna-Tarmo juurde tuli , ta karjatas . 
26	NA	" "" Ai , heldeke ! "
26	NA	" Sul jo puha veri kõrvant vällan ? "" "
27	NA	" "" Es tuu tii midagist , "" porises Sänna-Tarmo . "
27	NA	" "" Õks juhtse. "" "
28	NA	" "" Sa peas' tohtride manu kaema , "" arvas Ann , "" säänatse lõhkise kõrvaga ... "
28	NA	" Tuu tekse vai ? "" ja näitas peaga maja poole . "
29	NA	" "" Tuu neh , "" noogutas mees pead . "
30	NA	" "" Nüid siis viil , vasta ummõgut , ma esigi es kuulse , "" vangutas naine pead . "
30	NA	" "" Muidu kolistass ja kiusass , mes jakse , une raasugi es lasõ silma tullõ. "" "
31	NA	" "" Küll nüid lasep. "" "
32	NA	" "" Ah õks save jagu vai ? "" "
33	NA	" "" Jah , "" ohkas mees ja popsis rahuga piipu . "
33	NA	" "" Ai ta enamb tulõ , a'asin ta välla. "" "
34	NA	" "" Taivale tänu ! "" õhkas naine . "
34	NA	" "" Mol nakse jo irmgi , et mes ma väeti naesterahvas ütsi säänatse kotonkävva vasta tii ... "" "
34	NA	 Ta sülitas . 
35	NA	" "" Jo sa tiadse , kes tuu kotto kävse . "
35	NA	" Mutu olõski irm nakanu , "" arvas Tarmo . "
36	NA	" "" No kost ma tota tiia , "" laiutas naine käsi . "
36	NA	" "" Jaak jo mittu aiga koolnu , äga's siis enamb nakasi tulla . "" "
36	NA	 Ja kadus taas lauta . 
36	NA	 Tarmo ei hakanud vaidlema , istus lävepakule maha ja popsis piipu . 
36	NA	 Veel jupp aega kolistas Ann laudas , enne kui toa poole jooksis ja mehele suure moonakoti kokku pani . 
37	NA	" "" Tänutähess vai nii , "" ütles ta häbelikult , "" mede iale avita'le . "
37	NA	" Äga pallu põle , a tuu mes om ... "" "
38	NA	" "" Aitüma , "" kostis Tarmo . "
38	NA	 Rohkem nad ei rääkinudki . 
38	NA	 Mees viskas ühele küljele oma märsi , teisele õlale riputas töötasuna saadud moonakoti ja hakkas vaikides metsa poole astuma . 
38	NA	 Naine seisis õuel ja vaatas talle pikalt järele . 
38	NA	 Siis ta sülitas uuesti ja pomises midagi vihaselt . 
39	NA	 Keskhommiku paiku , kui Ann hagu raius , hakkas tee pealt kostma häält , mis Kaikajaagul väga haruldane — hobuste kappamine ja vankrirataste kolin . 
39	NA	 Ann ajas end hämmeldunult sirgi ja vaatas tee poole . 
39	NA	" "" Opman vai ? "" mõtles ta imestunult . "
39	NA	 Aga ei olnud opman ; kaarik oli küll ja selles kutsar ning tekkidesse mähitud reisija . 
39	NA	 Õule jõudes hüppas reisija kergel sammul kaarikust välja , vaatas ringi ja jooksis vilkalt Annu poole . 
39	NA	 Üllatusega avastas Ann , et tulija oli naisterahvas . 
39	NA	 Sihvakas küll , kaunite näojoontega , ent mitte esimeses nooruses enam . 
39	NA	 Õbluke punasekirju pearätt ei suutnud naise pikka helepruuni juustepahmakut enda alla suruda — need lehvisid tuules ja Ann tundis õhus peent linnahaisu . 
40	NA	" "" Oh hea emake , öelge ometi , kas see on Kaikajaagu talu ? "" hüüdis naine jooksu pealt . "
41	NA	" "" No tia , mes ta's muut piass olõma ? "" naeris Ann ettevaatlikult . "
41	NA	 Ta polnud juba aastaid linnainimest näinud ; veel enam sellist , kes Kaikajaagu talu taga otsib . 
41	NA	 Kaariku nägemisest esimene hirm oli nüüd — kui sealt naisterahvas välja karanud — hajunud . 
41	NA	 Kohtupristavit ei kartnud Ann ju tegelikult enam ammu ... 
41	NA	 Kui nemad tulnud oleks , siis ikka tükk aega tagasi . 
41	NA	 Kui Jaak siit vankril kalmistu poole veeti . 
42	NA	 Naine jõudis Annu juurde ja haaras tal kätest . 
42	NA	 Ta nägu õhetas ja silmad olid nutetud . 
42	NA	" "" Mina olen sõitnud pika tee , otse Venemaalt Tartu linna ja edasi Võru peale ja mitu valda ja küla läbi sõitenud , kuhu mulle juhatust anti , et ikka Sänna- Tarmot leida . "
42	NA	" Ja Pangodi kõrtsitare alt anti teada , et temamoodi mees just Kaikajaagu poole läinud oli. "" "
43	NA	" "" Ol' tõne küill siin , "" noogutas Ann . "
43	NA	" "" Ma esi kutse. "" "
44	NA	" "" Oh , emake , kui isamaa ilu teile armas on , siis ütelge omete , et kas tema veel siin on ? "" "
45	NA	" "" No ammu läänu joba , "" lõi Ann käega , ise uudishimust lõhki minemas . "
45	NA	" "" Sai ummõgu tüü tettu ja mõtsa puule katuski. "" "
46	NA	" "" Töö , mis töö ? "" "
47	NA	" "" Üits kottokävva vaim kolistase tare all . "
47	NA	" Mia kutse õks Tarmo. "" "
48	NA	" "" Kodukäija ? "" oli naine ehmatanud . "
48	NA	" "" Et noist pea ka aus talurahvas iial rahu saama ! "
48	NA	" Aga millal see oli , kui Tarmo siit ära läks ja kuhu poole tema küll suundus ? "" "
49	NA	" "" Äi mia küll noid nõia kävemisi vai tekemisi tia , "" õhkas Ann . "
49	NA	" "" Mõtsa puule ta läits , "" ja näitas käega lõunakaarde . "
50	NA	" "" Proua , "" hõikas äkki kutsar kaariku poolt , kes nende kõnelust kahtlemata kuulnud oli . "
50	NA	" "" Jäljed on veel selgelt näha ! "" "
50	NA	 Ja näitas mahatallatud rohu peale , kust Sänna-Tarmo mõned tunnid tagasi läinud oli . 
51	NA	 Naine laiutas ahastuses käsi , näis nagu puhkeks ta nutma . 
51	NA	 Ta taarus veidi koha peal ja juba voolasidki pisarad ta silmist . 
51	NA	 Kutsar jooksis ta juurde ja püüdis ta kinni , sest muidu oleks naine maha kukkunud . 
52	NA	" "" Hilja , liiga hilja ! "" halas ta . "
52	NA	" "" Miks küll minule seda õnne ei anta , et enne loojangut kasvõi üksi õilis tegu isamaa heaks korda saata ? "" "
53	NA	" "" Me peaksime nüüd küll linna poole tagasi sõitma , proua Mich ... "" arvas kutsar . "
54	NA	" "" Ära kutsu mind siin niimoodi ! "" hüüatas naine läbematult . "
55	NA	" "" Härra võtab mul niigi naha maha , kui kuuleb , et teid siia soode ja metsade keskele vedasin. "" "
56	NA	" "" Isa ei tohi teada , "" sosistas naine . "
56	NA	" "" Isa pole kunagi aru saanud ... "
56	NA	" Ja ta on haige ka. "" "
57	NA	 Ann ei mõistnud selle kõige peale midagi kosta . 
58	NA	" "" Mine too kuuma vett , "" käskis kutsar teda . "
58	NA	" "" Proua on läbinisti külmetanud ja tervis tal ka kehvavõitu. "" "
59	NA	" "" Me ei tohi silmapilkugi kaotada , Jaagup , "" sosistas naine siis äkki . "
59	NA	" "" Ma pean tema jälgedes metsa minema. "" "
60	NA	 Kutsar vangutas pead ja nad jootsid naisele kuuma rohuteed . 
60	NA	 Siis ta läks . * 
61	NA	 Kohtumine metsas 
62	NA	 Sänna-Tarmo ei kõndinud metsa vahel kaua . 
62	NA	 Valu kõrvas muutus liiga tugevaks , ta otsis sobiva kuivema koha , istus ja otsis märsist parajat maarohtu ; segas ojas leotise , pühkis hüübinud vere ja ravis ennast . 
62	NA	 Hiljem vaatas töötasuks pandud moonakotti , kangutas leivapätsi ja singitüki välja ning hakkas sööma . 
62	NA	 Silmad olid keskendunud ühte punkti metsavahel , suu mälus toitu , rasvaseid käsi pühkis otse kuube . 
62	NA	 Tarmol oli palju mõelda . 
62	NA	 Liiga palju ühe hariliku kodukäija väljaajamise juhtumi jaoks — tavaliselt unustas ta need kiiresti . 
62	NA	 Tavaliselt mõistis ta surnut lepitada ja veenas teda tagasi minema . 
62	NA	 Nüüd polnud ta kindel , kas mitte polekski parem olnud , kui Jaak kodu edasi oleks käima jäänud . 
62	NA	 Kaua mõtles ta . 
62	NA	 Ja tundis siis , et pole öö läbi maganud . 
62	NA	 Pangodi kõrtsi manu ta tagasi minna ei tahtnud — lärmakas seltskond polnud Tarmo meele järele . 
62	NA	 Aga Vainkülli maadele , koduse metsatare juurde ta tänase päevaga ka ei jõuaks . 
62	NA	 Ööd metsas veeta on liiga külm . 
62	NA	 Targem on päeval magada ja öösel kõndida . 
63	NA	 Nõid tõi kuuseoksi , ja keeras ennast mantlisse . 
63	NA	" Ent enne uinumist kuulis ta kaugel metsaserva poolt heledat naisehäält : "" Tarmo ! "" "
64	NA	 Esiti arvas ta , et Ann teda taga otsib , kuid hääle nooruslikum kõla ja ahastus veensid teda vastupidises . 
64	NA	 Ann oleks olnud tige ja kuri . 
64	NA	 Ta ei kartnud oma surnud meest , kellele osavasti mürki sisse söötnud oli . 
64	NA	 See naine ei kartnud midagi , kodukäija oli teda ainult häirinud . 
64	NA	 Ja Jaagul polnud kurje kavatsusi , ta oli ainult teada tahtnud , miks ? 
64	NA	 Mille eest ? 
65	NA	 Aga sellele vastamine polnud Tarmo asi . 
65	NA	 Vastama oleks pidanud sellele kohtupristav või urjaadnik . 
65	NA	 Aga Tarmo ei anna iialgi ühtegi oma üles . 
65	NA	 Oma võõrale . 
65	NA	 Küll Taara hiiekohtus Annu üle kohut mõistetakse ; küll maa hoolt kannab , et mõrtsuk karistud saaks . 
66	NA	 Tulija ei olnudki Ann vaid üks naine , keda Tarmo ähmaselt mäletas . 
66	NA	 Nad olid kohtunud , kümmekond aastat tagasi , tänu Võru lauluisa imelikkudele soovidele . 
66	NA	 Tarmo mäletas , et kord oli talle Madise läbi sõna saadetud , et Võru linnast keegi tohter ja vanade laulude üleskirjutaja temaga kõneleda sooviks . 
66	NA	 Tarmo läks linna . 
66	NA	 Selgus , et luuletaja temalt oma kirjatööde tarbeks needmise ja nõidumise sõnu teada tahab . 
66	NA	 Talle olla räägitud , et just Tarmo siitkandist kõige paremini vanade aegade loitse mäletab . 
66	NA	 Aga kui selgus , et seda kõike Lauluisal ainult naljaviluks tarvis , et kedagi kurja kaetamise alt lahti nõiduda polegi tarvis , oli Tarmo vihastanud ja linnast sääred teinud . 
66	NA	 Või nemad arvavad , et loitsimised on ülestähendamiseks ja lõbu pärast ettelaulmiseks ! 
66	NA	 Niimoodi võib nõiavägi neist sootuks ära kaduda , kui nad paberile panna ja inimeste vahel laiali jaotada . 
66	NA	 Pealegi polnud tal ju vaja kedagi nõiduda ja kui asja pole , siis pole ju ka sõnu millestki võtta . 
66	NA	 Ega's ussisõnad valmis asi ole , nagu pang , et võtad ja vinnad vett täis ! 
66	NA	 Ikka iga asja puhul omaette tuleb nad välja mõelda . 
67	NA	 Aga see naine ... tema oli — siis palju noorem ja siledama välimusega — sealsamas Võru linnas olnud ja lauluisa soove tagant õhutanud , ka Tarmole peaaegu pisaratevoolu saatel peale käinud ning midagi esiisade pärandist rääkinud , mis kaotsi ei tohi minna . 
68	NA	 Kui taaskohtumise asjaolud on äärmiselt ebaharilikud , siis kaua nendel ei peatutagi . 
68	NA	 Mis siin ikka seletada oligi , selge ju , et naine oli tema kohta teateid palunud , pika maa maha sõitnud , Annu käest viimast juhatust saanud . 
68	NA	 Ja naine ei vaevunud ka pikalt oma eksirännakuid kirjeldama . 
68	NA	 Hilistalvine mets oli ta riided lõhki käristanud , ta vankus ja vaagus , ent näol oli kindlameelne ilme . 
69	NA	 Tarmo tundis kohe ära , et naine on suremas . 
69	NA	 Raske tõbi oli tal kallal ja sellise vastu rohtu pole . 
69	NA	 Mõned aastad veel , siis ta hääbub . 
69	NA	 Naine teadis seda . 
69	NA	 Sedagi oli kohe tunda . 
70	NA	" "" Hea nõia-isand , küll teeb meele kergeks , et omete ma teid ülesse leidsin , "" ohkas naine . "
70	NA	" "" Kas teie veel mind mäletate ? "" "
71	NA	 Tarmo noogutas . 
72	NA	" "" Ja ega teie minu üle enam pahane ei ole ? "" "
73	NA	 Tarmo isegi mõtles küsimuse üle järele . 
73	NA	 Ei , ta ei olnud , leidis ta lõpuks . 
73	NA	 Miks ta pidanukski . 
73	NA	 Naised on ju lõpuks ainult naised ja iseäranis neilt , kes talutööd ei tee , vaid linnas luuletuste kirjutamiste ning näitemängude korraldamisega askeldavad , ei maksa ju ilmaasjadest täit mõistmist oodata . 
74	NA	" "" No siis on küll kenasti , "" seletas naine edasi . "
74	NA	" "" Sest muidu minu süda küll sees lõhki tahaks minna , kui teie ikka veel vaenuvimma peaksite . "
74	NA	 Mis olnud , see olnud ja seda tahan mina tõeks pidada , et Eesti Hiit valvavad suured mehed väeti naesterahva rumalustest suurt tähendamist ei tee . 
74	NA	 Mina olen sagedaste ikka veel enam laps , kui ma ise arvan , ja tänan igatühte , kes seda mulle andeks annab . 
74	NA	" Ja ega mina teid hoopiski enda pärast taga ei ajanud. "" "
75	NA	 Uni tikkus Tarmole silma , mis esiti üllatusest tulija üle taanduma oli kippunud . 
75	NA	 Metsas ja maal tühja juttu ei aeta ning nõid polnud pikkade sissejuhatustega harjunud . 
75	NA	 Aga polnud ka tema viis inimeste juttudele vahele segada . 
75	NA	 Ometi ei osanud ta midagi sobimatut ette kujutada , kui sellist tühja jutuvada metsa vahel . 
76	NA	" "" Vaadake , hea nõia-isand , nüüd mina teile küll midagi ära seletama pean . "
76	NA	" Ehk olete kuulnud , et mina juba ammu enam armsa Eestimaa pinnal ei ela , vaid Kronstaadis hoopis , mis ühel saarel Sankt-Peterburgi juures ? "" "
77	NA	 Ei , Tarmo ei olnud . 
77	NA	 Ta pingutas oma teadmisi Venemaast , kuid ainult Pihkova kanti oli ta kunagi sattunud aga sealt põhja poole mitte . 
77	NA	 Peterburi pidi olema suur linn , kus Vene keiser — pikne teda võtku ! — elab , niipalju ta ometi teadis . 
78	NA	" "" Valus ja vaene on isamaast eemal olla , nõiaisand . "
78	NA	 Ka Saksamaal veeti mind ringi ja sõidutati kõige imepanu väärsematesse kohtadesse , aga isamaal minu südamele ikke kõige armsam on . 
78	NA	 Ja nüüd , tagasi jõudes Kronstaadi , käin ma ikke vahel isal külas , sest tema enam sugugi liikuda ei saa , vanaks ja väetiks on tema jäänud ! 
78	NA	 Aga mitte tema pärast , nõiaisand , hoopistükis oma isa teadmata ja ilma tema hea nõuta , otsin mina teid taga . 
78	NA	 Sest mida ma kuulsin , kui mõned päevad tagasi Tartusse jõudsin ? 
78	NA	" Et minu hea ja austatud sõber , keda teiegi mäletama peaksite , kurja tõbe küüsi on sattunud ! "" "
79	NA	 Lauluisa ? , mõtles Tarmo . 
79	NA	 Kas tema siis ongi mingi tõve endale kallale mananud nende loitsudega lohaka ümberkäimise pärast . 
80	NA	" "" Näen , et te ei mõista mind , "" rääkis naine kiiresti edasi , "" kuid pikemalt seletamiseks pole ka aega . "
80	NA	 Kopsu-onu on surma suus , nõiaisand ! 
80	NA	 Kopsu-onu , nagu teda kutsutakse ja nagu teie minu austatud sõpra tunnete . 
80	NA	" Aga see tõbi pole päris maapealne tõbi. "" "
81	NA	 Või Kopsu-onu ? 
81	NA	 Ja Tarmo käed tõmbusid rusikasse . 
81	NA	 Kui nende kirjatarkade seas oligi üks mees — peale Madise muidugi — kelle heaks tema kõik omad oskused ja teadmised tahtis mängu panna , siis Kopsu-onu see oli . 
81	NA	 Või mis onu nüüd , Tarmoga sama vanune ju teine aga selle lugupidamise ja austuse pärast , mis tema ära teeninud , teda ikka onuks hüüti . 
81	NA	 Nii siin , lõunas , kui Sakalas ja Pärnu poolgi . 
82	NA	" "" Ehk olete ka kuulnud , et minu sõber teiega kokku puutumise pärast mitmes asjas oma meelt muutis . "
82	NA	" Kas tulete temale appi ? "" "
83	NA	" "" Ma 'ep ole tohter , "" sõnas Tarmo vaikselt . "
84	NA	" "" Tohtrite õpetused siin ei aitagi , "" hüüatas naine . "
84	NA	" "" Ainult nõiamees võib maha võtta selle , mis teine kurjuse ja vimma pärast inimesele kaela nõidunud ! "
84	NA	 Nii palju kui minul teadust on selle üle , mis teie vahel aset leidis , siis pean ma tõeks , et on just nõidumine see , mis minu sõbra maha murdnud ja surmaks sängi surunud . 
84	NA	" Kui meie nüüd ühel nõul ei ole ja teie abisse ei tõtta tulema , on meie isamaa on tublist kaitsejast ilma jäänud. "" "
85	NA	" "" Kuri nõidumine ? "" küsis Tarmo . "
86	NA	" "" Kõikse kurjem siin ilma pääl , nõiaisand ! "" * "
87	NA	 4 . märts 1870 , Lõhavere linnamägi 
88	NA	 Ilma vankrita on nii raske kinniseotud inimest vedada . 
88	NA	 Eriti kui sa ise oled lihtne talumees ja sinu vang mõisasaks . 
88	NA	 Sa seod ta käed selja taha kinni , topid prundi suhu , annad aegajalt süüa-juua ja mõne võmmu , et ta liigse kisaga tähelepanu ei tõmbaks . 
88	NA	 Ja liikuda tuleb muidugi öösiti , kuidas muidu ? 
88	NA	" Neil harvadel hetkedel , mil vangi suu vaba oli , suutis ta kuuldavale tuua kähedaid häälitsusi , millest Tarmo tundis ära vaid ühe sõna : "" Halastust ! "" "
89	NA	 Ta isegi ei vaevunud vastama . 
90	NA	 Nädalaid oli kestnud nende retk Virust Sakalasse . 
90	NA	 Tarmo tundis talusid , kust süüa sai , kus elasid lahked inimesed , keda võis usaldada . 
90	NA	 Leivakannikas ja vahest kausitäis putru , jõukamas kohas anti ka seajalgu . 
90	NA	 Ikka hoolitses nõid , et tema vangil kõht täis ja meeled ärkvel oleks , et tema mõistusenatuke nälja tõttu ei kustuks . 
91	NA	 Lõhavere alla jõudsid nad päikeseloojangul . 
91	NA	 See oli hea aeg . 
91	NA	 Tarmo tahtis , et tema vang päikesetõusu ära näeks . 
91	NA	 Et näeks , kuidas soojad kiired paitavad maad ja see valgusele ahnelt vastab ; et midagi pole muutunud , et puud kasvavad edasi ja maa hingab . 
91	NA	 Hans von Lückendorf pidi seda nägema . 
91	NA	 Ühe öö peab ta vastu küll . 
92	NA	 Linnamäe põhjapoolsel nõlval sahises noorte tammede salu . 
92	NA	 Need olid tugevad puud . 
92	NA	 Sinna Tarmo oma ohvri lohistaski . 
92	NA	 Ka elujõus poleks saks temast tugevam olnud , kuigi vanust oli neil ühepalju . 
92	NA	 Nõid tundis seda salu , ta oli palju käinud , puudega kõnelnud , nendelt teateid palunud iidsete aegade kohta . 
92	NA	 Ohjaa , nad mäletasid , kuigi olid veel noored . 
92	NA	 Aga puud on kõik sugulased ja nende mälu pitk . 
93	NA	 Vang paisati puude alla , ta kondid raksusid põrutusest , suunurgast , prundi tagant hakkas verd immitsema . 
93	NA	 Tarmo soris taskutes ja võttis välja mõned esemed , sealhulgas ka väikese vaheda väitsa . 
93	NA	 Siis kompas ta tamme , sosistas sellele mõned sõnad ning tõmbas kiire liigutusega üle vangi kaela . 
93	NA	 Vaevalt see valu oli , pigem hirm ja õudus teadmisest , et tema peenesse valgesse ihusse on julgenud keegi haava teha , mis meest nüüd silmi pungitama ja vähkrema pani . 
94	NA	 Nõid määris verd tammekoorele . 
94	NA	 Ta ootas vastust . 
94	NA	 Siis see tuli . 
94	NA	 Lehesahinast ja tuulehoost kuulis Tarmo otsuse . 
94	NA	 Ta polnud hetkekski kahelnud , et see selline on . 
95	NA	 Jah , puud mäletasid seda verd , tundsid selle ära . 
96	NA	 Von Lückendorf oli surma mõistetud . 
97	NA	 Ta tegi oma ohvrile veel neli lihahaava , et veri voolaks ja selle imal lõhn tungis metsloomade ninna . 
97	NA	 Suur mets ei ole siit kaugel ja külasid samuti läheduses pole . 
97	NA	 Siis sidus ta vangi puu külge . 
97	NA	 Sidus sõlmedega , mida isegi lahti poleks osanud teha . 
98	NA	 Ta vaatas von Lückendorfi silmi ja nägi neis äratundmist ja õudust . 
98	NA	 See oli hea . 
98	NA	 Ta sureb pikkamööda ja ehk mõtleb oma ohvritele . 
98	NA	 Siis oleks nagu mehe silmisse siginenud mingi lootus . 
98	NA	 Ta lõug hakkas rabelema , ihuliikmed tõmblema . 
99	NA	" "" Mis siin sünnib ! ? "" "
100	NA	 Hääl tuli kui tõrrepõhjast , kaikus üle linnamäe , kandev , kõlav ja võimas . 
101	NA	 Tarmo pööras võpatades ümber . 
101	NA	 Õhtuhämaruses jooksis nende poole pikkade sammudega suur kogu . 
101	NA	 Ta lähenes tee poolt , kust ometi polnud salus sündiv näha . 
101	NA	 Mingi õhtune uitaja ? 
102	NA	" "" Tõe ja õiguse nimel , mis siin toimub ? "" "
103	NA	 Tarmo sisises vihaselt . 
103	NA	 Mees kandis linnariietust , kuid miski temas kõneles tõepoolest tõest ja õiglusest . 
103	NA	 Ta oli pikka kasvu , põlvini tumedas reisikuues , musta habeme ja väikeste prillidega . 
103	NA	 Joostes vehkis mees oma jalutuskepiga ning Tarmo sai aru , et sellega pihta saada oleks võrdlemisi valus . 
103	NA	 Mitte et ta kartnud oleks ... aga niimoodi ei pidanud von Lückendorf pääsema . 
104	NA	" "" Kes ... sa oled , vasta ! "" nõudis linnamees ja nägi alles siis , et vang lisaks sellele , et puu külge köidetud , ka verd jooksis . "
104	NA	" "" Mis kurjatööd sa siin toimetad ? "" "
105	NA	 Ja ta ei kardagi , mõtles Tarmo . 
105	NA	 Ta ei kardagi , et ma mõni röövel olen ja talle kirvega selga lajatan . 
105	NA	" Mees tõmbas vangi suust prundi ja viimase suust kostis hale karje : "" Helfen Sie mir ! "" "
106	NA	" "" Ei ! "" pani Tarmo käe tulnuka õlale . "
107	NA	" "" Mida sa , tõbras , siin piinad ? "" hüüdis mees , tõukas Tarmo eemale ja asus sõlmede kallale . "
107	NA	 Ta ei vaadanud isegi ümber . 
108	NA	" "" Ei , "" kordas Tarmo kindlalt . "
108	NA	" "" Ta peab surema . "
108	NA	" Nii on mõistetud. "" "
109	NA	 Vang karjus midagi ja mees pusis sõlmede kallal edasi . 
