par_nr	head	sentence
7	NA	 See on meresõitja ja kaupmees Sindbad , kes nüüd elab oma uhkes majas ning on kaubitsemisest ja seiklustest tagasi tõmbunud . 
7	NA	" Sul ei õnnestu teda veenda uuesti merele minema , ütles kaliif . "" "
8	NA	" "" Ja sina , vesiir , mida sa vastasid ? "" küsisin . "
9	NA	" "" Ma vastasin , et mees , kes on seiklusi ja ohte maitsnud võib nende järele ikka veel ihaleda . "
9	NA	 Siis moonutasingi end kaltsudega vaeseks pakikandjaks ja tulin sinu maja juurde luusima . 
9	NA	 Õnneliku juhuse tahtel — kuid mis siin maailmas üldse juhus on ? — kutsusid sa mind sisse ja jutustasid seitsmel õhtul järjepanu oma reisidest . 
9	NA	 Nüüd ma tean , et olen tulnud õigesse kohta . 
9	NA	" Just sina oled see mees , kes ainsana võib ülesande vastu võtta . "" "
10	NA	" "" Miks sa nii arvad ? "
10	NA	 Kas minu jutustamised sind ei veennud , et pärast kõiki neid läbielamisi olen ma rahuliku puhkuse ära teeninud ja ohtlike ülesannetega tegelegu nooremad ja ahnemad mehed . 
10	NA	 Sest mida pole ma maailmas näinud ? 
10	NA	 Millist hädaohtu mitte maitsnud ? 
10	NA	 Millisel viisil surmast veel mitte pääsenud ? 
10	NA	 Mis võiks mind veel sundida eluohtlikele reisidele ? 
10	NA	" Ja sa tead samuti , et ma pole seiklusi ihanud , saatus ise on nad katsumusteks minu ette veeretanud . "" "
11	NA	" "" Ma tean seda , "" lausus vesiir El Hazlil , "" et jõudeelu ja puhkus on sind ära tüüdanud . "
11	NA	 Ma näen seda sinu silmist , kuidas need põlevad kibelusest ja igatsusest kaugete maade ja merede järele . 
11	NA	 Kuulen seda sinu hääles , kui sa hoolikalt kirjeldad asju , mida ükski teine inimene iial näinud pole . 
11	NA	 Mitte sina pole valinud seiklusi , vaid Saatus on sind valinud . 
11	NA	 Saatus on sind proovile pannud — katsunud sind tarmukust ja meelekindlust . 
11	NA	" Sa pole mitte seiklustest tagasitõmbunud meresõitja Sindbad , vaid igavlev ja igatsev meresõitja Sindbad . "" "
12	NA	" "" Vaata , "" ütlesin ja silusin kätega habet . "
12	NA	" "" Kas sellised mehed sõidavad veel merd ? "" "
13	NA	" "" Sinu habe pole hall , "" kostis vesiir . "
13	NA	" "" Ja sinu ihus on veel rammu . "
13	NA	 Keegi ei tunne India ja Pärsia vahele jäävat merd ja selle kavalusi sinust paremini . 
13	NA	 Keegi ei tunne sinust paremini võõraid maid . 
13	NA	 Kellelgi pole sinu Saatust ja Õnne . 
13	NA	 Ja mis peamine , Sindbad — sa oled rikas . 
13	NA	 Sind ei innustaks aarete ja varandustega . 
13	NA	 On vähe , mida sul pole , või mida sa ei saaks . 
13	NA	 Au , kuulsust ja rikkust — seda sa ei vaja . 
13	NA	 Aga mina võin sulle pakkuda ühte ja ainust , mida sa ihaled . 
13	NA	" Kas pean ütlema , mis see on ? "" "
14	NA	" "" Mis see on , vesiir ? "" "
15	NA	" "" Võimalus tunda , näha ja kogeda , seda , mida keegi varem pole näinud . "
15	NA	" Veel üks kord panna proovile saatus ; veelkord heita täringuid . "" "
16	NA	" "" Mul pole enam selleks õigust , "" raputasin pead . "
16	NA	" "" Liiga palju olen ma õnnemängus saatusega võitnud . "
16	NA	" Nüüd — ma kaotaksin . "" "
17	NA	" "" Aga seda sa ju kõige rohkem teada tahadki . "" "
18	NA	 El Hazlil ei eksinud , tal oli õigus . 
18	NA	 Allah — kelle nime ma küll nii tihti suhu ei võta , kui kombeks võiks olla — ei olnud mind hellitanud , tema tahtmist mööda olin läinud merele õnne otsima , et isast pärandunud varandus , mille hooletult tuulde olin lasknud minna , tagasi teenida . 
18	NA	 Ja kuigi kauplemine minu meelelaadile sobis ja rikkus kuhjus , olid seiklused — need , mida ma tõesti soovinud polnud — ise minu juurde tulnud . 
19	NA	" "" Just asja , "" kõneles vesiir edasi , "" jutustasid sa oma seitsmendast reisist , mil täitsid Harun al Rashidi korraldust . "
19	NA	 Nüüd on kaliif jätnud otsustamise sinule — kas võtad ülesande vastu või mitte . 
19	NA	" Kuigi kõrge koja soosing sinu peale langeb , kui sa seda teed . "" "
20	NA	" "" Milliseid teeneid minu valitseja minult ootab ? "" "
21	NA	" "" Sindbad , "" ütles El Hazlil , "" olgu sulle teada , et Basra asjad viimastel aastatel enam sugugi hästi ei lähe . "
21	NA	 Kauplemine India , Eritrea ja teiste meretaguste maadega , mis meie linna nii õitsvele pannud , on viimasel ajal takerdunud . 
21	NA	 Araabia merele on ilmunud võõrad laevad — korsaarid . 
21	NA	 Keegi ei tea , kust nad on tulnud või kus on nende sadam . 
21	NA	 Ent nad pole araablased . 
21	NA	 Palju laevu röövitakse , palju kaupmehi ja nende teenreid võetakse orjadeks . 
21	NA	 Kaupmehed kaebavad , keegi ei julge pikemaid reise enam ette võtta . 
21	NA	 Mõned üksikud , kes korsaaride käest pääsenud , jutustavad , et tegu polegi inimestega — niivõrd võigas on nende keel ja vastik nende välimus . 
21	NA	 Ilmselt on nad mestis kurjade dzinnidega . 
21	NA	 Nende laevad on kiiremad kui meie omad ja taplevad nad nagu deemonid . 
21	NA	 Ainult sinul võib olla julgust . 
21	NA	 Pole kedagi , kes Araabia merd sinust paremini tunneb . 
21	NA	 Ja kellelgi pole sinu õnne . 
21	NA	" Otsi üles , kus on korsaaride peidupaik , kes nad on ja milliseid jõude läheb vaja , et nad igaveseks meie meredest eemale ajada ! "" "
22	NA	 Ma asusin oma kaheksandale reisile viie päeva pärast . 
22	NA	 Palkasin Basrast vapra kapteni Masudi ning ostsin kaupu , mille järele Indias alati suur nõudlus on olnud . 
22	NA	 Palju räägiti Basras tõesti korsaaridest ja mul tuli kaua vaeva näha , et keegi minuga merele tuleks . 
22	NA	 Kaliif andis mulle kaasa seitse sõjameest . 
23	NA	 Ma külastasin kõigepealt sadamaid ja saari , kus varemgi olen olnud ja kõikjal võeti mind hästi vastu ning kaupade eest sain kõrgemat hinda , kui kunagi varem . 
23	NA	 Kui olime läbinud Hormuzi väina ja randusime Mashati sadamas , kuulsime ka teateid korsaaride kohta . 
23	NA	 Nende viirastuslaevad , kes kahtlemata kurjade jõudude abiga liikusid , olid mõned päevad tagasi täiesti ootamatult tunginud kallale Gilhazani saarele — röövinud selle paljaks , kõik inimesed vangi võtnud või tapnud . 
23	NA	 Nendest räägiti hirmujutte ja kui lisasin , et just sinnapoole olengi teel , keelitati mind mitte minema ja õhutati tagasi pöörduma . 
24	NA	 Ent nüüd oli selge , et mereröövlid mitte ainult laevade kaaperdamisega ei piirdu , vaid ka linnadele juba kallale tungivad . 
24	NA	 Kui nende jõud suurenevad , võivad nad ühel päeval ka Basra sadamat rünnata . 
24	NA	 Mulle jutustati , et korsaaride laevastik on väga suur , kinnitati , et nad saabusid Araabile merele mõne aasta eest lõunast . 
24	NA	 Sellest ajast saadik , pole Eritreast enam ühtegi laeva tulnud ja inimesed on väga mures oma sugulaste pärast , kes kunagi Yemeni kanti elama asunud . 
24	NA	 Kuuldes kõiki neid uudiseid , olin ma üllatunud , sest rahulik elu Bagdadis oli minust kõik teated eemal hoidnud . 
25	NA	 Enne kui me Mashati sadamast väljusime , toodi minu juurde üks mees . 
25	NA	 Ta oli luusinud sadamas ja otsinud laeva , mis India poole purjetaks . 
25	NA	 Ta oli pakkunud suurt raha , et keegi teda peale võtaks , ent kõik olid keeldunud . 
25	NA	 Niivõrd suur hirm oli korsaaride ees . 
25	NA	 Mees oli vana , Alhazred ütles ta oma nimeks ning poeedi elukutseks . 
25	NA	 Ma tundsin , et kõrgemad vaimud teda tihti külastavad , sest tema jutt oli segane ja sisaldas palju kummalist . 
25	NA	 Palju oli ta reisinud ja palju näinud . 
25	NA	 Sündinud oli ta Sanaas Yemenis , olnud Aleksandrias Egiptuses kui Pundzhaabis Indias ja Babüloni varemetes ning viimased aastad veetnud rännates Araabia kõrbetes Roba el Khaliyeh'is . 
25	NA	 Ta ütles , et on põgenik ja sonis palju millestki Al Azif'ist , mille ta peab viima Indiasse . 
25	NA	 Veel kartis ta kreeklasi , kuigi mina pole kuulnud , et neid Mashati kandis nähtud oleks . 
25	NA	 Aga ma võtsin ta kaasa . 
25	NA	 Alhazred oli rahul väikse kambriga laeva tagaosas , kust ta päevade viisi midagi kirjutas ja kummalisi rohte suitsutas . 
25	NA	 Hakkasin juba kahtlema , kas talitasin õieti reisija kaasa võttes , mehed tulid kaebama , et hull poeet öösiti karjub . 
25	NA	 Kummalisi sõnu — Yogsthoth , Cthulhu , Aisharyan — ja muud sellest veidrat . 
25	NA	 Mehed kartsid , et Alhazred manab kurje vaime . 
26	NA	 Kolmandal reisipäeval kutsusin ta enda juurde ja nõudsin seletust . 
26	NA	 Ütlesin , et on veel sadamaid , kus võin ta maha panna , sest kõige vähem on meile reisi peale vaja hullu , kes kurje vaime manab . 
27	NA	" Alhazred vastas nõnda : "" Oo , Sindbad , ära küsi minu käest , mida ma olen näinud Nimetus Linnas , milliseid õudusi üle elanud Iremis ja Memfise katakombides ! "
27	NA	 Ära küsi , kellega olen ma kohtunud oma vaimsetel rännakutel Agunh-Farlikhi Labürindis ja Radukdagonis . 
27	NA	 Ükski surelik ei pea neid asju teadma . 
27	NA	 Aga ma kinnitan sulle , et ma ei mana kurje vaime , vaid püüan nende eest põgeneda . 
27	NA	 Mulle on antud teada asju , mida ma teada ei tohi ja mind jälitatakse . 
27	NA	 On ka minu soov , et meie laev kiiremini ja ohutult Indiasse jõuaks , sest ainult seal — Gondhwana iidses templis — saan ma teha lõpu oma painajatele ; ainult seal võin leida ma rahu . 
27	NA	" Usu , Sindbad , et rahu on ainus asi , mida ma maailmas vajan ! "" "
28	NA	 Hullu jutt tundus mulle huvitavana . 
28	NA	 Ma jutustasin talle oma seiklustest ja küsisin lõpuks , kas tema arust on rahu tõesti see , mis inimese hingele kõige vajalikum . 
29	NA	" Ta ütles : "" Saatus on teinud mõned inimesed rahu nautijateks ja mõned teistele rahutoojateks . "
29	NA	" See , kes sündinud rahutoojaks , et saa seda ise iial nautima . "" "
30	NA	 Ma olin temaga nõus . 
30	NA	 Aga järgmisel päeval tõusis tugev torm ja meie laev paisati kõvasti lõuna poole . 
30	NA	 Läbi möllavate lainete kadus varsti Araabia rannik . 
30	NA	 Tuul rebis laeva masti ja purjesid , kaotasime kaks meest . 
30	NA	 Kolm päeva olime tormi meelevallas ja kaldusime esialgsest reisisihist üha kaugemale . 
30	NA	 Kui torm lõpuks vaibus , tegi kapten tähtede järgi kindlaks , et oleme vetes , kuhu ükski laev ei purjeta . 
30	NA	 Siit algab tundmatus . 
30	NA	 Loomulikult süüdistati Alhazredi tormidzinnide väljamanamises . 
30	NA	 Mehed nõudsid , et me heidaks ta üle parda , sest ainult nii võime needusest pääseda . 
30	NA	 Kapten Masud ja mina olime selle vastu . 
30	NA	 Lõpuks tiriti Alhazred laevalaele . 
30	NA	 Mehed olid hirmul . 
30	NA	 Joogivesi oli laeval lõppenud ning alus vajas hädasti parandamist — liiga tugevalt oli see tormide käest räsida saanud . 
30	NA	 Kauged veed ja tundmatud ohud — peale minu polnud keegi nii kaugel seilanud . 
30	NA	 Kardeti , et tormid korduvad , kui nõid üle parda ei heideta . 
30	NA	 Seitse kaliifi sõdalast kogunesid minu ja kapteni ümber , laevamehed tõmbusid teisele poole ja kiskusid Alhazredi parda äärde . 
30	NA	 Vaesel mehel polnud jõudu vastu hakata . 
30	NA	 Ainult kurjategija ohverdamise läbi uskusid mehed needuse käest pääsevat . 
31	NA	" "" Kuulake , "" hüüdsin mina . "
31	NA	" "" Me asume tagasiteele põhja suunas . "
31	NA	 Ja kui kolme päeva jooksul maad ei silma , siis luban teil õnnetu poeet merre heita . 
31	NA	 Kuigi vähe on minus lootust , et see meid aitab . 
31	NA	" Ainult julgus ja vaprus võib meid sadamasse juhtida , mitte tapmine . "" "
32	NA	 Puhkes vaidlus . 
32	NA	 Ent ilmselt oli minu nimi ja kuulsus see , mis meremehi mind uskuma sundis . 
32	NA	 Alhazred jäeti rahule . 
32	NA	" Õhtul , kui lasin ta taas enda juurde kutsuda , ütlesin talle : "" Sa pead lubama , et nüüdsest peale oma rohtusid ei suitseta ja hirmsate nõiasõnadega ei vannu . "
32	NA	 Muidu hakkan ka ise arvama , et torm sinu neetud oli . 
32	NA	 Mis puutub kolme päeva , siis olen ma kindel , et tormi ajal silmasin läänekaares nõrka tulekuma . 
32	NA	 See võis olla sadam või majakas , kuid me polnud võimelised laeva juhtima . 
32	NA	 Juba käskisin kaptenil suuna umbes sinna võtta . 
32	NA	 Kui mehed näevad maad , nad rahunevad . 
32	NA	" Ent sinu panen ma järgmises sadamas maha . "" "
33	NA	 Alhazred kummardas . 
33	NA	" Siis ütles ta : "" Kuulan ja alistun . "
33	NA	" Kui mitte sinuga , siis mõne teise laevaga jõuan ma Indiasse . "" "
34	NA	" "" See on raske , "" vastasin . "
34	NA	" "" Araabia merele on tekkinud viirastuspiraadid , kelle tõttu kauplemine ja laevatamine soiku jäänud . "
34	NA	" Pikka reisi ei võta keegi ette . "" "
35	NA	" "" Aga miks siis sina , Sindbad , oled seda teinud ? "" "
36	NA	 Ja mul ei olnudki lihtne talle vastata . 
36	NA	" "" Sa oled luuletaja , "" sõnasin lõpuks , "" kas sa siis ei ole tõesti kirjeldanud tundeid , mis ajavad inimest trotsima saatust ja võitlema asjade eest , millele ta ise nime ei oska anda ? "" "
37	NA	" "" Minu raamat , "" ütles Alhazred ja võttis hõlma alt suure pärgamendirulli , "" on siin . "
37	NA	 Al Azif . 
37	NA	 Olen kirjutanud selle oma rännakute jooksul — sellest , mida näinud nii maa peal kui nägemustes . 
37	NA	 See ei vasta sinu küsimusele . 
37	NA	 Olen kirjutanud sellest , mida inimesed ei tohi teada . 
37	NA	 See on raamat asjadest , mis on surnud ja kadunud , kuid mis igal võimalusel on valmis taas Maale tulema ja muutma selle elusaks põrguks . 
37	NA	 Ma pole kunagi tahtnud seda kirjutada . 
37	NA	" Aga see on mu saatus . "" "
38	NA	" "" Ma mõistan sind nüüd , "" vastasin hullule luuletajale . "
38	NA	" "" Ka mina pole kunagi otsinud seiklusi , nad on ise minu juurde tulnud . "
38	NA	 Olen näinud elajaid , keda keegi teine pole näinud , olen pääsenud ohtudest ja ainult selleks , et uuesti retkile asuda . 
38	NA	" Ma jätsin Bagdadi kolm naist , kes mind kibedasti taga nutavad . "" "
39	NA	" "" Sa jälitad viirastuskorsaare ? "" küsis Alhazred . "
40	NA	" "" Veel mitte . "
40	NA	" Kuid loodan avastada nende asupaiga . "" "
41	NA	" "" Ja oled nõus ohvriks tooma kogu meeskonna ? "" "
42	NA	" "" Nagu ütleb suur Harun al Rashid — see on Allahi kätes . "" "
43	NA	" "" Ja mina sinu meelevallas . "
43	NA	 Karda kahte asja , Sindbad . 
43	NA	 Karda draakoneid , kes on tulnud jääst . 
43	NA	 Karda kreeklasi , kes teevad sulle kingitusi . 
43	NA	 Ja usalda seda , kelle verd sa valad . 
43	NA	 Selgemini ma ei näe . 
43	NA	" Aga pea mu sõnu meeles . "" "
44	NA	" "" Kas see on su raamatust ? "" "
45	NA	" "" Oh ei . "
45	NA	 Ma näen sulle ennustades maiseid asju . 
45	NA	 Nad on juba praegu olemas ja lähedal . 
45	NA	 Al Azif ... 
45	NA	 Keegi ei tohi seda lugeda . 
45	NA	 Ei keegi muu peale preestrite Gondwhana templis . 
45	NA	 Al Azif — see on mürk ja jälkus . 
45	NA	" Minu elutöö , mille pärast ma ennast vihkan . "" "
46	NA	" "" Sa räägid kummalisi sõnu , Alhazred . "" "
47	NA	" "" Kui mind üle parda visatakse — ja ma ei heida seda ette meestele ega sulle ette , kes sa ei tohi lasta mässul puhkeda — võta Al Azif ja vii see Indiasse . "
47	NA	 Ära anna seda iial kreeklastele , vaid preestritele Gondwhana templis . 
47	NA	 Ütle neile — Cthulhu zriak cth'kol aria'sid . 
47	NA	" Ja ära mitte mingil juhul loe seda raamatut , sest siis ei leia sa meelerahu oma elupäevade lõpuni . "" "
48	NA	 Ma lubasin talle , et teen kõik , et ta ohutult Indiasse jõuaks . 
48	NA	 Rohkem polnud minu võimuses . 
49	NA	 Me purjetasime tagasi põhjakaarde ja tähed rääkisid , et oleme endiselt kaugel teedest , kus laevad tavaliselt sõidavad . 
49	NA	 Ilmselt oli torm meid tugevalt ringi keerutanud , sest umbes neis vetes , kus arvasin end olevat valguskuma näinud , polnud märkigi maast . 
49	NA	 Laeval hakkas võimust võtma janu ning üha rohkem muretses kapten ka laeva enese pärast . 
50	NA	 Kolmandal päeval peale tormi hakkasid mehed taas ohverdust nõudma . 
50	NA	 Alhazred oli dzinnidega sobingusse astunud — kinnitasid nad — ja kurjad jõud mängivad meiega surmamängu seni , kuni me ei anna neile ohvrit . 
50	NA	 Kogu meeskond oli laevalael . 
51	NA	" Ja siis — sel hetkel , kui vaidlus juba tuliseks muutus ja Alhazred alistunult mulle otsa vaatas , silmadega otsekui mulle minu lubadust meelde tuletades — hõikas mastivaht : "" Lind ! "
51	NA	" Ma näen merelindu ! "" "
52	NA	 Hull poeet lasti viivitamatult lahti ja mehed tormasid mastide ja võrkude otsa . 
52	NA	 Ükski lind ei lenda maast kaugele ja tavaliselt lendavad nad maa poole . 
52	NA	 Ma jooksin kapteni kõrvale sillale . 
53	NA	" "" Seal , "" näitas Masud , ja viipas käega ida poole . "
53	NA	 Ma pingutasin oma nägemist ning silmasin tõepoolest taevakaarel kogu , mis tiibadega vehkis . 
53	NA	 Esmapilgul oli raske öelda , mis lind see on . 
53	NA	 Mina , kes ma olen näinud hiigellindu Rohhi , ei karda peale seda enam ühtegi tiivulist . 
53	NA	 Ent olevus , mis nüüd meile lähenes- jah , just seda ta tegi — ei sarnanenud sugugi linnule . 
53	NA	 Mida ligemale ta meie laevale tuli , seda enam hakkasid mehed ärevalt karjuma , mõned neist langesid isegi minestusse . 
53	NA	 Eksirännak ja janu oli nende meeled juba viimase piirini viinud . 
54	NA	 Lendav olevus laperdas tiibadega , kaldudes üha rohkem alla . 
54	NA	 Ühe tiivaga vehkis ta palju hoogsamalt , kui teisega . 
54	NA	 Kes on käinud pistrikuga jahil , teab , et nii lendavad haavatud linnud . 
54	NA	 Ainult , et tema tiivad olid meeletult pikad ja suured . 
54	NA	 Otsevaates ei paista linnu kere , ent tema tiibade ulatusest saab aimu ka linnu pikkusest . 
54	NA	 Kõik teavad , et linnu tiib on umbes sama pikk , kui tema kere . 
54	NA	 Merel ei paistnud loomulikult ühtegi teist laeva ega ka maad polnud silmapiiril . 
54	NA	 Tiivuline lendas meie suunas . 
54	NA	 Sain aru , et tema jõud on otsakorral . 
55	NA	 Mehed haarasid vibude järele . 
55	NA	 Ka kapten Masud võttis oma vibu ja tõmbas noole vinna . 
56	NA	 Meile lähenes tiivuline inimene . 
57	NA	 Esimesed nooled lendasid olevuse poole , ent kaugelt ja madalalt mööda . 
57	NA	" Läbi kisa ja röögatuste kuulsin Alhazredi häält : "" Sa ei pea teda kartma , Sindbad ! "" "
57	NA	 Ja ma ei kartnud . 
57	NA	 Käskisin meestel vibud ära panna , sest haavatud tiivulise poolt ei paistnud hädaohu märke . 
57	NA	 Ta rahmis nõrkevalt tiibadega , keerutas laeva kohal ja püüdis ennast meeleheitlikult kerkivate noolte eest eemale hoida . 
57	NA	 Ja tema jõud olid tõesti otsakorral . 
57	NA	 Otse minu ette langes piisake verd , mis kinnitas mulle , et tegu on luust ja lihast olevusega , kes vajab meie abi . 
57	NA	 Ma karjusin veelkord , et vibud ära pandaks ja need , kes kardavad , võivad alla peitu minna . 
57	NA	 Veel hüüdsin , et ainult selle olevuse käest võime teada saada , kus pool asub maa . 
58	NA	 Ja siis viipasin , et tiivuline laskuks . 
58	NA	 Ta tegi veel paar tiiru laeva kohal , iga kord allapoole jõudes . 
58	NA	 Lõpuks maandus ta laevalaele ja mehed jooksid ulgudes laiali . 
58	NA	 Nende silmad polnud harjunud selliste olendite nägemisega . 
59	NA	 Põntsatuse saatel pudenes tiivuline laevale ja otsemaid kattusid laevalauad veretilkadega . 
59	NA	 Ma käskisin tuua rohte ja sidemeid , kuigi esimesest pilgust oli näha , et mees — jah , see ta oli — oli juba liiga palju verd kaotanud . 
59	NA	 Mina , kapten ja Alhazred kogunesime tema ümber , meie seljataha jäid kaliifi ustavad sõdalased . 
59	NA	 Meresõitja Sindbad on oma reisidel küll palju uskumatut kohanud , ent lendavat inimest veel mitte . 
59	NA	 Ja see oli lendav inimene . 
59	NA	 Mees — pikem ja kõhnem mees , keda ma eales näinud olen . 
59	NA	 Tema jume oli helepruun ja silmad kitsad ning tumedad , juuksed pikad ja hõbedase kiivri all patsi sõlmitud . 
59	NA	 Keha oli kaetud ülekullatud turvisplaatidega . 
59	NA	 Aga tal ei olnud käsi , vaid külgedelt puusadest kuni õlgadeni kasvasid tema ihu seest välja pikad ja laiad nahksed tiivad , mis karvadega kaetud ja mille seest olid kollakad peened luud selgesti näha . 
59	NA	 Mehe vasak tiib oli kas noole või odaga läbistatud , samuti parem külg . 
59	NA	 Nool oli veel haavas ja ilmselt oli ta proovinud seda välja hammustada , sest selle ots oli murdunud ja mehe suu vigastatud . 
59	NA	 Jalad olid tal seevastu lühikesed — ehk minul umbes põlvedeni — ent sitked ja lihaselised . 
59	NA	 Kolmas haav oli talle kaela löödud . 
60	NA	 Ta istus seljaga vastu laevaparrast , tiivad pikalt külgedele sirutatud ja need tõmblesid kergelt . 
60	NA	 Me lähenesime ettevaatlikult . 
61	NA	" "" Vett , "" sosistas mees , "" vett , juua ! "" "
62	NA	 Ja just seda meil talle pakkuda polnud ! 
62	NA	 Siiski köitsin oma joogipudeli vöölt lahti ja surusin talle huultele . 
62	NA	 Ahnelt jõi ta , vesi purskus kurgust tagasi ja segunes ta rinnal verega . 
63	NA	" "" Kes sa oled ? "" küsisin . "
64	NA	" "" Dian Dian Zambal , "" surus ta lõpuks oma katkiste huulte vahel . "
64	NA	" "" Ma olen Almarani kuninga kuller . "" "
65	NA	" "" Ma pole sellisest maast kunagi kuulnud . "" "
66	NA	" "" Almarani saared...seal , läänes , "" sosistas tiivuline mees . "
66	NA	 Ja edasi — jootsin teda veel oma veega , et tema viimaseid elutunde kergemaks teha — jutustas ta järgmise loo . 
66	NA	 Almarani saarte kuningriigile tungisid mõned päevad tagasi kallale tundmatud korsaarid . 
66	NA	 Nad tulid välja tormist ja lasid rajuhoogudel enne üle maa käia , kui ise oma vallutusega kaela langesid . 
66	NA	 Neid oli meeletu hulk ja osad nendest polnud inimesed . 
66	NA	 Nende laevad olid draakonid ja relvadeks tulenooled . 
66	NA	 Nad rüüstasid ja põletasid , röövisid ja tapsid . 
66	NA	 Nende saagiks langes Almarani kuninga Uazzia palee , kõik selle orjad ja hindamatud aarded . 
66	NA	 Kuningas Uazzia langes , kaitstes oma naist , kuninganna Zulianat , India printsessi . 
66	NA	 Enne oma surma jõudis kuningas Dian Diani sõnumiga saata Zuliana isa juurde , et printsess on röövlite küüsi langenud . 
66	NA	 Aga üks vaenlaste laev hakkas Dian Diani jälitama , et sõnumid nende hirmutegudest India kuninga kõrvu ei jõuaks . 
66	NA	 Mitu noolt tabasid kullerit , kuid tuul vaibus ja tal õnnestus põgeneda . 
66	NA	 Kaua lendas ta India poole , millest põhja jäävad mäed on ka tema ja ta rahva kodumaaks . 
66	NA	 Rahva , kes alati on auks pidanud õilsate kuningate teenimist , kes neid mägidzinnide vastu kaitsnud . 
66	NA	 Dian Dian oli Zuliana kaasavaraks . 
66	NA	 Ent samal hetkel , kui Dian Dian lõpuks aru sai , et on haavatud ja kurnatud ning kunagi Indiasse ei jõua , märkas ta silmapiiril purje . 
66	NA	 Selle poole ta siis lendaski . 
67	NA	" Enne surma — ja seda ei suutnud me kuidagi ära hoida — sosistas ta veel mõistatuslikud sõnad : "" Öelge Visharakpunpani kuningale , et Uazzia oli vapper ja õilis . "
67	NA	 Aga mitte Zuliana jaoks ... 
67	NA	" Ta ei nutnud , Zuljana ei nutnud . "" "
68	NA	 Ja siis tiivuline Dian Dian Zambal suri . 
68	NA	 Me viskasime ta üle parda . 
68	NA	 Hiljem kogunesime minu juurde , et sõjanõu pidada . 
69	NA	" "" Almarani saared jäävad siit itta , "" ütlesin mina . "
69	NA	" "" Ja seal ongi meie viirastuspiraadid . "
69	NA	 Tõenäoliselt rüüstavad nad praegu saari . 
69	NA	" Me sõidame ettevaatlikult samuti itta ja kui nad on saartelt lahkunud , katsume nende kohta nii palju teateid koguda , kui saame . "" "
70	NA	" "" Nad oskavad tormi manada , "" ütles kapten Masud . "
70	NA	" "" Siis nemad need olidki , kes tormi tõid , et seda kasutades ja selle varjus saartele kallale tungida . "
70	NA	" Nemad , mitte Alhazred . "" "
71	NA	" "" Me oleme tundmatutes vetes , Masud . "
71	NA	 Ja meie varud lõppevad varsti ning laev tahab parandamist . 
71	NA	 Mujale , kui Almarani poole , pole meil sõita . 
71	NA	" Surm korsaaride käe läbi on parem , kui siin janusse kõngeda . "" "
72	NA	" "" Olen nõus , Sindbad , tarkus ise kõneleb sinu läbi , "" kostis Masud . "
