par_nr	head	sentence
27	NA	 Aga mu mõtted on seal , Akvitaanias , ning tegelikult krõmpsuvad mu hammaste all varda otsa lükitud küpsetatud vuttide kondid . 
27	NA	 Rasv mu lõual seguneb veiniga , tilgub higisele vammusele ja seal maha porri , millesse tantsijate on jätnud tuhandeid jalajälgi . 
27	NA	 Ma sirutan end nagiseval toolil ja ehkki olen asja tõusnud , tunnen liikmetes rännakuväsimust . 
27	NA	 Ma peaaegu viskun niisketele õlgedele ja rehman käega , et tüdruk endaga õrnalt kaasa tõmmata ... 
28	NA	 Noor palverändur tõmbab tüdruku endaga õlesülemile kaasa . 
28	NA	 Liialt malbelt ja soostuvalt puutuvad nende kehad korraks kokku , enne kui moosekandid neile ruumi teevad . 
28	NA	 Õlgedel on veel niiske , ent magus vein ja soojad vutid , mille kallale kaks noort palverändurit kohe asuvad , soojendavad nende kehasid . 
29	NA	" "" Sööge , vennad rändurid , "" pakub taas Lothar ja seda ei tule tal tõepoolest kolmandat korda korrata . "
29	NA	 Vaevalt Aidann ja Grethel oma armupalukesi tantsu ja lauluga teeninud on , ilmselt on neid koheldud nagu palverändureid ikka — mõned pisku liharibaga kondid , leivakannik ja juustuviil , hea õnne korral karikas kehvemat veini . 
30	NA	 Kuid ka moosekandid pole täna söönud , isukalt rebivad nad varda otsast vutte ja vastavad tänukooriga , kui peremees neile trahterist lisa toob — pikad vastküpsetatud valged leivad , terve kera niisket juustu ja veel veini , mis ilmselt on pärit siitsamast küngastelt . 
31	NA	" "" Lähete Bordeaux'sse ? "" küsib nüüd Lothar . "
31	NA	 Aidanniks hüütu noogutab vutti täis suuga . 
31	NA	" "" Hiljavõitu olete liikuma hakanud . "
31	NA	" Vihma on palju , hooaeg on möödas . "" "
32	NA	" "" Hooaeg ? "" ei mõista Aidann . "
33	NA	" "" No muidugi ! "
33	NA	 Saate taevast vett ja rahet , päikest on harva . 
33	NA	 Montserrat's on rahvast vähe ja seal on igav . 
33	NA	 Tegelikult pole seal üldse enam need vanad head ajad , mil öö läbi pidusid peeti ja tantsiti . 
33	NA	 Compostelas ehk veidi lõbusam , ma ei tea tõesti , pole seal juba kaks aastat käinud . 
33	NA	" Kuhu te edasi lähete , Compostelasse või Montserrat'sse ? "" "
34	NA	" "" Compostelasse , "" kinnitab Aidann kiiresti liha alla kugistades . "
34	NA	" "" Ikka Compostelasse Me oleme vaesed patused ja ... "" "
35	NA	" "" Sa oled Lorraine'ist ! "" hüüatab Lothar äkki lõbusalt . "
35	NA	" "" Kaasmaalane ! "
35	NA	 Sinu tunnen ma kõnepruugist kohe ära . 
35	NA	" Kust sa täpsemalt pärit oled ? "" "
36	NA	" "" Mina ja mu õde Grethel oleme pärit tegelikult Genterdami lähistelt Brabandist . "
36	NA	" Oleme otsustanud oma pattude lunastuseks ette võtta vaga teekonna Compostelasse ... "" ja nüüd räägib Aidann vintsutusest pikal teel , mida nad juba kevadel olid alustanud . "
36	NA	 Burgundias olid nad sattunud otse sõjakeerisesse , mõned korrad olid nad teelt eksinud , Grethel oli saanud mingi raske tõve , mis jumalale tänud , polnud katk , vaid lihtsam külmetus ja ühes külas oli neid ravitud ... 
36	NA	 Pikk ja raske oli olnud nende teekond , kuid tagasi pöörata nad enam ei söanda , eriti nüüd , kus on jälle Palverändurite Teel ja igal ristmikul on Madonna kuju , neid majutatakse lahkelt trahterites või kiriku kõrvale ehitatud puhkemajades , nad kohtavad teel pattudest vabanenud palverändureid , kes kannavad kaelas Santiago märki , merikarpi . 
36	NA	 Ei , enam nad ei pöördu tagasi , kuni on jõudnud Compostelasse . 
37	NA	 Nüüd kogunevad ka ülejäänud palverändurid Aidanni ja Gretheli ümber , selgub , et kõik noormehed olid pärit kas Antrauschist , põhjapoolsest Burgundiast või Bavaariast , kõik olid nad üliõpilased Bonnis ja kord aastas , juba mitmendat korda järjest , otsisid nad endale kenad tüdrukud kaaslasteks , võtsid pillid selga ning läksid palverännakule , ikka mõnesse lõunapoolsesse maanurka , sooja mere ja ilusate palmide lähedale . 
37	NA	 Nüüd tuli nende malev Montserrat'st , Barcelona lähistelt Musta Madonna kloostrist , mis oma kuulsate tantsu- ja laulupidudega , mida palverändurid korraldavad , üle ilma kuulus on . 
37	NA	 Kord aastas , jutustasid üliõpilased , pagevad nad tolmuste ja tindiste raamatute , kõledate auditooriumite , surmigavate õpetlaste ja tüütute pärusmõisade eest , et rännates ja lauldes aega veeta , maailma tunda õppida ja jumalat kiita . 
38	NA	 Lothar kuulab oma kaaslaste jutustust , noogutab , naerab aegajalt , rüüpab veini ja vahetab kuumi pilke Justine'iga , kes tema õlale naaldudes on palge viimase päikesekiire ette sättinud . 
38	NA	 Ent üks korts Lothari vasakus silmanurgas kõneleb neile , kes teda hästi tunnevad , et midagi on teinud teda murelikuks või ehk veidi valvsaks . 
38	NA	 Aegajalt heidab ta mõtliku pilgu Grethelile , siis jälle Aidannile ja näikse nagu raputaks ta isegi pead . 
39	NA	 Need kaks noort inimest ei saa olla vend ja õde , sest nende kehad kõnelevad teist keelt . 
39	NA	 Jah , nad armastavad teineteist , aga mitte nii nagu vend ja õde , vaid nagu poiss ja tüdruk , kelle armastus mässava lainetevahuga paisu taha koguneb , et sealt siis meeletu kirega valla pääseda . 
39	NA	 Ja mitte seda pattu nad ei kahetse , sest mitte kordki elus pole olnud neil põhjust oma veel puhkemata armastust patuks pidada . 
40	NA	 Aga õhtu on saabumas , kaste rullub juba üle niitude , ning veini , mis lustliku kõrtsimehe heldusest mitte ei taha lõppeda , näib olevat hubasem edasi juua tallilakas , kuhu neile sooje tekkegi olla juba viidud . 
40	NA	 Öösiti läheb juba külmaks , räägib kõrtsmik Jean-Jacques , Püreneedest tuleb hall , ja kuidas te hommikul pilli mängite ja laulate , kui öösel hääled kinni külmetate . 
40	NA	 Muidugi tahab ta , et need taevast sadanud minstrelid ka homme tema trahterisse rahvast kokku meelitavad , ning pillimeestelgi ei paista selle mõtte vastu midagi olevat . 
40	NA	 Nad tõusevad ja suunduvad talli poole , Lothar kõige viimasena oma Justine'ile noogutades ja uurivalt kahte noort palverändurit silmitsedes . 
40	NA	 Võibolla mõtleb ta sel hetkel oma kodukandile Lorraine'is , sellele väiksele kahekordsele majakesele Blambriti linna peatänavas , kus elab tema isa , auväärne ja lugupeetud notar ja kust kunagi pandi talle kaasa soovituskirjad , teener ja kukkur keisrimarku , et ta läheks Bonni ja asuks seal õppima kuulsas ülikoolis ... 
41	NA	 Ma vaatan aknast välja ja näen Schlettsi mõisa lookavajanud hooneid . 
41	NA	 Nad näevad ju välja peaaegu samasugused kui üks maja Blambriti linnas , mida ma külastasin ligi nelikümmend aastat tagasi . 
41	NA	 Ei , vastas mulle too hallipäine mutike , kes oli Lothari ema , ta ei tea , kus on nende poeg , nad pole temast enam aastaid kuulnud , kuid nad loodavad , muidugi loodavad , et tal läheb kõik hästi ja ta on õppinud Bonnis kas notariks või vähemalt preestriks , sest talaar oli poissi notarikuuest vahest rohkemgi meelitanud . 
41	NA	 Teie poeg on õnnelik , kinnitas tundmatu ratsamees siis , tema rõõmu ja armastust ei saa miski väärata , mille kinnituseks ulatas kukru kõlisevaid münte . 
41	NA	 See on teie pojalt , lisas ta ja kindlasti kirjutab ta teile kunagi pikemalt . 
41	NA	 Nüüd aga , auväärt proua , on mul aeg minna . 
41	NA	 Kohused , teenistus , mõistate isegi . 
42	NA	 Ikka veel näen ma silme ees seda südikat naisenägu ja olen üsna kindel , et oli ilus ja värske varahommik , kui kiire kabjaplagin munakividelt vastu kajas ... 
43	NA	 ... See on Lorraine , väike Blambriti linn , mida pidevates sõdades hertsogi ja Prantsuse kuninga vahel on piiratud ja mille elanikud hommikuti ei pruugigi teada , kes täna on nende uus isand . 
43	NA	 Aga seda noormeest , kes sel ilusal ja värskel hommikul laenatud hobuse selga hüppab , vanematega südamliku kallistuse vahetab , reisipaunad sadulasse ja lauto selga seob ja siis munakividele rõõmsa kabjaplagina maha jätab , see vist väga ei huvitagi . 
43	NA	 Tema elu on alles algamas , teda ootab Bonn , uued sõbrad , uued teadmised , uued armastused . 
43	NA	 Ühe akna all enne linnamüüri ta peatub , ootab viivu , kuid ilmselt on veel liiga vara , et mündivermija tütre nägu sinna ilmuks . 
43	NA	 Öösel sosistatud armutõotused on ilusa Marie' väsitanud ja praegu elab ta veel unenägudes , elab taas läbi oma kõige kalleima aarde röövi , millele ta ise nii innukalt kaasa aitas ega tahagi ärgata , sest päeval peab olema jälle nii vooruslik ja kombekas . 
43	NA	" Aga kindlasti aimab ta Lothari vaikselt hüütud sõnu akna taga "" J'ay mis mon coer ! "" ja kindlasti sosistavad tema huuled läbi une noormehele kirgliku vastuse . "
44	NA	 Kolme aasta pärast abiellub Marie raenõuniku pojaga , sünnitab talle kolm tütart ja neli poega , kellest kõige vanema nimeks saab Lothar . 
45	NA	 Lothar aga ratsutab sel hommikul vastu uutele armastustele . 
45	NA	 Teda ootab vabadus ja kindlasti leidub Westfaaliski Marie' sarnaseid kauneid tüdrukuid . 
45	NA	 Siiski kaob linnavärav silmist kiiremini , kui Marie' embused ta meeltest . 
45	NA	 Juba lõuna ajal tellib ta teeäärsest trahterist kannu veini , haarab lauto ega lahku enne , kui on loonud oma armastatu vooruseks ballaadi , mida sealkandis siiani lauldakse . 
46	NA	 Lothar ise ei saa seda kunagi teadma , nagu ka too keskealine lonkur raehärra , kes seal mõnekümne aasta pärast peatub ja pimeda viiuldaja viisile lõbusalt jalga kaasa tümpsutab . 
46	NA	" "" See laul oleks nagu minu Marie'st , "" hüüab ta rõõmsalt ega märkagi hallipäise trahteripidaja kummalist naeratust . "
47	NA	 Mitte ainult uued armastused ei oota aga Blambriti notaripoega Bonnis , vaid ka loendamatud uued kohustused ja tüütused . 
47	NA	" Oma isa kurvastuseks ei pöördu ta enne mitte õigusteadlaste , vaid teoloogide kateedri poole ja küllap on see Canterbury Püha Anselmi "" Meditatsioonide "" tundeline peast lugemine , mis tema ees õppetooli väravad avab . "
47	NA	 Olgu sõda kelle vahel ja mille pärast tahes , arvab ta , preestreid läheb ikka tarvis . 
47	NA	 Põhjas käärivat vastasseisu augustiinlase Lutheri ja Rooma preestrite vahel ei võeta Bonnis veel tõsiselt . 
47	NA	 Aasta pärast aga näib Lotharile , et on kogu õppinud Bonnis jumalateadust , tolmused raamatud lämmatavad tema hingamist ja häält , ning tint näikse lautomängust tundlikuks õppinud sõrmi tuimaks vormivat . 
47	NA	 Pürjeripiigade südamed ei murdu nii kergesti , kui Blambriti Marie' oma — Lothar ihkab vaheldust , ta on sattunud ühest vangikongist teise . 
48	NA	 Siis jõuavad Bonni esimesed sõnumid Vahimeestest . 
48	NA	 Algul võtavad õpetatud mehed neid tühistena ja vaid naeravad põlglikult augustiinlase ketserlike mõtete üle . 
48	NA	 Siis rüüstavad Vahimehed esimese kloostri ja Keiser annab korralduse , mille järgi usuteadust nüüd teistmoodi lugeda tuleb . 
48	NA	 Õpetatud mehed mõtlevad küll korra Rooma ja paavsti peale , ent löövad siis käega — kui Looja on tõesti peale juuda rahva ka teutoonid välja valinud , nagu õpetab peapiiskop Luther , siis eks jõua see teadmine Aachenisse tõesti varem kui pisikesse Westfaali provintsilinna . 
49	NA	 Ühel päeval näeb ka Lothar esimest korda Vahimehi . 
49	NA	 Nad ratsutavad linna sisse õhtuhakul . 
49	NA	 Üll mustast nahast reisiülikond , peale heidetud valge mantlid . 
49	NA	 Mantlite seljal ilutsevad Vahimeeste vapid — hundipea ja selle all kaks üksteise peale risti asetatud S- tähte . 
49	NA	 Salvatoris susceptores , Lunastaja Vahimehed tähendab see . 
49	NA	 Mitte asjata polnud need lainelise risti moodustavad tähed S ja S kurjakuulutavaks sümboliks saanud . 
49	NA	 Hirmunud inimesed sulgevad nende ees paugutades aknaid ja linnaisad kogunevad murelike nägudega raekotta . 
49	NA	 Kõigepealt suunduvad Vahimehed aga ülikooli , kus rektorile ulatatakse raamatute nimekiri . 
50	NA	 Öösel valgustavad Bonni sajad lõkked . 
50	NA	 Põlevate raamatute toss lämmatab linna . 
50	NA	 Lotharil on sel ööl raske hingata . 
50	NA	 Siiski võtab ta oma lauto ja laulab vaikselt üht kiidulaulu , mida hiljuti oli kuulnud Compostelast naasnud palverändurite suust . 
51	NA	 Kui inimese jalad ei kuula enam sõna ja sa oled aheldatud oma tuppa , siis reisid sa mõtetes ja meenutustes . 
51	NA	 Arstirohud ei leevenda valu , küll aga teevad seda mälestused . 
51	NA	 Ma ei luba Sebastieni saega oma jalgade kallale , kuigi ta väidab , et valu jääks pärast amputeerimist vähemaks . 
51	NA	 Ma kannatan ja piinlen , tunnen rõõmu mälestustest , kui suren mehena , kel on alles kõik ihuliikmed . 
51	NA	 Mida tähendavad minu valud märtrite kannatuste kõrval ? ! 
51	NA	 Laske mul rännata mõttes ja tuletada meelde neid teid , kus kunagi Lothari lõbus malev laulis , palvetas , tantsis ja armastas . 
51	NA	 Sebastien ! 
51	NA	 Veel seda mõrkjat rohtu , mida sa keedad külanõia retsepti järgi , ehkki mulle valetad , et see on Heidelbergis patenteeritud luuvaluravim ! 
51	NA	 Veel , ja jäägu sul teadmata , et ühes valude leevenemisega pulbitsevad minus kangastused nooruspäevilt . 
51	NA	 Ma ei tea , mida segab külanõid sellesse jooki , kuid nüüd ma näen Schlettsi karjamaade asemel aknast hoopis teravatipulisi halle mägesid ja lambanahkades vaskooni karjused ulatavad mulle kuuma raguu . 
51	NA	 See on ... 
52	NA	 ... See on Orreaga-Roncesvalles ... 
52	NA	 Üks koht igavesel Palverändurite Teel , teel , teravatipuliste mägedega piiratud platoo , veidi tsiviliseeritum vaskoonide asula , kus on kirik ja tee ääres kivist ristid , millelsse tahutud stseenid Santiago säilmete toomisest Galiciasse . 
52	NA	 Lothar jagab armastust ühe mägilasneiuga , kellele ta pole kaugeltki esimene ja kes mõistab ainult vaskooni keelt . 
52	NA	 Tüdruk ei nõua tõotusi , ta on lihtsalt armunud ühte järjekordsesse palverändurisse , nagu saabuval kevadel järgmisesse . 
52	NA	 Tema nimi on umbes Byerna ja tema saatuseks on saada tubliks kaasaks näiteks sepale Zubile , kelle sepikojast kõlavad veel hilisõhtul vasaralöögid , kus ta hambaid kiristades rautab mingi Leoni hidalgo hobust . 
52	NA	 Kindlasti ei jää temagi sel ööl kaasata ja kindlasti peab hoopis tema Byernalt truudusetuse pärast ees andestust paluma ... aga see kõik tuleb hiljem , kui Lothar ja tema kaaslased on jõudnud tagasi Bonni , kandes südames hoopis teistsugust truudust armastusele , mida on võimalik kogeda ainult ühes mäekurus Püreneedes . 
53	NA	 Lothar on küll Orreagas , kuid tema mõtted ja tunded ikka veel Saint-Marie-de-Lognac'is , tähtsusetus külas kaljutippude vahel . 
53	NA	 Seal on üks kirik ja küree , kus sõnum kataaridest on ikka veel püha ... 
53	NA	 Lothar on armunud . 
53	NA	 See on lõplik armastus . 
53	NA	 Armastus , millele ei saa truudust murda . 
53	NA	 Õndsad on need , kes on näinud ! 
53	NA	 Lothar suudleb Byerna niiskeid huuli ja teab korraga , et ta mitte ei murra truudust , vaid hoopis kinnitab oma andumust . 
54	NA	 Hommikul asuvad nad taas teele . 
54	NA	 Pärast Pamplonat ja Orreaga-Roncesvalles'i jäävad Püreneed selja taha ; nad kulgevad edasi läbi mägise maastiku , millel el Camino de Santiago otsib madalamaid paiku ja lookleb nende vahelt läbi , põigates aeg-ajalt ikka veel rohelistesse orgudesse , et seejärel kohe mäkke ronida ja rändureid lumesadudega kimbutada . 
54	NA	 Bonn on korraga nii kaugel ja tähtsusetu , Lothar ja kaaslased kogunevad öösiti lõkke ette , võtavad oma pillid , laulavad ja kiidavad armastust . 
54	NA	 Seda võib teha lõputult , nende hinged ja meeled on nüüd valla , kuid koidikul kiirustavad nad edasi . 
54	NA	 Edasi ... 
55	NA	 Puenta la Reina , kauni kuuekaarelise sillaga , millel saavad kokku kõik viis Prantsusmaalt algavat palverändurite teed . 
55	NA	 Estella , jälle oma hulgaliste kirikute , kitsaste tänavatega madalate kivist majade vahel . 
55	NA	 Edasi , edasi , edasi — nad jätavad selja taha Navarra ja jõuavad La Riojasse . 
