par_nr	head	sentence
40	NA	 Jutu käigus pan Bartkowiaki nägu selgines ja muutus isegi rõõmsaks . 
40	NA	 Ah siis selles oli asi ! 
41	NA	" "" Aga kirimale käigus sigineb palju sõpru . "
41	NA	 Tihti juhtub keegi niisama kirja kirjutama ja paneb selle koos käiguga posti . 
41	NA	 Ja minul on huvi maailma kõigi keelte vastu . 
41	NA	 Nii ma siis palun neil oma keeles kirjutada ja tõlgin siin sõnaraamatutega — antikvariaadis liigub ju neid palju . 
41	NA	 Nii siginevad sõbrad , sõbrad kutsuvad külla . 
41	NA	 Kuid kardan , et poliitikast pole teil tõesti mõtet minuga juttu teha , ma ei erista Vietnami sõda olümpiamängudest . 
41	NA	" Minu maailm on vanad raamatud . "" "
42	NA	" "" No kuulge , pan Grpowski , "" ütles kirjakandja etteheitvalt , "" ega te siis tõesti arvanud , et ma teie järele nuhkima hakkan . "
42	NA	 Sõjamehe au ja medalid on mulle selleks liiga palju väärt ! 
42	NA	" Mina lihtsalt hoiatasin teid . "" "
43	NA	" "" Ja ma olen teile selle eest väga tänulik . "
43	NA	 Siiralt ja südamest . 
43	NA	" Aga muretsemiseks pole teil mingit põhjust , "" kinnitas antikvaar . "
44	NA	" "" Ma polegi muretsenud ... "
44	NA	 Aga hingel hakkas ikkagi kuidagi kergem . 
44	NA	 Enne jõule vaja kõik südamelt ära rääkida , eks ole ? 
44	NA	 Ei olnud minul plaaniski teie järele luurama hakata , sõja ajal sai seda tehtud küll . 
44	NA	" Ja oma tunnen ma kohe kaugelt ära ... "" "
45	NA	" Ta vaikis hetkeks , rüüpas lonksu teed ja küsis siis : "" Ega te kellelegi ütle , et ma ... "" "
46	NA	" "" Olge mureta . "
46	NA	" Ma juba ei mäleta , millest me õieti rääkisime , Lemist vist ja "" Potopist "" ... "" "
47	NA	" "" Õige , jah ! "" tuli pan Bartkowiakile jälle rariteet meelde ja ta kujutas ette , kuidas raamatu kodus riiulisse seab , täpselt sinna tema õigele kohale — kõige esimeseks . "
47	NA	" "" Ma vist hakkan nüüd ka liikuma . "
47	NA	" Ärge siis pange pahaks . "" "
48	NA	" "" Ei tule pähegi ! "" "
49	NA	" Uksel kirjakandja seisatas , kohendas oma postipauna ja ohkas : "" Sedasi on siis lood ... "
49	NA	 Keerulised on need asjad minu jaoks . 
49	NA	 Ühest küljest oleksime nagu kõik ühe asja eest väljas , aga teisest küljest ... 
49	NA	" Saa siis aru , kus tänapäeval see hea ja halb , kes on kuri vaenlane , kes on oma . "" "
50	NA	" "" Selles , pan Bartkowiak , on teil tuline õigus , "" nõustus antikvaar . "
50	NA	" "" Olen teiega täiesti solidaarne . "" "
51	NA	 Ukse kolksatades aga kadus Grpowski näolt muretu naeratus , ta avas sahtli ja võttis sealt saabunud kirjad . 
51	NA	 Üks neist oli Lääne-Saksamaalt , teine Portugalist . 
51	NA	 Ta läks taharuumi , kus seisis malelaud , ning uuris ümbrikke . 
51	NA	 Osav töö , väga osav töö ! 
51	NA	 Poisid julgeolekust on oma meetodeid täiustanud . 
51	NA	 Kuid ikkagi rääkisid pisut pehmed liimikohad ja liigpaljud sõrmejäljed , et kirjad olid avatud ja läbi loetud . 
51	NA	 Kirjad sisaldasid tõepoolest malekäike ja sõbralikke tervituskirju ega sõnagi poliitikast . 
51	NA	 Ometigi tõmbas Grpowski kulmu kipra , kui neid luges . 
51	NA	 Tähed , numbrid ja laused omandasid hoopis teise tähenduse . 
51	NA	 Ja need panid teda muretsema . 
51	NA	 Mõtlikult liigutas ta laual malendeid , vaatas kujunevat situatsiooni ning pomises endamisi vandesõna . 
52	NA	 Julgeoleku huvi tema tagasihoidliku isiku vastu oli ähvarduste kõrval , mille ta kombinatsioonidest ja kirjadest välja luges , köömes . 
52	NA	 Kuid ometi midagi sellist , mille üle tuli mõelda , millega tegeleda . 
52	NA	 Samas oli kirjakandja visiit andnud põhjust ka rahuloluks . 
52	NA	 Lõpuks ometi olid ennast ära tasunud sõbralikud suhted pan Bartkowiakiga ! 
52	NA	 Nad ei mõtle ka kunagi midagi uut välja , ümises Grpowski endamisi . 
52	NA	 Rindemees , sõjavang Siberis , siis Poola korpuses , Berliin , medalid ... ilmselt ka sidemed vastuluurega . 
52	NA	 Just selliseid mehi sokutas Poola julgeolek kirjakandjateks , kingseppadeks , rahvale lähedale . 
52	NA	 Nende ausate meeste südametunnistusele sai rõhuda , neid kasutada . 
52	NA	 Oleks imelik , kui nad poleks alustanud vanast pan Kazimierz'ist . 
52	NA	 Varsti võib oodata kedagi joviaalset , kuid pisut häbelikku ja salatsevat härrasmeest , kes tunneb huvi uuema välismaise literatuuri üle . 
52	NA	 Juhuslikult on hiljuti naasnud komandeeringust Pariisi ja toob mõne välispoolaka keelatud raamatu ... 
52	NA	 Et kas sellele oleks ostjaid ? 
52	NA	 Et kas tuntakse huvi ? 
52	NA	 Ei ? 
52	NA	 Aga võiks tunda , raamat on seda väärt ... 
52	NA	 Nii see algab ja kestab paar kuud . 
52	NA	 Kestab siis , kui midagi ei leita . 
52	NA	 Oli imelikki , et ta seni polnud luubi alla sattunud . 
52	NA	 Kontroll tuleb üle elada , mõneks ajaks tegevust tagasi tõmmata . 
52	NA	 Puhata , kurat võtaks ! 
52	NA	 Varsti on jõulud , tuleks kaarte hakata saatma ... 
53	NA	 Ja nüüd meenus talle kolmas ümbrik . 
53	NA	 Legnica postitempliga kiri . 
53	NA	 Ta polnud ennist korralikult saatja nimegi vaadanud . 
53	NA	 Grpowski läks tagasi ametiruumidesse , tõstis laualt ümbriku ja uuris seda tähelepanelikumalt . 
53	NA	 Muidugi ! 
53	NA	 See oli kiri tema emapoolselt täditütrelt Maryszialt , kes elas Legnica lähedal ühes väikses asulas , mille nimegi oli ta ammu unustanud . 
53	NA	 Nad olid ammu kohtunud , viimane kord vist viis aastat tagasi kellegi pulmas . 
53	NA	 Hiljem oli ta kuulnud , et Maryszial läheb hästi , on valitud alevinõukogu saadikuks , kuulub valitsevasse parteisse ja osaleb aktiivselt ametiühingus . 
53	NA	 Aga nad polnud kunagi üksteisele kirjutanud . 
53	NA	 Aga nüüd : 
54	NA	 Kallis Mieczislaw ! 
55	NA	 Oled vist üllatunud minult kirja saades , kuid loodan , et üllatus on meeldiv . 
55	NA	 Miks kirjutan ? 
55	NA	 Miks ikka kirjutatakse ... 
55	NA	 Ära nüüd arva , et tahan sulle Tatjana kirja saata ! 
55	NA	 Lihtsalt istusin ühel õhtul väsinult maha ( päeval oli tööd kole palju ! ) , avasin perekonnaalbumi ja vaatasin vanu fotosid . 
55	NA	 Nutt tuli peale , ausõna . 
55	NA	 Olen viimasel ajal igasugu kohustustega nii koormatud , et sugulaste jaoks pole üldse aega jäänud . 
55	NA	 Nii tore oleks teid kõiki jälle näha . 
55	NA	 Kahjuks ei saa ma nendegi jõulude ajal Wieszelowkast minema . 
55	NA	 Inimesed muudkui käivad abi küsimas ja ma juba olengi selline hea hingega ... 
55	NA	 Meeletult tahaks Warszawasse sõita , linn pidi olema nüüd ju nii ilusaks muutunud . 
55	NA	 Aga ei ole aega . 
55	NA	 Ka meil on palju muutunud , palju juhtunud ! 
55	NA	 Millal sa viimati Sileesias käisid , Mieczislaw ? 
55	NA	 Ei mäleta ... ? 
55	NA	 Usun , et meil oleks väga paljustki rääkida , tead ju , et olen sind alati siiralt austanud ja armastanud , sinu kogemusi ja elutarkust kuulda võtnud . 
55	NA	 Ja mõtlesingi siis , et miks ei võiks sa nendeks jõuludeks siia sõita . 
55	NA	 Ootan sind tõesti väga . 
55	NA	 Tahaks nii teada , kuidas Vlastal ja Katarzynal läheb ... kuid neil pole vist mahti pikka reisi ette võtta . 
55	NA	 Kuidas sulle meeldiksid ühed jõulud maal , barszsz , placki kartoflane , nalesniki , kluski ja kõik kaksteist rooga ? 
55	NA	 Vean kihla , et pealinnas enam maakombel süüa ei tehta ! 
56	NA	 Ikka sinu Maryszia 
57	NA	 Kummati ei muutunud Grpowski ilme peale kirja lugemist sugugi lõbusamaks . 
57	NA	 Maryszial on palju tööd , inimesed käivad tema juures abi küsimas , neil on külas palju juhtunud ... 
57	NA	 See oli kirja sõnum ja ülejäänut võis Grpowski ainult aimata . 
57	NA	 Maryszial on tema abi vaja ! 
57	NA	 Ja muidugi mitte tema kui antikvaari või sugulase abi ... 
58	NA	 Samas , jõulud maal ? 
58	NA	 Aga miks ka mitte ! 
58	NA	 Nüüd , kus ta luubi alla on võetud , siis mis oleks sobivam kui külaskäik sugulase juurde . 
58	NA	 Ja veel millise sugulase juurde — saadiku ja aktivisti juurde ! 
58	NA	 Paar nädalat puhkust vaikses külakeses Sileesias ? 
58	NA	 Maaõhk ja maatoit , kukkede kiremine varahommikul , ahjusoe leib ... 
58	NA	 No ja Maryszia probleemid muidugi ka . 
59	NA	 Tüdruk on endiselt kaval ja nutikas , mõtles Grpowski . 
59	NA	 Kes võiks selle kirja järgi aimata , et selle kirjutaja on tegelikult nõid ja posija , naine , kelles voolab Grpowskite iidne veri ja kelle külas on juhtunud nüüd midagi sellist , et tal läheb vaja kvalifitseeritud eksortsisti abi ? 
60	NA	 Ja loomulikult oli seegi kiri hoolikalt avatud ja läbi loetud . 
61	 II 	 II 
62	NA	" Warszawast rongiga Wroclawi , sealt bussiga Legnicasse , kust vana Janusz ta "" Poloneziga "" Wieszelowkasse toimetab ... "
62	NA	 Terve ilus talvepäev 1964. aastast kulub selle sõitmise alla , aga kas polegi ta mitte mööda armast Poolat nii ammu reisinud ? 
62	NA	 Kas polegi ta nii ammu näinud ilusaid Sileesia künkaid , kuulnud seda kummalisekõlalist susisevat murret pidevalt toriseva onu Janusze suust ? 
63	NA	 Aga see päev oli seda väärt ! 
63	NA	 Terve pika tee rongis istus Grpowski vaikselt vaguninurgas ja kuulas mõnu ja huviga , mida inimesed räägivad . 
63	NA	 Ja siis kuulas ta kaks tundi onu Janusz't ja pärast seda oli ta palju targem . 
63	NA	 Inimesed rääkisid jõuludest — nii nagu nad teevad seda igal aastal , arutavad millised ended täide läksid , millised mitte , kes tegi eelmine aasta kõige ilusama hälli . 
63	NA	 Siin — Edela-Poola maanurgas olid vanad jõulutraditsioonid erilselt elus ja hinnas . 
63	NA	 Siin järgiti harda kohusetundega kombeid , mis linnades ammu unustatud või moest läinud . 
63	NA	 Kellel linnas on vaja teada , kas sinu tulevane mees on puusepp või kingsepp , kas saad mehele või mitte , milline ilm küünlapäeval on ... 
63	NA	 Abielukaaslaste puudust linnas pole — nii nagu vanasti maal ja kõik kenad kombed vajuvad unustuse hõlma . 
63	NA	" Poznani plikad ei käi naaberkorteri ukse taga pealt kuulamas ( kui juhtud esimesena kuulma sõna "" mine "" , saad mehele ; kui kuuled aga esimesena "" seisa "" — siis ei saa ) . "
63	NA	 Warszawa näitsikud ei jaluta jõuluõhtul Visla äärde ega topi kätt vette . 
63	NA	 Komme ütleb , et kui veest juhtub pihku puutükk , on tulevane puusepp , rauajupp tähendab seppa ja nii edasi . 
63	NA	 Püha taevas , Vislast mehe elukutset mõistatavad tüdrukud peaks kõik keemikutele mehele saama , mõtles Grpowski . 
63	NA	 Aga maal on vanad tavad elus ja neid kõiki kuuliski Grpowski rongis . 
63	NA	 Ühtlasi sai ta ka palju ainest mõtisklemiseks . 
64	NA	 Onu Janusz ei jäänud Maryszia juurde kauaks , talle ei meeldinud pimedas sõita . 
64	NA	 Aga Maryszia oli Grpowski tuleku üle kohe väga-väga rõõmus , andis talle pika mopsuva musi põsele ja kallistas kõvasti . 
64	NA	 Ta elas Wieszelowka peatänavaks kutsutaval uulitsal ühekordses aia , kaevu ja kassiga majas , elas üksi , sest nii on nõidadele kombeks . 
64	NA	 Wiedzma — loomulikult ei pruugitud seda sõna Maryszia suhtes , keegi ei kutsunud teda niiviisi , ajad on nüüd teised . 
64	NA	 Ja võibolla ka paljud ei teadnud ... 
64	NA	 Aga Grpowski teadis . 
64	NA	 Teadis , et tema ise ja see tema linalakk sugulane on iidse võimetega suguvõsa viimased võsud , kes vanu tarkusi edasi kannavad — ise moel , kummatigi . 
64	NA	 Kui pan Mieczislaw oli kohe peale sõda poisikesena linna juhtunud , sealt vaimuliku seminarist läbi käinud ja alles siis — tõsi , ühe salapärase külalise mõjul — oma ettemääratusest teada saanud ja ammustele kummalistele unenägudele ja tundmustele selgituse leidnud , siis Maryszia ... 
64	NA	 Maryszia oli oma võimetest teadlik olnud maast madalast . 
64	NA	 Juba viieaastasena oli ta uhkelt vastanud , et tema tahab nõiaks saada . 
64	NA	 Paljud panid selle muidugi ohtralt loetud muinasjuttude arvele ja pahvatasid naerma , mõned aga ... mõned noogutasid mõistvalt ja ei tüüdanud tüdrukutirtsu enam . 
64	NA	 Ei läinud Maryszia suurde linna õnne otsima , teadis , kuhu ja milleks saatus on teda määranud , jäi maale . 
64	NA	 Ja kasutas kõiki võimalusi , et oma tõelist kutsumust varjata . 
64	NA	 No muidugi külas teati , kelle juurde soolatüügaste või ahtra lehma vastu abi otsima minna , muidugi teati , kelle käest saab maarohtudest leotisi , mis mõjuvad vabrikuaspiriinist palju paremini , muidugi teati , kelle käest unenägudele seletust otsida . 
64	NA	 Aga Maryszia ei olnud ainult posija ... 
64	NA	 Maryszial oli veel üks imeline anne , mida Grpowskil endal ei olnud . 
64	NA	 Kui Mieczislawi teadmised , võimed ja oskused võisid Kurjaga toime tulla , siis Maryszia Kosidowska võis seda Kurja näha , ette tunda , ära aimata . 
64	NA	 Vahest nimetati seda selgeltnägemiseks , eksortsisid aga kutsusid neid inimesi Ütlejateks . 
65	NA	 Ütleja polnud eksortsist , ei pidanud ta ka nõid olema . 
65	NA	 Ta võis olla täiesti tavaline inimene , kel oma andest aimugi pole . 
65	NA	 Kuni korraga ... 
65	NA	 Korraga nad näevad ! 
65	NA	 Harilik ametnikust perekonnaisa on laste ja naisega lõbusõidul , nad peatuvad kena järvesilma ääres . 
65	NA	 Lapsed jooksevad vette , kutsuvad isa järele . 
65	NA	 Isa on aga kaldal soolasambaks tardunud , tõmbab lapsed veest välja ja kihutab autoga lähima telefoni juurde . 
65	NA	" Ta helistab politseisse : "" Kuulge , ma arvan , et siia järve on keegi uppunud ! "" "
65	NA	 Ja järvest leitaksegi ... luukere . 
65	NA	 Kohtumeditsiin leiab , et uppunu on järves oma saatuse leidnud kakssada aastat tagasi ja enne on talle kirvega pähe löödud . 
65	NA	 Ja pereisa ei oska selle peale sõnagi kosta . 
66	NA	 Või jookseb keegi surmani ehmunud inimene jälle politseisse , hirmuhigi otsa ees , ja nõuab , et üks haud surnuaialt lahti kaevatakse . 
66	NA	 Ta ei oska ega saagi oma soovi millegiga põhjendada , teatab vaid , et jalutas surnuaial sellest hauast mööda ja ... 
66	NA	 Kui sellest kuuleb eksortsist , kellel on vajalikud sidemed , käivitab ta ekshumeerimise . 
66	NA	 Tihti seda ei juhtu , mõnikord aga siiski . 
66	NA	 Haud kaevatakse lahti . 
66	NA	 Tavaliselt leitakse varjusurmas maetu . 
67	NA	 Ütleja on vastuvõtuantenn . 
67	NA	 Ilma saatevõimaluseta . 
67	NA	 Harva juhtub , et Ütlejaks sünnib ka nõiavõimetega inimene . 
67	NA	 Maryszia oli üks sellistest haruldustest . 
67	NA	 Ja kohe , kui Grpowski luges naise kirjast , et inimesed muudkui käivad abi küsimas ; ka meil on palju juhtunud ; meil oleks väga paljustki rääkida , teadis ta , et Ütleja on midagi tundmas , nägemas , tähele panemas . 
67	NA	 Ütlejate käest ei võta eksortsistid teenustasu . 
68	NA	 Kolm tundi istusid nad Maryszia piinlikkuseni puhtas köögis , jõid teed , sõid szpinakit , pirukaid hapukapsa ja sibulaga , ajasid juttu — maast ja ilmast , tühjast-tähjast . 
68	NA	 Maryszia oli meisterkokk ja szpinakit valmistas ta ka Grpowski kadunud vanaema Cecilyast paremini . 
68	NA	 Szpinak on supp , mida valmistatakse erakordseteks sündmusteks — kolm tundi aeglasel tulel podisenud spinat , hakitud loomaliha , kartuliviilud ja rohkelt maitseaineid . 
68	NA	 Grpowski sõi kolm taldrikutäit ja tema hing laulis . 
68	NA	 Kui kellaaeg hakkas hilisemaks minema , tõi naine välja koduveini pudeli ja Grpowski pidi sedagi vastu tahtmist mekkima . 
68	NA	 Maryszia võttis aga suure kruusi , jõi selle korraga tühjaks ja vaatas siis sugulasele pikalt otsa . 
69	NA	" "" Oled sa , Mieczislaw , tähele pannud , et imelikud asjad juhutvad ikka kolmekaupa korraga ? "" "
70	NA	 Grpowski raputas pead . 
70	NA	" "" Ma ei ole seda kunagi tähele pannud , aga kui sa nii ütled ... "" "
71	NA	" "" On sul linnas praegu palju tööd ? "
71	NA	" Kauaks sa saad jääda ? "" "
72	NA	" "" Nii palju kui tarvis . "
72	NA	" Võimalik , et ma saan ka siin töötada . "" "
73	NA	" "" Aga antivariaat ? "" "
74	NA	" "" Vlasta hoolitseb selle eest . "" "
75	NA	 Vlasta oli Grpowski abikaasa , tumedajuukseline slovakitar , kes teadis mehe tegelikust elukutsest kõike . 
75	NA	 See oli olnud varane armastus , nad abiellusid , kui mõlemad olid üheksateistkümnesed . 
75	NA	 Sõjajärgseil aastail sirguti kiiresti täiskasvanuks . 
75	NA	 Kaheksa kuud peale abiellumist sündis neil tütar . 
76	NA	" "" Ma tahaks nii Vlastat ja Katarzynat näha , nad peaks olema palju muutunud ... "" ohkas Maryszia . "
76	NA	" "" Tervita neid , eks ! "" "
77	NA	" "" Ilmtingimata tervitan . "" "
78	NA	" "" Ma tulen teile kunagi kindlasti külla . "
78	NA	" Siis , kui siin kõik korda saab , "" ohkas Maryszia veelkord . "
78	NA	 Vein pani ta palged punetama ja tegi silmad veelgi nukramaks . 
79	NA	" "" Mis sind vaevab ? "" küsis Grpowski julgustavalt . "
80	NA	" "" Kolm asja , kolm seletamatut asja . "" "
81	NA	" "" Ma kuulan sind . "" "
82	NA	" "" Ma ei teagi , millest alustada ... "
82	NA	" Mõtlesin , et kui esitleda sind oma kauge sugulase pähe , kes tuli siia jõule veetma ... "" "
83	NA	" "" Seda ma ju tulingi ! "" "
84	NA	" "" Jah , muidugi ... "
84	NA	 Pisut linnakärast puhkama ja nii edasi . 
84	NA	 Äkki räägiks sa nende inimestega ise ? 
84	NA	" Äkki tunned sinagi midagi ... "" naine kõhkles . "
85	NA	" "" Räägi , Maryszia ! "
85	NA	" Mis toimub ? "" "
86	NA	" "" Ah , ma ei tea . "
86	NA	 Midagi on korrast ära . 
86	NA	" Midagi on väga korrast ära ... "" "
87	NA	 Sügisel kukkus oma maja katust parandades pan Tadeusz Sidorski ennast surnuks . 
87	NA	 Murdis kaelaluu ja oli paugupealt läinud . 
87	NA	 Selle surma üle ei kurvastanud eriti keegi . 
87	NA	 Jah , pan Sidorski oli vanast mõisnikesoost , oli krahv tegelikult , kuid nüüd ei tahtnud ega tohtinud seda keegi mäletada . 
87	NA	 Sidorski oli eluaeg elanud ihuüksi oma majas , endises häärberis , nüüdseks kohutavalt lagunenud majas . 
87	NA	 Okupatsiooniajal oli ta Armia Krajowaga koostööd teinud , seepärast teda peale sõda ei puudutatudki . 
