par_nr	head	sentence
16	NA	 Tahtlikult ; tahtmatult — kes seda enam teab . 
16	NA	 Vahet polnud . 
16	NA	 Nad olid unustanud — see oli peamine . 
16	NA	 Nende mälestustes oli lünk , tervete ajastute pikkune hämarusse mattunud ala . 
16	NA	 Aeg , mida ei tahetud või ei suudetud mäletada — kolonisatsioon . 
16	NA	 Huvitav , et sõna ise oli säilinud . 
16	NA	 Ilmselt oli see nii tähtis , et hakkas iseseisvat elu elama , keeldudes unustuse hõlma vajumast . 
16	NA	 See oli kaotanud oma esialgse näo ja sisu , kuid vältinud aegade tolmuks muutumist . 
16	NA	 See üritas neile meenutada midagi , mis oli oluline ; midagi , mida oleks tulnud mäletada . 
17	NA	 Johnnie jälgis , kuidas ta sammudest üles keerutatud tolm laisalt maha tagasi langes . 
17	NA	 Tolm . 
17	NA	 Kõikjal tolm . 
17	NA	 Isegi nende mälestusi kattis tolm , mis ei lasknud näha , mis selle all peitub . 
17	NA	 See häiris teda . 
17	NA	 Ta kahtlustas , et oli tegelikult ainus , kes selliste asjadega oma pead vaevas , kuid ei saanud sinna midagi parata . 
17	NA	 Ta oli alati pisut teistsugune olnud . 
18	NA	 Või ... oli hoopis tema endine ja kõik teised teistsugused ? 
18	NA	 Ta ei teadnud . 
18	NA	 Kõik oli muutunud ; ka nad ise . 
18	NA	 Nad polnud enam need , kes olid olnud . 
18	NA	 Või kelleks olid end pidanud . 
18	NA	 Johnnie ei mõistnud isegi täpselt , mida ta sellega silmas pidas , kuid tal oli tunne , et kunagi oli kõik teisiti , isegi nimetus , millega nad end nimetasid . 
18	NA	 Siis , enne kolonisatsiooni , enne linnu , enne karjasid ... 
18	NA	 Millegipärast oli ta kindel , et ka karjad olid selle kõigega kuidagi seotud , kuid küsida polnud enam kelleltki — kõik vastused olid jäänud tolmu alla maetud perioodi , mille nimi oli kolonisatsioon . 
19	NA	 Just sellest oli mandumine alguse saanud , vähemalt Johnniele tundus nii . 
19	NA	 Igal juhul muutus ta alati kurvaks , kui sellele mõtles . 
20	NA	 Johnnie ohkas ja astus edasi , kuni jõudis Paddy kõrtsi juurde . 
20	NA	 Ukse ees seisjad liitusid temaga , kui ta sisse astus . 
20	NA	 Ainult üks vana ja krimpsus taat ei liikunud paigast . 
21	NA	" "" Hei , vana , kas sa keelt kasta ei taha ? "" hõikas Johnnie talle . "
22	NA	" "" Minu joomapäevad on möödas , "" krigistas too , vaadates oma rahulike selgete silmadega Johnniele otsa . "
22	NA	" "" Kui inimene on nii vana , kui mina , peab ta hoidma end viina eest . "
22	NA	" "" "
23	NA	 Johnnie naeris nukralt . 
24	NA	" "" Just vanadele ongi viina vaja , see teeb nad nooreks ! "" "
25	NA	 Ta astus kõrtsi . 
26	NA	 Põrandaid katva niiske saepuru lõhn ning viina ja õlle tuttav aroom mõjusid ergutavalt . 
26	NA	 Muusika mängis . 
27	NA	 Ta astus leti juurde ja hõikas : 
28	NA	" "" Hei , Paddy , anna üks pits ! "" "
29	NA	" "" Kuidas edeneb ? "" päris kõrtsmik higi pühkides ja lükkas märjukese üle leti lähemale . "
30	NA	" "" Jim ja Jack läksid loomi ajama , "" kehitas Johnnie õlgu . "
30	NA	" "" Jäin linnast tulekuga hilja peale , muidu oleksin isegi kaasa läinud . "
30	NA	 Räägitakse , et olevat suur kari . 
30	NA	" "" "
31	NA	" "" Metsik ? "" "
32	NA	" "" Arvata võib , "" noogutas Johnnie . "
32	NA	" "" Teised kõrbesse ei kipu . "
32	NA	" "" "
33	NA	" "" Siis on kena noosi oodata ... "" "
34	NA	" "" Ole mureta , ega sinagi ilma jää , "" irvitas Johnnie . "
34	NA	" "" Kuni sul seda mürki jätkub , voolab niikuinii pool rahast sinu kukrusse . "
34	NA	" "" "
35	NA	" "" Tõsi ta on , "" naeratas ka kõrtsmik ning ta lai nägu läks veelgi laiemaks . "
36	NA	 Kusagil kriuksus uks . 
36	NA	 Verandal kostsid sammud . 
37	NA	" "" Tee oli vist väga tolmune , noormees ? "" ütles madal krigisev hääl . "
38	NA	" "" Jah , "" vastas keegi . "
38	NA	" "" Tolmu oli tõesti rohkem kui vaja . "
38	NA	 Kas te ei astuks sisse ja jooks midagi ? 
38	NA	 Vihkan üksinda joomist . 
38	NA	" "" "
39	NA	" "" Tänan , "" vastas teine . "
39	NA	" "" Olen selleks liiga vana . "
39	NA	" Saalis on küllalt teisigi mehi . "" "
39	NA	 Kõnelejaks pidi olema krimpsus vanamees , kes ka ennist oli keeldunud kõrtsituppa astumast . 
40	NA	 Lähenesid rasked sammud , uks avanes ja lävel seisis Jack . 
41	NA	 Ta lasi pilgul ringi käia ja märkas Johnniet . 
41	NA	 Noogutanud vaevumärgatavalt , astus ta väsinud kõnnakul üle saali ja räntsatas Johnnie kõrvale leti äärde istuma . 
42	NA	" "" Klaas õlut , Paddy , "" sõnas ta kähinal . "
42	NA	" "" Mu kurk on tolmu täis . "
42	NA	" "" "
43	NA	 Paddy kallas talle kannu vahutavat õlut , millest Jack poole ainsa sõõmuga tühjaks jõi . 
44	NA	" "" Oled siis tagasi , "" konstateeris ta lõpuks Johnnie poole vaadates . "
45	NA	" "" Nagu näed , "" naeratas Johnnie . "
45	NA	" "" Muide , mul on ka järgmise partii jaoks ostja välja vaadatud . "
45	NA	 Kuidas teil läks ? 
45	NA	" Kas jaht oli tulemuslik ? "" "
46	NA	" "" Tulemuslik ? "" kordas Jack aeglaselt . "
46	NA	" "" Jah , niipalju kui see puudutab püütud loomade arvu . "
46	NA	" "" "
47	NA	" "" Ma ei mõtle arvu . "
47	NA	" Kas paljud said püüdmise käigus vigastada ? "" "
48	NA	" "" See oli veriseim sigadus , mida ma olen eales näinud ! "" vastas Jack tigedalt . "
48	NA	" "" Ma ei taha meenutadagi , kui palju loomi ma maha lasin , ja kuidas nad välja nägid . "
48	NA	 Ma ei tea , kui paljud end läbi okastraadi murdsid , et siis hiljem kusagil kõrbes kõngeda . 
48	NA	" "" "
49	NA	" "" Seda ma kartsin , "" ohkas Johnnie löödult . "
49	NA	" "" Ma ütlesin kohe , et see uus püügimoodus okastraadiga pole õige asi ... "
49	NA	" Kuidas Jim sellesse suhtub ? "" "
50	NA	" "" Jim ? "" "
50	NA	 Jack tõstis pilgu . 
50	NA	 Ta silmad olid valu täis . 
50	NA	" "" Jim on surnud , Johnnie . "
50	NA	 Nad tallasid ta surnuks , need neetud karvutud elajad ! 
50	NA	 Nad läksid metsikuks , need kahejalgsed tõprad , ja siis see juhtuski ... 
50	NA	" Ta on surnud , Johnnie ... "" "
51	NA	 Surnud ? 
51	NA	 Johnnie ei suutnud seda uskuda . 
51	NA	 Nad olid sünnist peale koos olnud , tema , Jack ja Jim . 
51	NA	 Nad olid sõbrad , keda mitte miski ei saanud lahutada . 
51	NA	 Ja nüüd korraga ei ole Jimi enam . 
51	NA	 Kuidas siis nii ? 
52	NA	 Ta tundis , et peab välja saama , värske õhu kätte . 
53	NA	" "" Pane see minu arvele , "" sõnas ta Paddyle ja tõusis . "
53	NA	" "" Ja ole hea , telli pärg . "
53	NA	" "" "
54	NA	" "" Saab tehtud , "" kinnitas kõrtsmik , "" ära muretse . "
54	NA	" Mis ma lindile lasen kirjutada ? "" "
55	NA	" "" "" Igavene mälestus Jim Beam'ile . "
55	NA	 Jack Daniels ja Johnnie Walker . 
55	NA	" "" "" "
56	NA	 Silmad kipitasid . 
57	NA	 Kitiinist liigeste naksudes ja valust suiseid kiristades astus Johnnie kõrtsist välja kargesse ööõhku . 
57	NA	 Tähed sirasid . 
58	NA	 Johnnie tõmbas tundlad , mille otsas silmad olid , sisse . 
58	NA	 Kipitus vähenes veidi . 
59	NA	" "" Igavene mälestus , "" sosistas ta . "
59	NA	" "" Igavene ... "" "
