par_nr	head	sentence
8	NA	 Sõõru tee viis nüüdseks juba varemeks lagunenud maja juurde , mille elanike saatusest kunagi keegi rääkida ei tahtnud . 
8	NA	 Ei siis , vanal ajal , ega ka nüüd . 
8	NA	 Ja nüüd veel eriti , sest toonane tõde oli uue riigi jaoks liiga valus . 
8	NA	 Ei tahetud rääkida , küll aga teati ja mäletati . 
8	NA	 See oli olnud väga vaikne öö . 
8	NA	 Vanaisa rääkis , et paugud olid meiegi hoovi kostnud . 
8	NA	 Vanaisa oli sõjas käinud mees ja tundis kohe ära , kas tegu on laskmise või lahinguga . 
8	NA	 Tookord aga oli olnud puhas mahalaskmine , hukkamine , mõrv . 
8	NA	 Mäletan , et vanaisa ütles üks kord jommis peaga välja , et näe , polõss mõtsavinnä Sõeru Annu ja Liinat maha lasnu , olõss Liinast sinu esäle kobõda pruudi saanu . 
8	NA	 Metsavennad olevat hiljem kätte saadud , üks jäi ellu , saadeti kaugele maale ja tuli tagasigi . 
8	NA	 Siia aga enam mitte , olevat Järvakanti elama asunud , kus teda keegi ei tundnud ja tema mineviku vastu huvi ei tuntud . 
8	NA	 Sõõru metsatalu polnud aga keegi endale tahtnud . 
8	NA	 Kes ikka sooviks hommikul sellest kaevust vett ammutada , mille najale varises kuulidest läbistatud naine ning tema ja tütre veri valgus läbi mulla . 
8	NA	 Ja kes teab , mis seal enne mahalaskmist tehti ... 
8	NA	 Ei , Sõõru talu oli aastakümneid hääbunud , kuri vaim oli tema peal ja keegi seal uut elu alustada ei soovinud . 
9	NA	 Teerist oli aga ikka kenasti alles , nagu valvanuks ta , et teeline õige suuna üles leiaks ega jääks pikaks metsa hulkuma . 
9	NA	 Siit — ristumiskohalt — jäi Sõõru peale umbes kilomeeter ja Eedu majani mõnisada meetrit . 
9	NA	 Ja kuigi siinkandis polnud kunagi maad niimoodi kellegi omanduseks peetud nagu maja või aita , oli see paarisajameetrine ring Eedu talu ümber ikkagi selle maja mets , ükskõik , kas siis seadusetäht seda kinnitas või mitte . 
9	NA	 Siin ei oldud kunagi usutud , et mets või maa saaks kellelegi päriselt kuuluda . 
9	NA	 Hoopis vastupidi peab olema — mets peab inimese omaks võtma , tunnistama teda osana endas , avanema talle ja olema kaitsjaks , toitjaks , hoolitsejaks . 
9	NA	 Kuidas saaks mets olla ühe inimese oma , kuis saab maa kuuluda inimesele ? 
9	NA	 Inimene saab ikka omada seda , mida inimkäed loovad . 
10	NA	 Siit edasi algas Parksepa Eedmundi mets , mis on sellele talule kuulunud juba niikaua , kui üldse siinkandis elu tagasi mäletatakse . 
10	NA	 Siin on ikka olnud piir — käänaku taga on koiramihe maja ja maa . 
10	NA	 Aga kõndida ja jalutada võib siin metsas igaüks . 
10	NA	 Kartma ei pea kedagi ega midagi , sest Eedu on hea inimene , temal pole kurja silma , nagu tema isal ennemalt olevat olnud ja ükski Eedu koer ei kipu kunagi ühtegi võõrast hammustama , kui too just kurjade plaanidega ei tule . 
10	NA	 Aga selle tunnevad koerad kohe ära . 
10	NA	 Vähemalt Eedu õpetatud koerad — nii arvatakse . 
11	NA	 Eedu isa ... 
11	NA	 Ma silmitsesin vana suurt mändi . 
11	NA	 Pettäi oli aina suuremaks sirgunud , aga märk oli ikka alles . 
11	NA	 Ma olin siis umbes nelja- aastane , vahest pisut vanemgi . 
11	NA	 Kõik oli toimunud täpselt sel samal kohal , kus ma praegu seisin . 
11	NA	 Vaevalt , et teegi siis laiem oleks olnud , sest autosid oli siis ju veel väga vähe . 
11	NA	 Eedu isa suri umbes kuuekümnendate keskel ja auto oli siinkandis haruldus . 
11	NA	 Surnut veeti vankriga . 
11	NA	 Imelik , ma mäletan isegi , et hobune oli tumepruun ja hirnatas teeristis valjusti . 
11	NA	 Naised sosistasid , et see olla halb märk , ma ei teadnud , miks . 
11	NA	 Ilm oli olnud palav ja ilmselt kiirustati kalmistule . 
11	NA	 Mehed olid pintsakud maha ajanud , õhus segunes higi , viinaauru ja odava tubaka lehk aga nii vist oligi parem , sest ilm oli tõesti väga kuum . 
11	NA	 Kõige ees läks hobune surnuvankriga , siis tulid Eedu ja minu isa , surnumatja ja seejärel kõik ülejäänud . 
11	NA	 Ristteel peeti pruun kinni , just kohe , kui ta hirnatas . 
11	NA	 Tahtsin emalt küsida , et miks me seisma jäime , ent ema pilk sundis mu vaikima — ei pea minusugune poisijunn kõiki täiskasvanute asju teadma . 
11	NA	 Isal oli seljas valge särk , mis juba higist laiguliseks oli muutunud , jalas mustad kottpüksid ja kirsasaapad . 
11	NA	 Tegelikult olid vist kõik mehed samamoodi riides . 
11	NA	 Matusevoor peatus ning vaikides vaadati , kuidas isa hiivas vankrist peitli ja haamri ja astus vana pettäi manu . 
11	NA	 Silmade kõrgusele , sinna , kust kellegi käed eelmisel päeval üleliigsed oksad kõrvaldanud , asus isa peitliga toksima ja mulle meenutas ta sel hetkel rähni . 
11	NA	 See pidi naljakas olema , kuid seda ma teadsin , et naerda ei tohtinud . 
11	NA	 Üldse oli imelik , et mind naabertalu matustele kaasa võeti — tavaliselt sellekandi inimesed lapsi matustel näha ei taha . 
11	NA	 Alles aastaid hiljem sain ma teada , et minu ema oli põrutanud , et enne , kui ristimärki puu sees ei ole , tema lapsi üksi koju ei jäta . 
12	NA	 Pettäi , nagu siin mändi kutsutakse , asetseb täpselt teeristil , paistab mõlemalt poolt tulles kaugele kätte . 
12	NA	 See on sedasorti mänd , mis ei kasva üles kõrgesse ja pikaks , vaid kidurdub jässakaks ning sitkeks metsahiiglaseks . 
12	NA	 Mäletan , et matuselised vaatasid isa tegutsemist vaikse huviga , keegi ei lausunud sõnagi , vaid viinapudel käis käest kätte ringi . 
12	NA	 Isa töötas kiiresti ja vilunult , ristikuju uurdus puusse üsna kiiresti . 
12	NA	 Minu isa oli põhjalik inimene , usun , et ta oli puuse risti voolimist varem kuuri all harjutanud . 
12	NA	 Kui puurist valmis sai , joodi veel lonks viina , midagi poetati ka puu alla . 
12	NA	 Kõik toimus iseeneslikult , vaikselt ja loomulikult . 
12	NA	 Vaevalt keegi eriti hingedesse uskus , aga vanu kombeid tuli täita . 
12	NA	 Ma ei teagi tegelikult , mida siin üldse usuti — kristlust segunenult rahvakommetega või vastupidi . 
12	NA	 Kuid millesegi tuli uskuda , miskisse õnnetoovasse ja kurja eemalepeletajasse . 
12	NA	 Elu on siin Läti piiri ääres alati raske olnud — et elus läbi lüüa , oli vaja õnne . 
12	NA	 Oma ja lähedaste õnnesse pidi uskuma . 
12	NA	 Uskmatuse hind oli ränk — halb õnn . 
13	NA	 Ka nüüd oli rist alles . 
13	NA	 Mänd säilitab kaua ja ilusti oma pealispinda . 
13	NA	 Kuulasin metsakoha ja silmitsesin vana pettäid . 
13	NA	 Ma ei teagi , mispärast ristilõikamisrituaal mulle Eedu isa matustest kõige rohkem meelde jäi . 
13	NA	 Kindlasti polnud see sellepärast , et pärast olin emalt aru pärinud , millega isa siis puu najal õigupoolest tegeles . 
13	NA	 Ema sõnu mäletan selgesti , kuid rituaal kinnistus mu mällu ilmselt mingil muul põhjusel . 
13	NA	 Mäletan ka seda , et isa oli ema peale üpris kuri olnud — milleks poisile vaja ajada seda soigu vaimudest ? ! 
14	NA	" "" Risti lõikas isa puusse sellepärast , et onu Teodor ei saaks tagasi tulla . "" "
15	NA	" "" Aga ta on ju surnud . "
15	NA	 Surrakse ju päriseks . 
15	NA	" Nagu Hallu eelmisel sügisel ? "" ei olnud ma ema juttu mõistnud . "
15	NA	 Hallu oli meie vana õuekoer , kelle isaga küüni taha matsime . 
15	NA	 Ilmselt siis , kui ma polnud veel nelja aastatki täis , mulle ka esimest korda surmast räägiti . 
16	NA	" "" Surnu hing tahab ikka kodu tulla . "
16	NA	 Ja ta tuleb seda sama teed , mida mööda ta surnuaeda viidi . 
16	NA	" Kui onu Teodori hing nüüd tahab kodu tulla , näeb ta risti puu peal ja edasi enam ei saa . "" "
17	NA	" "" Aga miks ta siis ei või kodu tulla , kui ikka tahab ? "" "
18	NA	" "" Oh , kes neid surnu asju ikka täpselt teab . "
18	NA	" Aga surnu vaim võib mõnikord kuri olla ja on parem , kui teda koju tagasi ei lasta . "" "
19	NA	" "" Kas onu Teodori hing on sellepärast kuri , et onu Teodor ise ka kuri oli ? "" "
20	NA	" "" Surnu hing võib kuri olla , "" kordas ema . "
20	NA	" "" Surnu koht pole kodus . "" "
21	NA	 Mäletasin neid sõnu hästi , sest kasvades tuli tihedamini matustel käia ning järgmisel korral , siis olin juba kümnene , seletasin ise õhinal sõpradele , miks matusevoor seiskus ja mehed puu sisse risti kukkusid õõristama . 
21	NA	 Surnu ei tohi kodu tagasi pääseda , olin üleolevalt asjatanud . 
21	NA	 Mind olid kuulatud suu ammuli ja ilmselt tundsin end tol hetkel väga tähtsana . 
22	NA	 Lapsepõlvest olin talletanud teadmise puuristist ja selle tähendusest . 
22	NA	 Millegipärast tundsin , et see kehtis ainult maal . 
22	NA	 Ei kujutanud kuidagi ette linnasurnut mööda tänavaid uitamas ja kodu otsimas . 
22	NA	 Ometi olin ma ise , omaenese kätega samasuguse puuristi lõiganud ka siis , kui isa suri . 
22	NA	 Ma ei teinud seda kartusest isa vaimu ees , ei teinud rituaalisunnist . 
22	NA	 Ma ei pidanud matusevoori kinni . 
22	NA	 Läksin öösel , ihuüksinda ja purukainena ( ma ei joonud matusest saadik mitu kuud mitte tilkagi ) Pärnu kalmistule tagasi ja lõikasin risti noorde mändi , mis jäi maantee ja surnuaia vahele ja paistis kaugelt oma jändrikkusega silma . 
22	NA	 Ma ei tea , miks ma seda tegin , tundsin vaid , et tahan seda teha ja nii on õige . 
22	NA	 Ma ei uskunud ega kartnud tol hetkel midagi ega lootnud ka . 
22	NA	 Kummati tundsin seal puutüve najal , et minu mitteuskumine ei tähendanud siis uskmatust . 
23	NA	 Heitsin männile viimase pilgu ja hakkasin astuma . 
23	NA	 Märkasin , et teepervele , kruusavalli oli pistetud otsapidi kolm suurt musta sulge . 
23	NA	 Ilmselt olid need kunagi rongale kuulunud , suled olid sünkjasmustad , istusid tugevalt kruusas , üksteisest mõne sõrme kaugusel . 
23	NA	 Ma ei teadnudki , mida arvata , ja läksin edasi . 
24	NA	 Maja polnud kübetki muutunud . 
24	NA	 Kui , siis ainult ehk veelgi vanemaks saanud . 
24	NA	 Rohekasmustad seinad , kunagi valged olnud aknaraamid , tumepruun uks õllekappa meenutava lingiga . 
24	NA	 Eedu maja uppus metsarohesse — männid pressisid end igast küljest peale , aidakökats , puukuur ja koeraaedik olid end surunud maja ligi , peremehe eluasemelt metsa kõheda pealetungi eest otsekui kaitset otsides . 
24	NA	 Vaid saun seisis iseteadlikult puude all . 
24	NA	 Ja see oli hea saun — üks parimaid , kus kunagi olen olnud . 
24	NA	 Eedu saun , soolased kasevihad , aur ... 
25	NA	 Seisatasin väraval — koerad olid mind juba märganud . 
25	NA	 Aga nad ei haukunud kunagi võõraste peale . 
25	NA	 Eedu oli nad niimoodi välja õpetanud . 
25	NA	 See oli omamoodi imelik , sest lähemalt ja kaugelt toodi koerakutsikaid Eedu juurde ikka sellepärast , et see neist korralikud jahi- või õuekoerad teeks . 
25	NA	 Haukuma hakkasid koerad aga alles kodus . 
25	NA	 Siin , metsa vahel ei sallinud Eedu tühja klähvimist . 
26	NA	 Metsa-Eedu , nagu teda siin kutsuti , oli maast-madalast saati aina penidega tegelnud . 
26	NA	 Ta aretas , kasvatas ja õpetas koeri , nagu oleksid need tema omad lapsed . 
26	NA	 Lapsi Eedul ju üks oli — Laida — aga mina leidsin kohati , et vanamees ei tee tihtipeale koerte ja oma tütre vahel vahet . 
26	NA	 Koiramiis oli tuntud siin ja kaugemalgi , tema haruldane anne penidega läbi saada oli Harglasse kunagi ka paar ajakirjanikku meelitanud . 
26	NA	 Televiisorist võis kogu maa näha , kuidas Eedu penide eest hoolt kandes endale elatist teenib ja maanurka kuulsaks teeb . 
26	NA	 Eedul oli koerte jaoks mingi kuues või seitsmes meel ja koerad teadsid seda . 
27	NA	 Praegu seletasin aediku juures viit koera , kõik jälgisid mind kõrvad kikkis , saba liputamas ja ninasõõrmed uuele lõhnale õieli . 
27	NA	 Mind ei tervitatud veel , mind uuriti ja katsuti selgusele jõuda , mis liiki tegelane üle õuevärava astumas . 
27	NA	 Viis silmapaari uuristasid mind . 
27	NA	" Aedik oli piisavalt suur , et kõik koerad saaksid vabalt ringi joosta — traatvõrguga eraldatud "" koplid "" ning nende sees asuvad majakesed lõid kõigile hoolealustele oma kodu tunde . "
27	NA	 Vaid üks koer — hästi suur ja must — polnud aedikus , vaid jooksis vabalt ringi . 
27	NA	 Kuid ka tema ei haukunud , küll aga silmitses mind tähelepanelikult ning lõrises vaikselt . 
28	NA	 Seisin endiselt aiaväraval . 
28	NA	 Uskusin , et koerte ärevus kandub peagi ka peremeheni , kes ilmselt majas askeldas . 
28	NA	 Minna ja Eedu uksele koputada tundus kuidagi pentsikult linnalik . 
29	NA	 Hingasin sügavalt metsaõhku , tundsin varajaste mustikate hõngu , mis segunes mändide tärkava suverõõmu ja rohetava sambla rõske lõhnaga . 
29	NA	 Aeg jääb siin Parksepa talu õuel seisma , mõtlesin . 
29	NA	 Kõik on nii nagu ikka olnud , vaid inimesed vananevad , mets kasvab suuremaks ja majale talletub rohkem sammalt . 
29	NA	 Koha vaim jääb aga ikka samaks ja tegelikult ei muutu midagi . 
30	NA	 Ja Eedu tuligi . 
30	NA	 Uks avanes kolksatades ning vana tuttav habemetüükas puhmaskulmne nägu vaatas ukse vahelt välja . 
30	NA	 Vaatas otse värava poole , sest teadis , et külaline on saabunud . 
30	NA	 Eedu kuulis iga kujuteldavat kahinat , mis maja ümber toimus , teadis igast õhkõrnast muutusest , kõik ümbritsev rääkis temaga . 
30	NA	 Sellisena olin ma Metsa-Eedut endale alati ette kujutanud . 
31	NA	 Kurat , kui rõõmus ma tegelikult olin . 
31	NA	 Ma olin kodus ja ma kohtusin vana Metsa-Eeduga ! 
32	NA	 Ta tundis mu kohe ära , hoolimata , et olin habeme kasvatanud ja kandsin võõrastavat roheliskirjut kaitsekostüümi . 
32	NA	 Võisin päris pentsik välja näha . 
33	NA	" "" Valdek-poiss , kuramus ! "" "
33	NA	 Uks lajatas kolksudes kinni ja Eedu astus pikal sammul värava poole . 
33	NA	 Enne kui ta mulle oma kohmaka kämbla sirutas , jõudis ta koerte poole rehmata — sõber tuli peremehele külla ! 
33	NA	 Ja siis nad haukusid , lühidalt ja kõvasti . 
33	NA	 See oli tervitus . 
34	NA	 Eedu oli minust pea kolmkümmend aastat vanem . 
34	NA	 Minu isa ja tema kasvasid koos siin metsade vahel üles , nägid sõjajärgset viletsust ja õudust , käisid koos Koikküla lossis simmanitel kaklemas , langetasid metsa , pidasid jahti , olid sõbrad ja seltsimehed . 
34	NA	 Me kolisime Harglast ära , kui mina olin keskkooli lõpetamas ja isa jäi nii haigeks , et targem oli linna tohtritele lähemale kolida . 
34	NA	 Eedut mäletan igast lapsepõlvepildist — tema tõi meile kutsikaid , temaga koos tegime heina ja puid , tema õpetas mind puust kujusid voolima . 
34	NA	 Eedu oli alati olemas olnud , ta ei olnud ainult isa sõber , ta oli minu enda Eedu , kes teadis metsast kõike ja pani mindki metsa armastama . 
34	NA	 Ta oli lahke ja karm ühteaegu , ei hellitanud kunagi , aga ei proovinud ka enneaegselt ja õpetlikult poisile elust , tööst ja a s j a d e s t rääkida . 
34	NA	 Eedu polnud võlts , mets ei kannatanudki valskust , Eedu ei mänginud ega etendanud kedagi , ta jäi ikka iseendaks — minu lapseea kõige lähedasemaks kaaslaseks . 
34	NA	 Ärge saage minust valesti aru — Eedu ei olnud teine isa , ei saanudki olla , sest isa oli mulle kõike seda , mida ta olema pidi , ja sealt ei jäänud midagi puudu . 
34	NA	 Metsa-Eedu aimas mind ette , oli mulle kõike seda , mida saab olla kolmkümmend aastat vanem sõber . 
34	NA	 Tema rääkis mulle metsast , õpetas seda kuulama ja aru saama , tema v i i s mind metsa . 
34	NA	 Ja ei ükski õppejõud ega teadur ei suutnud mulle hiljem Lõuna-Eesti metsade salapära ning iseloomu paremini edasi anda kui Eedu . 
34	NA	 Tema jaoks polnud mets akadeemiline uurimisobjekt , vaid elukeskkond . 
34	NA	 Eedu ei uurinud metsa , ta elas selles . 
34	NA	 Metsas on alati kaks poolust , nii rääkis ta mulle , on mehelik ja naiselik pool . 
34	NA	 Neid tuleb osata ära tunda , mõista ja nendega rääkida . 
34	NA	 Võibolla täitis Eedu minuga seda tühikut , mis jäi tema elutunnetuse jõujoontesse kui ainult tütrele isaks olemisest . 
34	NA	 Eedu naine oli surnud noorelt , Eedu oli Laida üksinda üles kasvatanud . 
34	NA	 Ema rolli oli tüdrukule täitnud mets , sellepärast tüdruk oligi selline ... imelik . 
35	NA	 Mina ka ei teadnud Eedu saladust . 
35	NA	 Seda saladust , miks ta jättis maha jahimehe ameti ja asus ainult koertekasvatusega tegelema . 
35	NA	 Kunagi oli tal jahil midagi juhtunud . 
35	NA	 Mis täpselt , ei tea vist keegi . 
35	NA	 Kuid sellest ajast saadik Eedu muutus ja kapseldus üha enam oma koertesse ja tütresse . 
35	NA	 Ma pole temalt kunagi pärinud , mis selle muutuse temas tingis . 
35	NA	 Olen kindel , et ta oleks mulle kõik ära rääkinud , aga ma lihtsalt ei taha küsida . 
36	NA	 Kuid ikkagi oli mulle jäänud tunne , et Eedu maailmapildis oli minu suhe metsa olulisem , kui Eedu enda suhe minusse . 
36	NA	 Kunagi olime leidnud puu , millesse sõja ajal oli tunginud peaaegu pidemetäis kuule . 
36	NA	 Eedu oli seda nähes väga nukraks muutunud . 
36	NA	 Inimese sõjahaavu saab ravida , metsa omasid mitte . 
36	NA	 Puudesse jääb kõik meelde , ( just nii oli ta öelnud — puudõsse , mitte puudõle ) , puud ei taha enda ümber surma näha . 
37	NA	 Alles hiljem , aastaid hiljem — kohalike pärimusi uurides — olin hakanud hoomama siinsetesse inimestesse imbunud uskumust puude esoteerilisest imamisjõust . 
37	NA	 Tihti arvati siin , et puuristi uuristamine on tegelikult surnud tagasipöörduja hingele varjupaiga pakkumine . 
37	NA	 Surnu vaim kinnistub puu sisse ja ei kipu enam kojujäänute meelerahu rikkuma ... 
37	NA	 Ja selline süsteemitus loodushõimude uskumustes on mind alati köitnud . 
37	NA	 Metsade keskel kasvanud inimpõlved kipuvad alati inimelu puude maagilise koosluseksisteerimisega seostama . 
37	NA	 Nii nagu puud elavad metsas oma elu , elavad ka inimsed oma tajutavas maailmas . 
37	NA	 Puud talletavad endasse kõike ümbritsevat , aastaringid räägivad ajaloost , kasvusuund ilmastikust , koorde uuristatud surmaristid jäädvustavad inimese ja metsa ühtsuse ... 
38	NA	 Siin usuti metsa , sest metsa polnud võimalik mitte uskuda . 
38	NA	 Ta oli alati olemas ja pidi ka igaveseks jääma . 
38	NA	 Ehk ka seepärast oli siin igal kirikuõpetajal raske olnud — puude ja metsasaladuste külgetõmme on võimsam ja lihtsam kui kantslist pakutu . 
38	NA	 Ja kui kiriku issameie ei passi kohaliku maailmapildiga , tuleb teda lihtsalt veidi kohendada . 
38	NA	 Minu vanaema luges mulle alati sõnu peale , kui linna sõitsin . 
38	NA	 Ühe käega pigistas mu paremat kätt ja teisega tegi ristimärgi . 
38	NA	 Kurja silma ja halva õnne pidid minust eemal hoidma nii neitsi Maarja , tema poig ja kes kõik veel . 
38	NA	 Ta pomises kiiresti päheõpitud salmi , mis ilusti kohalikus murdes riimus . 
38	NA	 Vaevalt ta seda kantslist oli kuulnud . 
38	NA	 Ma ei usu , et vanaema oleks kunagi tõeliselt mõistnud , mida mustas kuues mees pühapäeviti pajatas . 
38	NA	 Aga ta uskus oma õnne . 
38	NA	 Ilmselt uskus omal kombel jumalatki , nagu uskus ka puuristi vajalikkusse ja võimesse . 
38	NA	 Uskmatuse hinda ei tahtnud ta kanda , hind võinuks teiste peale langeda , nende peale , kes usuvad . 
39	NA	 Me ei läinud kohe tuppa , jäime õuele , Eedu näitas mind koertele ja hoobilt tundsin , kuidas mind omaks tunnistati . 
39	NA	 Viis peni hingasid minu poole oma lugupidamist ja nüüdsest olin oma . 
39	NA	 Suur must koer töllerdas kogu aeg Eedu ümber . 
39	NA	 Me istusime õuepoolsetele pakkudele , õngitsesin kotist viinapudeli , pakkusin Eedule suitsu ja kõik sai korraga nii mõnusaks ja koduseks . 
39	NA	 Koer asetas koonu Eedu põlvedele ja uuris mind oma külmade ja uudishimulike silmadega . 
40	NA	" "" Etskae , või linnasaksad saavad kah aega kodukanti tullõ , "" ütles Eedu , kui esimese punnsuutäie alla kulistas . "
40	NA	 Ta võis rääkida suurepärast eesti kirjakeelt ja minuga suheldes kasutaski seda , sest ta ei tahtnud minu suust kuulda unustatud poolmurrakulist keelt . 
40	NA	 Linnaaastad hakkasid minu murrakuse võõrsõnu sisse tooma . 
40	NA	 Kummati rääkis ta ise minuga sellist imelikku segakeelt . 
41	NA	" "" Asja pärast tulen , Eedu , asja pärast . "
41	NA	" Mõtlesin , et saaks sinu juures mõne öö olla . "" "
42	NA	" "" Kas siis kodutulek ei olegi asi , mille pärast iks tulla ? "
42	NA	" See ju see kõikse tähtsam asi üldse ilma peal . "" "
43	NA	 Kaks aastat polnud ma Harglas käinud . 
43	NA	 Kaks pikka aastat . 
43	NA	 Ma elasin linnas , aga Eedu pidas Harglat minu koduks . 
43	NA	 Olin talle selle eest tänulik , sest tal oli õigus . 
44	NA	" "" Kuhu sa auto jätsid , teeristile või ? "" päris Eedu edasi . "
45	NA	" "" Sinna neh . "
45	NA	" Ei tahtnud koeri häirida . "" "
46	NA	" "" Mis see neist ikka häirib . "
46	NA	 Ka mõtsavaht käve siin iks oma villisega . 
46	NA	 Talvel kah tule õkva läbi lumõ . 
46	NA	 Hea auto on tal . 
46	NA	 Õli kah ei võta , sõida nagu vanapagana saaniga . 
46	NA	 Kuis sul om ? 
46	NA	" Õli ikka võts , kulu on suur ? "" "
47	NA	 Eedu polnud eluski ühtki autot juhtinud . 
47	NA	 Masinaist ei teadnud ta suurt midagi . 
47	NA	 Aga alati päris ta minult ja ilmselt teisteltki , kel auto oli , kas õlikulu on suur või mitte . 
47	NA	 Ma ei tea , kust pärines tal see usk õli imelisse toimesse ja miks ta õli nii tähtsaks pidas . 
48	NA	" "" Sõidab , sunnik , tee peale ikka ei jäta , "" vastasin ja tegin ise kah suu seks . "
49	NA	" "" Ä'a sa ta kohta sunnik ütlõ , tuu es tuu iad . "
49	NA	" Kuidas sääl insituudis , või kus tööl kah on ? "" küsis Eedu edasi . "
50	NA	 Mis ma ikka oskasin öelda . 
50	NA	 Töö on töö ja tuleb ära teha . 
50	NA	 Aga töö on ju hea , kui saab kodukanti komandeeringu . 
51	NA	" "" Hundi pärast tulõd vai ? "" "
52	NA	" "" Hundi pärast ? "" ei saanud ma aru . "
53	NA	" "" Nojah , meie mehed linna kirjutasid selle hundi pärast . "
53	NA	 On siia üks siginenud . 
53	NA	" Kentsaka olemisega teine . "" "
53	NA	 Eedu hakkas murrakust vaikselt linnakeelele üle minema . 
54	NA	" "" Murrab ? "" "
55	NA	" "" No nii arvatass . "
55	NA	" Ega ma's esigi ka täpselt tiia . "" "
56	NA	" "" Ei , ma ei tulnud hundi pärast . "
56	NA	 Mind huvitavad muumiad . 
56	NA	 Von Bassermani sugulased on Saksamaalt üles leitud . 
56	NA	" Nad on nõus suure raha maksma , et kabeli korda saaks . "" "
57	NA	" "" Säält ju puha kõikse ä' rüüvitu ! "
57	NA	" Paar laibakontsu vast ollõ allen . "" "
58	NA	" "" Iks mõ kae perrä , vaist mitskist saas aissa kah , "" proovisin oma murrakujäänuseid . "
59	NA	" "" No kae enne . "
59	NA	 Külanõukokust vast pead lua saama , ega nad muitu sind muumia ligi es lase . 
59	NA	" Hoiavad teisi kui silmaterasi . "" "
60	NA	 Külanõukogust oli ammu vallavolikogu saanud . 
60	NA	 Endine sovhoosi osakonnajuhataja oli aastaid aktsiaseltsi esimees . 
60	NA	 Rahvas kutsus teda aga ikka esimeheks edasi . 
60	NA	 Umbes sedalaadi muresid kurtsid ka 17. sajandi kirikuõpetajad . 
60	NA	 Jehoovat kutsuti pikka aega maaesäks . 
61	NA	" "" Räägi parem , mis muidu uudist on ? "" "
62	NA	" "" Aga muidu on kõik vanaviisi , hunt nagu olekski uudis vai nii . "" "
63	NA	 Eedu küünitles jälle pudeli poole . 
63	NA	 Ta ei joonud palju , mitte nii , nagu siinkandis tihti kombeks on . 
63	NA	 Mets ja koerad ei kannata purjus pead . 
63	NA	 Ega ta polnudki selle ala mees . 
63	NA	 Aga praegu oli viinajoomine osa rituaalist . 
63	NA	 Viin pidi tegema minul kergemaks kohmetustunne üle elada . 
63	NA	 Eedu mõistis suurepäraselt , et mul on raske oma pika eemalviibimise tõttu loomulikult käituda . 
64	NA	" "" Räägi siis , mis teil vanaviisi on , ma pole ju nii ammu käinud ! "" "
65	NA	 Ja Eedu rääkis . 
