par_nr	head	sentence
10	NA	 Kõik naersid ja kinnitasid , et noodid on eilne päev . 
10	NA	 Lone pööras minu poole , patsutas õlale ja naeratas . 
10	NA	 Esimest korda . 
10	NA	" "" Sul on ainult kolm soolot . "
10	NA	" Teed ära ? "" "
11	NA	 Lubasin , et teen . 
11	NA	 Ja tegin ka . 
11	NA	 Ainult , et kui lavale läksime , olin Lonesse nii lootusetult armunud , et ei mäletagi , mida täpselt mängisin . 
11	NA	 Nad vist alustasid mingi bossanoovaga , mida klahvid hakkasid peale esimest ringi hekseldama ja mingit kahtlast new-age'i sisse tooma . 
11	NA	 Flööt andis takka . 
11	NA	 Oma esimese soolo venitasin ikkagi bossanovaga välja , vaevalt keegi arvas , et liiga stiilist kõrvale . 
11	NA	 Edasi tegid nad midagi küllaltki harilikku Philadelphia-stiilis ja mina mängisin kenasti kaasa . 
11	NA	 Päris fiilingut ei olnud , rahvale aga meeldis . 
11	NA	 Vaheaeg ja õlled . 
11	NA	 Lone aga imes lauas ikka vett , tema polnud veel algust teinud . 
11	NA	 Mahutasin ennast tema kõrvale . 
12	NA	" "" Oleks võinud öelda , et tuleb peale minna . "" "
13	NA	" "" Meil on kombeks , et ei ütle . "
13	NA	" Ära pahanda , sa ju sobid . "" "
13	NA	 Veelkord vaatas ta mulle otsa ja keegi oleks nagu tulise ora läbi näo ajanud . 
13	NA	 Ma olen kohtunud kahe sellise naisega . 
13	NA	 Üks oli Lufthansa stjuuardess , kes mulle veini sülle valas ja siis kummargil , lahtise särgikaelusega mind kuivatas ja teine Aalborgi muusikakooli klvaveriõpetaja , minust ainult seitse aastat vanem . 
13	NA	 Käisin kuu aega sadamas laadimas , siis julgesin eratunde paluda . 
13	NA	 Peale esimest korda ta raha enam ei võtnud . 
13	NA	 Loomulikult saad selle kõige ka endast saksiga välja puhuda ; öeldakse , et kõige paremad tükid tulevadki just siis , kui kedagi endast välja ajad . 
13	NA	 Aga see moment , kui ta ütles , et sobin , olin kindel , et seda endast küll välja ei puhu . 
13	NA	 Võimalus ju tekkis ka kohe . 
13	NA	 Kobisime uuesti lavale , mehed irvitasid , et eks näis , mida sa nüüd teed . 
13	NA	 Lohutasin ennast sellega , et minu ämber oleks eelkõige nende jama . 
13	NA	" Ega siis Peder Poulseni nime kavalehel "" The Ipanema Grooversi "" seas veel polnud . "
13	NA	 Ühesõnaga , oleks ma teadnud , et tegu on selliste jõhkarditega , võinuks nad oma fusioniga kukele sõita . 
13	NA	 Lone tuli kohe mikrofoni juurde , võttis selle pihkude vahele , ütles , et lugu pühendatud Jesperi mälestusele ja jäi ootama . 
13	NA	 Rahvas hõiskas . 
13	NA	 Nagu keegi oleks kõrva sosistanud , et nüüd pidi midagi suurt tulema . 
14	NA	 Ja siis pani Lars klahvide taga sellisse passaadi , et publik kohe vait jäi . 
14	NA	 Kõlas rõvedalt küll , sest idee järgi oli see vasekvinteti algus aga tema lükkas ju hammond-oreliga . 
14	NA	 Jens inises flöödiga kaasa , Thomas tormas esimeste taktidega kohe kaasa ja oleks ma teadnud , mis lugu tuleb , saanuks saksiga asja kolm korda võimsamaks teha . 
14	NA	 Ära tundsin alles siis , kui Søren bassiga seda kuulsat tada-tada-tadat hakkas panema . 
14	NA	" Et siis Pastoriuse "" Come On , Come Over "" . "
14	NA	 Üsna masohhistlik on seda ilma vaseta teha , aga fusion , noh . 
14	NA	 Siis võib . 
14	NA	 Ega mul Lone silmapilgutust vaja läinudki , et koos vokaaliga sisse tulla . 
14	NA	 Lugu ma ju teadsin . 
14	NA	 Esimene refrään oli meie etteaste , Søren väga ei pingutanud , kuigi see lugu rohkem bassile võimu annab . 
14	NA	 Lone oli võimas ! 
14	NA	 Originaalis on ju mehe laul , aga minu saks ja tema sopran läksid nii hästi kokku , et ise ka imestasin . 
14	NA	 Selles jazzi võlu ongi , et kui külgetõmme olemas , siis muusika elab . 
14	NA	 Kahele meeshäälele tehtud asja andis Lone üksi nii usutavalt ära , et isegi minul sipelgad mööda selga jooksid . 
14	NA	 Teist refrääni nad aga ei lõpetanudki , klahvisoolo asemel jäi nagu auk . 
14	NA	 Ju siis minu soolokoht . 
15	NA	 Alles hiljem tuli meelde , et ma paari takti võrra hiljaks jäin tuli sellest , et võimendusest käis äkiline staatikasurin läbi . 
15	NA	 Ehmatas ära , elekter lõi isegi sõrmedesse . 
15	NA	 Trummid andsid tempo ette ja Lars toetas harmooniga . 
15	NA	 Esimene asi , mis pähe tuli oli muidugi bassi tada-tada-tada . 
15	NA	 Sealt ma alustasingi . 
15	NA	 Vaatasin Lonet ja puhusin . 
15	NA	 Tuli küll lendlemine . 
15	NA	 Helid tõusid nii sügavalt ja ausalt . 
15	NA	 Kuidagi sa tabad ära , et nüüd on improvisatsioonil hing sees , pane silmad kinni ja lenda kaasa . 
15	NA	 Kui on antud , siis ta tuleb . 
15	NA	 Kui õpid pilli aga sädet ei ole , mängid kõik noodist perfektselt ära aga rahvas õhku ahmima ei hakka . 
15	NA	 Läksin nii hoogu , et kui silmad-kõrvad lahti tegin ... 
15	NA	 Noh , midagi oli muutunud . 
15	NA	 Publik oli endiselt sillas , ootas hetke , mil soolo peale plaksutada saab , ent orkestriga oli veider . 
15	NA	 Thomas tagus edasi , flööt oli muidugi vakka , bass mängis tuimalt oma rida . 
15	NA	 Klahvid lõid ähmast ja algelist harmooniat . 
15	NA	 Soolo lõpuks pidanuks nad siduja osa endale võtma ja vokaali uuesti sisse juhatama . 
15	NA	 Lone , kes vokaal oligi ... Lone vaatas mind vihaselt ja kuigi kõrtsis oli palav , ei saanud see ainult higi olla , mis ta näo märjaks tegi . 
15	NA	 Pisarad muidugi . 
15	NA	 Et ma siis lõpetasin soolo ja jäin ootama , mis edasi . 
15	NA	" Aplaus oli vinge , "" Come on'i "" laulis Lone ära , mingi vana Astrudi asja kohe otsa , portugali keeles isegi . "
15	NA	 Minule aga soolo jaoks ruumi ei jäetud , kuigi see vist pidigi see kolmas olema . 
15	NA	 Astrudi tehti kuidagi tuimalt ja noodist , Søren sai bassiga ühe hot'i panna . 
15	NA	 Seegi oli otsekui plaadi pealt maha kirjutatud . 
15	NA	 Ega rahvas saanud midagi aru , mina olin aga tige , et mis siis lahti on . 
15	NA	 No ehk lasin veidi pikemalt kui vaja oli , ent kuradi hästi kukkus välja ju . 
16	NA	 Kui lõpetasime , tuli välja , et Alabama neegrionud tulevad kohe peale bluusi andma ja meiega on selleks korraks asi õhtul . 
16	NA	 Ronisime oma vana lauda tagasi , rahvas patsutas ja hõikas . 
16	NA	 Minu bänd aga tige ja norus . 
16	NA	" Kui lauda saime , nägin selgelt , et Lone nutab , pööras minust ära ja Lars käratas : "" Kust sa lindid said , ah ? "" "
17	NA	 Ma ei mõistnud midagi öelda . 
17	NA	" Kehitasin õlgu , et mis siis nüüd on aga Lars pani edasi : "" Said tüdruku nutma , on nüüd hea meel , jah ? "" "
18	NA	" "" Kaval oled , "" mökitas Thomas sekka , "" alatu oli see . "" "
19	NA	" "" Lone laulis jumalikult , mis teile ei meeldi , "" käratasin ja võtsin ka esimese õllelonksu . "
19	NA	 Ega palju maha ei jahutanud . 
19	NA	 Søren oli oma muheda ilme kuhugi ära kaotanud , imes endassesulgunult sigaretti . 
19	NA	 Jens ei teinud üldse välja ja Lone nuttis . 
19	NA	 Ja nii nad ei öelnudki , milles asi , lõid käega , tellisid õlut . 
19	NA	 Fusion on fusion , ega sellistega suurt midagi peale hakka . 
19	NA	 Thomas ja Lars läksid kõige varem minema , käsikäes muide ja Lars urises , et ma nädala pärast Amageril proovis oleksin ning oma lollused jätaksin . 
19	NA	 Søren hankis kuskilt võluriliigutusega musta kaabu — muidugi sobis väga — kergitas siis seda , soovis head jätku — musketär , nagu ta oli . 
19	NA	 Jens pidi siis Lonele kavaleri mängima . 
19	NA	 Mina sain aru küll , et teised seda ei mõelnud — ju nad teadsid , et kui solist ohakas on , ei kleebi keegi külge . 
19	NA	 Jens näis arvavat , et ta suudab siin midagi ära teha , pani tüdrukule käe õlale ja vaatas uhkelt minu poole . 
19	NA	 Lone ei teinud väljagi , mossitas oma klaasi kohal kuni flööt pidi õlle pärast tualetis ära käima . 
20	NA	" "" Mis siis valesti läks , "" küsisin . "
20	NA	 Röökisin õieti , sest Alabama tahtis kõlareid puruks raiuda . 
21	NA	" "" Ole vait , raisk , "" hüüdis Lone vastu . "
21	NA	 Aga vaatas mulle ikkagi otsa . 
21	NA	 Tahtis tige olla , kuid silmad polnud . 
22	NA	" "" Kuule , meil tuli ju hiiglama hästi välja , sobime , noh , "" proovisin veel korra . "
23	NA	 Ta ei tahtnud midagi öelda , Jens tilkus ka tagasi . 
23	NA	 Liiga segaseks läks kõik see asi , rahvas taarus ringi , mingid ameerika turistid ronisid süüdimatult meie lauda bluusi nautima . 
23	NA	 Jõin õlle sõõmuga lõpuni , tõusin ja tõmbasin Lone püsti , endale väga lähedale . 
23	NA	" "" Ära palun vihka mind , tüdruk ! "" hüüdsin talle läbi Alabama-kammi kõrva . "
23	NA	" "" Ma ei tea , mis teid tigedaks tegi , aga mina seda nii ei mõelnud . "
23	NA	 Räägime homme ? 
23	NA	 Järvede ääres , Triangli pool otsas , kell üks . 
23	NA	" Sobib sulle ? "" "
24	NA	" Ma ju teadsin , et tema tundis ka seda tõmmet , juba "" Come On "" laulust saati , et viha on ainult tema enda jaoks , mingi kummalise süü allasurumiseks . "
24	NA	" Nüüd pani ta käe minu õlale , raputas juukseid ja ütles : "" Ülehomme . "
24	NA	 Aga nüüd mine ära . 
24	NA	" Palun ! "" "
25	NA	 Need fusioni-vennad on kõik friigid . *** 
26	NA	 Üks mobiiltelefon oli roheline , teine must , nahkrihmaga ümber peene piha . 
26	NA	 Seljas kandis helesinist liibuvat bodit nagu sportlased . 
26	NA	 Muidusörkijad järvede ääres ju eriti riietusele tähelepanu ei pööra , seal joostakse kõhte väiksemaks , õieti vist näidatakse kui palju see jooksmine ise korda läheb . 
26	NA	 Ta ei olnud sportlane aga treenitud kehaga küll . 
26	NA	 Suu hakkas kohe vett jooksma . 
26	NA	 Nõtke , graatsiline , leebe , bodi õrnalt võimendas seda , mis all . 
26	NA	 Mingeid riideid küll ei olnud . 
26	NA	 Mustad pikad juuksed tagant valge lehviga kokku seatud . 
27	NA	" "" Sina oled Peder ? "" "
27	NA	 Oli terve ringi järvele peale teinud aga isegi ei hingeldanud . 
27	NA	 Olin vaadanud halle luigepoegi , ei näinud , kuidas ta lähenes . 
27	NA	 Võpatasin . 
27	NA	" Tuul tuli järve poolt ja tõi kerget ihu ja higilõhna segatult "" Poisoniga "" . "
27	NA	 Aktsenti ei olnud , kui siis ainult Kopenhaageni oma . 
27	NA	 Keha raseeritud , nahk sile , pehme ja soe , helekollakas . 
28	NA	" "" Olen . "
28	NA	" Hiina või Jaapan ? "" "
29	NA	" "" Vietnam . "
29	NA	" On oluline või ? "" "
30	NA	" "" Ega ei ole . "
30	NA	 Ma ei tee kunagi vahet lihtsalt . 
30	NA	" Kuigi pidi lihtne olema . "" "
31	NA	 Ta naeris . 
31	NA	" "" Hiinlased on ümmargused ja neil on pilusilmad . "
31	NA	 Japsid on ülbed . 
31	NA	" Vitenamlased on kõige ilusamad . "" "
32	NA	" "" Ma näen . "" "
32	NA	 Nägin küll . 
32	NA	 Ta tegi nüüd lõdvestusliigutusi , niimoodi sundimatult puusaringe . 
32	NA	 Käed tahtsid saksofoni haarata . 
33	NA	" "" Lone helistas , et ta ei saa tulla . "
33	NA	 Ma jooksen siin iga päev , elan lähedal Østerbrol , kohe Parkeni vastas . 
33	NA	" Et ma sulle ütleksin , et pole mõtet oodata . "" "
34	NA	" "" Kumba peale ta helistas ? "" "
35	NA	" "" Rohelise . "
35	NA	" See on privaat , ainult väga headele tuttavatele , tahad numbrit ? "" "
36	NA	 Number oli 20 65 65 41 ja omaniku nimi , nagu üle tee välikohvikus selgus Len . 
36	NA	 Aga kõik kutsuvad Lenaks . 
36	NA	" Lena õpib Kuninglikus balletikoolis , saab stipendiumit ja armastab jazzi , "" Tuborgi "" alkoholivaba õlut ( väike klaas peale jooksmist , pidi aitama lihaseid lõdvestada ) , maasikajäätist ja ütleb modellipakumistele alati ära , sest aega ei ole . "
36	NA	 Poissi ka ei ole . 
36	NA	 Mina — et Peder ja kutsutakse Pederiks , ei õpi enam muusikakoolis ja psühholoogiakursus tüütas ka ära , raha saab juhuslikult , et armastab valgeid veine , loomaliha ja ei ütle mingitele pakkumistele kunagi ära , sest raha ei ole . 
36	NA	 Tüdrukut ka ei ole . 
36	NA	" Kui päike paistab , on "" Terrassen "" alati rahvast täis ja laud kahele luksus . "
36	NA	 Mis tähendas , et ta istus ligemale ja põlved puudutasid minu omi ja mina istusin siis veel ligemale . 
36	NA	 Ma ütlesin , et selline kollakas nahk sobib helesinisega imehästi . 
36	NA	 Nagu Rootsi lipp , naeris tema ja lisas , et seda kollakat nahka tuleb kohe pesta , et ei kannata kaua peale jooksu higine olla . 
36	NA	 Seal Østerbro korteris siis pesimegi . 
37	NA	 Ma ei tea , kas laadisin endast välja Lonet või Lenat või mõlemat — vannitoas , põrandal ja siis voodis . 
37	NA	 Korter oli kahetoaline ja täiesti isikupäratu , rohkem nagu hotellituba — lakooniline , funktsionaalne , lihtne . 
37	NA	 Kätte all laulis niiske nahk , ma kuulsin ( ma kuulen siis alati muusikat ) pentatoonikat ja Addinselli . 
37	NA	 Fusion . 
37	NA	 Too must telefoni tegi ka paar korda häält , Wagnerit muide , aga Lena ei saanud vastata . 
37	NA	 Ega tal endal midagi vaja olnudki , pakkus ja andis , mina võtsin . 
37	NA	 Ahnelt ja kaua , seni kuni muusikat enam ei tulnud . 
37	NA	 Sõime nuudleid krevettidega , Lena lülitas musta üldse välja . 
37	NA	 Rääkisin midagi kojuminekust aga tegi teed — väge heledat , ent kanget , mingist hieroglüüfidega pakist , millist ainult eripoest saab , jõime piaalidest . 
37	NA	 Ega ta riidesse vahepeal pannudki , sest teadis , millist mõju tee avaldab . 
37	NA	 Paljust rääkida ka ei olnud . 
37	NA	 Vahepeal . 
37	NA	 Neid kordi ikka kogunes . 
37	NA	 Koju sõitsin hommikul esimese rongiga , ta ütles , et helista ja mina , et kindlasti . 
37	NA	 Terve tee mõtlesin , et kas tunnen ka midagi . 
37	NA	" Lone numbrit mul ei olnud , kogu ülejäänud nädala puhusin saksofoni , üritasin "" Come On "" soolot korrata , sest sellepärast nad vihaseks saidki ju . "
37	NA	 Ei tulnud . 
37	NA	 Pentatoonika tükkis sekka . 
37	NA	 Fusion . 
37	NA	 Kui ma Lonet mingi muusikaga seostasin , siis oli see Pastorius . 
37	NA	 Lena kohta tulid segased harmooniad oriendist ja Addinsellist , mis pole ei see- ei-teine . 
37	NA	 Lone ju ise laulis , andis midagi enda seest , tegi , oli kõiges väga sees . 
37	NA	 Lena ... Lena teadis , mida teha , mida mul vaja , tegi ka vist paremini kui keegi teine . 
37	NA	 Aga see polnud see . 
38	NA	 Öö enne Amageri jõudis kõik kohale . 
38	NA	 Musta telefoni kohta vist ka . 
38	NA	" Mängisin pilves öötaeva poole "" Moonlight Serenade'i "" . "
38	NA	 Oh Lone , Lone ... 
39	NA	" Proovi tegid nad "" kuivalt "" , ilma solistita . "
39	NA	 Lars ütles et nad oli mu käitumist arutanud ja leidnud , et võib andeks anda küll . 
39	NA	 Ega's mina pidanud teadma , kuidas nemad asja võtavad . 
39	NA	 Aga et ikkagi kust ma lindid sain ? 
39	NA	" Kas "" Kanalen Records "" lekitas ? "
39	NA	 Nemad ise olnud peale Jesperi surma kõik hävitanud — mis plaadile ei jõudnud , oli toores ja Jesperile poleks see meeldinud . 
39	NA	 Mul kihvatas küll , et mis jama see on , ent lasin siis kogu loo endale ära rääkida . 
40	NA	 Jesper Damsgaard oli olnud saksimängija , toosama , kelle mina välja vahetasin . 
40	NA	 Hukkus kaks kuud tagasi , läks Jyllandil paadiga sõitma ega tulnudki enam tagasi , laine oli tugev olnud , ju ta mere põhja jäigi . 
40	NA	 Tühja kirstuga kodukohas Borrises maeti . 
40	NA	" Enne Jesperi surma olid nad demolindi teinud ja "" Kanalenile "" saatnud . "
40	NA	" "" Come On "" oli lõpulugu , kõige parem , mis neil iial välja tulnud . "
40	NA	 Jesperi soolo võrratu , puhus sisse kaks päeva enne uppumist . 
40	NA	 Ja siis palusid firmal kõik unustada , sest Jesperile poleks meeldinud , kui tema soolo kõrvalt sisse miksitud . 
40	NA	 Põhja pidanuks niikuinii uuesti tegema ju . 
40	NA	 Ja siis tulen mina . 
40	NA	 Kuulan demo pealt Jesperi ära ja puhun täpselt sedasama . 
40	NA	" Ja Jesper oligi olnud algne "" The Ipanema Grooversi "" isa , fusioni ideoloog , advokaat , prohvet . "
40	NA	 Hea küll , ma ei teadnut , et Lone ja Jesper magasid koos ja oleks kuu pärast abiellunud . 
41	NA	 Ma siis ütlesin , et Jesperist ja demolindist pole elu sees kuulnud , et mängisin nii nagu kuulsin , mis tuli see tuli . 
41	NA	 Ju siis inspiratsioon ( Lone , aga seda ma ei öelnud ) on sama , tunnetus ja tajud . 
41	NA	 Peaksin ju sobima , kui Jesperiga samast veregrupist olen . 
41	NA	 Nad tegid näo , et usuvad . 
41	NA	 Et käitusin lollisti ja nüüd ei julge üles tunnistada . 
41	NA	 Saksi koha pealt aga sobin täpselt ja siis jäägu see asi pealegi sinnapaika . 
41	NA	 Fusioonitasime terve õhtu . 
41	NA	 Miks solisti pole ? 
41	NA	 Ehk järgmine kord , vastasid nad , tüdrukul raske aeg . 
41	NA	 Aga telefoninumbri ikka sain . 
41	NA	 Kirjutasin nad kodus üksteise kõrvale telefoni alla ja hakkasin mõtlema . 
41	NA	 Peale jäi see , et Lonel peaks demo alles olema . 
41	NA	 Hea ettekääne ka . 
41	NA	 Lena oli samuti üle läinud ja vaevalt Lone seda kauemaks arvestanud oli . 
41	NA	 Ja ma polnud teda juba üle nädala näinud . *** 
42	NA	 See oli vapustav . 
43	NA	 Noh , mõnikord sa lihtsalt ju tunned mõneks romansiks erakordselt valmis olevat...ja oled nõus võtma ükskõik mida . 
43	NA	 Ja kõik sündmused nagu juhiks mingi afääri poole . 
44	NA	 Aga see oli midagi täiesti erinevat . 
44	NA	 Ma ei tea siiamaani , kas olin selleks päriselt valmis . 
45	NA	" Keegi on öelnud , et naisterahvastel on see "" esimesest pilgust "" palju sügavam ja tugevam , lööb jalust maha ja suretab muu välja . "
45	NA	 Mehed otsivad Sharon Stone'i , kiimlevad selle järele , mis arhetüübile vastab ja mida nad ajakirjades näinud . 
45	NA	 Loll jutt , muidugi . 
45	NA	 Seal oma Vesterbro kööktoas ta mind ootas , elektri oli välja lülitanud , küünlad süüdanud ja ahjus rostbiifi teinud . 
45	NA	 Ju ta mingile romantikale mõtles , aga ära oodata ei kannatanud , sest rostbiifi sõime alles hommikul . 
45	NA	 Pool veini jõudsime küll öösel ära juua . 
45	NA	 Mitte et seda väga vaja oleks olnud , kuid küünlad ju põlesid . 
45	NA	" Ma tulin rattaga , kondoomid rebisin valveapteegist kaasa — see , kes niimodi "" Come On , Come Over "" laulab ei kasuta tablette . "
45	NA	 Nagu Lena , näiteks . 
45	NA	 Kondoomid jagasid rostbiifi saatust , ainult selle vahega , et neid ei läinud hommikul ka tarvis . 
45	NA	 Muusika sai sellest muidugi ehedam — kuulsin oma soolot , nüüd oli ta siin ja olemas , isegi rütm tuli kaasa , just siis kui jälle ta väikesi rindu suudlesin . 
45	NA	 Iga sessioon algas niimoodi . 
45	NA	 Tulid Jaco omas rüüges lüürikas , Oscar pehme muigega klaveril nukrutsedes , mingil hetkel mõtiskles Astrud Brasiilia kuumades lainetes , Benny Goodman ja Miles Davis , kuulsin neid kõiki . 
45	NA	 Aga üle kõige...üle kõige tulid saksi hääled igavikust , kus on muidu külm ja vaikne . 
46	NA	 Ja väga märg . 
47	NA	 Fusion . 
48	NA	 Nad uhasid mu üle ja mina andsin sellest niipalju kui suutsin Lonele . 
48	NA	 Ta ei avanud silmi ja muidugi , oh muidugi , igal kirgastumishetkel , mille kokkulugemise koiduvalgus segamini ajas , kutsus ta mind Jeppeks . 
49	NA	" "" Me ei saa koos bändis mängida , "" teatas ta mulle hommikul . "
