par_nr	head	sentence
15	NA	" "" Ja kuidas ma muidu juurde õpin , kui ma ühtegi raamatut ei vaata ? "" "
16	NA	" "" Kui sul on tõsine huvi kirjatarkuse vastu , siis räägin ma sellest sakristanile ja ta hakkab sind õpetama , "" arvas Heicko . "
16	NA	" "" Ja mis raamat see seal nii huvitav on , et sa paja keema jätad ja tuled selle tarkust taga nõutama ? "" "
17	NA	 Rus hüppas astmetelt põrandale ja keha mürtsatuse saatel lendas vana köite ümbert tolmu , nii et kokk viivuks üleni selle sisse mattus ja aevastas . 
18	NA	" "" Ega ma ei teagi , "" sõnas ta siis ning aevastas veel kord . "
18	NA	" "" Jäi lihtsalt silma . "
18	NA	" Õige suur raamat teine ! "" "
19	NA	" See oli tõesti kõige suurem raamat kloostri kogus — tubli põlvepikkune , nahkrihmadega köidetud , kogukas ürik , mis võis kokale teiste seast hõlpsasti silma jääda — Ekbertus Lulliuse "" Jõulupalved "" . "
20	NA	" "" Jõulud on veel kaugel , "" märkis Heicko köidet nähes , "" ja eelmiste pühade ajal paelus sind rohkem verivorsti tegemine kui palvete lugemine . "" "
21	NA	" "" Jõulud ? "" mühatas Rus ja avas köite . "
21	NA	 Ta kissitas silmi , lappas kiiresti läbi lehekülgede ja nägi hoolika kalligraafiaga kirjutatud salme silmitsedes üsna pettunud välja . 
21	NA	" "" Pilte ei olegi ? "
21	NA	" Ja mingi kirbukiri ... "" "
22	NA	" "" Sa võid selle võtta , "" lubas Heicko äkilise suuremeelsuspuhangu ajel . "
22	NA	" "" Ma ütlen vend Stefanile , et sina võtsid ... "" "
23	NA	" "" Ei , ma arvan , et ma ei hooli sellest siiski , "" pobises Rus ja sulges raamatu . "
23	NA	" "" Mõtlesin , et siin on pilte , et suur raamat , kõige suurem ... aga ... üleüldse ... jah , leem jäi keema , ma pean tagasi kööki minema . "" "
24	NA	 Sellega lõppeski nende kohtumine raamatukogus ja enam ei kuulnud tsellaarius kunagi , et vend Rus oleks kloostri haruldaste köidete vastu huvi üles näidanud . 
24	NA	 Peagi sai ta Rusi tundma aga hoopis teisest küljest , sellisest , mis tõstis ta ilmikvenna abt Sveni enese juures kõrgesse ausse , nii et kõik vennad ja neofüüdid pidid ühel märtsikuisel missal Rusi nime suhu võtma ja teda tänama . 
25	NA	 Sest ilma Rusi sekkumiseta oleks rändav mustlaslaager veel nii mõnegi Roskilde , Hillerödi või Helsingöri lapsukese ära varastanud ja üle mere viinud , ehk pannud nende peal toime isegi oma kohutavaid jumalasalgajalikke rituaale ja ohverdanud tumedatele jõududele . 
25	NA	 Kui tabor oli Esrumi järve äärde laagrisse asunud , hakkasid kohalikud kohe rääkima , et see pole küll õige asi , sest Hillerödist olla viimasel ajal mitu väikest last kaduma läinud , ning kui Mathilde Jenseni kolmekuune imik saladuslikul kombel siinsamas Esrumis ära kadus , pöördusid kõigi pilgud kohe järve äärde . 
25	NA	 Krahv Gulderchgardeni kolm relvis meest ühes külavanema ja kirikhärraga saadeti taborisse , kuid mustlased võtsid nad vastu sõimu ja mõnitustega . 
25	NA	 Küsimustele laste kohta vastasid nood põlastavalt , et omalgi neid küll ja et nad pole ühtegi põnni Sjællandil puutunud . 
25	NA	 Krahv jäi endale kindlaks ja nõudis laagri läbiotsimist . 
25	NA	 Tekkis rüselus , mille käigus löödi külavanemal pea lõhki . 
25	NA	 Vihane ümbruskonna rahvas hakkas kirveste , harkide , kaigaste ja hangudega mustlaste poole suunduma ja nende etteotsa oli äkitselt tekkinud kloostri ilmikvend Rus . 
25	NA	 Just Rus oli see , kes leidis laagrist peidetud laste konte , nende rõivaid ja paar kaelaketti . 
25	NA	 Just Rus oli see , kes juhatas rahvast ja aitas neil nii mustlastele kui nende vankritele tule otsa panna . 
25	NA	 Just Rus oli see , kes kõige vapramalt võitles , nii et krahvil ja kohtuvõimudel polnud järgmisel hommikul enam ühtegi hulgust kohtu ette tuua ega üle kuulata . 
26	NA	" "" Ilma meie vapra venna Rusi abita , "" rääkis laudese ajal abt Sven , "" oleks kurjategijad jäänud karistamata . "
26	NA	 Andku issand talle igaveseks õiget meelt hea äratundmisel ! 
26	NA	" Saatan ise oli tulnud Esrumi kanti mustlaste kujul ja nüüd on tema siit välja aetud ! "" "
27	NA	" "" Saatan , "" noogutas Rus vaguralt , "" on suurem kui inimene . "" "
28	NA	" "" Ning ainult jumala lõpmata arm ning tema kuulekas teenimine teeb inimese pimedusevürstist suuremaks , "" nõustus abt , olles ilmikvenna suust kõlanud teoloogilise mõttetera üle pisut üllatunud . "
28	NA	" "" Palvetagem ! "" "
29	NA	 Vend Rus oli korraga kangelane , kõigi poolt austatud , ning vaid tsellaarius Heicko oli see , kes mõtiskles , et kuidas küll oli Rus teadnud , kust otsida laste jäänuseid ja miks oli tarvis kõik mustlased ära põletada . 
29	NA	 Aga ta ei rääkinud oma kahtlustest — kui neid üldse oli — kellelegi , ning endiselt tundis ta vend Rusi vastu kummalist ebasümpaatiat . 
30	NA	 Aeg möödus — nagu kloostris ikka — aeglaselt ja kangelasest sai taas kokk , üks tavaline vend teiste omasuguste seas , sest pühakojas ei tähenda niivõrd ilmalikud suurteod , kuivõrd vagadus ja tublidus jumalariigi poole püüdlemises . 
30	NA	 Oli raske öelda , kas Rus oli sündmustest muutunud või mitte , aga süüa valmistas ta endise hoole ja osavusega , teenides sellega järjekordselt ära abti lugupidamise . 
30	NA	 Tihti nähti abti kööki minevat ja küllap siis valmistas Rus talle seal mõnda eriliselt hõrku hautist . 
30	NA	 Tsellaarius aga pani tähele , et abt käib üha sagedamini ringi veidi pööritavate silmadega ning lõhnab veini järele . 
30	NA	 Vend Heicko oli loomult truu tsistertslane , kes väga härdalt järgis Püha Bernardi õpetust ja suhtus väga karmilt benediktiinlaste lodevasse ja mugavust armastavasse eluviisi . 
30	NA	 Eriti valus oli tal näha , kuidas abt ei suuda vend Rusi mõju all liigsöömisele ja - joomisele piiri panna , kuidas ta päev-päevalt muutub lõbusaks benediktiiniks . 
30	NA	 Ning loomulikult ulatus abti halb mõju ka teiste vendadeni . 
30	NA	 Näis , nagu tehtaks kloostris tööd vähem , palvetataks vähem ja veedetaks rohkem aega refektooriumis . 
31	NA	 Veel veidi , mõtles vend Heicko , ja me hakkame koraalide asemel lihtrahva lorilaule laulma . 
31	NA	 Tsistertslaste hinged on deemonitele väärtuslikud , need on kõige üllamad ja puhtamad . 
31	NA	 Kas mitte polegi Esrumi klooster pühendatud pühale Neitsi Maarjale ? 
31	NA	 Kas pole tõsilugu see , et palvetades sattus kunagi ühe vaga munga hing taevasse ja ta rändas seal ringi , otsis tsistertslasi , kuid ei leidnud neid . 
31	NA	 Mitmeid muid munki ta nägi , kuid mitte oma ordukaaslasi . 
31	NA	 Lõpuks küsis ahastuses munk Jumalaemalt , et kus siis on tsistertsalsed . 
31	NA	 Ja naeratas paotas Neitsi Maarja oma mantlihõlma — tsistertslased olid kõik seal ! 
32	NA	 Jumalaema poolt välja valitud mungad peavad sestap olema karmid ja vagad , sest neid jahib Saatan erilise innuga . 
32	NA	 Sellepärast võiski kloostris mitmel pool näha skulptuure , mis pühadele vendadele pidevalt pimedusevürsti ahnust näitasid . 
32	NA	 Ja nüüd on abt ise libedale teele minemas ! 
33	NA	 Kunagi varem polnud Esrumis juhtunud , et abt valitaks ümber , et oleks vaja kedagi väärilisemat . 
33	NA	 Tõtt-öelda oleks Sveni asemele nii mõnigi teine paremini sobinud . 
33	NA	 Tsistertslaste kord nägi ette , et abtiks võis vendade seast valida selle , kes on vähemalt kakskümmend neli aastat vana ja kel pole poisi nägu . 
33	NA	 Kirjutamata seadus oli aga — kuna abtile peavad kõik tõrkumata alluma — et temal oleks ka inimeste üle loomulikku võimu ning et temasse suhtutaks ka ilma abtiks valimata aupaklikult ja kuulekalt . 
33	NA	 Tsellaarius Heicko ei olnud auahne inimene , ent tsistertslaste range eluviis oli tema jaoks kõige püham asi maailmas . 
33	NA	 Ta otsustas abtil ja vend Rusil salamisi silma peal hoida , et kõlvatud eluviisid ei hakkaks kloostris levima . 
33	NA	 Jah , vähemalt niipalju võis ta teha . 
34	NA	 Ühel õhtul sooritas ta peale kompletooriumit harjumuspärast ringkäiku kloostris , jälgis , et uksed-aknad oleks suletud , küünlad kustutatud , kõik puhas , korras ja koristatud . 
34	NA	 Astudes mööda käiku edasi , sammud tuhmhallidelt kividelt vastu kõmisemas , jõudis ta kalefaktooriumist refektooriumini ja kuulis siis hääli . 
34	NA	 Kuulis hääli ja sai aru , et need võivad tulla ainult refektooriumi kõrval asuvast köögist . 
34	NA	 Mis tähendas , et vend Rus on veel seal ja polegi veel puhkama heitnud . 
34	NA	 Mis omakorda on aga korrarikkumine . 
34	NA	 Tühine küll , ent siiski rikkumine . 
34	NA	 Öösiti polnud ju tarvis kellelegi toitu valmistada . 
35	NA	 Lähemale hiilides eristas Heicko mitut häält ja tema imestus kasvas . 
35	NA	 Kõnelejaid või tegutsejaid — sest täpsemalt polnud võimalik eristada , mis köögis toimus — oli kaks või kolm . 
35	NA	 Nende hääled olid allasurutud , nagu ikka neil , kes toimetavad midagi öö varjus . 
35	NA	 Tsellaarius oleks võinud ju vapralt köögiukse valla lüüa ja käratada , et kes siin rikub kloostri öörahu , aga ta ei teinud seda mitte ja ligines vaikselt , otsustades enne terasemalt kuulatada ja alles siis tegutseda . 
36	NA	 Mees surus kõrva vastu ust . 
36	NA	 Ta eristas mingit rähklemist , kobinat , kahinat , seosetuid sõnakatkeid ... ei , üks hääl ähkis midagi , teine aga lausus kindlal toonil mingeid lauseid . 
36	NA	 Ent sellest keelest ei saanud Heicko aru ja ainuüksi viimase hääle kuulmine tõi talle kananaha ihule ja ta tundis kõhus pööritavat vastikustunnet . 
36	NA	 Hääl , mis luges võõrakeelseid salme , oli täis sisinat , vaikne , pealetükkiv , veenev ja lõpmatult ebainimlik . 
36	NA	 Suutmata oma teadmatust kauem kannatada , avas tsellaarius ukse — tasahilju , ent uskudes oma ürituse õigsusesse — ja pistis pea ettevaatlikult sisse . 
37	NA	 Esmalt märkas ta laual küünalt , mis säras otse silmisse ja pimestas nägemist . 
37	NA	 Ta tajus ka ootamatult ruumi siginenud vaikust , sest uks oli ebameeldivalt kriiksunud . 
37	NA	 Taibates , et tagasiteed enam pole , astus ta silmi kissitades sisse ja esimene asi , mida ta nägi , oli hubeleva küünlaleegi taamal talle otsa jõllitav , hirmust ja häbist pärani silmadega abt Sveni nägu . 
38	NA	" "" Abt ? "" hüüdis Heicko ehmunult . "
38	NA	" "" Aulik abt ? "
38	NA	" Ma tegin vaid ringkäiku ja ... "" "
38	NA	 Tsellaarius ei leidnud õigeid sõnu . 
38	NA	 Abt oli neljakäpakil köögilaua peal , tema pikk mungarüü oli vööni üles kääritud , nii et paljad tuharad paistsid . 
38	NA	 Abti taga seisis vankumatult vend Rus , ilatsev nägu võikas irvituses ; temagi rüü polnud nii , nagu mungal on sünnis kanda , ent kui Heicko sisse astus , oli ta selle kiirelt langetanud . 
38	NA	 Ent mitte nii kiirelt , et tsellaarius poleks märganud ... märganud pikka väljakasvanud jätket Rusi ihust , mehelikkust , mis ei saanud kuuluda ühelegi tavalisele mehele — sest oma nooruspäevil oli ju Heickogi olnud patune ja mäletas nendest asjadest üht-teist — sest nõndavõrd pikk , konarlik , kärnaline ja ropult haiglase kujuga oli see . 
39	NA	" "" Abt ? "" kogeles tsellaarius veel kord , tundes tülgastust ja isegi hirmu , kui isegi patu lõhna ära tundis , "" abt , ma ... "" aga ta ei jõudnud kaugemale , sest äkki tajus ta ruumi laskuvat vastikut külmust ja jäist hõngust . "
39	NA	 Korraga hüppas vend Rus ettepoole , ja kustutas tuuletõmbuses väreleva küünlaleegi . 
40	NA	 Ja ühe hetke jooksul arvas Heicko end nägemas ruumis kedagi kolmandat , kelle külmad ja kollakad silmad puurisid teda lae alt , nagu oleks kass roninud köögiriiulile ja varitsenud hetke , et sealt kellelegi küünistega kallale karata . 
40	NA	 Aga ainult hetkeks , sest maad võtnud pimeduses sööstis abt ukse poole , ähkides ja tsellaariust kõrvale tõugates . 
41	NA	 Heicko ei jäänud ootama , pomises vaid palve ja kiirustas abt Svenile järele , mõistmata isegi , mida ta oli näinud ja mida tal oli öelda . 
41	NA	 Ta jõudis abtile järele välisukse juures , kuid ta ei kuulnud hirmunud mehe suust ühtegi arusaadavat sõna ; too vaid paugutas ust , saatis Heickole ahastust täis pilgu ja kadus öhe . 
41	NA	 Kogunud end veidi ja varustunud küünlaga , suundus Heicko taas kööki , kuid leidis selle tühja ja vaiksena . 
41	NA	 Mis iganes poleks seal ka aset leidnud , ei kõnelenud toimunust enam ükski tunnusmärk , ning tubli munk hakkas isegi kahtlema , kas ennist viivuks silme ees kangastunud vaatepilt polnud mitte meelepete . 
41	NA	 Segaste tunnetega läks ta magama , kuid tema uni — üle mitmete aastate — oli rahutu ja täis luupainajaid . 
41	NA	 Hägustes ja katkendlikes unedes viirastusid talle vend Rusist välja kasvav ebainimlikult pikk , kõver ja kronksus jäikus , mida kõikjalt seirasid kiskjalikud , kollaselt miilavad silmad . 
41	NA	 Aga niipalju kui ka ei püüdnud tsellaariuse teadvus , ei suutnud see meest kuidagi unest üles raputada , sundides teda vaatama lõpuni stseene , mis olid hommikul mäletamiseks liiga hirmsad ja eemaletõukavalt jälgid . 
42	NA	 Hommikul — või õigemini öösel , sest matutiin toimub ju siis , kui tavalised inimesed veel magavad — oli tsellaarius täiesti kurnatud ning nägi , et sedasama oli ka abt . 
42	NA	 Kirikus oli kaks meest , kes ei suutnud korralikult psalme laulda — tema ise ja abt Sven . 
43	NA	 Koidikul toimus laudes , palvetund , kus pidid osalema kõik ilmikvennad ja muud kloostritöölised ; Heicko silmad otsisid vend Rusi ja ta nägigi teda . 
43	NA	 Kokk põlvitas kiriku tagumises nurgas , seal , kus alati , ja kui tema silmad kohtusid tsellaariuse omadega , kumas neis ainult lõpmatult külm ükskõiksus ja ei mingit hirmu ega alandlikkust . 
44	NA	 Loomulikult läks Heicko südant kõvaks tehes päeval abti otsima , teadmata täpselt isegi , mida ta tahab õieti välja selgitada või mille üle aru pärida . 
45	NA	" Abt oli aga oma enesekindluse tagasi saanud , vastas Heicko tervitusele üleoleva peanoogutusega ning küsimuse peale , et kas oleks vajalik vend Rusi käitumise suhtes midagi ette võtta , teatas : "" Aga millist käitumist vend silmas peab ? "
45	NA	" Kui seda , et ta eile õhtul minu nõudmistele vastu tulles valmistas mulle üht oma imettegevat salvi — ehk olete märganud , et minu selg vajab rasket töö tõttu senisest palju rohkem määrimist — , siis pole siin küll midagi , mille suhtes peaks midagi ette võtma . "" "
46	NA	" "" Ah , et kõrgeaulisele abtile määris vend Rus salvi ? "" venitas tsellaarius kahtlevalt . "
47	NA	" "" Aga loomulikult ! "" nähvas teine . "
47	NA	" "" Või oli teil mingeid muid arusaamu ? "" "
48	NA	 Kui oligi , jättis Heicko need enda teada , noogutas vaid ja eemaldus , et asuda oma igapäevaste toimetuste manu . 
48	NA	 Selgi päeval oli söök kloostris suurepärane nagu alati ja mitmed vennad nõudsid Rusilt lisa . 
48	NA	 Seda nad ka said . 
49	NA	 Esrumi kloostri ajaloo tundmine kuulub muidugi iga venna kohustuste hulka , aga ligi nelisada aastat on pikk aeg , et igaüks saaks kõiki seiku tunda . 
49	NA	 Ka tsellaariuse jaoks polnud tema töös Esrumi arhitektuur kõige olulisem , kuid kummalised juhtumused , mis leidsid aset ikka seoses vend Rusiga , viisid ta ühel sügispäeval uurima ürikuid , mis kõnelesid kloostri asutamisest ja ehitamisest . 
50	NA	 Pidades kinni iseendale antud lubadusest hoida koka tegemistel silm peal , külvates vahel mitmetähenduslike vihjete ja kaksipidi mõistetavate lausetega kahtluseseemet teistessegi ustavatesse munkadesse ning tundes , et selline tegevus on hakanud ka mõnevõrra vilja kandma , sest kloostri prior Rupertki kortsutas tihtipeale vend Rusi nime kuuldes kulmu — nägi Heicko ühel päeval kokka midagi kiriku ukse juures toimetavat . 
51	NA	 Kirik oli ehitatud kloostri põhjatiivaga kokku , ja nagu ikka tsistertslastel kombeks , oli see karm , range , kõle ja külm hoone , ilma torni ja igasuguste ilustusteta . 
51	NA	 Mis tegi aga selle eriti mõjuavaldavaks , oli tema suurus , sest kirik oli ligi sada meetrit pikk , paistes sellega juba kaugelt silma . 
51	NA	 Ja mitte ainult mõõtmete poolest polnud Esrumi klooster kõige suurem ja mõjukam tsistertslaste kants põhjapoolses kristlikus maailmas , kuuludes ühte võrku teiste ( ja väiksemate ) kloostritega , mis ulatusid Sitsiiliast Norrasse , Polooniast Iiri saarele . 
51	NA	 Esrum oli veel ka emakloostriks väiksematele kloostritele Taanis , Poloonias , Wendias , Esthlandis ja mujalgi . 
51	NA	 Nii et kloostri suurus , kui ka munkade ja igapäevaste tööde arv valmistas tublile tsellaariusele parasjagu peavalu nii ööl kui päeval , ja lõpuks polnud üks imelike kommetega kokk — kelle toiduga olid vagad vennad ülimalt rahul ja enamgi veel — mitte ainus asi , mille peale sai ta oma päevatööd ja aega kulutada . 
51	NA	 Eks sellega ole ka seletatav asjaolu , miks Heicko jõudis kentsakale olukorrale öösel köögis vähe mõelda ja lausus endale salamisi rahustussõnu . 
51	NA	 Tihti arvas ta end olevat vaid valguse ja varju mängude , üleväsimuse ja meelepetete ohvriks sattunud ; sageli oli ta aga üsna kindel , et nägi täpselt , millega olid abt ja vend Rus tegelenud . 
51	NA	 Nii või teisiti — Rusi ta ei sallinud ja tsellaarius uskus kloostrielu sellest ainult paranevat , kui kokk siit lahkub . 
52	NA	 Kuid mitte iialgi poleks talle pähe tulnud , et see saab toimuma nii , nagu see toimus . 
53	NA	 Rohkem , koguni poole aasta jooksul , ei hakanud abt ega vend Rus talle millegagi silma , ent metoodilise ja kindlameelse inimesena oli üks asi juba nõuks võetud ja nii kergesti ei kavatsenud tsellaarius oma kavatsustest loobuda . 
54	NA	 Vend Rusi tabas ta kirikust kalmistule viiva ukse kõrval , müüri ääres musta küünalt põletamas ja lausumas hirmuäratavaid sõnu samas keeles , mis Heicko oli öösel köögis kuulnud . 
54	NA	 See oli uks , kust kanti surnud vendi kalmistule , end vend Rusi tähelepanu näis olevat pööratud rohkem vundamendile müüri kõrval ning ... jah , ta näis seda müüri kummardavat , otsekui oleks see mõni ebajumalus . 
54	NA	 Tsellaarius jälgis Rusi toimetamisi eemalt , nägi , kuidas kokk koogutas , asetas põleva küünla müürieendile , lausus sõnu , mis tekitasid Heickol taas külmavärinaid ; nägi , kuidas Rus langes ekstaasis pikali , silus kätega üle seina ja peaaegu halas võikal häälel palveid või loitse . 
54	NA	 Eales ei suutnuks tsellaarius uskuda , et too ilmikvend seal viib läbi usukõlvulist kombetalitust , sest kohati tungisid ta kõrvu sõnad , mida kuuldes lõi ta risti ette ja palus issandalt endale meelekindlust . 
54	NA	 Pikemalt ei saanud Rus oma toiminguid jätkata , sest teised vennad tulid põllult ja lähenes vesperite aeg , seejärel süüakse viimast õhtusööki . 
54	NA	 Kokk vaatas vilksamisi ringi , puhus küünla surnuks — ja alles nüüd märkas tsellaarius oma peidupaigast , et hoolimata tugevast tuulest , oli küünal ikka jõuliselt põlenud — ning kiirustas ümber kiriku idaserva köögi poole tagasi . 
55	NA	 Heicko tuli välja , uuris vundamenti , ei leidnud sel midagi viga olevat , pühkis laubalt pingutusest ja hirmust tekkinud higi ja tõttas vesperile , et pärast kompletooriumit kloostri korda rikkudes raamatukogus nende ürikutega tutvuda , mis räägivad kiriku surnutevärava ehitamisest . 
55	NA	 Ta ei näinud , et peale tema lahkumist ilmusid vundamendile praod ja tumedad laigud . 
56	NA	 Raamatukogus huvitasid tsellaariust ürikud , mis pajatasid kloostri loomisest . 
56	NA	 Pärast otsimist ta ühe sellise ka leidis . 
56	NA	 Öötundidel küünlaleegi valguses lappas ta tolmust köidet ja siunas endamisi kunagisi kroonikuid , kelle kirjutamisstiil oli uniseks tegev ja sündmuste edasiandmine katkendlik ning äärmiselt valikuline . 
56	NA	 Algul ei saanud ta teada oluliselt rohkem , kui juba teadis , et kloostri ehitasid benediktiinlased 1140. aastal Taanimaa arhipiiskop Eskili õnnistusel , kes juhtus olema ka Clairvaux' Püha Bernardi hea sõber . 
56	NA	 Ent klooster ei saanud jalgu alla , enne kui tsistertslased selle 1151. aastal üle võtsid , ja sellest ajast oli see õitsenud ja kasvanud , muutudes siinses maanurgas jumaliku valguse keskuseks . 
56	NA	 Kiriku ehitamise kohta oli seal kirjas palju , ent esmapilgul ei paistnud midagi seesugust , mis võinuks seletada vend Rusi huvi selle alusmüüri kohta . 
56	NA	 Lõpuks — kui uni tikkus juba vägisi silma ja matutiiniaeg tuli ähvardavalt lähedale — leidis ta ühe lõigu : ähmase , ebamäärase , ent ometi kõneka : 
57	NA	 Sest Eskil ise kutsuti Roskilde linnast siia kohale ja tema ise juhatas paganate müürimist kiriku vundamenti , nendesamuste , kes olid selle ehitamist oma nõidumise ja Saatana väljamanamisega takistanud , nendesamuste kurjade jõudude poolt pimedusega löödud viletsate , kes veel elusana kinnimüürimisel karjusid , et Saatana jõud on suurem kui inimese jõud , ja kelle ulgumist oli veel mitmel päeval müüri tagant kuulda , ehkki süüa ja õhku sissehingamiseks ei saanud seal enam olla . 
57	NA	 Niiviisi näitas Eskil kõigile ümberkaudsetele ristimisest keelduvatele paganatele , et jumala jõud on pimedusevürsti jõust suurem . 
58	NA	 Tsellaarius raputas hämmelduses pead , kahtles , kas kroonik ikka tundis ladina keelt kõige paremini , ja vajus mõtteisse , mis peagi kandusid üle rahutuks uneks . 
58	NA	 Ikkagi ei suutnud ta mõista , et kuidas võis vend Rus sellest kunagisest sündmusest midagi teada , sest seda ürikut polnud juba ammu kellegi käed puutunud . 
58	NA	 Ta otsustas oma leidudest kõnelda priorile . 
59	NA	 Prior lõi juttu kuuldes risti ette ja arvas , et ilmselt on kroonik vaid kuulu järgi sündmusi kirja pannud ning kindlasti sisaldab jutt palju metafoore , mida ei saa üks-üheselt jumalast sündinud tõsiasjade pähe võtta . 
59	NA	 Ikka on kasutatud vundamendi täiteks konte või siis maetud pühameeste säilmeid kiriku alla , aga , et paganaid ja elusalt ... 
59	NA	 Prior kõhkles , sest oli näha , et tal puudub kindel seisukoht . 
59	NA	 Igatahes leppisid mehed kokku , et vend Rusi kahtlastel toimetamistel tuleb edaspidigi silm peal hoida . 
60	NA	 Võimalik , et Rus oli haisu ninna saanud ja enam teda vundamendi juures ei nähtud . 
60	NA	 Järgmisel nädalal peatus Esrumi külas rändkaupmees , kes astus ka kloostrist läbi . 
60	NA	 Mees oli juut ning kauples kaugetest maadest toodud vürtsidega . 
60	NA	 Esialgu taheti ta küll pühade müüride varjust minema ajada , ent Rus tegi temaga kaupa , mis viis ta tsellaariuse juurde , kelle käes olid rahakassa võtmed ja kes pidi iga ostu isiklikult heaks kiitma . 
61	NA	" "" Mida sa siis tahad selle juudi käest osta ? "" uuris vend Heicko umbusklikult . "
61	NA	" "" Kas mitte kloostriküla talumeeste ja meie vagade munkade töö ise ei varu meie kasinale toidulauale kõike vajalikku ? "" "
62	NA	" "" Oh , kõik meie vennad teevad usinalt tööd ja puudus pole toidulaualt millestki ... "" vastas vend Rus kavalalt . "
62	NA	" "" Aga see mees pakub aineid , mis annavad igale toidule jumaliku maitse , olen neid proovinud oma rännakutel ja ... "" "
